detection_id,_time,severity,title,host,user,classification,note
ATD-009-00416,2026-09-02T09:53:12Z,low,PowerShell Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-01284,2026-09-02T09:54:05Z,medium,Scheduled Task Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-00718,2026-09-02T09:54:38Z,medium,PowerShell Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-01661,2026-09-02T09:58:43Z,medium,Administrative Change Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-01447,2026-09-02T10:06:54Z,low,Scheduled Task Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-00373,2026-09-02T10:09:57Z,medium,Administrative Change Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-01073,2026-09-02T10:13:54Z,medium,PowerShell Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-00819,2026-09-02T10:21:46Z,medium,Scheduled Task Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01660,2026-09-02T10:27:57Z,low,Scheduled Task Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-01381,2026-09-02T10:30:32Z,medium,Scheduled Task Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-00944,2026-09-02T10:37:20Z,low,PowerShell Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-00959,2026-09-02T10:39:09Z,medium,PowerShell Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-01811,2026-09-02T10:39:27Z,medium,Administrative Change Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-00798,2026-09-02T10:41:06Z,low,PowerShell Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-00390,2026-09-02T10:47:19Z,low,Scheduled Task Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00253,2026-09-02T10:47:54Z,medium,PowerShell Review,DC-01,ACME\kpatel,context,background detection
ATD-009-01746,2026-09-02T10:49:48Z,medium,PowerShell Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-00767,2026-09-02T11:05:25Z,low,PowerShell Review,DC-01,ACME\kpatel,context,background detection
ATD-009-00667,2026-09-02T11:14:31Z,medium,Scheduled Task Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-00661,2026-09-02T11:19:34Z,low,Scheduled Task Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-00220,2026-09-02T11:26:51Z,medium,Scheduled Task Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-00351,2026-09-02T11:28:30Z,low,Administrative Change Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-01516,2026-09-02T11:30:06Z,low,Administrative Change Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-01740,2026-09-02T11:37:16Z,low,Scheduled Task Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-00531,2026-09-02T11:40:44Z,low,PowerShell Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-01846,2026-09-02T11:40:58Z,medium,PowerShell Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-00423,2026-09-02T11:47:37Z,medium,PowerShell Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-01531,2026-09-02T11:51:00Z,medium,PowerShell Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-01250,2026-09-02T11:53:42Z,medium,Scheduled Task Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-00328,2026-09-02T11:59:48Z,medium,Scheduled Task Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-00701,2026-09-02T12:01:57Z,medium,Scheduled Task Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-00381,2026-09-02T12:03:06Z,low,PowerShell Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-00188,2026-09-02T12:07:10Z,medium,Scheduled Task Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-00119,2026-09-02T12:19:03Z,medium,Administrative Change Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00281,2026-09-02T12:20:30Z,medium,Scheduled Task Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01140,2026-09-02T12:22:43Z,low,Scheduled Task Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-01800,2026-09-02T12:25:52Z,low,Administrative Change Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-00201,2026-09-02T12:26:01Z,low,Administrative Change Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-01286,2026-09-02T12:28:19Z,low,Administrative Change Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-01290,2026-09-02T12:33:20Z,medium,Administrative Change Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00882,2026-09-02T12:34:09Z,low,Scheduled Task Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-00341,2026-09-02T12:39:19Z,medium,PowerShell Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-01028,2026-09-02T12:47:45Z,medium,PowerShell Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-00780,2026-09-02T12:49:58Z,medium,PowerShell Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-00339,2026-09-02T12:54:16Z,medium,Administrative Change Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-01351,2026-09-02T12:55:01Z,low,Administrative Change Review,APP-03,ACME\kpatel,context,background detection
ATD-009-00714,2026-09-02T12:59:46Z,medium,Scheduled Task Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-01386,2026-09-02T13:03:56Z,low,Administrative Change Review,DC-01,ACME\jsmith,context,background detection
ATD-009-01756,2026-09-02T13:08:08Z,low,Administrative Change Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01822,2026-09-02T13:18:20Z,medium,PowerShell Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-01468,2026-09-02T13:18:54Z,medium,PowerShell Review,DC-01,ACME\admin.ops,context,background detection
ATD-009-01281,2026-09-02T13:20:20Z,low,PowerShell Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-00568,2026-09-02T13:26:41Z,low,Administrative Change Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-00526,2026-09-02T13:27:03Z,medium,PowerShell Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-01040,2026-09-02T13:29:33Z,low,Scheduled Task Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-00748,2026-09-02T13:31:01Z,low,Scheduled Task Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-00657,2026-09-02T13:32:57Z,medium,Administrative Change Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-01223,2026-09-02T13:33:52Z,low,Scheduled Task Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00602,2026-09-02T13:34:36Z,low,Administrative Change Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-01295,2026-09-02T13:36:28Z,low,Administrative Change Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-01878,2026-09-02T13:36:45Z,medium,PowerShell Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-01537,2026-09-02T13:39:14Z,low,Administrative Change Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-00609,2026-09-02T13:39:32Z,medium,PowerShell Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01266,2026-09-02T13:40:54Z,low,Administrative Change Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00433,2026-09-02T13:45:18Z,medium,PowerShell Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-01507,2026-09-02T13:45:33Z,medium,Administrative Change Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-00189,2026-09-02T13:50:34Z,low,Scheduled Task Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-01802,2026-09-02T14:05:49Z,medium,Scheduled Task Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-01487,2026-09-02T14:24:23Z,medium,PowerShell Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00311,2026-09-02T14:26:04Z,medium,Administrative Change Review,DC-01,ACME\jsmith,context,background detection
ATD-009-00849,2026-09-02T14:30:41Z,medium,Administrative Change Review,APP-03,ACME\jsmith,context,background detection
ATD-009-01803,2026-09-02T14:37:46Z,medium,Scheduled Task Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-01799,2026-09-02T14:42:07Z,low,PowerShell Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-00715,2026-09-02T14:47:19Z,low,Scheduled Task Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-00950,2026-09-02T14:50:03Z,medium,Administrative Change Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01269,2026-09-02T14:52:42Z,low,PowerShell Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-01548,2026-09-02T14:56:38Z,low,PowerShell Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-01215,2026-09-02T14:59:04Z,low,PowerShell Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-00231,2026-09-02T15:00:44Z,medium,PowerShell Review,APP-03,ACME\jsmith,context,background detection
ATD-009-01654,2026-09-02T15:00:44Z,low,Administrative Change Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-01446,2026-09-02T15:01:24Z,medium,PowerShell Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00318,2026-09-02T15:17:59Z,medium,Scheduled Task Review,APP-03,ACME\jsmith,context,background detection
ATD-009-00405,2026-09-02T15:20:49Z,low,PowerShell Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-00865,2026-09-02T15:32:00Z,low,Scheduled Task Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-00596,2026-09-02T15:40:54Z,medium,Administrative Change Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-01086,2026-09-02T15:42:15Z,medium,PowerShell Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-00884,2026-09-02T15:48:36Z,medium,Administrative Change Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-00208,2026-09-02T15:48:45Z,low,PowerShell Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-00906,2026-09-02T15:58:43Z,low,PowerShell Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01302,2026-09-02T16:01:40Z,low,Administrative Change Review,APP-03,ACME\jsmith,context,background detection
ATD-009-01502,2026-09-02T16:05:49Z,low,PowerShell Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-00571,2026-09-02T16:17:27Z,medium,Administrative Change Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-00157,2026-09-02T16:19:12Z,medium,Scheduled Task Review,DC-01,ACME\admin.ops,context,background detection
ATD-009-01058,2026-09-02T16:20:01Z,medium,PowerShell Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-01536,2026-09-02T16:20:40Z,medium,Scheduled Task Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-01473,2026-09-02T16:21:29Z,low,Scheduled Task Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-01836,2026-09-02T16:24:23Z,medium,Scheduled Task Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-01185,2026-09-02T16:30:06Z,medium,Scheduled Task Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00429,2026-09-02T16:31:32Z,low,Administrative Change Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-00481,2026-09-02T16:33:46Z,low,Scheduled Task Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01271,2026-09-02T16:34:29Z,low,PowerShell Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-01018,2026-09-02T16:36:42Z,low,Administrative Change Review,APP-03,ACME\kpatel,context,background detection
ATD-009-01024,2026-09-02T16:37:13Z,low,PowerShell Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-01483,2026-09-02T16:41:19Z,medium,PowerShell Review,APP-03,ACME\kpatel,context,background detection
ATD-009-00196,2026-09-02T16:42:36Z,medium,PowerShell Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-01899,2026-09-02T16:44:25Z,medium,Scheduled Task Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-01234,2026-09-02T16:49:25Z,low,Administrative Change Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-00424,2026-09-02T16:49:51Z,medium,Scheduled Task Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-00666,2026-09-02T16:54:10Z,low,Administrative Change Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00982,2026-09-02T16:57:25Z,medium,PowerShell Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-00136,2026-09-02T17:00:38Z,medium,Scheduled Task Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-01021,2026-09-02T17:00:48Z,medium,Scheduled Task Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-01243,2026-09-02T17:03:14Z,low,PowerShell Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-01427,2026-09-02T17:08:05Z,medium,PowerShell Review,APP-03,ACME\jsmith,context,background detection
ATD-009-00153,2026-09-02T17:12:17Z,low,PowerShell Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-00823,2026-09-02T17:12:32Z,low,Administrative Change Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-00743,2026-09-02T17:16:46Z,medium,Scheduled Task Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00372,2026-09-02T17:22:35Z,low,PowerShell Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-01304,2026-09-02T17:35:44Z,low,PowerShell Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-01364,2026-09-02T17:38:50Z,medium,Administrative Change Review,DC-01,ACME\jsmith,context,background detection
ATD-009-01849,2026-09-02T17:40:46Z,medium,PowerShell Review,JUMP-01,ACME\svc_patch,context,background detection
ATD-009-01786,2026-09-02T17:45:02Z,medium,Administrative Change Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-01245,2026-09-02T17:49:31Z,medium,Scheduled Task Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-01782,2026-09-02T17:50:29Z,medium,PowerShell Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-01600,2026-09-02T17:56:00Z,medium,Administrative Change Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01789,2026-09-02T17:56:03Z,low,PowerShell Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-00312,2026-09-02T18:05:49Z,medium,PowerShell Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-00304,2026-09-02T18:13:53Z,low,PowerShell Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-00239,2026-09-02T18:14:29Z,medium,Administrative Change Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01858,2026-09-02T18:16:11Z,low,PowerShell Review,DC-01,ACME\jsmith,context,background detection
ATD-009-01575,2026-09-02T18:17:08Z,medium,Administrative Change Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-01116,2026-09-02T18:21:09Z,medium,Administrative Change Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-01212,2026-09-02T18:28:08Z,medium,Administrative Change Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00614,2026-09-02T18:33:20Z,low,PowerShell Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-00649,2026-09-02T18:34:06Z,low,Scheduled Task Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-01421,2026-09-02T18:40:41Z,medium,PowerShell Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-01891,2026-09-02T18:52:16Z,low,Scheduled Task Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-01586,2026-09-02T19:05:54Z,medium,Administrative Change Review,APP-03,ACME\jsmith,context,background detection
ATD-009-00608,2026-09-02T19:08:56Z,low,Administrative Change Review,APP-03,ACME\kpatel,context,background detection
ATD-009-00305,2026-09-02T19:09:01Z,low,PowerShell Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-00111,2026-09-02T19:13:14Z,low,Scheduled Task Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00365,2026-09-02T19:23:32Z,medium,Administrative Change Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-01094,2026-09-02T19:24:53Z,low,Administrative Change Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01338,2026-09-02T19:25:24Z,medium,Administrative Change Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-01520,2026-09-02T19:33:09Z,low,Scheduled Task Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01742,2026-09-02T19:34:26Z,low,Scheduled Task Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-01538,2026-09-02T19:38:09Z,low,PowerShell Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01111,2026-09-02T19:42:00Z,medium,Scheduled Task Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-00835,2026-09-02T19:42:42Z,medium,Scheduled Task Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-01221,2026-09-02T19:43:02Z,medium,PowerShell Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-00708,2026-09-02T19:44:11Z,medium,Scheduled Task Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-00759,2026-09-02T19:45:48Z,medium,Scheduled Task Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-01763,2026-09-02T19:47:48Z,medium,PowerShell Review,DC-01,ACME\admin.ops,context,background detection
ATD-009-00870,2026-09-02T19:48:29Z,low,Administrative Change Review,APP-03,ACME\kpatel,context,background detection
