event_id,_time,host,user,task_name,action,task_command,run_as,classification,note
TASK-01353,2026-09-01T18:05:19Z,APP-03,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,created,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00630,2026-09-01T18:19:21Z,DC-01,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01781,2026-09-01T18:25:09Z,FILE-02,ACME\kpatel,\ACME\Patch\DailyScan,completed,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00327,2026-09-01T18:53:01Z,HR-WS-22,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,started,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00326,2026-09-01T18:58:06Z,JUMP-01,ACME\kpatel,\Microsoft\Windows\DiskCleanup,created,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00312,2026-09-01T19:10:20Z,JUMP-01,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,created,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00182,2026-09-01T19:13:33Z,APP-03,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,completed,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00900,2026-09-01T19:16:21Z,DC-01,ACME\svc_patch,\ACME\Patch\DailyScan,updated,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00597,2026-09-01T19:17:48Z,PATCH-01,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,started,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00020,2026-09-01T19:23:28Z,FILE-02,ACME\jsmith,\ACME\Patch\DailyScan,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00318,2026-09-01T19:24:22Z,PATCH-01,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,updated,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00141,2026-09-01T19:27:02Z,PATCH-01,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00248,2026-09-01T19:31:33Z,DC-01,ACME\kpatel,\Microsoft\Windows\DiskCleanup,updated,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00623,2026-09-01T19:40:42Z,FILE-02,ACME\jsmith,\ACME\Patch\DailyScan,created,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00411,2026-09-01T19:41:50Z,HR-WS-22,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,updated,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01524,2026-09-01T19:45:15Z,FILE-02,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00256,2026-09-01T19:48:15Z,FILE-02,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,completed,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00314,2026-09-01T19:54:15Z,HR-WS-22,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,started,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00924,2026-09-01T20:30:03Z,DC-01,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,created,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00483,2026-09-01T20:37:40Z,MGMT-01,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,started,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01180,2026-09-01T20:45:26Z,FILE-02,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,started,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00062,2026-09-01T20:45:56Z,MGMT-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,updated,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00752,2026-09-01T20:48:34Z,APP-03,ACME\kpatel,\Microsoft\Windows\DiskCleanup,created,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00347,2026-09-01T20:48:44Z,FILE-02,ACME\jsmith,\ACME\Patch\DailyScan,started,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01147,2026-09-01T20:49:33Z,HR-WS-22,ACME\kpatel,\ACME\Patch\DailyScan,updated,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00364,2026-09-01T20:54:27Z,FILE-02,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01690,2026-09-01T20:54:33Z,PATCH-01,ACME\jsmith,\ACME\Patch\DailyScan,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01212,2026-09-01T20:55:28Z,PATCH-01,ACME\kpatel,\Microsoft\Windows\DiskCleanup,completed,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00814,2026-09-01T20:56:51Z,PATCH-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,completed,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-01683,2026-09-01T21:00:08Z,APP-03,ACME\jsmith,\Microsoft\Windows\DiskCleanup,created,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01344,2026-09-01T21:01:41Z,HR-WS-22,ACME\kpatel,\Microsoft\Windows\DiskCleanup,completed,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00994,2026-09-01T21:05:41Z,MGMT-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,created,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00673,2026-09-01T21:05:46Z,JUMP-01,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,created,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00110,2026-09-01T21:06:04Z,JUMP-01,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,completed,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-01505,2026-09-01T21:08:00Z,JUMP-01,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,created,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01453,2026-09-01T21:12:52Z,DC-01,ACME\svc_patch,\ACME\Patch\DailyScan,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00853,2026-09-01T21:17:54Z,HR-WS-22,ACME\svc_patch,\ACME\Patch\DailyScan,completed,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-01546,2026-09-01T21:20:26Z,FILE-02,NT AUTHORITY\SYSTEM,\Microsoft\Windows\DiskCleanup,started,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01731,2026-09-01T21:20:28Z,MGMT-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\DiskCleanup,created,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00893,2026-09-01T21:21:55Z,DC-01,ACME\jsmith,\ACME\Patch\DailyScan,started,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00659,2026-09-01T21:22:00Z,DC-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\DiskCleanup,created,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00222,2026-09-01T21:23:13Z,FILE-02,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,created,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01510,2026-09-01T21:29:57Z,JUMP-01,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,created,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-01040,2026-09-01T21:37:57Z,DC-01,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,updated,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00050,2026-09-01T21:38:11Z,DC-01,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,updated,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00736,2026-09-01T21:41:26Z,PATCH-01,ACME\kpatel,\ACME\Patch\DailyScan,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01178,2026-09-01T21:45:47Z,MGMT-01,ACME\jsmith,\ACME\Patch\DailyScan,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00919,2026-09-01T21:47:03Z,JUMP-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\DiskCleanup,started,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01726,2026-09-01T21:53:42Z,FILE-02,ACME\jsmith,\Microsoft\Windows\DiskCleanup,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00537,2026-09-01T21:55:44Z,HR-WS-22,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,started,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00922,2026-09-01T22:06:34Z,JUMP-01,ACME\svc_patch,\ACME\Patch\DailyScan,created,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01210,2026-09-01T22:09:05Z,PATCH-01,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00684,2026-09-01T22:10:22Z,MGMT-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\DiskCleanup,started,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01079,2026-09-01T22:17:30Z,PATCH-01,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,created,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00996,2026-09-01T22:24:24Z,FILE-02,ACME\kpatel,\Microsoft\Windows\DiskCleanup,completed,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01189,2026-09-01T22:24:48Z,HR-WS-22,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,started,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01028,2026-09-01T22:25:47Z,HR-WS-22,ACME\jsmith,\Microsoft\Windows\DiskCleanup,updated,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-01729,2026-09-01T22:28:20Z,MGMT-01,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,started,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01250,2026-09-01T22:32:54Z,FILE-02,ACME\admin.ops,\ACME\Patch\DailyScan,completed,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00149,2026-09-01T22:40:17Z,HR-WS-22,ACME\jsmith,\ACME\Patch\DailyScan,completed,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01223,2026-09-01T22:56:35Z,MGMT-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,created,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00024,2026-09-01T22:59:59Z,APP-03,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,created,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-01009,2026-09-01T23:06:46Z,DC-01,ACME\jsmith,\ACME\Patch\DailyScan,updated,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-01291,2026-09-01T23:12:31Z,APP-03,ACME\svc_patch,\ACME\Patch\DailyScan,completed,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-01332,2026-09-01T23:29:44Z,MGMT-01,ACME\kpatel,\Microsoft\Windows\DiskCleanup,started,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00324,2026-09-01T23:29:47Z,HR-WS-22,ACME\jsmith,\ACME\Patch\DailyScan,created,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00244,2026-09-01T23:30:06Z,APP-03,ACME\jsmith,\ACME\Patch\DailyScan,created,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00688,2026-09-01T23:30:46Z,PATCH-01,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,completed,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01013,2026-09-01T23:33:12Z,PATCH-01,ACME\admin.ops,\ACME\Patch\DailyScan,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01743,2026-09-01T23:37:53Z,DC-01,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01565,2026-09-01T23:39:30Z,HR-WS-22,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,created,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00686,2026-09-01T23:54:37Z,FILE-02,ACME\kpatel,\ACME\Patch\DailyScan,completed,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01399,2026-09-01T23:55:18Z,MGMT-01,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00442,2026-09-01T23:55:35Z,DC-01,ACME\jsmith,\ACME\Patch\DailyScan,created,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00184,2026-09-01T23:58:51Z,APP-03,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,created,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00392,2026-09-02T00:00:35Z,FILE-02,ACME\admin.ops,\Microsoft\Windows\DiskCleanup,created,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-01447,2026-09-02T00:09:05Z,PATCH-01,ACME\kpatel,\ACME\Patch\DailyScan,started,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-01733,2026-09-02T00:09:30Z,DC-01,ACME\svc_patch,\ACME\Patch\DailyScan,created,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01294,2026-09-02T00:10:24Z,FILE-02,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,completed,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00712,2026-09-02T00:11:35Z,MGMT-01,ACME\kpatel,\ACME\Patch\DailyScan,created,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00835,2026-09-02T00:19:39Z,MGMT-01,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01756,2026-09-02T00:22:18Z,MGMT-01,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,updated,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01691,2026-09-02T00:26:18Z,DC-01,ACME\kpatel,\Microsoft\Windows\DiskCleanup,created,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00507,2026-09-02T00:31:56Z,APP-03,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,completed,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00401,2026-09-02T00:32:48Z,PATCH-01,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,completed,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01330,2026-09-02T00:34:06Z,HR-WS-22,ACME\admin.ops,\ACME\Patch\DailyScan,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00472,2026-09-02T00:36:35Z,DC-01,ACME\admin.ops,\ACME\Patch\DailyScan,completed,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00661,2026-09-02T00:39:53Z,FILE-02,ACME\kpatel,\ACME\Patch\DailyScan,started,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00615,2026-09-02T00:42:20Z,MGMT-01,ACME\admin.ops,\ACME\Patch\DailyScan,updated,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00606,2026-09-02T00:43:32Z,FILE-02,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01658,2026-09-02T00:53:14Z,HR-WS-22,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,started,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01491,2026-09-02T01:05:14Z,DC-01,ACME\jsmith,\ACME\Patch\DailyScan,updated,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-01454,2026-09-02T01:09:32Z,MGMT-01,ACME\kpatel,\Microsoft\Windows\DiskCleanup,started,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00701,2026-09-02T01:15:26Z,PATCH-01,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00697,2026-09-02T01:17:39Z,APP-03,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00055,2026-09-02T01:28:15Z,JUMP-01,ACME\jsmith,\ACME\Patch\DailyScan,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01088,2026-09-02T01:28:37Z,APP-03,ACME\admin.ops,\ACME\Patch\DailyScan,created,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01244,2026-09-02T01:28:49Z,APP-03,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,updated,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00685,2026-09-02T01:29:54Z,DC-01,ACME\kpatel,\Microsoft\Windows\DiskCleanup,updated,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00151,2026-09-02T01:30:48Z,FILE-02,ACME\admin.ops,\ACME\Patch\DailyScan,created,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00748,2026-09-02T01:32:31Z,HR-WS-22,NT AUTHORITY\SYSTEM,\Microsoft\Windows\DiskCleanup,created,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-01549,2026-09-02T01:34:38Z,PATCH-01,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01101,2026-09-02T01:41:54Z,JUMP-01,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,started,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00124,2026-09-02T01:43:36Z,JUMP-01,ACME\kpatel,\ACME\Patch\DailyScan,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00459,2026-09-02T01:44:12Z,JUMP-01,ACME\svc_patch,\ACME\Patch\DailyScan,started,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01222,2026-09-02T01:54:15Z,MGMT-01,ACME\jsmith,\Microsoft\Windows\DiskCleanup,created,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00520,2026-09-02T01:59:55Z,APP-03,ACME\admin.ops,\Microsoft\Windows\DiskCleanup,started,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00648,2026-09-02T02:05:07Z,PATCH-01,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,updated,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00468,2026-09-02T02:10:46Z,JUMP-01,ACME\kpatel,\Microsoft\Windows\DiskCleanup,created,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00860,2026-09-02T02:20:15Z,JUMP-01,ACME\admin.ops,\ACME\Patch\DailyScan,updated,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01048,2026-09-02T02:31:14Z,JUMP-01,ACME\admin.ops,\Microsoft\Windows\DiskCleanup,updated,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01419,2026-09-02T02:49:21Z,JUMP-01,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,started,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00452,2026-09-02T02:50:19Z,PATCH-01,ACME\jsmith,\Microsoft\Windows\DiskCleanup,completed,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00227,2026-09-02T02:54:34Z,MGMT-01,ACME\jsmith,\ACME\Patch\DailyScan,started,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01727,2026-09-02T02:58:36Z,DC-01,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,updated,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00944,2026-09-02T03:00:05Z,HR-WS-22,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,completed,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00010,2026-09-02T03:13:54Z,FILE-02,ACME\kpatel,\ACME\Patch\DailyScan,completed,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00766,2026-09-02T03:14:26Z,APP-03,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,started,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01264,2026-09-02T03:15:23Z,MGMT-01,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01487,2026-09-02T03:17:41Z,DC-01,ACME\admin.ops,\ACME\Patch\DailyScan,created,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00587,2026-09-02T03:17:43Z,MGMT-01,ACME\admin.ops,\Microsoft\Windows\DiskCleanup,created,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00251,2026-09-02T03:19:24Z,HR-WS-22,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,started,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01355,2026-09-02T03:22:20Z,HR-WS-22,ACME\jsmith,\Microsoft\Windows\DiskCleanup,updated,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-01372,2026-09-02T03:36:03Z,APP-03,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,started,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01341,2026-09-02T03:37:21Z,JUMP-01,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,started,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01611,2026-09-02T03:44:43Z,JUMP-01,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,started,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-01194,2026-09-02T03:48:46Z,PATCH-01,ACME\kpatel,\Microsoft\Windows\DiskCleanup,completed,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
