id,_time,host,user,item,target,source,provenance,classification
START-N-03182,2026-09-20T19:17:52Z,HR-WS-22,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-05729,2026-09-20T19:18:27Z,FIN-WS-09,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-01822,2026-09-20T19:18:43Z,ENG-WS-17,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-08482,2026-09-20T19:20:17Z,HR-WS-08,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-07037,2026-09-20T19:21:13Z,HR-WS-08,ACME\\lchen,Teams,approved target,approved startup,approved,benign
START-N-00935,2026-09-20T19:21:15Z,APP-06,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-01002,2026-09-20T19:21:59Z,DC-01,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-00791,2026-09-20T19:22:08Z,PATCH-01,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-03664,2026-09-20T19:22:09Z,HR-WS-22,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-04862,2026-09-20T19:22:26Z,FIN-WS-09,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-06220,2026-09-20T19:22:35Z,DC-01,ACME\\lchen,Teams,approved target,approved startup,approved,benign
START-N-05934,2026-09-20T19:23:45Z,PATCH-01,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-00905,2026-09-20T19:25:06Z,ENG-WS-17,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-09001,2026-09-20T19:27:24Z,HR-WS-08,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-06004,2026-09-20T19:27:52Z,HR-WS-22,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-06175,2026-09-20T19:28:02Z,HR-WS-22,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-02736,2026-09-20T19:29:26Z,HR-WS-22,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-05922,2026-09-20T19:29:26Z,ENG-WS-17,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-00648,2026-09-20T19:29:28Z,APP-06,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-00090,2026-09-20T19:30:30Z,MGMT-01,ACME\\lchen,Teams,approved target,approved startup,approved,benign
START-N-05035,2026-09-20T19:30:36Z,DC-01,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-00345,2026-09-20T19:30:45Z,ENG-WS-17,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-02247,2026-09-20T19:30:57Z,DC-01,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-00481,2026-09-20T19:31:26Z,DC-01,ACME\\jsmith,OneDrive,approved target,approved startup,approved,benign
START-N-07216,2026-09-20T19:32:08Z,PATCH-01,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-02028,2026-09-20T19:32:26Z,DC-01,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-05977,2026-09-20T19:32:29Z,PATCH-01,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-02663,2026-09-20T19:32:34Z,FIN-WS-09,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-04987,2026-09-20T19:33:12Z,PATCH-01,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-02522,2026-09-20T19:33:30Z,MGMT-01,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-07228,2026-09-20T19:33:49Z,DC-01,ACME\\jsmith,OneDrive,approved target,approved startup,approved,benign
START-N-04881,2026-09-20T19:35:01Z,ENG-WS-17,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-05434,2026-09-20T19:36:37Z,MGMT-01,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-07324,2026-09-20T19:38:49Z,MGMT-01,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-09448,2026-09-20T19:39:55Z,FIN-WS-09,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-06691,2026-09-20T19:40:57Z,HR-WS-22,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-00690,2026-09-20T19:41:17Z,FIN-WS-09,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-05820,2026-09-20T19:41:17Z,FIN-WS-09,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-01686,2026-09-20T19:41:29Z,APP-06,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-07260,2026-09-20T19:42:36Z,FIN-WS-09,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-03438,2026-09-20T19:43:02Z,FIN-WS-09,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-04602,2026-09-20T19:43:16Z,DC-01,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-05582,2026-09-20T19:43:23Z,PATCH-01,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-03886,2026-09-20T19:43:48Z,MGMT-01,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-06524,2026-09-20T19:43:48Z,APP-06,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-05543,2026-09-20T19:43:51Z,HR-WS-22,ACME\\jsmith,OneDrive,approved target,approved startup,approved,benign
START-N-04732,2026-09-20T19:43:56Z,FIN-WS-09,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-05588,2026-09-20T19:44:14Z,DC-01,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-06329,2026-09-20T19:44:16Z,DC-01,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-01868,2026-09-20T19:44:20Z,FIN-WS-09,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-09774,2026-09-20T19:44:32Z,ENG-WS-17,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-09876,2026-09-20T19:45:10Z,HR-WS-08,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-02029,2026-09-20T19:45:25Z,MGMT-01,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-08856,2026-09-20T19:45:35Z,ENG-WS-17,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-02133,2026-09-20T19:46:38Z,PATCH-01,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-06766,2026-09-20T19:46:46Z,ENG-WS-17,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-09128,2026-09-20T19:46:53Z,FIN-WS-09,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-06910,2026-09-20T19:48:51Z,PATCH-01,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-07577,2026-09-20T19:49:18Z,ENG-WS-17,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-02538,2026-09-20T19:50:49Z,PATCH-01,ACME\\jsmith,OneDrive,approved target,approved startup,approved,benign
START-N-00041,2026-09-20T19:51:11Z,HR-WS-08,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-01462,2026-09-20T19:51:27Z,APP-06,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-05442,2026-09-20T19:53:01Z,FIN-WS-09,ACME\\jsmith,OneDrive,approved target,approved startup,approved,benign
START-N-04367,2026-09-20T19:53:40Z,DC-01,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-03052,2026-09-20T19:53:45Z,HR-WS-08,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-07933,2026-09-20T19:55:37Z,MGMT-01,SYSTEM,Teams,approved target,approved startup,approved,benign
START-N-03053,2026-09-20T19:55:39Z,APP-06,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-02782,2026-09-20T19:55:44Z,MGMT-01,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-01957,2026-09-20T19:56:34Z,ENG-WS-17,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-04876,2026-09-20T19:56:56Z,PATCH-01,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-02318,2026-09-20T19:59:25Z,DC-01,SYSTEM,Teams,approved target,approved startup,approved,benign
START-N-09154,2026-09-20T19:59:43Z,HR-WS-08,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-04362,2026-09-20T20:00:15Z,DC-01,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-04102,2026-09-20T20:01:37Z,HR-WS-08,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-00953,2026-09-20T20:01:45Z,FIN-WS-09,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-02657,2026-09-20T20:02:05Z,PATCH-01,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-08601,2026-09-20T20:02:37Z,APP-06,SYSTEM,Teams,approved target,approved startup,approved,benign
START-N-00614,2026-09-20T20:03:06Z,FIN-WS-09,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-07443,2026-09-20T20:03:08Z,MGMT-01,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-05437,2026-09-20T20:03:41Z,PATCH-01,SYSTEM,Teams,approved target,approved startup,approved,benign
START-N-06257,2026-09-20T20:03:49Z,APP-06,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-07263,2026-09-20T20:03:50Z,DC-01,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-07737,2026-09-20T20:04:15Z,MGMT-01,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-03454,2026-09-20T20:05:31Z,MGMT-01,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-05657,2026-09-20T20:05:54Z,PATCH-01,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-09908,2026-09-20T20:06:04Z,HR-WS-22,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-05750,2026-09-20T20:06:30Z,APP-06,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-06038,2026-09-20T20:06:54Z,PATCH-01,ACME\\jsmith,OneDrive,approved target,approved startup,approved,benign
START-N-04397,2026-09-20T20:09:15Z,HR-WS-22,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-03283,2026-09-20T20:09:28Z,APP-06,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-05512,2026-09-20T20:09:47Z,FIN-WS-09,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-05463,2026-09-20T20:10:02Z,PATCH-01,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-06366,2026-09-20T20:10:05Z,APP-06,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-04877,2026-09-20T20:10:27Z,PATCH-01,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-05075,2026-09-20T20:11:06Z,DC-01,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-03618,2026-09-20T20:11:27Z,FIN-WS-09,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-04848,2026-09-20T20:12:26Z,FIN-WS-09,ACME\\lchen,Teams,approved target,approved startup,approved,benign
START-N-03979,2026-09-20T20:12:29Z,ENG-WS-17,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-02542,2026-09-20T20:12:34Z,MGMT-01,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-04009,2026-09-20T20:14:07Z,PATCH-01,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-07055,2026-09-20T20:14:15Z,APP-06,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-04547,2026-09-20T20:15:25Z,DC-01,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-09367,2026-09-20T20:16:12Z,FIN-WS-09,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-03919,2026-09-20T20:16:32Z,PATCH-01,SYSTEM,Teams,approved target,approved startup,approved,benign
START-N-09925,2026-09-20T20:17:21Z,PATCH-01,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-09420,2026-09-20T20:17:22Z,FIN-WS-09,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-09510,2026-09-20T20:17:46Z,DC-01,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-06200,2026-09-20T20:18:11Z,HR-WS-22,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-09443,2026-09-20T20:18:29Z,APP-06,ACME\\jsmith,OneDrive,approved target,approved startup,approved,benign
START-N-09355,2026-09-20T20:19:06Z,HR-WS-08,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-07534,2026-09-20T20:20:12Z,FIN-WS-09,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-01639,2026-09-20T20:20:41Z,APP-06,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-07268,2026-09-20T20:20:50Z,APP-06,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-01798,2026-09-20T20:21:52Z,FIN-WS-09,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-05329,2026-09-20T20:21:58Z,FIN-WS-09,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-09497,2026-09-20T20:22:21Z,ENG-WS-17,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-07642,2026-09-20T20:22:37Z,MGMT-01,ACME\\lchen,Teams,approved target,approved startup,approved,benign
START-N-03012,2026-09-20T20:22:49Z,HR-WS-08,SYSTEM,Teams,approved target,approved startup,approved,benign
START-N-00078,2026-09-20T20:23:01Z,DC-01,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-09157,2026-09-20T20:23:02Z,FIN-WS-09,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-01753,2026-09-20T20:23:41Z,FIN-WS-09,ACME\\lchen,Teams,approved target,approved startup,approved,benign
START-N-01871,2026-09-20T20:24:09Z,ENG-WS-17,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-09402,2026-09-20T20:24:15Z,HR-WS-22,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-08359,2026-09-20T20:24:35Z,HR-WS-08,ACME\\jsmith,OneDrive,approved target,approved startup,approved,benign
START-N-03777,2026-09-20T20:25:22Z,ENG-WS-17,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-04504,2026-09-20T20:25:30Z,ENG-WS-17,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-06831,2026-09-20T20:27:30Z,HR-WS-22,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-01759,2026-09-20T20:27:39Z,MGMT-01,ACME\\jsmith,OneDrive,approved target,approved startup,approved,benign
START-N-08114,2026-09-20T20:27:52Z,HR-WS-22,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-08023,2026-09-20T20:27:53Z,HR-WS-22,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-02920,2026-09-20T20:28:19Z,APP-06,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-02299,2026-09-20T20:29:10Z,PATCH-01,SYSTEM,Teams,approved target,approved startup,approved,benign
START-N-04835,2026-09-20T20:32:38Z,APP-06,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-01551,2026-09-20T20:33:24Z,HR-WS-22,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-08094,2026-09-20T20:34:00Z,ENG-WS-17,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-04017,2026-09-20T20:34:21Z,HR-WS-22,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-09275,2026-09-20T20:35:29Z,APP-06,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-09917,2026-09-20T20:36:10Z,MGMT-01,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-02486,2026-09-20T20:36:28Z,MGMT-01,SYSTEM,Teams,approved target,approved startup,approved,benign
START-N-09200,2026-09-20T20:36:47Z,HR-WS-22,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-00717,2026-09-20T20:37:25Z,DC-01,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-09513,2026-09-20T20:37:40Z,HR-WS-08,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-00070,2026-09-20T20:37:54Z,DC-01,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-05074,2026-09-20T20:40:41Z,MGMT-01,SYSTEM,Teams,approved target,approved startup,approved,benign
START-N-03026,2026-09-20T20:41:28Z,FIN-WS-09,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-01623,2026-09-20T20:42:03Z,HR-WS-22,SYSTEM,Teams,approved target,approved startup,approved,benign
START-N-08460,2026-09-20T20:42:59Z,ENG-WS-17,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-01429,2026-09-20T20:43:11Z,ENG-WS-17,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-00672,2026-09-20T20:44:40Z,APP-06,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-09245,2026-09-20T20:45:47Z,DC-01,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-05555,2026-09-20T20:46:24Z,PATCH-01,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-05744,2026-09-20T20:46:51Z,FIN-WS-09,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-06202,2026-09-20T20:47:20Z,PATCH-01,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-02816,2026-09-20T20:48:16Z,ENG-WS-17,ACME\\lchen,Teams,approved target,approved startup,approved,benign
START-N-06323,2026-09-20T20:48:59Z,ENG-WS-17,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-08455,2026-09-20T20:49:11Z,ENG-WS-17,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-09474,2026-09-20T20:49:22Z,ENG-WS-17,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-06920,2026-09-20T20:50:44Z,HR-WS-22,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-00065,2026-09-20T20:50:53Z,MGMT-01,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
