id,_time,src,dest,user,process,port,result,classification
NET-N-01709,2026-09-19T20:54:55Z,FIN-WS-09,198.51.100.20,ACME\\lchen,cmd.exe,53,allowed,benign
NET-N-07011,2026-09-19T20:55:03Z,APP-06,198.51.100.20,ACME\\jsmith,Teams.exe,443,allowed,benign
NET-N-08178,2026-09-19T20:55:48Z,HR-WS-22,MGMT-01,SYSTEM,Teams.exe,443,allowed,benign
NET-N-00147,2026-09-19T20:56:01Z,DC-01,198.51.100.20,ACME\\jsmith,Teams.exe,443,allowed,benign
NET-N-04532,2026-09-19T20:56:16Z,FIN-WS-09,198.51.100.20,ACME\\svc_patch,agent.exe,445,allowed,benign
NET-N-03102,2026-09-19T20:56:48Z,HR-WS-08,198.51.100.20,ACME\\jsmith,cmd.exe,445,allowed,benign
NET-N-02220,2026-09-19T20:57:12Z,APP-06,MGMT-01,ACME\\lchen,Teams.exe,443,allowed,benign
NET-N-04281,2026-09-19T20:57:52Z,FIN-WS-09,MGMT-01,ACME\\jsmith,agent.exe,443,allowed,benign
NET-N-00867,2026-09-19T20:58:19Z,FIN-WS-09,DC-01,ACME\\jsmith,Teams.exe,445,allowed,benign
NET-N-01308,2026-09-19T20:58:23Z,ENG-WS-17,DC-01,SYSTEM,cmd.exe,53,allowed,benign
NET-N-00552,2026-09-19T20:59:32Z,DC-01,198.51.100.20,ACME\\lchen,Teams.exe,443,allowed,benign
NET-N-08835,2026-09-19T20:59:53Z,ENG-WS-17,DC-01,SYSTEM,agent.exe,445,allowed,benign
NET-N-07162,2026-09-19T21:00:19Z,PATCH-01,MGMT-01,ACME\\svc_patch,Teams.exe,443,allowed,benign
NET-N-02975,2026-09-19T21:01:00Z,ENG-WS-17,198.51.100.20,ACME\\svc_patch,agent.exe,53,allowed,benign
NET-N-06217,2026-09-19T21:01:23Z,APP-06,DC-01,SYSTEM,cmd.exe,445,allowed,benign
NET-N-05459,2026-09-19T21:01:58Z,FIN-WS-09,DC-01,ACME\\svc_patch,agent.exe,445,allowed,benign
NET-N-02634,2026-09-19T21:02:47Z,DC-01,DC-01,SYSTEM,Teams.exe,445,allowed,benign
NET-N-01770,2026-09-19T21:03:14Z,HR-WS-08,198.51.100.20,ACME\\mgarcia,Teams.exe,443,allowed,benign
NET-N-05364,2026-09-19T21:03:23Z,ENG-WS-17,MGMT-01,ACME\\jsmith,Teams.exe,53,allowed,benign
NET-N-04793,2026-09-19T21:03:24Z,HR-WS-22,MGMT-01,ACME\\jsmith,Teams.exe,53,allowed,benign
NET-N-04484,2026-09-19T21:03:44Z,APP-06,DC-01,ACME\\jsmith,Teams.exe,443,allowed,benign
NET-N-02976,2026-09-19T21:03:49Z,ENG-WS-17,MGMT-01,ACME\\jsmith,cmd.exe,53,allowed,benign
NET-N-02535,2026-09-19T21:03:56Z,HR-WS-08,198.51.100.20,SYSTEM,agent.exe,53,allowed,benign
NET-N-06866,2026-09-19T21:04:52Z,MGMT-01,DC-01,ACME\\jsmith,Teams.exe,53,allowed,benign
NET-N-09898,2026-09-19T21:06:16Z,PATCH-01,MGMT-01,SYSTEM,cmd.exe,53,allowed,benign
NET-N-09413,2026-09-19T21:07:04Z,MGMT-01,198.51.100.20,ACME\\mgarcia,cmd.exe,53,allowed,benign
NET-N-07370,2026-09-19T21:07:19Z,FIN-WS-09,198.51.100.20,ACME\\jsmith,cmd.exe,445,allowed,benign
NET-N-04229,2026-09-19T21:08:09Z,MGMT-01,MGMT-01,ACME\\svc_patch,agent.exe,53,allowed,benign
NET-N-08683,2026-09-19T21:09:28Z,MGMT-01,DC-01,ACME\\jsmith,agent.exe,445,allowed,benign
NET-N-00050,2026-09-19T21:10:10Z,MGMT-01,198.51.100.20,ACME\\mgarcia,cmd.exe,443,allowed,benign
NET-N-07453,2026-09-19T21:10:12Z,MGMT-01,198.51.100.20,ACME\\svc_patch,agent.exe,443,allowed,benign
NET-N-03404,2026-09-19T21:10:56Z,PATCH-01,198.51.100.20,SYSTEM,cmd.exe,443,allowed,benign
NET-N-03083,2026-09-19T21:11:32Z,HR-WS-22,MGMT-01,ACME\\jsmith,Teams.exe,443,allowed,benign
NET-N-07188,2026-09-19T21:11:46Z,HR-WS-08,198.51.100.20,ACME\\lchen,Teams.exe,53,allowed,benign
NET-N-05312,2026-09-19T21:11:57Z,APP-06,DC-01,ACME\\jsmith,agent.exe,445,allowed,benign
NET-N-04110,2026-09-19T21:12:10Z,DC-01,DC-01,ACME\\svc_patch,agent.exe,445,allowed,benign
NET-N-00870,2026-09-19T21:12:33Z,DC-01,MGMT-01,SYSTEM,cmd.exe,443,allowed,benign
NET-N-01046,2026-09-19T21:12:40Z,FIN-WS-09,MGMT-01,ACME\\mgarcia,agent.exe,443,allowed,benign
NET-N-08608,2026-09-19T21:12:48Z,PATCH-01,MGMT-01,ACME\\lchen,cmd.exe,443,allowed,benign
NET-N-09857,2026-09-19T21:13:03Z,FIN-WS-09,198.51.100.20,ACME\\lchen,agent.exe,53,allowed,benign
NET-N-01840,2026-09-19T21:13:39Z,HR-WS-22,DC-01,ACME\\jsmith,cmd.exe,53,allowed,benign
NET-N-03678,2026-09-19T21:13:53Z,APP-06,DC-01,ACME\\jsmith,Teams.exe,445,allowed,benign
NET-N-02709,2026-09-19T21:14:28Z,FIN-WS-09,198.51.100.20,ACME\\jsmith,cmd.exe,443,allowed,benign
NET-N-01256,2026-09-19T21:14:36Z,ENG-WS-17,MGMT-01,SYSTEM,Teams.exe,445,allowed,benign
NET-N-07015,2026-09-19T21:15:25Z,DC-01,MGMT-01,SYSTEM,cmd.exe,445,allowed,benign
NET-N-00000,2026-09-19T21:15:39Z,APP-06,DC-01,ACME\\jsmith,agent.exe,443,allowed,benign
NET-N-02065,2026-09-19T21:15:43Z,ENG-WS-17,198.51.100.20,SYSTEM,agent.exe,443,allowed,benign
NET-N-08495,2026-09-19T21:16:51Z,APP-06,DC-01,ACME\\svc_patch,agent.exe,443,allowed,benign
NET-N-04686,2026-09-19T21:17:30Z,ENG-WS-17,MGMT-01,ACME\\mgarcia,cmd.exe,445,allowed,benign
NET-N-02590,2026-09-19T21:17:38Z,APP-06,MGMT-01,ACME\\svc_patch,agent.exe,53,allowed,benign
NET-N-03384,2026-09-19T21:17:50Z,PATCH-01,MGMT-01,ACME\\jsmith,agent.exe,53,allowed,benign
NET-N-08999,2026-09-19T21:18:09Z,HR-WS-22,MGMT-01,SYSTEM,agent.exe,445,allowed,benign
NET-N-07282,2026-09-19T21:18:41Z,MGMT-01,MGMT-01,ACME\\svc_patch,cmd.exe,443,allowed,benign
NET-N-04258,2026-09-19T21:19:32Z,ENG-WS-17,DC-01,ACME\\mgarcia,cmd.exe,53,allowed,benign
NET-N-02810,2026-09-19T21:20:17Z,PATCH-01,198.51.100.20,ACME\\jsmith,cmd.exe,53,allowed,benign
NET-N-00027,2026-09-19T21:20:20Z,HR-WS-08,MGMT-01,ACME\\mgarcia,Teams.exe,443,allowed,benign
NET-N-09349,2026-09-19T21:20:44Z,ENG-WS-17,DC-01,ACME\\mgarcia,agent.exe,445,allowed,benign
NET-N-04126,2026-09-19T21:21:46Z,APP-06,MGMT-01,ACME\\mgarcia,agent.exe,53,allowed,benign
NET-N-00740,2026-09-19T21:22:17Z,APP-06,DC-01,SYSTEM,Teams.exe,53,allowed,benign
NET-N-03483,2026-09-19T21:22:21Z,HR-WS-22,198.51.100.20,SYSTEM,agent.exe,443,allowed,benign
NET-N-03459,2026-09-19T21:22:40Z,HR-WS-08,198.51.100.20,ACME\\jsmith,cmd.exe,443,allowed,benign
NET-N-07072,2026-09-19T21:23:02Z,HR-WS-22,MGMT-01,ACME\\svc_patch,agent.exe,445,allowed,benign
NET-N-01362,2026-09-19T21:23:22Z,FIN-WS-09,198.51.100.20,SYSTEM,Teams.exe,53,allowed,benign
NET-N-01171,2026-09-19T21:24:05Z,PATCH-01,DC-01,ACME\\mgarcia,Teams.exe,445,allowed,benign
NET-N-07739,2026-09-19T21:24:10Z,DC-01,MGMT-01,ACME\\lchen,Teams.exe,443,allowed,benign
NET-N-03013,2026-09-19T21:24:28Z,FIN-WS-09,198.51.100.20,ACME\\svc_patch,Teams.exe,445,allowed,benign
NET-N-08250,2026-09-19T21:24:35Z,FIN-WS-09,DC-01,SYSTEM,Teams.exe,53,allowed,benign
NET-N-04151,2026-09-19T21:25:03Z,DC-01,MGMT-01,ACME\\jsmith,cmd.exe,445,allowed,benign
NET-N-05859,2026-09-19T21:25:06Z,ENG-WS-17,198.51.100.20,SYSTEM,cmd.exe,53,allowed,benign
NET-N-02747,2026-09-19T21:29:42Z,DC-01,198.51.100.20,ACME\\jsmith,Teams.exe,445,allowed,benign
NET-N-05239,2026-09-19T21:30:40Z,PATCH-01,MGMT-01,ACME\\jsmith,cmd.exe,445,allowed,benign
NET-N-04997,2026-09-19T21:30:58Z,ENG-WS-17,198.51.100.20,SYSTEM,cmd.exe,443,allowed,benign
NET-N-01688,2026-09-19T21:31:00Z,ENG-WS-17,MGMT-01,ACME\\mgarcia,cmd.exe,445,allowed,benign
NET-N-07001,2026-09-19T21:31:41Z,FIN-WS-09,MGMT-01,SYSTEM,Teams.exe,445,allowed,benign
NET-N-04634,2026-09-19T21:32:51Z,PATCH-01,DC-01,ACME\\svc_patch,Teams.exe,443,allowed,benign
NET-N-01128,2026-09-19T21:33:17Z,MGMT-01,DC-01,ACME\\svc_patch,agent.exe,53,allowed,benign
NET-N-05571,2026-09-19T21:34:20Z,HR-WS-22,MGMT-01,ACME\\jsmith,Teams.exe,53,allowed,benign
NET-N-08963,2026-09-19T21:34:43Z,MGMT-01,198.51.100.20,SYSTEM,Teams.exe,445,allowed,benign
NET-N-02385,2026-09-19T21:34:44Z,APP-06,DC-01,ACME\\lchen,Teams.exe,53,allowed,benign
NET-N-07997,2026-09-19T21:34:48Z,HR-WS-08,198.51.100.20,ACME\\jsmith,agent.exe,443,allowed,benign
NET-N-00056,2026-09-19T21:35:25Z,FIN-WS-09,DC-01,ACME\\lchen,Teams.exe,445,allowed,benign
NET-N-02732,2026-09-19T21:36:10Z,APP-06,DC-01,ACME\\jsmith,cmd.exe,445,allowed,benign
NET-N-01251,2026-09-19T21:36:13Z,DC-01,DC-01,ACME\\lchen,Teams.exe,445,allowed,benign
NET-N-03285,2026-09-19T21:36:39Z,MGMT-01,MGMT-01,SYSTEM,cmd.exe,445,allowed,benign
NET-N-00888,2026-09-19T21:36:57Z,APP-06,MGMT-01,ACME\\jsmith,Teams.exe,443,allowed,benign
NET-N-04394,2026-09-19T21:37:31Z,PATCH-01,198.51.100.20,SYSTEM,agent.exe,53,allowed,benign
NET-N-06364,2026-09-19T21:37:46Z,ENG-WS-17,MGMT-01,ACME\\mgarcia,cmd.exe,443,allowed,benign
NET-N-01254,2026-09-19T21:37:54Z,ENG-WS-17,DC-01,ACME\\mgarcia,cmd.exe,53,allowed,benign
NET-N-05556,2026-09-19T21:38:01Z,MGMT-01,198.51.100.20,ACME\\lchen,cmd.exe,443,allowed,benign
NET-N-07299,2026-09-19T21:39:57Z,HR-WS-08,198.51.100.20,SYSTEM,agent.exe,53,allowed,benign
NET-N-02201,2026-09-19T21:40:45Z,MGMT-01,198.51.100.20,SYSTEM,cmd.exe,445,allowed,benign
NET-N-02492,2026-09-19T21:40:54Z,HR-WS-08,DC-01,ACME\\mgarcia,Teams.exe,445,allowed,benign
NET-N-00671,2026-09-19T21:40:57Z,ENG-WS-17,DC-01,ACME\\jsmith,cmd.exe,53,allowed,benign
NET-N-07513,2026-09-19T21:41:08Z,ENG-WS-17,198.51.100.20,SYSTEM,Teams.exe,443,allowed,benign
NET-N-01131,2026-09-19T21:42:15Z,DC-01,198.51.100.20,SYSTEM,cmd.exe,443,allowed,benign
NET-N-04741,2026-09-19T21:42:37Z,HR-WS-22,198.51.100.20,ACME\\jsmith,cmd.exe,443,allowed,benign
NET-N-02036,2026-09-19T21:42:52Z,HR-WS-22,MGMT-01,ACME\\lchen,cmd.exe,443,allowed,benign
NET-N-09989,2026-09-19T21:42:52Z,ENG-WS-17,198.51.100.20,ACME\\lchen,agent.exe,445,allowed,benign
NET-N-08055,2026-09-19T21:44:02Z,HR-WS-22,MGMT-01,ACME\\lchen,agent.exe,53,allowed,benign
NET-N-07281,2026-09-19T21:45:53Z,ENG-WS-17,198.51.100.20,ACME\\jsmith,Teams.exe,443,allowed,benign
NET-N-03690,2026-09-19T21:46:28Z,DC-01,DC-01,SYSTEM,Teams.exe,53,allowed,benign
NET-N-08369,2026-09-19T21:47:07Z,APP-06,198.51.100.20,ACME\\jsmith,agent.exe,445,allowed,benign
NET-N-01166,2026-09-19T21:48:06Z,DC-01,DC-01,SYSTEM,Teams.exe,445,allowed,benign
NET-N-03211,2026-09-19T21:48:27Z,DC-01,DC-01,ACME\\svc_patch,cmd.exe,53,allowed,benign
NET-N-00338,2026-09-19T21:48:45Z,MGMT-01,DC-01,ACME\\svc_patch,agent.exe,445,allowed,benign
NET-N-05205,2026-09-19T21:49:49Z,ENG-WS-17,DC-01,ACME\\jsmith,Teams.exe,445,allowed,benign
NET-N-01135,2026-09-19T21:50:41Z,ENG-WS-17,DC-01,ACME\\mgarcia,agent.exe,443,allowed,benign
NET-N-00299,2026-09-19T21:51:19Z,APP-06,198.51.100.20,ACME\\svc_patch,Teams.exe,53,allowed,benign
NET-N-02682,2026-09-19T21:51:35Z,APP-06,DC-01,SYSTEM,cmd.exe,445,allowed,benign
NET-N-05924,2026-09-19T21:52:39Z,MGMT-01,198.51.100.20,ACME\\lchen,Teams.exe,443,allowed,benign
NET-N-03486,2026-09-19T21:52:51Z,APP-06,DC-01,ACME\\lchen,cmd.exe,443,allowed,benign
NET-N-08801,2026-09-19T21:53:08Z,MGMT-01,MGMT-01,ACME\\lchen,Teams.exe,53,allowed,benign
NET-N-01648,2026-09-19T21:53:09Z,FIN-WS-09,198.51.100.20,SYSTEM,agent.exe,53,allowed,benign
NET-N-01834,2026-09-19T21:53:39Z,ENG-WS-17,198.51.100.20,ACME\\jsmith,cmd.exe,443,allowed,benign
NET-N-04334,2026-09-19T21:53:49Z,DC-01,198.51.100.20,ACME\\svc_patch,cmd.exe,445,allowed,benign
NET-N-05245,2026-09-19T21:54:26Z,DC-01,DC-01,SYSTEM,agent.exe,53,allowed,benign
NET-N-04429,2026-09-19T21:55:53Z,DC-01,MGMT-01,ACME\\mgarcia,Teams.exe,53,allowed,benign
NET-N-00158,2026-09-19T21:56:50Z,PATCH-01,MGMT-01,ACME\\lchen,agent.exe,445,allowed,benign
NET-N-08411,2026-09-19T21:56:53Z,DC-01,MGMT-01,ACME\\lchen,cmd.exe,443,allowed,benign
NET-N-06554,2026-09-19T21:57:30Z,MGMT-01,198.51.100.20,ACME\\jsmith,Teams.exe,445,allowed,benign
NET-N-07035,2026-09-19T21:57:52Z,APP-06,DC-01,ACME\\svc_patch,Teams.exe,443,allowed,benign
NET-N-02803,2026-09-19T21:58:28Z,FIN-WS-09,MGMT-01,ACME\\mgarcia,cmd.exe,445,allowed,benign
NET-N-00098,2026-09-19T21:58:39Z,ENG-WS-17,198.51.100.20,ACME\\mgarcia,agent.exe,53,allowed,benign
NET-N-08342,2026-09-19T21:58:46Z,MGMT-01,DC-01,ACME\\lchen,cmd.exe,53,allowed,benign
NET-N-09810,2026-09-19T21:59:57Z,FIN-WS-09,MGMT-01,ACME\\svc_patch,Teams.exe,53,allowed,benign
NET-N-00028,2026-09-19T21:59:59Z,DC-01,MGMT-01,ACME\\jsmith,cmd.exe,443,allowed,benign
NET-N-09118,2026-09-19T22:01:03Z,ENG-WS-17,DC-01,ACME\\jsmith,agent.exe,53,allowed,benign
NET-N-02799,2026-09-19T22:01:19Z,ENG-WS-17,DC-01,ACME\\lchen,cmd.exe,53,allowed,benign
NET-N-00005,2026-09-19T22:01:37Z,ENG-WS-17,MGMT-01,ACME\\svc_patch,agent.exe,443,allowed,benign
NET-N-02333,2026-09-19T22:01:41Z,PATCH-01,198.51.100.20,ACME\\lchen,cmd.exe,443,allowed,benign
NET-N-02066,2026-09-19T22:03:44Z,APP-06,MGMT-01,ACME\\jsmith,cmd.exe,445,allowed,benign
NET-N-05739,2026-09-19T22:03:44Z,PATCH-01,DC-01,ACME\\lchen,agent.exe,53,allowed,benign
NET-N-00822,2026-09-19T22:03:48Z,ENG-WS-17,MGMT-01,ACME\\svc_patch,cmd.exe,443,allowed,benign
NET-N-04131,2026-09-19T22:04:05Z,FIN-WS-09,DC-01,ACME\\lchen,agent.exe,445,allowed,benign
NET-N-03312,2026-09-19T22:04:33Z,PATCH-01,198.51.100.20,ACME\\mgarcia,agent.exe,445,allowed,benign
NET-N-02324,2026-09-19T22:04:59Z,MGMT-01,198.51.100.20,SYSTEM,cmd.exe,443,allowed,benign
NET-N-00155,2026-09-19T22:06:37Z,HR-WS-08,MGMT-01,ACME\\lchen,cmd.exe,443,allowed,benign
NET-N-01637,2026-09-19T22:06:48Z,ENG-WS-17,MGMT-01,ACME\\svc_patch,cmd.exe,445,allowed,benign
NET-N-04872,2026-09-19T22:09:01Z,HR-WS-08,MGMT-01,ACME\\svc_patch,agent.exe,53,allowed,benign
NET-N-04568,2026-09-19T22:09:03Z,HR-WS-08,198.51.100.20,ACME\\mgarcia,Teams.exe,443,allowed,benign
NET-N-07578,2026-09-19T22:09:05Z,FIN-WS-09,DC-01,SYSTEM,cmd.exe,443,allowed,benign
NET-N-09449,2026-09-19T22:10:17Z,PATCH-01,198.51.100.20,ACME\\lchen,Teams.exe,53,allowed,benign
NET-N-03118,2026-09-19T22:10:38Z,HR-WS-22,DC-01,ACME\\mgarcia,Teams.exe,445,allowed,benign
NET-N-06260,2026-09-19T22:10:38Z,ENG-WS-17,DC-01,ACME\\lchen,Teams.exe,53,allowed,benign
NET-N-09759,2026-09-19T22:10:56Z,FIN-WS-09,MGMT-01,ACME\\mgarcia,cmd.exe,443,allowed,benign
NET-N-09833,2026-09-19T22:11:24Z,FIN-WS-09,DC-01,SYSTEM,agent.exe,445,allowed,benign
NET-N-05662,2026-09-19T22:11:40Z,MGMT-01,MGMT-01,ACME\\svc_patch,cmd.exe,53,allowed,benign
NET-N-03795,2026-09-19T22:12:25Z,FIN-WS-09,198.51.100.20,ACME\\mgarcia,agent.exe,53,allowed,benign
NET-N-08857,2026-09-19T22:12:33Z,DC-01,DC-01,ACME\\mgarcia,cmd.exe,53,allowed,benign
NET-N-04778,2026-09-19T22:12:51Z,HR-WS-08,198.51.100.20,ACME\\svc_patch,cmd.exe,445,allowed,benign
NET-N-06427,2026-09-19T22:12:56Z,DC-01,DC-01,ACME\\mgarcia,agent.exe,443,allowed,benign
NET-N-03820,2026-09-19T22:12:58Z,ENG-WS-17,MGMT-01,ACME\\mgarcia,cmd.exe,443,allowed,benign
NET-N-09594,2026-09-19T22:14:36Z,FIN-WS-09,DC-01,ACME\\svc_patch,Teams.exe,443,allowed,benign
NET-N-09294,2026-09-19T22:14:57Z,HR-WS-22,198.51.100.20,ACME\\jsmith,Teams.exe,53,allowed,benign
NET-N-08541,2026-09-19T22:15:15Z,FIN-WS-09,DC-01,ACME\\jsmith,Teams.exe,443,allowed,benign
NET-N-01373,2026-09-19T22:15:47Z,DC-01,MGMT-01,ACME\\jsmith,agent.exe,445,allowed,benign
NET-N-09239,2026-09-19T22:17:14Z,ENG-WS-17,MGMT-01,SYSTEM,cmd.exe,53,allowed,benign
NET-N-05521,2026-09-19T22:18:22Z,APP-06,DC-01,SYSTEM,agent.exe,443,allowed,benign
NET-N-04575,2026-09-19T22:19:38Z,HR-WS-22,198.51.100.20,ACME\\lchen,cmd.exe,443,allowed,benign
NET-N-01239,2026-09-19T22:19:39Z,APP-06,198.51.100.20,ACME\\svc_patch,Teams.exe,53,allowed,benign
NET-N-09284,2026-09-19T22:20:19Z,DC-01,MGMT-01,ACME\\lchen,cmd.exe,445,allowed,benign
NET-N-08721,2026-09-19T22:20:20Z,APP-06,198.51.100.20,ACME\\jsmith,Teams.exe,443,allowed,benign
NET-N-08112,2026-09-19T22:20:36Z,APP-06,MGMT-01,ACME\\svc_patch,agent.exe,53,allowed,benign
NET-N-05853,2026-09-19T22:20:45Z,FIN-WS-09,DC-01,ACME\\lchen,cmd.exe,53,allowed,benign
NET-N-00476,2026-09-19T22:20:49Z,DC-01,MGMT-01,ACME\\lchen,agent.exe,53,allowed,benign
NET-N-06895,2026-09-19T22:20:56Z,HR-WS-08,MGMT-01,ACME\\lchen,agent.exe,53,allowed,benign
NET-N-03982,2026-09-19T22:22:30Z,HR-WS-22,DC-01,ACME\\lchen,Teams.exe,445,allowed,benign
NET-N-09325,2026-09-19T22:22:35Z,DC-01,198.51.100.20,ACME\\lchen,cmd.exe,53,allowed,benign
NET-N-00063,2026-09-19T22:22:55Z,DC-01,198.51.100.20,ACME\\mgarcia,Teams.exe,443,allowed,benign
NET-N-05127,2026-09-19T22:24:06Z,FIN-WS-09,198.51.100.20,ACME\\jsmith,agent.exe,445,allowed,benign
NET-N-08236,2026-09-19T22:24:56Z,APP-06,DC-01,ACME\\jsmith,cmd.exe,445,allowed,benign
NET-N-00777,2026-09-19T22:25:00Z,DC-01,DC-01,ACME\\svc_patch,Teams.exe,445,allowed,benign
NET-N-08060,2026-09-19T22:25:42Z,APP-06,MGMT-01,ACME\\lchen,cmd.exe,53,allowed,benign
NET-N-07018,2026-09-19T22:26:21Z,HR-WS-22,198.51.100.20,ACME\\lchen,cmd.exe,445,allowed,benign
NET-N-04791,2026-09-19T22:26:56Z,HR-WS-08,DC-01,ACME\\jsmith,cmd.exe,445,allowed,benign
NET-N-00426,2026-09-19T22:27:08Z,HR-WS-08,MGMT-01,ACME\\mgarcia,Teams.exe,443,allowed,benign
NET-N-09703,2026-09-19T22:27:32Z,APP-06,198.51.100.20,ACME\\mgarcia,cmd.exe,445,allowed,benign
NET-N-01787,2026-09-19T22:28:15Z,FIN-WS-09,MGMT-01,ACME\\jsmith,cmd.exe,443,allowed,benign
NET-N-08202,2026-09-19T22:28:34Z,ENG-WS-17,198.51.100.20,SYSTEM,agent.exe,445,allowed,benign
NET-N-09890,2026-09-19T22:30:06Z,MGMT-01,198.51.100.20,ACME\\mgarcia,cmd.exe,445,allowed,benign
NET-N-08249,2026-09-19T22:30:18Z,PATCH-01,198.51.100.20,SYSTEM,cmd.exe,443,allowed,benign
NET-N-04889,2026-09-19T22:32:10Z,PATCH-01,198.51.100.20,ACME\\mgarcia,agent.exe,445,allowed,benign
NET-N-01829,2026-09-19T22:32:11Z,DC-01,MGMT-01,SYSTEM,agent.exe,443,allowed,benign
NET-N-06918,2026-09-19T22:32:42Z,APP-06,MGMT-01,ACME\\svc_patch,cmd.exe,443,allowed,benign
NET-N-07530,2026-09-19T22:33:02Z,ENG-WS-17,198.51.100.20,ACME\\lchen,Teams.exe,53,allowed,benign
NET-N-09376,2026-09-19T22:33:07Z,FIN-WS-09,DC-01,SYSTEM,Teams.exe,445,allowed,benign
NET-N-00659,2026-09-19T22:33:50Z,HR-WS-08,MGMT-01,ACME\\jsmith,cmd.exe,443,allowed,benign
NET-N-02883,2026-09-19T22:34:01Z,ENG-WS-17,DC-01,ACME\\jsmith,Teams.exe,443,allowed,benign
NET-N-03670,2026-09-19T22:34:11Z,MGMT-01,DC-01,ACME\\jsmith,agent.exe,53,allowed,benign
NET-N-03895,2026-09-19T22:35:44Z,DC-01,DC-01,ACME\\svc_patch,cmd.exe,445,allowed,benign
NET-N-06989,2026-09-19T22:35:52Z,PATCH-01,198.51.100.20,ACME\\svc_patch,Teams.exe,53,allowed,benign
NET-N-08200,2026-09-19T22:37:31Z,DC-01,DC-01,ACME\\svc_patch,Teams.exe,445,allowed,benign
NET-N-03356,2026-09-19T22:39:12Z,PATCH-01,DC-01,SYSTEM,agent.exe,445,allowed,benign
NET-N-05238,2026-09-19T22:39:28Z,PATCH-01,MGMT-01,ACME\\svc_patch,Teams.exe,443,allowed,benign
NET-N-07859,2026-09-19T22:39:44Z,HR-WS-08,MGMT-01,ACME\\lchen,agent.exe,445,allowed,benign
NET-N-06134,2026-09-19T22:39:58Z,FIN-WS-09,DC-01,ACME\\mgarcia,cmd.exe,53,allowed,benign
NET-N-03361,2026-09-19T22:40:37Z,FIN-WS-09,198.51.100.20,ACME\\mgarcia,cmd.exe,445,allowed,benign
NET-N-02930,2026-09-19T22:41:18Z,PATCH-01,198.51.100.20,ACME\\lchen,agent.exe,53,allowed,benign
NET-N-09263,2026-09-19T22:41:26Z,HR-WS-22,MGMT-01,ACME\\lchen,Teams.exe,443,allowed,benign
NET-N-07372,2026-09-19T22:42:52Z,FIN-WS-09,MGMT-01,SYSTEM,agent.exe,443,allowed,benign
NET-N-09142,2026-09-19T22:44:36Z,FIN-WS-09,198.51.100.20,SYSTEM,agent.exe,445,allowed,benign
NET-N-04903,2026-09-19T22:45:23Z,HR-WS-22,DC-01,ACME\\lchen,Teams.exe,443,allowed,benign
NET-N-07116,2026-09-19T22:45:33Z,ENG-WS-17,DC-01,ACME\\mgarcia,cmd.exe,443,allowed,benign
NET-N-08625,2026-09-19T22:45:45Z,MGMT-01,198.51.100.20,ACME\\lchen,agent.exe,53,allowed,benign
NET-N-08121,2026-09-19T22:45:57Z,DC-01,DC-01,ACME\\jsmith,cmd.exe,443,allowed,benign
NET-N-02059,2026-09-19T22:46:23Z,PATCH-01,DC-01,ACME\\svc_patch,Teams.exe,445,allowed,benign
NET-N-03082,2026-09-19T22:47:31Z,APP-06,MGMT-01,ACME\\jsmith,cmd.exe,445,allowed,benign
NET-N-09159,2026-09-19T22:48:10Z,MGMT-01,DC-01,ACME\\mgarcia,cmd.exe,445,allowed,benign
NET-N-02334,2026-09-19T22:48:28Z,HR-WS-22,198.51.100.20,ACME\\jsmith,cmd.exe,445,allowed,benign
NET-N-07847,2026-09-19T22:50:23Z,FIN-WS-09,MGMT-01,SYSTEM,agent.exe,445,allowed,benign
NET-N-07387,2026-09-19T22:52:05Z,DC-01,MGMT-01,ACME\\mgarcia,agent.exe,53,allowed,benign
NET-N-02061,2026-09-19T22:53:03Z,APP-06,DC-01,ACME\\mgarcia,agent.exe,53,allowed,benign
NET-N-09346,2026-09-19T22:53:36Z,APP-06,198.51.100.20,SYSTEM,agent.exe,53,allowed,benign
NET-N-05204,2026-09-19T22:53:45Z,DC-01,198.51.100.20,SYSTEM,Teams.exe,53,allowed,benign
NET-N-07337,2026-09-19T22:54:18Z,PATCH-01,MGMT-01,ACME\\lchen,Teams.exe,445,allowed,benign
NET-N-05174,2026-09-19T22:54:25Z,MGMT-01,198.51.100.20,ACME\\lchen,cmd.exe,443,allowed,benign
NET-N-09607,2026-09-19T22:54:28Z,HR-WS-22,DC-01,ACME\\mgarcia,cmd.exe,445,allowed,benign
NET-N-00920,2026-09-19T22:54:31Z,MGMT-01,DC-01,ACME\\mgarcia,Teams.exe,53,allowed,benign
NET-N-06791,2026-09-19T22:54:40Z,FIN-WS-09,DC-01,ACME\\jsmith,cmd.exe,445,allowed,benign
NET-N-02005,2026-09-19T22:55:06Z,HR-WS-08,DC-01,SYSTEM,agent.exe,53,allowed,benign
NET-N-04537,2026-09-19T22:55:13Z,PATCH-01,MGMT-01,ACME\\jsmith,cmd.exe,53,allowed,benign
NET-N-03492,2026-09-19T22:55:15Z,HR-WS-08,MGMT-01,ACME\\lchen,Teams.exe,443,allowed,benign
NET-N-06019,2026-09-19T22:56:32Z,FIN-WS-09,198.51.100.20,ACME\\mgarcia,cmd.exe,53,allowed,benign
NET-N-07794,2026-09-19T22:56:43Z,MGMT-01,MGMT-01,ACME\\mgarcia,cmd.exe,445,allowed,benign
NET-N-04883,2026-09-19T22:57:06Z,PATCH-01,MGMT-01,SYSTEM,cmd.exe,443,allowed,benign
