id,_time,host,user,signal,severity,classification
CAP-N-06396,2026-09-20T04:06:05Z,MGMT-01,ACME\\svc_patch,admin task review,low,context
CAP-N-04504,2026-09-20T04:07:13Z,DC-01,ACME\\lchen,startup inventory,medium,context
CAP-N-09332,2026-09-20T04:07:31Z,HR-WS-08,ACME\\mgarcia,startup inventory,low,context
CAP-N-04258,2026-09-20T04:07:36Z,MGMT-01,ACME\\jsmith,admin task review,medium,context
CAP-N-00627,2026-09-20T04:07:46Z,HR-WS-22,ACME\\jsmith,service inventory,medium,context
CAP-N-08230,2026-09-20T04:08:06Z,HR-WS-08,ACME\\jsmith,service inventory,low,context
CAP-N-05736,2026-09-20T04:08:29Z,MGMT-01,ACME\\jsmith,service inventory,low,context
CAP-N-01122,2026-09-20T04:08:30Z,PATCH-01,ACME\\jsmith,admin task review,low,context
CAP-N-02857,2026-09-20T04:08:30Z,APP-06,ACME\\mgarcia,admin task review,low,context
CAP-N-08868,2026-09-20T04:08:31Z,FIN-WS-09,ACME\\mgarcia,admin task review,low,context
CAP-N-02373,2026-09-20T04:08:32Z,ENG-WS-17,ACME\\mgarcia,service inventory,medium,context
CAP-N-09487,2026-09-20T04:08:46Z,DC-01,ACME\\mgarcia,service inventory,low,context
CAP-N-00519,2026-09-20T04:09:10Z,PATCH-01,ACME\\mgarcia,admin task review,low,context
CAP-N-03243,2026-09-20T04:10:41Z,ENG-WS-17,ACME\\svc_patch,startup inventory,low,context
CAP-N-00530,2026-09-20T04:10:48Z,ENG-WS-17,ACME\\jsmith,admin task review,low,context
CAP-N-06031,2026-09-20T04:10:51Z,HR-WS-22,SYSTEM,admin task review,low,context
CAP-N-03870,2026-09-20T04:10:53Z,ENG-WS-17,SYSTEM,admin task review,medium,context
CAP-N-06510,2026-09-20T04:11:07Z,PATCH-01,SYSTEM,service inventory,medium,context
CAP-N-05355,2026-09-20T04:11:11Z,PATCH-01,ACME\\lchen,service inventory,medium,context
CAP-N-00192,2026-09-20T04:11:20Z,DC-01,ACME\\svc_patch,admin task review,low,context
CAP-N-07835,2026-09-20T04:11:28Z,HR-WS-08,SYSTEM,service inventory,medium,context
CAP-N-00921,2026-09-20T04:12:23Z,MGMT-01,SYSTEM,admin task review,medium,context
CAP-N-03218,2026-09-20T04:13:15Z,DC-01,ACME\\jsmith,startup inventory,medium,context
CAP-N-02990,2026-09-20T04:13:29Z,HR-WS-08,SYSTEM,startup inventory,low,context
CAP-N-08490,2026-09-20T04:13:32Z,DC-01,SYSTEM,startup inventory,medium,context
CAP-N-07968,2026-09-20T04:14:37Z,APP-06,ACME\\svc_patch,startup inventory,medium,context
CAP-N-08626,2026-09-20T04:14:52Z,HR-WS-22,ACME\\svc_patch,startup inventory,low,context
CAP-N-09359,2026-09-20T04:15:16Z,HR-WS-22,ACME\\svc_patch,startup inventory,medium,context
CAP-N-04966,2026-09-20T04:15:28Z,ENG-WS-17,SYSTEM,startup inventory,low,context
CAP-N-02249,2026-09-20T04:15:30Z,APP-06,ACME\\jsmith,service inventory,low,context
CAP-N-04822,2026-09-20T04:15:34Z,APP-06,ACME\\jsmith,startup inventory,low,context
CAP-N-01739,2026-09-20T04:16:07Z,MGMT-01,ACME\\lchen,startup inventory,medium,context
CAP-N-09174,2026-09-20T04:16:51Z,FIN-WS-09,ACME\\jsmith,service inventory,medium,context
CAP-N-00880,2026-09-20T04:17:03Z,PATCH-01,SYSTEM,admin task review,medium,context
CAP-N-07503,2026-09-20T04:17:19Z,HR-WS-08,SYSTEM,admin task review,low,context
CAP-N-09515,2026-09-20T04:17:45Z,FIN-WS-09,ACME\\mgarcia,startup inventory,low,context
CAP-N-05678,2026-09-20T04:20:55Z,APP-06,ACME\\mgarcia,service inventory,medium,context
CAP-N-02013,2026-09-20T04:21:09Z,HR-WS-22,SYSTEM,admin task review,medium,context
CAP-N-02894,2026-09-20T04:22:20Z,DC-01,ACME\\jsmith,service inventory,medium,context
CAP-N-01341,2026-09-20T04:24:50Z,MGMT-01,ACME\\mgarcia,startup inventory,medium,context
CAP-N-00088,2026-09-20T04:25:17Z,FIN-WS-09,SYSTEM,startup inventory,low,context
CAP-N-05087,2026-09-20T04:25:31Z,PATCH-01,ACME\\mgarcia,service inventory,medium,context
CAP-N-00557,2026-09-20T04:25:34Z,FIN-WS-09,ACME\\svc_patch,admin task review,low,context
CAP-N-04399,2026-09-20T04:25:38Z,PATCH-01,SYSTEM,startup inventory,low,context
CAP-N-09935,2026-09-20T04:26:46Z,ENG-WS-17,ACME\\jsmith,startup inventory,medium,context
CAP-N-02109,2026-09-20T04:27:01Z,ENG-WS-17,ACME\\svc_patch,admin task review,low,context
CAP-N-01162,2026-09-20T04:27:34Z,HR-WS-08,ACME\\jsmith,startup inventory,medium,context
CAP-N-07370,2026-09-20T04:29:00Z,HR-WS-22,ACME\\svc_patch,startup inventory,medium,context
CAP-N-04427,2026-09-20T04:29:19Z,PATCH-01,ACME\\lchen,admin task review,low,context
CAP-N-01311,2026-09-20T04:30:09Z,HR-WS-08,ACME\\mgarcia,startup inventory,low,context
CAP-N-08754,2026-09-20T04:31:15Z,MGMT-01,ACME\\mgarcia,service inventory,medium,context
CAP-N-04624,2026-09-20T04:31:19Z,MGMT-01,SYSTEM,admin task review,low,context
CAP-N-08925,2026-09-20T04:32:00Z,ENG-WS-17,ACME\\lchen,admin task review,low,context
CAP-N-03493,2026-09-20T04:33:42Z,HR-WS-22,ACME\\svc_patch,admin task review,low,context
CAP-N-00379,2026-09-20T04:34:12Z,MGMT-01,ACME\\svc_patch,service inventory,low,context
CAP-N-00683,2026-09-20T04:34:56Z,PATCH-01,ACME\\lchen,admin task review,medium,context
CAP-N-04493,2026-09-20T04:35:19Z,ENG-WS-17,ACME\\mgarcia,service inventory,medium,context
CAP-N-09130,2026-09-20T04:35:29Z,HR-WS-08,ACME\\lchen,startup inventory,medium,context
CAP-N-06324,2026-09-20T04:36:05Z,PATCH-01,SYSTEM,service inventory,low,context
CAP-N-07583,2026-09-20T04:36:13Z,HR-WS-22,ACME\\lchen,service inventory,low,context
CAP-N-08758,2026-09-20T04:36:18Z,FIN-WS-09,ACME\\jsmith,service inventory,low,context
CAP-N-06859,2026-09-20T04:37:20Z,APP-06,ACME\\svc_patch,service inventory,low,context
CAP-N-05403,2026-09-20T04:37:52Z,FIN-WS-09,SYSTEM,admin task review,low,context
CAP-N-02534,2026-09-20T04:38:27Z,ENG-WS-17,ACME\\lchen,service inventory,low,context
CAP-N-09656,2026-09-20T04:40:54Z,HR-WS-22,SYSTEM,admin task review,medium,context
CAP-N-06329,2026-09-20T04:41:44Z,FIN-WS-09,SYSTEM,admin task review,low,context
CAP-N-05382,2026-09-20T04:42:13Z,MGMT-01,ACME\\jsmith,startup inventory,medium,context
CAP-N-04356,2026-09-20T04:42:59Z,DC-01,SYSTEM,service inventory,medium,context
CAP-N-07088,2026-09-20T04:43:02Z,PATCH-01,ACME\\svc_patch,startup inventory,low,context
CAP-N-08173,2026-09-20T04:43:20Z,APP-06,ACME\\lchen,admin task review,low,context
CAP-N-09022,2026-09-20T04:44:02Z,MGMT-01,SYSTEM,startup inventory,medium,context
CAP-N-09215,2026-09-20T04:44:57Z,APP-06,SYSTEM,admin task review,low,context
CAP-N-09305,2026-09-20T04:45:08Z,MGMT-01,ACME\\jsmith,admin task review,low,context
CAP-N-00544,2026-09-20T04:45:23Z,APP-06,ACME\\lchen,admin task review,low,context
CAP-N-07274,2026-09-20T04:46:08Z,FIN-WS-09,ACME\\jsmith,admin task review,medium,context
CAP-N-09486,2026-09-20T04:48:37Z,ENG-WS-17,SYSTEM,admin task review,low,context
CAP-N-02567,2026-09-20T04:48:42Z,PATCH-01,SYSTEM,admin task review,low,context
CAP-N-03315,2026-09-20T04:48:45Z,MGMT-01,ACME\\lchen,startup inventory,low,context
CAP-N-02545,2026-09-20T04:49:12Z,FIN-WS-09,SYSTEM,admin task review,medium,context
CAP-N-07254,2026-09-20T04:49:23Z,APP-06,SYSTEM,startup inventory,medium,context
CAP-N-08777,2026-09-20T04:50:28Z,DC-01,ACME\\mgarcia,service inventory,low,context
CAP-N-06034,2026-09-20T04:50:33Z,APP-06,ACME\\svc_patch,startup inventory,low,context
CAP-N-07160,2026-09-20T04:50:38Z,HR-WS-08,ACME\\lchen,service inventory,low,context
CAP-N-07805,2026-09-20T04:51:21Z,MGMT-01,SYSTEM,startup inventory,low,context
CAP-N-08988,2026-09-20T04:51:21Z,FIN-WS-09,ACME\\mgarcia,service inventory,medium,context
CAP-N-06890,2026-09-20T04:51:52Z,FIN-WS-09,ACME\\lchen,service inventory,low,context
CAP-N-04915,2026-09-20T04:53:30Z,APP-06,ACME\\mgarcia,service inventory,medium,context
CAP-N-00666,2026-09-20T04:55:07Z,PATCH-01,SYSTEM,admin task review,medium,context
CAP-N-07707,2026-09-20T04:55:20Z,HR-WS-08,ACME\\mgarcia,startup inventory,medium,context
CAP-N-03783,2026-09-20T04:55:26Z,HR-WS-22,SYSTEM,service inventory,medium,context
CAP-N-04025,2026-09-20T04:55:50Z,HR-WS-08,ACME\\jsmith,admin task review,medium,context
CAP-N-05228,2026-09-20T04:56:31Z,HR-WS-22,SYSTEM,service inventory,medium,context
CAP-N-01537,2026-09-20T04:57:24Z,FIN-WS-09,ACME\\svc_patch,startup inventory,low,context
CAP-N-06735,2026-09-20T04:57:41Z,DC-01,ACME\\svc_patch,admin task review,low,context
CAP-N-09047,2026-09-20T04:57:59Z,ENG-WS-17,ACME\\jsmith,startup inventory,low,context
CAP-N-03837,2026-09-20T04:58:09Z,PATCH-01,ACME\\lchen,service inventory,medium,context
CAP-N-04165,2026-09-20T04:58:34Z,HR-WS-22,ACME\\svc_patch,admin task review,medium,context
CAP-N-03068,2026-09-20T04:59:22Z,PATCH-01,ACME\\svc_patch,startup inventory,low,context
CAP-N-07633,2026-09-20T05:00:05Z,ENG-WS-17,SYSTEM,admin task review,low,context
CAP-N-03114,2026-09-20T05:00:23Z,DC-01,ACME\\jsmith,admin task review,low,context
CAP-N-02143,2026-09-20T05:01:03Z,HR-WS-08,ACME\\lchen,service inventory,medium,context
CAP-N-09764,2026-09-20T05:01:29Z,MGMT-01,ACME\\mgarcia,startup inventory,low,context
CAP-N-05485,2026-09-20T05:01:30Z,ENG-WS-17,ACME\\svc_patch,admin task review,medium,context
CAP-N-07737,2026-09-20T05:01:40Z,DC-01,ACME\\jsmith,admin task review,low,context
CAP-N-05999,2026-09-20T05:01:48Z,FIN-WS-09,ACME\\svc_patch,service inventory,medium,context
CAP-N-06533,2026-09-20T05:02:58Z,ENG-WS-17,ACME\\lchen,startup inventory,low,context
CAP-N-04858,2026-09-20T05:03:27Z,HR-WS-08,SYSTEM,admin task review,medium,context
CAP-N-00356,2026-09-20T05:04:03Z,FIN-WS-09,ACME\\svc_patch,admin task review,medium,context
CAP-N-08308,2026-09-20T05:04:19Z,DC-01,ACME\\svc_patch,admin task review,medium,context
CAP-N-07919,2026-09-20T05:04:35Z,DC-01,ACME\\jsmith,service inventory,low,context
CAP-N-05309,2026-09-20T05:07:01Z,HR-WS-08,ACME\\mgarcia,service inventory,medium,context
CAP-N-03747,2026-09-20T05:07:12Z,FIN-WS-09,ACME\\svc_patch,service inventory,medium,context
CAP-N-00284,2026-09-20T05:08:02Z,DC-01,ACME\\mgarcia,admin task review,low,context
CAP-N-08943,2026-09-20T05:08:51Z,FIN-WS-09,ACME\\svc_patch,startup inventory,low,context
CAP-N-03884,2026-09-20T05:09:35Z,ENG-WS-17,ACME\\svc_patch,service inventory,low,context
CAP-N-02920,2026-09-20T05:10:07Z,MGMT-01,ACME\\svc_patch,admin task review,medium,context
CAP-N-05496,2026-09-20T05:10:43Z,APP-06,ACME\\lchen,service inventory,medium,context
CAP-N-00154,2026-09-20T05:11:37Z,DC-01,ACME\\svc_patch,service inventory,low,context
CAP-N-01227,2026-09-20T05:11:38Z,HR-WS-08,SYSTEM,admin task review,low,context
CAP-N-08917,2026-09-20T05:12:32Z,HR-WS-22,ACME\\svc_patch,admin task review,medium,context
CAP-N-00629,2026-09-20T05:13:01Z,HR-WS-22,ACME\\mgarcia,service inventory,low,context
CAP-N-00816,2026-09-20T05:13:14Z,FIN-WS-09,SYSTEM,startup inventory,low,context
CAP-N-06163,2026-09-20T05:13:21Z,PATCH-01,ACME\\svc_patch,admin task review,low,context
CAP-N-03185,2026-09-20T05:14:33Z,APP-06,ACME\\mgarcia,startup inventory,low,context
CAP-N-00537,2026-09-20T05:14:55Z,PATCH-01,ACME\\svc_patch,service inventory,low,context
CAP-N-03836,2026-09-20T05:16:45Z,PATCH-01,SYSTEM,startup inventory,medium,context
CAP-N-03009,2026-09-20T05:17:25Z,PATCH-01,ACME\\mgarcia,admin task review,low,context
CAP-N-07507,2026-09-20T05:17:30Z,FIN-WS-09,SYSTEM,admin task review,medium,context
CAP-N-08074,2026-09-20T05:18:37Z,DC-01,ACME\\jsmith,service inventory,low,context
CAP-N-04590,2026-09-20T05:18:49Z,HR-WS-22,ACME\\jsmith,service inventory,low,context
CAP-N-05311,2026-09-20T05:19:12Z,FIN-WS-09,SYSTEM,admin task review,low,context
CAP-N-04482,2026-09-20T05:19:22Z,PATCH-01,SYSTEM,service inventory,medium,context
CAP-N-01800,2026-09-20T05:20:06Z,FIN-WS-09,ACME\\jsmith,startup inventory,low,context
CAP-N-08563,2026-09-20T05:21:26Z,ENG-WS-17,ACME\\svc_patch,startup inventory,medium,context
CAP-N-00193,2026-09-20T05:21:49Z,FIN-WS-09,SYSTEM,admin task review,low,context
CAP-N-04074,2026-09-20T05:22:30Z,DC-01,ACME\\jsmith,service inventory,low,context
CAP-N-00474,2026-09-20T05:23:04Z,ENG-WS-17,ACME\\mgarcia,service inventory,low,context
CAP-N-03233,2026-09-20T05:23:32Z,APP-06,ACME\\mgarcia,admin task review,low,context
CAP-N-05101,2026-09-20T05:24:02Z,HR-WS-08,ACME\\lchen,service inventory,low,context
CAP-N-02803,2026-09-20T05:24:11Z,PATCH-01,ACME\\lchen,startup inventory,medium,context
CAP-N-01581,2026-09-20T05:24:51Z,HR-WS-08,ACME\\svc_patch,admin task review,low,context
CAP-N-04664,2026-09-20T05:25:44Z,APP-06,ACME\\svc_patch,service inventory,medium,context
CAP-N-04661,2026-09-20T05:26:01Z,DC-01,ACME\\jsmith,admin task review,low,context
CAP-N-00859,2026-09-20T05:26:19Z,ENG-WS-17,ACME\\lchen,admin task review,low,context
CAP-N-01194,2026-09-20T05:26:20Z,APP-06,ACME\\mgarcia,service inventory,medium,context
CAP-N-06648,2026-09-20T05:26:38Z,PATCH-01,ACME\\lchen,service inventory,low,context
CAP-N-09242,2026-09-20T05:26:45Z,DC-01,ACME\\svc_patch,service inventory,medium,context
CAP-N-04615,2026-09-20T05:26:50Z,HR-WS-08,ACME\\jsmith,startup inventory,medium,context
CAP-N-06584,2026-09-20T05:26:56Z,APP-06,SYSTEM,service inventory,low,context
CAP-N-05432,2026-09-20T05:28:45Z,HR-WS-08,SYSTEM,admin task review,low,context
CAP-N-07070,2026-09-20T05:29:58Z,MGMT-01,ACME\\lchen,service inventory,medium,context
CAP-N-06350,2026-09-20T05:30:40Z,HR-WS-22,ACME\\lchen,service inventory,medium,context
CAP-N-00301,2026-09-20T05:32:23Z,DC-01,ACME\\jsmith,admin task review,low,context
CAP-N-01138,2026-09-20T05:32:26Z,MGMT-01,ACME\\lchen,admin task review,low,context
CAP-N-08195,2026-09-20T05:32:48Z,FIN-WS-09,SYSTEM,service inventory,low,context
CAP-N-04451,2026-09-20T05:32:55Z,DC-01,SYSTEM,startup inventory,low,context
CAP-N-09308,2026-09-20T05:33:08Z,MGMT-01,ACME\\svc_patch,admin task review,medium,context
CAP-N-02093,2026-09-20T05:33:52Z,APP-06,ACME\\jsmith,admin task review,medium,context
CAP-N-00025,2026-09-20T05:34:22Z,HR-WS-22,ACME\\svc_patch,startup inventory,low,context
CAP-N-08140,2026-09-20T05:35:32Z,PATCH-01,ACME\\lchen,service inventory,medium,context
CAP-N-03305,2026-09-20T05:36:00Z,HR-WS-08,ACME\\mgarcia,startup inventory,low,context
CAP-N-01602,2026-09-20T05:36:38Z,APP-06,ACME\\lchen,admin task review,low,context
CAP-N-00793,2026-09-20T05:37:03Z,DC-01,ACME\\mgarcia,admin task review,low,context
CAP-N-00837,2026-09-20T05:37:03Z,HR-WS-22,ACME\\jsmith,admin task review,low,context
CAP-N-05058,2026-09-20T05:37:47Z,HR-WS-08,ACME\\svc_patch,startup inventory,low,context
CAP-N-03569,2026-09-20T05:37:58Z,HR-WS-08,ACME\\jsmith,admin task review,medium,context
CAP-N-08379,2026-09-20T05:39:56Z,MGMT-01,ACME\\lchen,admin task review,medium,context
CAP-N-06878,2026-09-20T05:41:16Z,HR-WS-22,SYSTEM,startup inventory,medium,context
CAP-N-07137,2026-09-20T05:41:18Z,ENG-WS-17,ACME\\jsmith,service inventory,low,context
CAP-N-06277,2026-09-20T05:41:32Z,HR-WS-08,ACME\\mgarcia,admin task review,low,context
CAP-N-02288,2026-09-20T05:42:00Z,HR-WS-22,SYSTEM,startup inventory,medium,context
CAP-N-01546,2026-09-20T05:42:21Z,PATCH-01,ACME\\svc_patch,startup inventory,medium,context
CAP-N-08592,2026-09-20T05:43:09Z,ENG-WS-17,ACME\\svc_patch,startup inventory,medium,context
CAP-N-08914,2026-09-20T05:43:36Z,PATCH-01,ACME\\svc_patch,startup inventory,medium,context
CAP-N-03948,2026-09-20T05:44:33Z,DC-01,ACME\\jsmith,service inventory,low,context
CAP-N-00509,2026-09-20T05:44:57Z,FIN-WS-09,ACME\\lchen,admin task review,low,context
CAP-N-02340,2026-09-20T05:45:13Z,ENG-WS-17,ACME\\svc_patch,startup inventory,low,context
CAP-N-03835,2026-09-20T05:45:20Z,MGMT-01,ACME\\svc_patch,admin task review,medium,context
CAP-N-02322,2026-09-20T05:45:43Z,HR-WS-22,ACME\\svc_patch,startup inventory,medium,context
CAP-N-02259,2026-09-20T05:46:18Z,MGMT-01,ACME\\svc_patch,startup inventory,medium,context
CAP-N-07196,2026-09-20T05:47:41Z,DC-01,ACME\\jsmith,service inventory,medium,context
CAP-N-09199,2026-09-20T05:48:01Z,FIN-WS-09,ACME\\jsmith,admin task review,low,context
CAP-N-01726,2026-09-20T05:48:09Z,HR-WS-08,SYSTEM,startup inventory,medium,context
CAP-N-05531,2026-09-20T05:48:33Z,HR-WS-08,ACME\\svc_patch,service inventory,low,context
CAP-N-09915,2026-09-20T05:48:36Z,ENG-WS-17,SYSTEM,startup inventory,medium,context
CAP-N-04479,2026-09-20T05:49:17Z,HR-WS-22,ACME\\svc_patch,startup inventory,medium,context
CAP-N-09446,2026-09-20T05:49:31Z,APP-06,ACME\\jsmith,service inventory,medium,context
CAP-N-01414,2026-09-20T05:50:10Z,HR-WS-08,ACME\\jsmith,admin task review,medium,context
CAP-N-05071,2026-09-20T05:50:49Z,ENG-WS-17,ACME\\jsmith,startup inventory,medium,context
CAP-N-09311,2026-09-20T05:50:57Z,DC-01,ACME\\jsmith,service inventory,medium,context
CAP-N-05844,2026-09-20T05:51:13Z,PATCH-01,ACME\\jsmith,admin task review,low,context
CAP-N-06770,2026-09-20T05:52:10Z,HR-WS-08,SYSTEM,startup inventory,medium,context
CAP-N-09791,2026-09-20T05:53:13Z,HR-WS-08,ACME\\jsmith,startup inventory,low,context
CAP-N-06803,2026-09-20T05:53:29Z,APP-06,SYSTEM,service inventory,low,context
CAP-N-08398,2026-09-20T05:53:31Z,APP-06,ACME\\jsmith,startup inventory,medium,context
CAP-N-05643,2026-09-20T05:53:41Z,HR-WS-08,SYSTEM,startup inventory,low,context
CAP-N-03893,2026-09-20T05:53:59Z,ENG-WS-17,ACME\\mgarcia,startup inventory,low,context
CAP-N-08837,2026-09-20T05:54:27Z,ENG-WS-17,ACME\\jsmith,admin task review,low,context
CAP-N-06064,2026-09-20T05:56:02Z,ENG-WS-17,ACME\\jsmith,startup inventory,medium,context
CAP-N-02929,2026-09-20T05:56:05Z,HR-WS-08,ACME\\jsmith,admin task review,low,context
CAP-N-02686,2026-09-20T05:56:07Z,APP-06,SYSTEM,startup inventory,medium,context
CAP-N-07191,2026-09-20T05:56:10Z,FIN-WS-09,ACME\\mgarcia,service inventory,medium,context
CAP-N-01300,2026-09-20T05:56:17Z,ENG-WS-17,ACME\\mgarcia,admin task review,low,context
CAP-N-08529,2026-09-20T05:56:25Z,HR-WS-22,SYSTEM,admin task review,low,context
CAP-N-02539,2026-09-20T05:56:30Z,PATCH-01,SYSTEM,service inventory,low,context
CAP-N-03131,2026-09-20T05:56:34Z,PATCH-01,ACME\\svc_patch,admin task review,low,context
CAP-N-07795,2026-09-20T05:57:25Z,HR-WS-08,ACME\\jsmith,service inventory,low,context
CAP-N-05525,2026-09-20T05:57:50Z,HR-WS-08,ACME\\jsmith,service inventory,medium,context
CAP-N-08602,2026-09-20T05:58:17Z,DC-01,ACME\\svc_patch,admin task review,medium,context
CAP-N-09239,2026-09-20T05:58:40Z,HR-WS-22,SYSTEM,service inventory,low,context
CAP-N-08351,2026-09-20T05:58:49Z,DC-01,ACME\\jsmith,startup inventory,low,context
CAP-N-09652,2026-09-20T05:58:49Z,HR-WS-08,ACME\\mgarcia,service inventory,medium,context
CAP-N-04029,2026-09-20T05:59:03Z,ENG-WS-17,ACME\\svc_patch,service inventory,low,context
CAP-N-06907,2026-09-20T05:59:21Z,MGMT-01,ACME\\svc_patch,startup inventory,low,context
CAP-N-07222,2026-09-20T05:59:47Z,DC-01,ACME\\svc_patch,startup inventory,medium,context
CAP-N-02832,2026-09-20T06:02:34Z,PATCH-01,ACME\\jsmith,admin task review,low,context
CAP-N-07358,2026-09-20T06:03:38Z,ENG-WS-17,ACME\\mgarcia,startup inventory,low,context
CAP-N-02816,2026-09-20T06:03:48Z,DC-01,ACME\\mgarcia,admin task review,low,context
CAP-N-01495,2026-09-20T06:04:22Z,FIN-WS-09,ACME\\jsmith,admin task review,low,context
CAP-N-00823,2026-09-20T06:05:59Z,HR-WS-22,ACME\\svc_patch,startup inventory,low,context
CAP-N-09978,2026-09-20T06:06:06Z,MGMT-01,SYSTEM,startup inventory,low,context
CAP-N-07291,2026-09-20T06:06:20Z,APP-06,ACME\\lchen,service inventory,low,context
CAP-N-04515,2026-09-20T06:06:32Z,DC-01,ACME\\svc_patch,service inventory,medium,context
CAP-N-06186,2026-09-20T06:06:34Z,HR-WS-22,ACME\\svc_patch,service inventory,low,context
CAP-N-01385,2026-09-20T06:07:03Z,APP-06,ACME\\mgarcia,startup inventory,medium,context
CAP-N-08275,2026-09-20T06:07:19Z,FIN-WS-09,SYSTEM,admin task review,low,context
CAP-N-07822,2026-09-20T06:07:44Z,HR-WS-22,ACME\\svc_patch,admin task review,low,context
CAP-N-08042,2026-09-20T06:08:47Z,FIN-WS-09,ACME\\svc_patch,startup inventory,low,context
CAP-N-09584,2026-09-20T06:09:09Z,HR-WS-22,ACME\\lchen,admin task review,medium,context
CAP-N-08037,2026-09-20T06:09:30Z,APP-06,ACME\\lchen,startup inventory,medium,context
CAP-N-08009,2026-09-20T06:09:40Z,APP-06,SYSTEM,service inventory,low,context
CAP-N-03834,2026-09-20T06:10:01Z,PATCH-01,ACME\\jsmith,admin task review,low,context
CAP-N-00997,2026-09-20T06:10:02Z,ENG-WS-17,ACME\\jsmith,service inventory,low,context
CAP-N-03513,2026-09-20T06:10:53Z,APP-06,ACME\\svc_patch,service inventory,low,context
CAP-N-02282,2026-09-20T06:11:20Z,APP-06,ACME\\svc_patch,service inventory,medium,context
CAP-N-07545,2026-09-20T06:12:00Z,ENG-WS-17,ACME\\lchen,admin task review,low,context
CAP-N-07750,2026-09-20T06:12:18Z,HR-WS-08,ACME\\jsmith,service inventory,medium,context
CAP-N-01646,2026-09-20T06:12:19Z,MGMT-01,ACME\\mgarcia,service inventory,medium,context
CAP-N-04394,2026-09-20T06:12:54Z,APP-06,ACME\\mgarcia,service inventory,low,context
CAP-N-02072,2026-09-20T06:14:04Z,FIN-WS-09,SYSTEM,startup inventory,low,context
CAP-N-00574,2026-09-20T06:14:07Z,ENG-WS-17,ACME\\jsmith,service inventory,medium,context
CAP-N-03964,2026-09-20T06:14:19Z,HR-WS-08,ACME\\svc_patch,admin task review,low,context
CAP-N-09072,2026-09-20T06:14:30Z,MGMT-01,ACME\\mgarcia,service inventory,medium,context
CAP-N-03090,2026-09-20T06:15:00Z,HR-WS-08,SYSTEM,startup inventory,low,context
CAP-N-00730,2026-09-20T06:15:02Z,APP-06,ACME\\svc_patch,startup inventory,low,context
CAP-N-06480,2026-09-20T06:16:09Z,PATCH-01,SYSTEM,startup inventory,medium,context
CAP-N-03086,2026-09-20T06:16:34Z,DC-01,ACME\\jsmith,service inventory,low,context
