event_id,_time,host,user,action,file_path,sha256,source_process,source_process_id,signature_status,classification,note
FILE-00905,2026-08-06T02:49:07Z,DEPLOY-01,ACME\svc_backup,modify,C:\Windows\Temp\agent.log,c54b4a4957db5f9af8965861355002fe2cdf04d492e8f718a0315a1c2be5ae3e,backup-agent.exe,4296,not_applicable,benign,routine file activity
FILE-01343,2026-08-06T02:57:56Z,FILE-01,ACME\svc_backup,modify,C:\ProgramData\Backup\state.db,ebd0e07fda71e491441bb38a35e3a34507f81ea0b81a5e9d2598f0c81dd53295,backup-agent.exe,10887,not_applicable,benign,routine file activity
FILE-01453,2026-08-06T02:58:45Z,DEPLOY-01,ACME\svc_backup,create,C:\ProgramData\Backup\state.db,f133a889c3a4a48164971824b60dc288e2e7eae98916462e73d2e6bf7423e1df,msiexec.exe,1976,not_applicable,benign,routine file activity
FILE-01265,2026-08-06T03:09:05Z,FILE-01,ACME\svc_backup,create,C:\ProgramData\Backup\state.db,bb7eb6a6b34db8551f4a1e5cbacbfce9730051a6968d6a1aa480a13c1c97d7cb,backup-agent.exe,1353,not_applicable,benign,routine file activity
FILE-01208,2026-08-06T03:09:08Z,ADMIN-WS-11,ACME\svc_deploy,modify,C:\ProgramData\Backup\state.db,fc615bf72e9a2cf2f5909cac84b6ecd316ea5c36b27aa7a50f524a30c96a8ea0,msiexec.exe,1398,not_applicable,benign,routine file activity
FILE-00401,2026-08-06T03:19:20Z,DEPLOY-01,ACME\svc_backup,modify,C:\Deploy\agent.msi,e2b81caf0865cf9dc9149244c42a211f840ab2f27b7993861d14769a2933ab7e,backup-agent.exe,10779,signed,benign,routine file activity
FILE-00658,2026-08-06T03:23:52Z,VULN-SCAN-01,ACME\svc_backup,modify,C:\Ops\logs.zip,7468a62fb78af6f4513445ebee2659027a4723dff36427da7ac0f7a2902ec178,msiexec.exe,8339,not_applicable,benign,routine file activity
FILE-00866,2026-08-06T03:30:02Z,FILE-01,ACME\svc_backup,create,C:\ProgramData\Backup\state.db,63bcadce70bc12e701b75e52fc43646a5b1d62b74a2df73299703d72691d7df7,powershell.exe,5431,not_applicable,benign,routine file activity
FILE-00884,2026-08-06T03:36:02Z,DEPLOY-01,ACME\admin.jlee,create,C:\Ops\logs.zip,850563231a16fdcbda429fd79ef7a704a0bb1b14b85d2d9b16d198d8392d7a98,msiexec.exe,3405,not_applicable,benign,routine file activity
FILE-01490,2026-08-06T03:48:51Z,FILE-01,ACME\svc_backup,create,C:\Ops\logs.zip,a126ea9bb394c13082acd3bfde4efcdf54e8a7263a54e271ed204aa0ee5e4191,powershell.exe,3944,not_applicable,benign,routine file activity
FILE-00098,2026-08-06T03:51:57Z,ADMIN-WS-07,ACME\svc_backup,read,C:\Ops\logs.zip,cf6af228d7a572725d8ce067e68d86c6973ff2763ea820f76c0d1647eede9f23,powershell.exe,5880,not_applicable,benign,routine file activity
FILE-00349,2026-08-06T04:01:36Z,FILE-01,ACME\admin.jlee,read,C:\Ops\logs.zip,1f456a6e9ddc82393baefc0c911aab03bb5d9fc8abbc208e3eb57b8fd976e9ef,msiexec.exe,12633,not_applicable,benign,routine file activity
FILE-00847,2026-08-06T04:06:45Z,VULN-SCAN-01,ACME\svc_backup,modify,C:\Windows\Temp\agent.log,8e6b7244621c2d401e8de287c9a237bc40928ac667d8133571211ef961bb5e5b,msiexec.exe,2615,not_applicable,benign,routine file activity
FILE-00503,2026-08-06T04:07:18Z,ADMIN-WS-11,ACME\admin.jlee,create,C:\ProgramData\Backup\state.db,073907b954695a873ecc618639ee0b9010e0159cb28f72c43004e2093e48b7ba,backup-agent.exe,14659,not_applicable,benign,routine file activity
FILE-00230,2026-08-06T04:08:49Z,DEPLOY-01,ACME\admin.rpatel,modify,C:\Ops\logs.zip,ca21c8e9eec39fa3d368ee2212a414a487c570a187e6ace7d59e9c13edd88dfd,powershell.exe,2713,not_applicable,benign,routine file activity
FILE-01274,2026-08-06T04:11:15Z,APP-API-02,ACME\svc_backup,create,C:\Windows\Temp\agent.log,fedcc19a5905298b5a3c9829ad3b470db66831b84535dcc3591c00106b3d5ee8,msiexec.exe,6550,not_applicable,benign,routine file activity
FILE-00032,2026-08-06T04:12:46Z,APP-API-02,ACME\admin.jlee,modify,C:\Windows\Temp\agent.log,2bc22c2673be442fed5c054a9f1deba4b885b92612966b63649f5238a13e132a,backup-agent.exe,1018,not_applicable,benign,routine file activity
FILE-00696,2026-08-06T04:13:51Z,ADMIN-WS-07,ACME\svc_backup,read,C:\ProgramData\Backup\state.db,934e23f423d23efbf2bc08bdf635db2ee564de56054ae10238f271518e7ce117,powershell.exe,6920,not_applicable,benign,routine file activity
FILE-00833,2026-08-06T04:21:24Z,DEPLOY-01,ACME\admin.jlee,modify,C:\Deploy\agent.msi,c6a80b9c114180ecc476a379721976d0f7bb8be2fd734ede6921da91b9ce68e5,powershell.exe,7641,signed,benign,routine file activity
FILE-01069,2026-08-06T04:21:35Z,VULN-SCAN-01,ACME\svc_deploy,create,C:\Deploy\agent.msi,bcf0432bae75fca0f3c63a11771fb6c34b7a3d4892d625090a4db0279f822a2a,powershell.exe,8453,signed,benign,routine file activity
FILE-00399,2026-08-06T04:26:45Z,DEPLOY-01,NT AUTHORITY\SYSTEM,create,C:\Ops\logs.zip,0d8ca8833b9e0ea36822e35896528c046acc2e1a8c0191a44f0c24876ee3aaf2,powershell.exe,9882,not_applicable,benign,routine file activity
FILE-01233,2026-08-06T04:36:52Z,APP-API-02,ACME\admin.jlee,modify,C:\ProgramData\Backup\state.db,fb31e31bcb44738d5aad9f10775fca822c647a8df88b01d7e1b9a0a518b1dcf5,msiexec.exe,13597,not_applicable,benign,routine file activity
FILE-00614,2026-08-06T04:44:40Z,APP-API-02,ACME\admin.jlee,modify,C:\ProgramData\Backup\state.db,e34401973256d5935bfd2e51429288be39d0d8d56d63a84239a451003670736c,msiexec.exe,14994,not_applicable,benign,routine file activity
FILE-00545,2026-08-06T04:56:31Z,FILE-01,ACME\svc_backup,modify,C:\Windows\Temp\agent.log,acf636f3d257fdc08ab71c389acd8259f3f7f8f83501233e96cb2890ce32d7a5,msiexec.exe,3349,not_applicable,benign,routine file activity
FILE-01408,2026-08-06T05:00:13Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,read,C:\Ops\logs.zip,efab279515fcc4876de237cf9af3b3265c57ca74457e8d1c4da85b3a4daff349,powershell.exe,5486,not_applicable,benign,routine file activity
FILE-01096,2026-08-06T05:04:56Z,DEPLOY-01,ACME\svc_backup,read,C:\Windows\Temp\agent.log,dd3e851149202b52dc91e9a81f1d594a71d213bc92b2f25017add677c11a0525,powershell.exe,3332,not_applicable,benign,routine file activity
FILE-00886,2026-08-06T05:10:06Z,WEB-EDGE-01,ACME\svc_deploy,read,C:\Deploy\agent.msi,cffa7b8980a4bb62f31da3399ee3866528c5820150a7edfe7d87e228162b1193,backup-agent.exe,12969,signed,benign,routine file activity
FILE-00479,2026-08-06T05:13:25Z,VULN-SCAN-01,ACME\svc_deploy,create,C:\Ops\logs.zip,1ecc00154531fdd05ec3e9083a3f2825cf6bfadd74e1cfe34d1d365aa5e8366a,powershell.exe,4563,not_applicable,benign,routine file activity
FILE-00865,2026-08-06T05:40:00Z,APP-API-02,ACME\admin.rpatel,modify,C:\Windows\Temp\agent.log,21aaf8b1eb2c27682179f646f00dc4b4ece10acbf897959d681438debfafdcc5,msiexec.exe,4347,not_applicable,benign,routine file activity
FILE-00709,2026-08-06T05:50:11Z,DEPLOY-01,ACME\svc_deploy,modify,C:\Ops\logs.zip,f18c786c3be70a7fd24e3616a9da4a484cd062429e3e10943f63bce787558093,msiexec.exe,5411,not_applicable,benign,routine file activity
FILE-00820,2026-08-06T05:54:09Z,WEB-EDGE-01,ACME\svc_deploy,read,C:\Ops\logs.zip,af9ee1d81debfa67952231feb6ca26e02075c516f0817344a6894f9dfb6e8f48,powershell.exe,6097,not_applicable,benign,routine file activity
FILE-01330,2026-08-06T05:56:39Z,ADMIN-WS-11,ACME\svc_backup,create,C:\Ops\logs.zip,8faa20da8f6ed43d1c63fdef23ee7ddd46d610a142cf83dd60fe7315e57bd695,backup-agent.exe,11323,not_applicable,benign,routine file activity
FILE-01074,2026-08-06T06:06:19Z,VULN-SCAN-01,ACME\svc_backup,create,C:\Ops\logs.zip,fe1b96954112ea8592bd544ff9a28a85122d18089fc845c27aae4f7c453bd564,msiexec.exe,12914,not_applicable,benign,routine file activity
FILE-01299,2026-08-06T06:13:23Z,ADMIN-WS-07,ACME\admin.rpatel,read,C:\Ops\logs.zip,1713a5c4caa30e704b5f8e172b16802d95438c12a481b572e1d0817271829268,backup-agent.exe,3557,not_applicable,benign,routine file activity
FILE-00635,2026-08-06T06:16:07Z,ADMIN-WS-07,ACME\admin.jlee,modify,C:\ProgramData\Backup\state.db,fbb009a3de5002764243846072e31c1d4f54c0a39ebfb3ed3b92573d103a27f9,msiexec.exe,4567,not_applicable,benign,routine file activity
FILE-00669,2026-08-06T06:19:17Z,APP-API-02,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\agent.log,c0509e58ec7d34d4bc8e0721775a2f837ff03ee411d6b21b5e49ad5f4a95c47d,powershell.exe,5486,not_applicable,benign,routine file activity
FILE-00514,2026-08-06T06:20:34Z,ADMIN-WS-07,ACME\admin.rpatel,modify,C:\Ops\logs.zip,6952282a4b7c7867e68b0414ce6df9f25aaf5ad262d4d958d8ff14adcd04f5eb,msiexec.exe,10947,not_applicable,benign,routine file activity
FILE-00166,2026-08-06T06:23:41Z,DEPLOY-01,ACME\svc_deploy,modify,C:\Ops\logs.zip,5572e7ec999919fb0fbf6e1c417e5e2dc3017ca7001db8649baba1a7f3435791,msiexec.exe,10509,not_applicable,benign,routine file activity
FILE-01306,2026-08-06T06:26:53Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,read,C:\ProgramData\Backup\state.db,431519ccf93b9100a9c29fcf3a12bcf175eb64c9e079b4eaa90dabbd7d3e0177,backup-agent.exe,9690,not_applicable,benign,routine file activity
FILE-00671,2026-08-06T06:27:16Z,APP-API-02,ACME\svc_deploy,modify,C:\Windows\Temp\agent.log,3c001913be7f5aabbe6682aa79e20266736af7d7ce228bad5a8c4938cc9ea784,powershell.exe,9254,not_applicable,benign,routine file activity
FILE-00686,2026-08-06T06:28:42Z,ADMIN-WS-11,ACME\svc_deploy,read,C:\Windows\Temp\agent.log,54e6515fd7ad78dc5a85d9764ad41e41e75d707a7b17d8df012217e337e19492,msiexec.exe,2318,not_applicable,benign,routine file activity
FILE-00082,2026-08-06T06:39:41Z,FILE-01,ACME\admin.rpatel,read,C:\Ops\logs.zip,ad53b0734585438c967b2f93c4dc6db2cc171a6be734925f5d6be4e685638460,backup-agent.exe,8775,not_applicable,benign,routine file activity
FILE-00511,2026-08-06T06:50:49Z,APP-API-02,ACME\admin.rpatel,create,C:\Deploy\agent.msi,213f474540f12a3dd123ae24ad40b9112bb016c8f3f6f784eb8a95bbf978e47d,powershell.exe,2654,signed,benign,routine file activity
FILE-00031,2026-08-06T07:04:19Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,modify,C:\Ops\logs.zip,a09efd188e90e747e7c765c4fc953fa773bc5f30acdd31ee2e5526e8d819be88,powershell.exe,9746,not_applicable,benign,routine file activity
FILE-00625,2026-08-06T07:04:27Z,DEPLOY-01,ACME\admin.jlee,modify,C:\Deploy\agent.msi,665e49bfa30246bf46dd35d2bfb0b6a3e4a6d3171c9df820752a589a8fab3472,backup-agent.exe,10540,signed,benign,routine file activity
FILE-01115,2026-08-06T07:10:33Z,FILE-01,ACME\admin.rpatel,modify,C:\Windows\Temp\agent.log,a810d113a39b60bc6b919f55d0ccb1da07515deedf9a5391ce6bae182ff960e8,backup-agent.exe,5024,not_applicable,benign,routine file activity
FILE-01245,2026-08-06T07:21:32Z,APP-API-02,ACME\admin.rpatel,read,C:\Windows\Temp\agent.log,96a7d49326eb06ca0fedb18641a8a42bdc2b62f5380a4cb038057d35d10cc049,msiexec.exe,7342,not_applicable,benign,routine file activity
FILE-00952,2026-08-06T07:38:30Z,DEPLOY-01,NT AUTHORITY\SYSTEM,create,C:\ProgramData\Backup\state.db,d84157808847115f197d8dae4aa1c8214842e670d288f36b32e57311d2944b8b,msiexec.exe,3182,not_applicable,benign,routine file activity
FILE-00257,2026-08-06T07:41:20Z,FILE-01,ACME\svc_deploy,create,C:\Windows\Temp\agent.log,8ff1f65424686c2ae51ac89b3846fad13422011b621c3fd84da7909c2a8919ad,msiexec.exe,1806,not_applicable,benign,routine file activity
FILE-00867,2026-08-06T08:02:44Z,VULN-SCAN-01,ACME\admin.jlee,create,C:\ProgramData\Backup\state.db,dbb96733bc118b6d24bd924065d27ace342aa2d8f99a3dbfba0984b495859082,msiexec.exe,4919,not_applicable,benign,routine file activity
FILE-00178,2026-08-06T08:06:23Z,FILE-01,ACME\svc_deploy,read,C:\Windows\Temp\agent.log,b332d98db2d8d9f870ceec623e16ec1cd7c2013272e6195bfff525e2b6e9b3ef,powershell.exe,3176,not_applicable,benign,routine file activity
FILE-00814,2026-08-06T08:29:36Z,ADMIN-WS-11,ACME\admin.jlee,read,C:\Deploy\agent.msi,e38583a42e2bda07752887a7506776921c44ab5b60a1189e26fdbcf16b3e00ff,powershell.exe,8788,signed,benign,routine file activity
FILE-00439,2026-08-06T08:36:17Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,read,C:\Deploy\agent.msi,6034126df0bb05dc7b875577fcf750ed85a32c2e6c4d7bf6baa45c78afc5d755,backup-agent.exe,3856,signed,benign,routine file activity
FILE-00517,2026-08-06T08:46:52Z,ADMIN-WS-11,ACME\svc_backup,create,C:\Deploy\agent.msi,a91a6c59ce7b9d67b4e1d949492b0edee8b4260c7f9a8090b830b0bf1a02e2aa,powershell.exe,13952,signed,benign,routine file activity
FILE-01495,2026-08-06T08:48:49Z,APP-API-02,ACME\svc_deploy,read,C:\Ops\logs.zip,21f27a449d3f8bef21716560ebc7a94a950631596ac958b97937a1226ccc4e01,backup-agent.exe,5919,not_applicable,benign,routine file activity
FILE-00157,2026-08-06T08:50:52Z,APP-API-02,ACME\admin.rpatel,create,C:\Windows\Temp\agent.log,43b2d6309153672e1c03fec7991b9a56f857b78f92fdf96873ea6c5aa98797ac,backup-agent.exe,11495,not_applicable,benign,routine file activity
FILE-01027,2026-08-06T08:56:24Z,DEPLOY-01,ACME\admin.rpatel,modify,C:\Deploy\agent.msi,b6df5cb1840bd8afc042a4d812754526cecab4f865136c6902d736ad83d42777,powershell.exe,12133,signed,benign,routine file activity
FILE-00632,2026-08-06T09:03:30Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,modify,C:\Ops\logs.zip,9afbb9bf087673aaa80ace5333f36273a5eca84cb49f609fc55a54d9f8c6e8a8,powershell.exe,9041,not_applicable,benign,routine file activity
FILE-01094,2026-08-06T09:09:44Z,FILE-01,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\agent.log,d1bb3d8892ba5a2717bb99e1c865577eac8b68ce1fd4f3b08c35291f013cabb2,backup-agent.exe,10855,not_applicable,benign,routine file activity
FILE-01302,2026-08-06T09:10:34Z,ADMIN-WS-11,ACME\svc_deploy,read,C:\Deploy\agent.msi,fcb76eed1ce7a6cdcb00920e1ebfdc0fbe3336209e729a3bae3f4b4fd2baf2ad,msiexec.exe,10769,signed,benign,routine file activity
FILE-00531,2026-08-06T09:12:58Z,ADMIN-WS-11,ACME\admin.rpatel,create,C:\Windows\Temp\agent.log,450dedf0abb5ab31b5d85099ab6abcc7436fd65c9c1e4899a2decf2a64052200,backup-agent.exe,11309,not_applicable,benign,routine file activity
FILE-00843,2026-08-06T09:13:28Z,VULN-SCAN-01,ACME\svc_backup,modify,C:\ProgramData\Backup\state.db,1211502e1aa6dea75defe97507fc762f080e9d715557a243bc7c536692f6e7c0,msiexec.exe,7373,not_applicable,benign,routine file activity
FILE-00617,2026-08-06T09:13:46Z,WEB-EDGE-01,ACME\admin.jlee,modify,C:\Deploy\agent.msi,06ccf057b0fddcefa673e0292d35ff80d00c7bcadb6db5c1a6fdda4fe3165c3b,powershell.exe,5433,signed,benign,routine file activity
FILE-01324,2026-08-06T09:14:17Z,ADMIN-WS-07,ACME\svc_deploy,read,C:\Ops\logs.zip,a06c5656849e2a3b92f900bbe814e08cb7ace8b0f251d478fc5729c977dfdb1f,powershell.exe,3987,not_applicable,benign,routine file activity
FILE-01080,2026-08-06T09:21:39Z,DEPLOY-01,ACME\svc_deploy,read,C:\ProgramData\Backup\state.db,67d2186a3e6125448cbd590f59012be51e022a6d395803bc56eecc3fbd1db18c,backup-agent.exe,1878,not_applicable,benign,routine file activity
FILE-00004,2026-08-06T09:22:48Z,VULN-SCAN-01,ACME\admin.rpatel,read,C:\ProgramData\Backup\state.db,476a717acc7bf68a86221a116fe38194bc25e7418c741ec8ac01a2fd30a8264e,backup-agent.exe,9505,not_applicable,benign,routine file activity
FILE-00911,2026-08-06T09:41:06Z,VULN-SCAN-01,ACME\svc_deploy,read,C:\Deploy\agent.msi,b14fb0fee05470d9d6ea23242da877b1b9e02536a7b4a2b9baed91e698729568,backup-agent.exe,4514,signed,benign,routine file activity
FILE-00633,2026-08-06T09:42:02Z,ADMIN-WS-07,ACME\admin.jlee,read,C:\Deploy\agent.msi,1732712f00e4dae7e8c65868a820f581ea0b7cf70584aedac0b574e86091588c,backup-agent.exe,14261,signed,benign,routine file activity
FILE-01177,2026-08-06T09:44:47Z,VULN-SCAN-01,ACME\svc_backup,read,C:\ProgramData\Backup\state.db,54b2f0ac3ce7064a4de9def3a74473cd5375809f74d77c184fb1425616d8ea83,msiexec.exe,7207,not_applicable,benign,routine file activity
FILE-00244,2026-08-06T09:46:44Z,WEB-EDGE-01,ACME\admin.rpatel,modify,C:\Windows\Temp\agent.log,7241433d1a899d9205187037a3247cf48920242f45cb16fed4ddbea26543a6b1,msiexec.exe,10882,not_applicable,benign,routine file activity
FILE-00125,2026-08-06T09:46:45Z,APP-API-02,ACME\admin.rpatel,create,C:\Ops\logs.zip,f34e30b9503f6425061f9038a2da6b7a2513b5766b290e094bd2b02866ebbad6,msiexec.exe,10794,not_applicable,benign,routine file activity
FILE-00093,2026-08-06T10:03:12Z,ADMIN-WS-07,ACME\svc_backup,modify,C:\Deploy\agent.msi,5fe5eab8b1aa0aee4793e5bca26f3dc25170e3ed6c4f4c1c476bb1b4f6e5d660,backup-agent.exe,12272,signed,benign,routine file activity
FILE-01012,2026-08-06T10:07:53Z,ADMIN-WS-11,ACME\admin.rpatel,modify,C:\ProgramData\Backup\state.db,3099acff47d4342cdde40bddb13ec2cc11b82f8e8ecf493982ee0db16564124b,msiexec.exe,9586,not_applicable,benign,routine file activity
FILE-00934,2026-08-06T10:12:52Z,ADMIN-WS-07,ACME\svc_backup,modify,C:\ProgramData\Backup\state.db,ddcda3792205d0cfa00e54dc7039ca7d0c19d91d27d940fa77b350f06e8f698c,msiexec.exe,10271,not_applicable,benign,routine file activity
FILE-00777,2026-08-06T10:15:50Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,create,C:\Deploy\agent.msi,8f0bb581d45edfd306c05d5c695708b503c950f035937ede280179076947ee53,backup-agent.exe,3498,signed,benign,routine file activity
FILE-00372,2026-08-06T10:17:20Z,APP-API-02,ACME\svc_deploy,read,C:\Windows\Temp\agent.log,acfaaf796d7f255257644919e1ca2a6f89eb83053979b7077f55c5965f117eb1,powershell.exe,9943,not_applicable,benign,routine file activity
FILE-01243,2026-08-06T10:17:25Z,FILE-01,ACME\admin.rpatel,modify,C:\ProgramData\Backup\state.db,59c0f3a2eea5b4d56d1efbafbd90b4e81510b99c25b547d4eb3d10f8ae885281,backup-agent.exe,11939,not_applicable,benign,routine file activity
FILE-00770,2026-08-06T10:29:59Z,DEPLOY-01,ACME\svc_deploy,create,C:\Windows\Temp\agent.log,bb0823c1bc7c20f44b1fa388b258b1da1c606a33d3ef6d92bb51e34935bbe282,backup-agent.exe,6052,not_applicable,benign,routine file activity
FILE-00929,2026-08-06T10:34:25Z,FILE-01,NT AUTHORITY\SYSTEM,read,C:\ProgramData\Backup\state.db,ca8704f969a1158b206942f28bb4099aeef981344a358dc918cf9f71ab223943,powershell.exe,4268,not_applicable,benign,routine file activity
FILE-00180,2026-08-06T10:43:02Z,FILE-01,NT AUTHORITY\SYSTEM,create,C:\ProgramData\Backup\state.db,f99720a792a6828edfa219cc49880f7da42c0ae13310d85b9e7915beca2b7501,backup-agent.exe,10735,not_applicable,benign,routine file activity
FILE-00898,2026-08-06T10:55:09Z,DEPLOY-01,ACME\admin.rpatel,modify,C:\Deploy\agent.msi,27b6dc8bb38b8ffe382a078f4d028c0a7bb7d72e4aa5361a66841905610f9240,backup-agent.exe,3685,signed,benign,routine file activity
FILE-00192,2026-08-06T10:56:26Z,APP-API-02,NT AUTHORITY\SYSTEM,create,C:\ProgramData\Backup\state.db,662da993d4fbc8b3782c3e96ad84465b1b3fb7b744268710da54ff6e3beecf9e,powershell.exe,14074,not_applicable,benign,routine file activity
FILE-00288,2026-08-06T10:58:35Z,VULN-SCAN-01,ACME\admin.rpatel,read,C:\Windows\Temp\agent.log,e080fd42b3312dc247a8cb7bdc5c8fef705a50044852092c10f751f9d6697408,backup-agent.exe,14153,not_applicable,benign,routine file activity
FILE-00807,2026-08-06T11:10:33Z,ADMIN-WS-11,ACME\admin.jlee,modify,C:\ProgramData\Backup\state.db,aec787fc2383f593219a4074555ca1ec31697fe5ec97eb11cf2579ff099863f9,msiexec.exe,9746,not_applicable,benign,routine file activity
FILE-00808,2026-08-06T11:13:36Z,FILE-01,NT AUTHORITY\SYSTEM,create,C:\ProgramData\Backup\state.db,f97433ed6aa683dc10b82ddadae10bc091b68ba0f9fec91b847a6d8fde430e38,backup-agent.exe,12204,not_applicable,benign,routine file activity
FILE-01267,2026-08-06T11:15:13Z,ADMIN-WS-11,ACME\svc_backup,read,C:\Ops\logs.zip,44588926748bff16c0b48ba23a67d92ec03977657a60385674ff81dce94a227d,msiexec.exe,1195,not_applicable,benign,routine file activity
FILE-00395,2026-08-06T11:22:36Z,VULN-SCAN-01,ACME\admin.jlee,create,C:\Deploy\agent.msi,641a3dd90cff1875da87b5bc077f58899bebfda5653b5e668a4cb5381f9dbff3,powershell.exe,10253,signed,benign,routine file activity
FILE-00104,2026-08-06T11:23:52Z,FILE-01,ACME\admin.jlee,modify,C:\Ops\logs.zip,128a864d95ce8a2aa348231f11737276b1b72e03636ddd6d844e042567741904,powershell.exe,5106,not_applicable,benign,routine file activity
FILE-01003,2026-08-06T11:25:19Z,APP-API-02,ACME\admin.rpatel,read,C:\Deploy\agent.msi,9413ab2ae3b1042c56b8f5e849edb19164359e4df1821e0db76f587e1438c9fb,msiexec.exe,6456,signed,benign,routine file activity
FILE-00079,2026-08-06T11:32:40Z,APP-API-02,ACME\admin.rpatel,read,C:\Ops\logs.zip,37b5c7ce7bf1ffcb8eb63c6ed30ab876f085f8e8fbbc57367b9944385ca97474,msiexec.exe,10497,not_applicable,benign,routine file activity
FILE-00741,2026-08-06T11:34:14Z,WEB-EDGE-01,ACME\admin.rpatel,create,C:\Ops\logs.zip,b435ec89550debc9c1005eabd23e10525788326232a4ccda20516b2ff1107eb9,backup-agent.exe,8628,not_applicable,benign,routine file activity
FILE-00057,2026-08-06T11:36:50Z,ADMIN-WS-07,ACME\admin.rpatel,create,C:\Windows\Temp\agent.log,8bcbe4665639d7de0fb4aa4173deb77fa00300ae96b69166607683937af7da8d,backup-agent.exe,11493,not_applicable,benign,routine file activity
FILE-01097,2026-08-06T11:56:14Z,ADMIN-WS-07,ACME\svc_backup,read,C:\Deploy\agent.msi,334fc7458b8f5394440b0fb14e6c6a77676d074793bd312d1bd7c69a0986c94e,powershell.exe,7299,signed,benign,routine file activity
FILE-01341,2026-08-06T12:15:22Z,APP-API-02,ACME\svc_backup,create,C:\Deploy\agent.msi,3d134b40a5cbfdff9d057d0825e3af1ae3d3922b78f172832971656672fd5d23,msiexec.exe,11935,signed,benign,routine file activity
FILE-00951,2026-08-06T12:20:08Z,VULN-SCAN-01,ACME\admin.rpatel,read,C:\ProgramData\Backup\state.db,57dd7658342aec38b010249611c5fab4acddd0a28949a12dd1d3aa9af013e82b,msiexec.exe,7598,not_applicable,benign,routine file activity
FILE-01098,2026-08-06T12:31:48Z,DEPLOY-01,NT AUTHORITY\SYSTEM,read,C:\Deploy\agent.msi,0b3f04095908877bd83d494e7722687c2b39d17007e2340981886a2bebb844f5,backup-agent.exe,2836,signed,benign,routine file activity
FILE-00390,2026-08-06T12:53:51Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,create,C:\Deploy\agent.msi,5b3531e7b2bdf63e84e207ebf9a742535dfe3d83ab79bc09258d15ff1784ab76,msiexec.exe,8040,signed,benign,routine file activity
FILE-00596,2026-08-06T12:58:12Z,DEPLOY-01,ACME\admin.rpatel,modify,C:\ProgramData\Backup\state.db,42e25cb4cce01cf27363b026b89b43ee8e9722406c8473e033c3facfca423a85,backup-agent.exe,13187,not_applicable,benign,routine file activity
FILE-00330,2026-08-06T13:05:40Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,create,C:\ProgramData\Backup\state.db,54337582cd9a6fca1cf7187a76df993c30827eb6f9c6d48e468ebcda449c7090,msiexec.exe,4770,not_applicable,benign,routine file activity
FILE-01137,2026-08-06T13:09:04Z,DEPLOY-01,ACME\svc_backup,modify,C:\Ops\logs.zip,5f3367bfaa97bb133ce23dc3a1a88a82bbdd8bda8a4656e878221c9d59d02329,msiexec.exe,7653,not_applicable,benign,routine file activity
