event_id,_time,host,user,process_name,process_id,query,answer,result,classification,note
DNS-01091,2026-08-06T22:42:33Z,ADMIN-WS-07,ACME\svc_backup,powershell.exe,14490,packages.microsoft.com,198.51.100.234,success,benign,routine resolution
DNS-00824,2026-08-06T22:49:51Z,ADMIN-WS-11,ACME\svc_backup,backup-agent.exe,2636,repo.internal,198.51.100.122,success,benign,routine resolution
DNS-01223,2026-08-06T22:58:51Z,ADMIN-WS-07,ACME\admin.rpatel,backup-agent.exe,14782,backup.internal,198.51.100.115,success,benign,routine resolution
DNS-01120,2026-08-06T22:58:52Z,ADMIN-WS-11,ACME\admin.rpatel,chrome.exe,14713,download.sysinternals.com,198.51.100.190,success,benign,routine resolution
DNS-00009,2026-08-06T23:00:12Z,VULN-SCAN-01,ACME\svc_deploy,powershell.exe,7207,backup.internal,198.51.100.120,success,benign,routine resolution
DNS-00950,2026-08-06T23:05:10Z,ADMIN-WS-07,ACME\svc_deploy,backup-agent.exe,8350,repo.internal,198.51.100.47,success,benign,routine resolution
DNS-00027,2026-08-06T23:11:24Z,VULN-SCAN-01,ACME\svc_backup,powershell.exe,4145,updates.vendor.example,198.51.100.218,success,benign,routine resolution
DNS-00705,2026-08-06T23:23:34Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,chrome.exe,14166,repo.internal,198.51.100.2,success,benign,routine resolution
DNS-01228,2026-08-06T23:30:57Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,chrome.exe,3523,updates.vendor.example,198.51.100.164,success,benign,routine resolution
DNS-00161,2026-08-06T23:34:35Z,WEB-EDGE-01,ACME\svc_deploy,powershell.exe,7123,updates.vendor.example,198.51.100.66,success,benign,routine resolution
DNS-00694,2026-08-06T23:47:19Z,ADMIN-WS-11,ACME\admin.rpatel,powershell.exe,11614,backup.internal,198.51.100.119,success,benign,routine resolution
DNS-00417,2026-08-06T23:47:34Z,VULN-SCAN-01,ACME\admin.rpatel,powershell.exe,7503,packages.microsoft.com,198.51.100.114,success,benign,routine resolution
DNS-01248,2026-08-06T23:48:38Z,FILE-01,ACME\admin.jlee,powershell.exe,12061,packages.microsoft.com,198.51.100.30,success,benign,routine resolution
DNS-00116,2026-08-06T23:49:03Z,ADMIN-WS-11,ACME\admin.jlee,powershell.exe,3908,repo.internal,198.51.100.22,success,benign,routine resolution
DNS-00777,2026-08-06T23:49:28Z,FILE-01,ACME\admin.rpatel,backup-agent.exe,7901,backup.internal,198.51.100.71,success,benign,routine resolution
DNS-00157,2026-08-06T23:56:05Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,8664,updates.vendor.example,198.51.100.15,success,benign,routine resolution
DNS-00758,2026-08-07T00:07:42Z,FILE-01,ACME\admin.rpatel,powershell.exe,2648,backup.internal,198.51.100.191,success,benign,routine resolution
DNS-00087,2026-08-07T00:09:55Z,WEB-EDGE-01,ACME\admin.jlee,powershell.exe,8301,updates.vendor.example,198.51.100.198,success,benign,routine resolution
DNS-00467,2026-08-07T00:16:07Z,FILE-01,ACME\admin.rpatel,powershell.exe,5038,packages.microsoft.com,198.51.100.30,success,benign,routine resolution
DNS-00996,2026-08-07T00:23:44Z,ADMIN-WS-07,ACME\admin.rpatel,chrome.exe,6595,packages.microsoft.com,198.51.100.118,success,benign,routine resolution
DNS-01481,2026-08-07T00:24:01Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,powershell.exe,14652,download.sysinternals.com,198.51.100.75,success,benign,routine resolution
DNS-00601,2026-08-07T00:47:01Z,WEB-EDGE-01,ACME\svc_backup,powershell.exe,7216,download.sysinternals.com,198.51.100.113,success,benign,routine resolution
DNS-00577,2026-08-07T00:50:53Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,chrome.exe,1751,backup.internal,198.51.100.29,success,benign,routine resolution
DNS-00056,2026-08-07T00:57:49Z,FILE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,7844,updates.vendor.example,198.51.100.3,success,benign,routine resolution
DNS-00939,2026-08-07T01:02:50Z,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,10521,backup.internal,198.51.100.153,success,benign,routine resolution
DNS-00314,2026-08-07T01:31:42Z,DEPLOY-01,NT AUTHORITY\SYSTEM,chrome.exe,11244,backup.internal,198.51.100.118,success,benign,routine resolution
DNS-00700,2026-08-07T01:38:53Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,backup-agent.exe,6958,repo.internal,198.51.100.113,success,benign,routine resolution
DNS-01406,2026-08-07T01:39:45Z,FILE-01,ACME\admin.jlee,chrome.exe,14084,backup.internal,198.51.100.203,success,benign,routine resolution
DNS-01108,2026-08-07T01:53:21Z,VULN-SCAN-01,ACME\svc_deploy,chrome.exe,14506,repo.internal,198.51.100.92,success,benign,routine resolution
DNS-00645,2026-08-07T02:13:31Z,FILE-01,ACME\admin.jlee,powershell.exe,13203,repo.internal,198.51.100.164,success,benign,routine resolution
DNS-00659,2026-08-07T02:20:17Z,DEPLOY-01,ACME\admin.jlee,backup-agent.exe,7404,backup.internal,198.51.100.220,success,benign,routine resolution
DNS-00551,2026-08-07T02:29:12Z,ADMIN-WS-07,ACME\admin.jlee,backup-agent.exe,4889,packages.microsoft.com,198.51.100.133,success,benign,routine resolution
DNS-00102,2026-08-07T02:30:18Z,ADMIN-WS-07,ACME\admin.jlee,backup-agent.exe,10532,backup.internal,198.51.100.117,success,benign,routine resolution
DNS-00872,2026-08-07T02:30:36Z,ADMIN-WS-07,ACME\svc_backup,chrome.exe,5712,repo.internal,198.51.100.234,success,benign,routine resolution
DNS-00549,2026-08-07T02:31:00Z,ADMIN-WS-11,ACME\svc_backup,chrome.exe,14641,updates.vendor.example,198.51.100.170,success,benign,routine resolution
DNS-00539,2026-08-07T02:39:13Z,APP-API-02,ACME\svc_backup,backup-agent.exe,11374,packages.microsoft.com,198.51.100.204,success,benign,routine resolution
DNS-01101,2026-08-07T02:46:23Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,backup-agent.exe,11631,packages.microsoft.com,198.51.100.209,success,benign,routine resolution
DNS-01338,2026-08-07T02:46:23Z,ADMIN-WS-11,ACME\svc_backup,backup-agent.exe,11880,updates.vendor.example,198.51.100.98,success,benign,routine resolution
DNS-00972,2026-08-07T02:55:59Z,VULN-SCAN-01,ACME\svc_deploy,powershell.exe,5184,download.sysinternals.com,198.51.100.17,success,benign,routine resolution
DNS-01438,2026-08-07T03:07:46Z,DEPLOY-01,ACME\svc_backup,powershell.exe,14508,download.sysinternals.com,198.51.100.2,success,benign,routine resolution
DNS-00535,2026-08-07T03:08:24Z,DEPLOY-01,ACME\svc_deploy,backup-agent.exe,9224,repo.internal,198.51.100.129,success,benign,routine resolution
DNS-01199,2026-08-07T03:13:26Z,APP-API-02,ACME\svc_deploy,powershell.exe,1629,packages.microsoft.com,198.51.100.188,success,benign,routine resolution
DNS-00174,2026-08-07T03:23:13Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,powershell.exe,8849,updates.vendor.example,198.51.100.153,success,benign,routine resolution
DNS-00416,2026-08-07T03:24:23Z,WEB-EDGE-01,ACME\svc_backup,powershell.exe,14963,backup.internal,198.51.100.118,success,benign,routine resolution
DNS-00035,2026-08-07T03:24:48Z,WEB-EDGE-01,ACME\admin.jlee,powershell.exe,13324,packages.microsoft.com,198.51.100.187,success,benign,routine resolution
DNS-00530,2026-08-07T03:29:18Z,VULN-SCAN-01,ACME\svc_backup,chrome.exe,9933,download.sysinternals.com,198.51.100.78,success,benign,routine resolution
DNS-00428,2026-08-07T03:29:59Z,FILE-01,ACME\admin.jlee,chrome.exe,6566,packages.microsoft.com,198.51.100.34,success,benign,routine resolution
DNS-00900,2026-08-07T03:33:31Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,chrome.exe,12029,packages.microsoft.com,198.51.100.202,success,benign,routine resolution
DNS-00964,2026-08-07T03:52:01Z,ADMIN-WS-07,ACME\svc_deploy,chrome.exe,14379,packages.microsoft.com,198.51.100.209,success,benign,routine resolution
DNS-01458,2026-08-07T03:55:23Z,FILE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,6108,repo.internal,198.51.100.104,success,benign,routine resolution
DNS-00375,2026-08-07T03:56:10Z,ADMIN-WS-07,ACME\svc_backup,powershell.exe,11340,backup.internal,198.51.100.202,success,benign,routine resolution
DNS-01303,2026-08-07T04:02:06Z,WEB-EDGE-01,ACME\admin.jlee,chrome.exe,10723,backup.internal,198.51.100.218,success,benign,routine resolution
DNS-00792,2026-08-07T04:06:25Z,ADMIN-WS-11,ACME\admin.rpatel,backup-agent.exe,5469,updates.vendor.example,198.51.100.36,success,benign,routine resolution
DNS-01279,2026-08-07T04:06:46Z,FILE-01,NT AUTHORITY\SYSTEM,powershell.exe,3723,download.sysinternals.com,198.51.100.41,success,benign,routine resolution
DNS-00976,2026-08-07T04:07:13Z,DEPLOY-01,NT AUTHORITY\SYSTEM,chrome.exe,9547,repo.internal,198.51.100.205,success,benign,routine resolution
DNS-00814,2026-08-07T04:10:36Z,DEPLOY-01,ACME\svc_deploy,backup-agent.exe,9829,backup.internal,198.51.100.32,success,benign,routine resolution
DNS-00518,2026-08-07T04:13:22Z,ADMIN-WS-07,ACME\admin.rpatel,backup-agent.exe,3872,download.sysinternals.com,198.51.100.2,success,benign,routine resolution
DNS-00466,2026-08-07T04:29:08Z,APP-API-02,ACME\svc_deploy,powershell.exe,7585,updates.vendor.example,198.51.100.136,success,benign,routine resolution
DNS-00739,2026-08-07T04:37:43Z,VULN-SCAN-01,ACME\admin.jlee,chrome.exe,13136,download.sysinternals.com,198.51.100.234,success,benign,routine resolution
DNS-00163,2026-08-07T04:37:57Z,FILE-01,ACME\admin.rpatel,backup-agent.exe,3715,updates.vendor.example,198.51.100.229,success,benign,routine resolution
DNS-01001,2026-08-07T04:49:18Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,chrome.exe,6649,updates.vendor.example,198.51.100.118,success,benign,routine resolution
DNS-00639,2026-08-07T04:50:25Z,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,3952,updates.vendor.example,198.51.100.239,success,benign,routine resolution
DNS-00369,2026-08-07T05:08:24Z,FILE-01,NT AUTHORITY\SYSTEM,powershell.exe,4774,repo.internal,198.51.100.73,success,benign,routine resolution
DNS-00937,2026-08-07T05:11:26Z,DEPLOY-01,ACME\admin.jlee,powershell.exe,11454,packages.microsoft.com,198.51.100.237,success,benign,routine resolution
DNS-01269,2026-08-07T05:11:44Z,ADMIN-WS-07,ACME\svc_backup,backup-agent.exe,13068,backup.internal,198.51.100.204,success,benign,routine resolution
DNS-00683,2026-08-07T05:13:07Z,DEPLOY-01,ACME\admin.jlee,powershell.exe,13516,updates.vendor.example,198.51.100.118,success,benign,routine resolution
DNS-01172,2026-08-07T05:19:50Z,APP-API-02,ACME\admin.jlee,chrome.exe,9222,download.sysinternals.com,198.51.100.201,success,benign,routine resolution
DNS-00374,2026-08-07T05:23:44Z,VULN-SCAN-01,ACME\svc_deploy,backup-agent.exe,3175,repo.internal,198.51.100.23,success,benign,routine resolution
DNS-00594,2026-08-07T05:26:09Z,VULN-SCAN-01,ACME\svc_deploy,powershell.exe,1845,backup.internal,198.51.100.142,success,benign,routine resolution
DNS-00674,2026-08-07T05:27:39Z,WEB-EDGE-01,ACME\admin.rpatel,chrome.exe,14685,backup.internal,198.51.100.5,success,benign,routine resolution
DNS-00883,2026-08-07T05:29:55Z,APP-API-02,ACME\admin.rpatel,backup-agent.exe,1266,download.sysinternals.com,198.51.100.134,success,benign,routine resolution
DNS-01482,2026-08-07T05:45:14Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,backup-agent.exe,13209,backup.internal,198.51.100.21,success,benign,routine resolution
DNS-00469,2026-08-07T05:52:04Z,APP-API-02,ACME\svc_deploy,powershell.exe,3324,backup.internal,198.51.100.38,success,benign,routine resolution
DNS-00367,2026-08-07T05:52:37Z,DEPLOY-01,ACME\admin.rpatel,chrome.exe,12891,repo.internal,198.51.100.110,success,benign,routine resolution
DNS-00490,2026-08-07T05:56:49Z,APP-API-02,ACME\svc_backup,chrome.exe,2553,backup.internal,198.51.100.142,success,benign,routine resolution
DNS-00346,2026-08-07T06:07:45Z,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,4056,updates.vendor.example,198.51.100.197,success,benign,routine resolution
DNS-00677,2026-08-07T06:19:03Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,powershell.exe,11634,backup.internal,198.51.100.227,success,benign,routine resolution
DNS-00060,2026-08-07T06:39:09Z,DEPLOY-01,ACME\svc_backup,chrome.exe,7592,repo.internal,198.51.100.73,success,benign,routine resolution
DNS-00753,2026-08-07T06:39:35Z,ADMIN-WS-07,ACME\svc_deploy,chrome.exe,2396,repo.internal,198.51.100.185,success,benign,routine resolution
DNS-00682,2026-08-07T06:41:30Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,powershell.exe,5413,backup.internal,198.51.100.54,success,benign,routine resolution
DNS-00343,2026-08-07T06:52:15Z,DEPLOY-01,NT AUTHORITY\SYSTEM,powershell.exe,1424,updates.vendor.example,198.51.100.62,success,benign,routine resolution
DNS-00658,2026-08-07T06:55:59Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,backup-agent.exe,14807,download.sysinternals.com,198.51.100.40,success,benign,routine resolution
DNS-01445,2026-08-07T07:01:35Z,FILE-01,ACME\svc_backup,backup-agent.exe,10002,backup.internal,198.51.100.139,success,benign,routine resolution
DNS-00115,2026-08-07T07:03:44Z,VULN-SCAN-01,ACME\svc_deploy,powershell.exe,2521,download.sysinternals.com,198.51.100.107,success,benign,routine resolution
DNS-00791,2026-08-07T07:07:07Z,APP-API-02,ACME\svc_deploy,backup-agent.exe,8905,packages.microsoft.com,198.51.100.193,success,benign,routine resolution
DNS-01224,2026-08-07T07:18:59Z,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,14466,download.sysinternals.com,198.51.100.197,success,benign,routine resolution
DNS-00699,2026-08-07T07:21:34Z,DEPLOY-01,ACME\svc_backup,powershell.exe,8747,packages.microsoft.com,198.51.100.165,success,benign,routine resolution
DNS-00662,2026-08-07T07:26:57Z,DEPLOY-01,ACME\admin.jlee,powershell.exe,7565,download.sysinternals.com,198.51.100.98,success,benign,routine resolution
DNS-00408,2026-08-07T07:30:08Z,APP-API-02,ACME\svc_backup,chrome.exe,8856,download.sysinternals.com,198.51.100.240,success,benign,routine resolution
DNS-00609,2026-08-07T07:33:04Z,FILE-01,ACME\svc_backup,chrome.exe,9820,packages.microsoft.com,198.51.100.46,success,benign,routine resolution
DNS-01093,2026-08-07T07:33:53Z,ADMIN-WS-07,ACME\svc_backup,chrome.exe,7349,download.sysinternals.com,198.51.100.13,success,benign,routine resolution
DNS-01048,2026-08-07T07:40:03Z,ADMIN-WS-07,ACME\svc_deploy,backup-agent.exe,13126,backup.internal,198.51.100.156,success,benign,routine resolution
DNS-00745,2026-08-07T08:14:10Z,ADMIN-WS-11,ACME\svc_deploy,chrome.exe,5475,backup.internal,198.51.100.5,success,benign,routine resolution
DNS-01362,2026-08-07T08:31:30Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,chrome.exe,11971,backup.internal,198.51.100.100,success,benign,routine resolution
DNS-00171,2026-08-07T08:44:15Z,ADMIN-WS-07,ACME\svc_backup,powershell.exe,8016,download.sysinternals.com,198.51.100.2,success,benign,routine resolution
DNS-00911,2026-08-07T08:54:20Z,WEB-EDGE-01,ACME\admin.rpatel,backup-agent.exe,2878,updates.vendor.example,198.51.100.40,success,benign,routine resolution
DNS-00733,2026-08-07T08:57:16Z,ADMIN-WS-07,ACME\admin.rpatel,chrome.exe,3877,repo.internal,198.51.100.73,success,benign,routine resolution
DNS-00523,2026-08-07T08:57:21Z,ADMIN-WS-07,ACME\admin.rpatel,chrome.exe,8343,repo.internal,198.51.100.211,success,benign,routine resolution
DNS-00372,2026-08-07T08:59:10Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,chrome.exe,4407,packages.microsoft.com,198.51.100.194,success,benign,routine resolution
DNS-00441,2026-08-07T08:59:49Z,FILE-01,ACME\admin.rpatel,backup-agent.exe,12080,packages.microsoft.com,198.51.100.20,success,benign,routine resolution
DNS-00043,2026-08-07T09:07:56Z,ADMIN-WS-07,ACME\svc_deploy,powershell.exe,5817,repo.internal,198.51.100.154,success,benign,routine resolution
DNS-00004,2026-08-07T09:22:13Z,FILE-01,ACME\svc_backup,powershell.exe,8808,backup.internal,198.51.100.215,success,benign,routine resolution
DNS-00959,2026-08-07T09:40:57Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,2121,repo.internal,198.51.100.112,success,benign,routine resolution
DNS-01385,2026-08-07T09:49:09Z,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,2635,packages.microsoft.com,198.51.100.56,success,benign,routine resolution
DNS-00940,2026-08-07T10:02:18Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,powershell.exe,5334,download.sysinternals.com,198.51.100.9,success,benign,routine resolution
DNS-00826,2026-08-07T10:10:47Z,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,3930,updates.vendor.example,198.51.100.236,success,benign,routine resolution
DNS-00166,2026-08-07T10:19:51Z,WEB-EDGE-01,ACME\admin.jlee,powershell.exe,10385,packages.microsoft.com,198.51.100.118,success,benign,routine resolution
DNS-00086,2026-08-07T10:37:23Z,FILE-01,NT AUTHORITY\SYSTEM,powershell.exe,9246,download.sysinternals.com,198.51.100.113,success,benign,routine resolution
DNS-00506,2026-08-07T10:52:22Z,DEPLOY-01,ACME\admin.rpatel,backup-agent.exe,11227,download.sysinternals.com,198.51.100.239,success,benign,routine resolution
DNS-00270,2026-08-07T10:57:15Z,FILE-01,ACME\admin.jlee,chrome.exe,11571,packages.microsoft.com,198.51.100.24,success,benign,routine resolution
DNS-00935,2026-08-07T10:59:44Z,APP-API-02,ACME\svc_deploy,powershell.exe,10096,download.sysinternals.com,198.51.100.213,success,benign,routine resolution
DNS-01195,2026-08-07T11:16:57Z,DEPLOY-01,ACME\admin.rpatel,backup-agent.exe,1938,repo.internal,198.51.100.213,success,benign,routine resolution
DNS-00336,2026-08-07T11:24:12Z,APP-API-02,ACME\admin.jlee,chrome.exe,3102,download.sysinternals.com,198.51.100.3,success,benign,routine resolution
DNS-00586,2026-08-07T11:31:08Z,DEPLOY-01,NT AUTHORITY\SYSTEM,backup-agent.exe,14201,updates.vendor.example,198.51.100.133,success,benign,routine resolution
DNS-01359,2026-08-07T11:36:20Z,APP-API-02,ACME\admin.rpatel,powershell.exe,7703,backup.internal,198.51.100.240,success,benign,routine resolution
DNS-00709,2026-08-07T11:47:02Z,ADMIN-WS-11,ACME\svc_deploy,backup-agent.exe,7884,packages.microsoft.com,198.51.100.198,success,benign,routine resolution
DNS-00281,2026-08-07T12:00:00Z,ADMIN-WS-11,ACME\admin.jlee,powershell.exe,7908,download.sysinternals.com,198.51.100.149,success,benign,routine resolution
DNS-00050,2026-08-07T12:02:02Z,FILE-01,ACME\svc_deploy,powershell.exe,11078,packages.microsoft.com,198.51.100.79,success,benign,routine resolution
DNS-00893,2026-08-07T12:11:16Z,APP-API-02,ACME\svc_deploy,backup-agent.exe,3158,repo.internal,198.51.100.55,success,benign,routine resolution
DNS-01124,2026-08-07T12:19:07Z,ADMIN-WS-07,ACME\svc_backup,chrome.exe,3206,updates.vendor.example,198.51.100.186,success,benign,routine resolution
DNS-00831,2026-08-07T12:27:48Z,FILE-01,ACME\svc_backup,chrome.exe,4319,updates.vendor.example,198.51.100.115,success,benign,routine resolution
DNS-00249,2026-08-07T12:29:12Z,ADMIN-WS-11,ACME\admin.jlee,chrome.exe,2492,download.sysinternals.com,198.51.100.213,success,benign,routine resolution
DNS-01363,2026-08-07T12:30:52Z,APP-API-02,ACME\admin.rpatel,chrome.exe,9824,packages.microsoft.com,198.51.100.85,success,benign,routine resolution
DNS-00339,2026-08-07T12:32:13Z,ADMIN-WS-07,ACME\svc_backup,powershell.exe,7945,updates.vendor.example,198.51.100.50,success,benign,routine resolution
DNS-00307,2026-08-07T12:45:18Z,VULN-SCAN-01,ACME\admin.rpatel,backup-agent.exe,9876,updates.vendor.example,198.51.100.178,success,benign,routine resolution
DNS-00471,2026-08-07T12:45:57Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,chrome.exe,3054,updates.vendor.example,198.51.100.128,success,benign,routine resolution
DNS-00153,2026-08-07T12:46:55Z,WEB-EDGE-01,ACME\admin.jlee,powershell.exe,11326,updates.vendor.example,198.51.100.140,success,benign,routine resolution
DNS-01227,2026-08-07T12:47:43Z,WEB-EDGE-01,ACME\admin.rpatel,chrome.exe,5167,updates.vendor.example,198.51.100.219,success,benign,routine resolution
DNS-00412,2026-08-07T12:55:00Z,APP-API-02,ACME\admin.rpatel,backup-agent.exe,11078,packages.microsoft.com,198.51.100.16,success,benign,routine resolution
DNS-00319,2026-08-07T13:13:06Z,DEPLOY-01,ACME\admin.rpatel,chrome.exe,4885,updates.vendor.example,198.51.100.69,success,benign,routine resolution
DNS-00836,2026-08-07T13:22:48Z,ADMIN-WS-07,ACME\admin.rpatel,backup-agent.exe,9627,backup.internal,198.51.100.36,success,benign,routine resolution
DNS-00655,2026-08-07T13:29:29Z,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,2847,backup.internal,198.51.100.48,success,benign,routine resolution
