event_id,_time,host,user,parent_process_name,parent_process_id,process_name,process_id,command_line,signature_status,classification,note
PROC-00976,2026-08-06T22:00:51Z,APP-API-02,NT AUTHORITY\SYSTEM,chrome.exe,6335,msedgewebview2.exe,8855,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00878,2026-08-06T22:23:24Z,ADMIN-WS-07,ACME\admin.rpatel,taskeng.exe,6988,powershell.exe,7905,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01295,2026-08-06T22:26:39Z,APP-API-02,ACME\svc_backup,explorer.exe,8338,powershell.exe,12665,powershell.exe Get-Service,signed,benign,routine admin
PROC-00896,2026-08-06T22:31:59Z,ADMIN-WS-11,ACME\svc_backup,taskeng.exe,745,powershell.exe,8723,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00489,2026-08-06T22:48:25Z,APP-API-02,ACME\admin.jlee,explorer.exe,3720,powershell.exe,12170,powershell.exe Get-Service,signed,benign,routine admin
PROC-00739,2026-08-06T22:53:32Z,APP-API-02,ACME\svc_backup,services.exe,5910,backup-agent.exe,5639,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00397,2026-08-06T23:01:52Z,APP-API-02,NT AUTHORITY\SYSTEM,services.exe,2433,backup-agent.exe,5887,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00464,2026-08-06T23:03:47Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,taskeng.exe,7140,powershell.exe,2079,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00682,2026-08-06T23:05:51Z,DEPLOY-01,ACME\svc_backup,taskeng.exe,667,powershell.exe,1825,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00329,2026-08-06T23:07:05Z,FILE-01,ACME\admin.jlee,explorer.exe,1717,powershell.exe,9233,powershell.exe Get-Service,signed,benign,routine admin
PROC-00367,2026-08-06T23:12:45Z,FILE-01,ACME\admin.jlee,services.exe,4250,backup-agent.exe,9814,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00761,2026-08-06T23:22:56Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,chrome.exe,909,msedgewebview2.exe,10813,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00907,2026-08-06T23:28:05Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,chrome.exe,8306,msedgewebview2.exe,4686,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00570,2026-08-06T23:28:15Z,FILE-01,ACME\admin.rpatel,explorer.exe,5847,powershell.exe,4844,powershell.exe Get-Service,signed,benign,routine admin
PROC-00012,2026-08-06T23:36:59Z,DEPLOY-01,ACME\admin.rpatel,taskeng.exe,1210,powershell.exe,5139,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00770,2026-08-06T23:46:53Z,VULN-SCAN-01,ACME\admin.jlee,explorer.exe,7803,powershell.exe,4591,powershell.exe Get-Service,signed,benign,routine admin
PROC-00238,2026-08-06T23:48:08Z,ADMIN-WS-11,ACME\admin.rpatel,explorer.exe,7709,powershell.exe,6952,powershell.exe Get-Service,signed,benign,routine admin
PROC-01250,2026-08-06T23:51:10Z,ADMIN-WS-11,ACME\admin.rpatel,explorer.exe,1267,powershell.exe,3760,powershell.exe Get-Service,signed,benign,routine admin
PROC-00506,2026-08-06T23:52:24Z,DEPLOY-01,ACME\admin.jlee,explorer.exe,3312,powershell.exe,10900,powershell.exe Get-Service,signed,benign,routine admin
PROC-00847,2026-08-06T23:53:27Z,ADMIN-WS-07,ACME\svc_backup,chrome.exe,7435,msedgewebview2.exe,12516,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01082,2026-08-06T23:59:54Z,ADMIN-WS-11,ACME\svc_deploy,wsmprovhost.exe,322,powershell.exe,5365,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01190,2026-08-07T00:02:43Z,DEPLOY-01,NT AUTHORITY\SYSTEM,explorer.exe,2043,powershell.exe,3463,powershell.exe Get-Service,signed,benign,routine admin
PROC-00919,2026-08-07T00:03:19Z,FILE-01,ACME\svc_deploy,explorer.exe,7367,powershell.exe,14855,powershell.exe Get-Service,signed,benign,routine admin
PROC-01377,2026-08-07T00:11:04Z,FILE-01,ACME\svc_deploy,chrome.exe,3056,msedgewebview2.exe,5935,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00304,2026-08-07T00:25:31Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,wsmprovhost.exe,2004,powershell.exe,1526,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01059,2026-08-07T00:30:01Z,VULN-SCAN-01,ACME\svc_deploy,chrome.exe,964,msedgewebview2.exe,8896,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01356,2026-08-07T00:49:52Z,DEPLOY-01,ACME\svc_deploy,taskeng.exe,1069,powershell.exe,3314,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00546,2026-08-07T00:50:27Z,FILE-01,ACME\admin.rpatel,services.exe,3543,backup-agent.exe,4118,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00069,2026-08-07T00:51:54Z,WEB-EDGE-01,ACME\admin.rpatel,taskeng.exe,979,powershell.exe,13830,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01365,2026-08-07T01:19:12Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,explorer.exe,7387,powershell.exe,10533,powershell.exe Get-Service,signed,benign,routine admin
PROC-00337,2026-08-07T01:34:46Z,FILE-01,ACME\svc_deploy,taskeng.exe,1302,powershell.exe,11968,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00350,2026-08-07T01:36:26Z,DEPLOY-01,ACME\svc_deploy,explorer.exe,1389,powershell.exe,1287,powershell.exe Get-Service,signed,benign,routine admin
PROC-00615,2026-08-07T01:36:33Z,FILE-01,ACME\svc_backup,explorer.exe,6762,powershell.exe,14050,powershell.exe Get-Service,signed,benign,routine admin
PROC-00324,2026-08-07T01:39:44Z,ADMIN-WS-11,ACME\admin.rpatel,chrome.exe,860,msedgewebview2.exe,14326,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00411,2026-08-07T01:46:18Z,ADMIN-WS-11,ACME\svc_deploy,taskeng.exe,2813,powershell.exe,7204,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01081,2026-08-07T01:46:23Z,ADMIN-WS-07,ACME\svc_deploy,explorer.exe,7878,powershell.exe,5091,powershell.exe Get-Service,signed,benign,routine admin
PROC-01297,2026-08-07T01:52:39Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,chrome.exe,5199,msedgewebview2.exe,10076,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01454,2026-08-07T02:00:04Z,WEB-EDGE-01,ACME\admin.rpatel,wsmprovhost.exe,7443,powershell.exe,4910,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00265,2026-08-07T02:01:16Z,VULN-SCAN-01,ACME\svc_deploy,wsmprovhost.exe,4824,powershell.exe,11310,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00484,2026-08-07T02:04:35Z,FILE-01,ACME\svc_backup,chrome.exe,6992,msedgewebview2.exe,13377,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01153,2026-08-07T02:04:50Z,ADMIN-WS-07,ACME\admin.jlee,explorer.exe,3586,powershell.exe,8908,powershell.exe Get-Service,signed,benign,routine admin
PROC-00611,2026-08-07T02:44:08Z,WEB-EDGE-01,ACME\svc_deploy,explorer.exe,3496,powershell.exe,8092,powershell.exe Get-Service,signed,benign,routine admin
PROC-00068,2026-08-07T02:46:37Z,VULN-SCAN-01,ACME\admin.jlee,services.exe,640,backup-agent.exe,10918,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00309,2026-08-07T02:48:52Z,FILE-01,ACME\admin.jlee,wsmprovhost.exe,5817,powershell.exe,2588,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00904,2026-08-07T02:52:21Z,DEPLOY-01,NT AUTHORITY\SYSTEM,chrome.exe,6710,msedgewebview2.exe,3707,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00097,2026-08-07T03:13:39Z,WEB-EDGE-01,ACME\admin.jlee,explorer.exe,5931,powershell.exe,1753,powershell.exe Get-Service,signed,benign,routine admin
PROC-00133,2026-08-07T03:17:58Z,WEB-EDGE-01,ACME\svc_deploy,taskeng.exe,4418,powershell.exe,4349,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00957,2026-08-07T03:18:37Z,VULN-SCAN-01,ACME\svc_deploy,taskeng.exe,3796,powershell.exe,3536,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00526,2026-08-07T03:23:45Z,DEPLOY-01,NT AUTHORITY\SYSTEM,explorer.exe,3180,powershell.exe,9916,powershell.exe Get-Service,signed,benign,routine admin
PROC-00410,2026-08-07T03:33:33Z,ADMIN-WS-11,ACME\admin.jlee,explorer.exe,4500,powershell.exe,11599,powershell.exe Get-Service,signed,benign,routine admin
PROC-01265,2026-08-07T03:35:43Z,FILE-01,ACME\admin.rpatel,chrome.exe,8002,msedgewebview2.exe,1540,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00710,2026-08-07T03:38:49Z,ADMIN-WS-11,ACME\svc_deploy,wsmprovhost.exe,995,powershell.exe,14073,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00471,2026-08-07T03:42:07Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,services.exe,6538,backup-agent.exe,4561,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01184,2026-08-07T03:55:28Z,ADMIN-WS-11,ACME\svc_backup,taskeng.exe,7976,powershell.exe,13418,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00880,2026-08-07T03:55:43Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,wsmprovhost.exe,2275,powershell.exe,12926,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00075,2026-08-07T03:57:37Z,WEB-EDGE-01,ACME\svc_backup,taskeng.exe,1266,powershell.exe,14445,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01427,2026-08-07T04:09:59Z,FILE-01,NT AUTHORITY\SYSTEM,chrome.exe,6261,msedgewebview2.exe,10947,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01124,2026-08-07T04:19:28Z,FILE-01,ACME\admin.jlee,explorer.exe,5943,powershell.exe,7780,powershell.exe Get-Service,signed,benign,routine admin
PROC-00502,2026-08-07T04:56:33Z,FILE-01,ACME\admin.rpatel,services.exe,3585,backup-agent.exe,12193,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00261,2026-08-07T05:07:46Z,VULN-SCAN-01,ACME\svc_deploy,wsmprovhost.exe,1082,powershell.exe,14648,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00991,2026-08-07T05:11:51Z,ADMIN-WS-11,ACME\admin.rpatel,taskeng.exe,2350,powershell.exe,2261,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01086,2026-08-07T05:12:20Z,ADMIN-WS-07,ACME\admin.jlee,services.exe,3791,backup-agent.exe,3708,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00015,2026-08-07T05:15:01Z,DEPLOY-01,ACME\admin.rpatel,explorer.exe,3563,powershell.exe,9517,powershell.exe Get-Service,signed,benign,routine admin
PROC-00766,2026-08-07T05:32:17Z,APP-API-02,ACME\admin.jlee,explorer.exe,7008,powershell.exe,10419,powershell.exe Get-Service,signed,benign,routine admin
PROC-00026,2026-08-07T05:55:42Z,FILE-01,ACME\svc_deploy,chrome.exe,3660,msedgewebview2.exe,14163,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00859,2026-08-07T05:56:04Z,APP-API-02,ACME\svc_deploy,services.exe,3487,backup-agent.exe,1075,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00218,2026-08-07T05:58:39Z,APP-API-02,ACME\admin.rpatel,explorer.exe,3710,powershell.exe,1965,powershell.exe Get-Service,signed,benign,routine admin
PROC-01186,2026-08-07T06:09:12Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,explorer.exe,4624,powershell.exe,11304,powershell.exe Get-Service,signed,benign,routine admin
PROC-01362,2026-08-07T06:21:12Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,services.exe,530,backup-agent.exe,1828,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00933,2026-08-07T06:29:48Z,ADMIN-WS-07,ACME\admin.jlee,chrome.exe,8545,msedgewebview2.exe,13810,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00225,2026-08-07T06:33:36Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,chrome.exe,5869,msedgewebview2.exe,8796,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00775,2026-08-07T06:35:54Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,explorer.exe,1429,powershell.exe,9205,powershell.exe Get-Service,signed,benign,routine admin
PROC-00736,2026-08-07T06:36:47Z,APP-API-02,NT AUTHORITY\SYSTEM,taskeng.exe,1310,powershell.exe,1887,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00391,2026-08-07T06:37:24Z,ADMIN-WS-07,ACME\svc_deploy,services.exe,8176,backup-agent.exe,4447,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00776,2026-08-07T06:49:08Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,explorer.exe,757,powershell.exe,12942,powershell.exe Get-Service,signed,benign,routine admin
PROC-01345,2026-08-07T06:50:56Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,chrome.exe,3836,msedgewebview2.exe,6081,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00101,2026-08-07T06:52:34Z,DEPLOY-01,ACME\admin.jlee,explorer.exe,1683,powershell.exe,4452,powershell.exe Get-Service,signed,benign,routine admin
PROC-00234,2026-08-07T07:22:05Z,WEB-EDGE-01,ACME\svc_deploy,taskeng.exe,3248,powershell.exe,11572,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00860,2026-08-07T07:23:05Z,VULN-SCAN-01,ACME\svc_deploy,wsmprovhost.exe,7991,powershell.exe,10227,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01100,2026-08-07T07:31:19Z,FILE-01,ACME\svc_deploy,taskeng.exe,1930,powershell.exe,6384,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01040,2026-08-07T07:37:28Z,DEPLOY-01,ACME\svc_deploy,services.exe,5613,backup-agent.exe,5790,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00646,2026-08-07T07:49:05Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,wsmprovhost.exe,3934,powershell.exe,4403,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00690,2026-08-07T07:54:10Z,FILE-01,ACME\admin.rpatel,wsmprovhost.exe,8373,powershell.exe,11487,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00555,2026-08-07T08:01:16Z,ADMIN-WS-07,ACME\admin.rpatel,wsmprovhost.exe,7375,powershell.exe,4485,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00216,2026-08-07T08:06:03Z,DEPLOY-01,ACME\admin.jlee,wsmprovhost.exe,7777,powershell.exe,4851,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01440,2026-08-07T08:08:54Z,WEB-EDGE-01,ACME\svc_deploy,taskeng.exe,908,powershell.exe,1712,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00578,2026-08-07T08:33:09Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,services.exe,7422,backup-agent.exe,11979,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01029,2026-08-07T08:39:40Z,ADMIN-WS-07,ACME\admin.jlee,explorer.exe,7436,powershell.exe,12361,powershell.exe Get-Service,signed,benign,routine admin
PROC-00430,2026-08-07T08:49:09Z,DEPLOY-01,ACME\admin.rpatel,chrome.exe,2413,msedgewebview2.exe,9874,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00428,2026-08-07T08:57:12Z,ADMIN-WS-07,ACME\admin.rpatel,chrome.exe,7639,msedgewebview2.exe,4465,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01355,2026-08-07T09:02:35Z,ADMIN-WS-11,ACME\svc_backup,services.exe,7062,backup-agent.exe,6324,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00720,2026-08-07T09:13:24Z,DEPLOY-01,NT AUTHORITY\SYSTEM,wsmprovhost.exe,5279,powershell.exe,14550,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00392,2026-08-07T09:37:55Z,DEPLOY-01,NT AUTHORITY\SYSTEM,taskeng.exe,6233,powershell.exe,9519,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00974,2026-08-07T09:54:07Z,ADMIN-WS-07,ACME\admin.jlee,wsmprovhost.exe,2327,powershell.exe,6692,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00962,2026-08-07T10:00:05Z,APP-API-02,ACME\svc_backup,explorer.exe,3027,powershell.exe,12432,powershell.exe Get-Service,signed,benign,routine admin
PROC-00018,2026-08-07T10:10:49Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,services.exe,4351,backup-agent.exe,6555,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01062,2026-08-07T10:10:52Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,services.exe,1114,backup-agent.exe,14352,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00361,2026-08-07T10:11:43Z,VULN-SCAN-01,ACME\admin.rpatel,chrome.exe,4644,msedgewebview2.exe,9046,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00001,2026-08-07T10:14:30Z,FILE-01,ACME\svc_deploy,services.exe,1342,backup-agent.exe,14146,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01354,2026-08-07T10:24:35Z,DEPLOY-01,ACME\admin.rpatel,services.exe,2771,backup-agent.exe,3537,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00273,2026-08-07T10:25:10Z,DEPLOY-01,ACME\admin.jlee,explorer.exe,3159,powershell.exe,5824,powershell.exe Get-Service,signed,benign,routine admin
PROC-00683,2026-08-07T10:30:54Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,services.exe,8825,backup-agent.exe,11716,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01041,2026-08-07T10:48:13Z,ADMIN-WS-11,ACME\admin.jlee,explorer.exe,3572,powershell.exe,6859,powershell.exe Get-Service,signed,benign,routine admin
PROC-01245,2026-08-07T10:48:30Z,ADMIN-WS-07,ACME\svc_backup,services.exe,8847,backup-agent.exe,9900,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00911,2026-08-07T10:51:39Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,wsmprovhost.exe,380,powershell.exe,2285,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01027,2026-08-07T10:57:00Z,FILE-01,NT AUTHORITY\SYSTEM,chrome.exe,4751,msedgewebview2.exe,11233,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00691,2026-08-07T11:07:08Z,FILE-01,NT AUTHORITY\SYSTEM,taskeng.exe,7427,powershell.exe,8082,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01219,2026-08-07T11:16:22Z,WEB-EDGE-01,ACME\admin.jlee,wsmprovhost.exe,5709,powershell.exe,9081,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01001,2026-08-07T11:17:53Z,ADMIN-WS-07,ACME\svc_backup,wsmprovhost.exe,2314,powershell.exe,5734,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00854,2026-08-07T11:18:53Z,ADMIN-WS-07,ACME\admin.rpatel,taskeng.exe,6607,powershell.exe,4354,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01103,2026-08-07T11:23:54Z,WEB-EDGE-01,ACME\admin.jlee,explorer.exe,7190,powershell.exe,7296,powershell.exe Get-Service,signed,benign,routine admin
PROC-00023,2026-08-07T11:38:00Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,explorer.exe,8265,powershell.exe,12360,powershell.exe Get-Service,signed,benign,routine admin
PROC-00963,2026-08-07T11:46:18Z,APP-API-02,ACME\admin.rpatel,wsmprovhost.exe,4355,powershell.exe,2749,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00603,2026-08-07T11:50:46Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,explorer.exe,5080,powershell.exe,4575,powershell.exe Get-Service,signed,benign,routine admin
PROC-00204,2026-08-07T11:53:22Z,ADMIN-WS-07,ACME\svc_backup,services.exe,5071,backup-agent.exe,1366,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00705,2026-08-07T11:56:42Z,APP-API-02,ACME\svc_backup,services.exe,7943,backup-agent.exe,2490,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00363,2026-08-07T12:05:09Z,APP-API-02,ACME\svc_deploy,wsmprovhost.exe,2556,powershell.exe,9711,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00879,2026-08-07T12:13:30Z,VULN-SCAN-01,ACME\admin.rpatel,services.exe,4990,backup-agent.exe,7563,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00868,2026-08-07T12:26:43Z,ADMIN-WS-07,ACME\svc_backup,taskeng.exe,6402,powershell.exe,14997,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01065,2026-08-07T12:54:52Z,ADMIN-WS-07,ACME\svc_backup,chrome.exe,5878,msedgewebview2.exe,13903,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00242,2026-08-07T13:10:45Z,ADMIN-WS-11,ACME\svc_deploy,explorer.exe,1768,powershell.exe,4294,powershell.exe Get-Service,signed,benign,routine admin
