event_id,_time,host,src_ip,method,uri,status,user_agent,classification,note
WEB-00333,2026-08-09T09:40:04Z,WEB-EDGE-01,203.0.113.156,GET,/,200,Mozilla/5.0,benign,background web activity
WEB-01069,2026-08-09T09:59:58Z,WEB-EDGE-01,203.0.113.202,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-01121,2026-08-09T10:05:30Z,APP-API-02,203.0.113.29,GET,/,404,scanner/1.0,benign,background web activity
WEB-00099,2026-08-09T10:06:52Z,APP-API-02,203.0.113.220,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-00484,2026-08-09T10:07:55Z,APP-API-02,203.0.113.165,POST,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-01095,2026-08-09T10:19:45Z,WEB-EDGE-01,203.0.113.29,GET,/health,404,InternalHealth/2.1,benign,background web activity
WEB-01152,2026-08-09T10:40:08Z,APP-API-02,203.0.113.191,POST,/,404,InternalHealth/2.1,benign,background web activity
WEB-00465,2026-08-09T10:45:13Z,WEB-EDGE-01,203.0.113.75,GET,/.env,404,scanner/1.0,benign,background web activity
WEB-00479,2026-08-09T11:04:57Z,WEB-EDGE-01,203.0.113.22,GET,/api/status,200,scanner/1.0,benign,background web activity
WEB-00339,2026-08-09T11:16:06Z,WEB-EDGE-01,203.0.113.26,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-00461,2026-08-09T11:17:30Z,WEB-EDGE-01,203.0.113.151,GET,/,200,scanner/1.0,benign,background web activity
WEB-00369,2026-08-09T11:26:30Z,APP-API-02,203.0.113.223,POST,/.env,404,Mozilla/5.0,benign,background web activity
WEB-01256,2026-08-09T11:33:27Z,APP-API-02,203.0.113.212,POST,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-00499,2026-08-09T11:34:29Z,APP-API-02,203.0.113.235,GET,/api/status,404,scanner/1.0,benign,background web activity
WEB-01182,2026-08-09T11:35:45Z,APP-API-02,203.0.113.3,GET,/health,200,Mozilla/5.0,benign,background web activity
WEB-01365,2026-08-09T11:37:31Z,WEB-EDGE-01,203.0.113.187,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-01386,2026-08-09T11:58:22Z,WEB-EDGE-01,203.0.113.184,GET,/api/status,200,scanner/1.0,benign,background web activity
WEB-01247,2026-08-09T12:00:20Z,APP-API-02,203.0.113.202,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-00372,2026-08-09T12:14:57Z,APP-API-02,203.0.113.124,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-00918,2026-08-09T12:18:23Z,APP-API-02,203.0.113.72,GET,/,404,Mozilla/5.0,benign,background web activity
WEB-00550,2026-08-09T12:22:30Z,APP-API-02,203.0.113.215,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-01495,2026-08-09T12:23:35Z,APP-API-02,203.0.113.159,GET,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-01321,2026-08-09T12:26:22Z,APP-API-02,203.0.113.89,POST,/,200,Mozilla/5.0,benign,background web activity
WEB-00985,2026-08-09T12:27:32Z,APP-API-02,203.0.113.145,GET,/health,404,scanner/1.0,benign,background web activity
WEB-01147,2026-08-09T12:32:46Z,WEB-EDGE-01,203.0.113.28,POST,/api/status,200,InternalHealth/2.1,benign,background web activity
WEB-01439,2026-08-09T12:34:15Z,WEB-EDGE-01,203.0.113.119,GET,/,200,scanner/1.0,benign,background web activity
WEB-00086,2026-08-09T12:57:11Z,WEB-EDGE-01,203.0.113.136,GET,/health,404,InternalHealth/2.1,benign,background web activity
WEB-00416,2026-08-09T13:00:43Z,APP-API-02,203.0.113.176,POST,/,404,Mozilla/5.0,benign,background web activity
WEB-00290,2026-08-09T13:12:14Z,APP-API-02,203.0.113.53,GET,/,200,Mozilla/5.0,benign,background web activity
WEB-00267,2026-08-09T13:15:01Z,WEB-EDGE-01,203.0.113.83,POST,/health,200,scanner/1.0,benign,background web activity
WEB-00229,2026-08-09T13:15:03Z,WEB-EDGE-01,203.0.113.94,POST,/,404,Mozilla/5.0,benign,background web activity
WEB-00013,2026-08-09T13:22:44Z,APP-API-02,203.0.113.56,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-01224,2026-08-09T13:23:49Z,WEB-EDGE-01,203.0.113.114,GET,/api/status,200,InternalHealth/2.1,benign,background web activity
WEB-00736,2026-08-09T13:35:52Z,WEB-EDGE-01,203.0.113.143,GET,/api/status,200,scanner/1.0,benign,background web activity
WEB-00126,2026-08-09T13:41:44Z,APP-API-02,203.0.113.223,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-01354,2026-08-09T13:46:37Z,WEB-EDGE-01,203.0.113.188,GET,/api/status,404,Mozilla/5.0,benign,background web activity
WEB-00282,2026-08-09T13:50:11Z,APP-API-02,203.0.113.87,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00840,2026-08-09T13:51:09Z,WEB-EDGE-01,203.0.113.174,GET,/api/status,200,InternalHealth/2.1,benign,background web activity
WEB-00185,2026-08-09T13:56:53Z,WEB-EDGE-01,203.0.113.142,POST,/,404,Mozilla/5.0,benign,background web activity
WEB-00861,2026-08-09T13:57:30Z,WEB-EDGE-01,203.0.113.39,GET,/,200,scanner/1.0,benign,background web activity
WEB-00914,2026-08-09T13:59:42Z,WEB-EDGE-01,203.0.113.3,POST,/.env,404,InternalHealth/2.1,benign,background web activity
WEB-00110,2026-08-09T14:26:35Z,WEB-EDGE-01,203.0.113.141,POST,/health,200,Mozilla/5.0,benign,background web activity
WEB-00420,2026-08-09T14:28:51Z,APP-API-02,203.0.113.227,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-00626,2026-08-09T14:34:00Z,WEB-EDGE-01,203.0.113.104,POST,/,200,scanner/1.0,benign,background web activity
WEB-00546,2026-08-09T14:41:28Z,APP-API-02,203.0.113.108,GET,/api/status,200,InternalHealth/2.1,benign,background web activity
WEB-01373,2026-08-09T14:42:54Z,WEB-EDGE-01,203.0.113.205,POST,/health,200,scanner/1.0,benign,background web activity
WEB-00019,2026-08-09T14:56:05Z,APP-API-02,203.0.113.83,GET,/,200,scanner/1.0,benign,background web activity
WEB-00108,2026-08-09T14:58:50Z,APP-API-02,203.0.113.184,GET,/health,200,InternalHealth/2.1,benign,background web activity
WEB-00624,2026-08-09T15:04:30Z,WEB-EDGE-01,203.0.113.157,GET,/health,404,scanner/1.0,benign,background web activity
WEB-00198,2026-08-09T15:08:45Z,WEB-EDGE-01,203.0.113.67,POST,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-00733,2026-08-09T15:21:03Z,WEB-EDGE-01,203.0.113.141,GET,/.env,404,scanner/1.0,benign,background web activity
WEB-00576,2026-08-09T15:35:36Z,APP-API-02,203.0.113.67,GET,/api/status,200,scanner/1.0,benign,background web activity
WEB-00503,2026-08-09T15:41:48Z,WEB-EDGE-01,203.0.113.167,GET,/health,404,scanner/1.0,benign,background web activity
WEB-00258,2026-08-09T15:45:12Z,APP-API-02,203.0.113.22,GET,/health,200,Mozilla/5.0,benign,background web activity
WEB-00593,2026-08-09T15:52:51Z,WEB-EDGE-01,203.0.113.76,POST,/.env,404,Mozilla/5.0,benign,background web activity
WEB-00904,2026-08-09T15:53:32Z,APP-API-02,203.0.113.50,GET,/,200,scanner/1.0,benign,background web activity
WEB-00529,2026-08-09T15:57:59Z,WEB-EDGE-01,203.0.113.141,GET,/,404,Mozilla/5.0,benign,background web activity
WEB-00212,2026-08-09T16:08:55Z,WEB-EDGE-01,203.0.113.89,GET,/api/status,200,scanner/1.0,benign,background web activity
WEB-00165,2026-08-09T16:19:53Z,APP-API-02,203.0.113.219,GET,/.env,404,Mozilla/5.0,benign,background web activity
WEB-01325,2026-08-09T16:20:07Z,WEB-EDGE-01,203.0.113.78,GET,/api/status,404,InternalHealth/2.1,benign,background web activity
WEB-00036,2026-08-09T16:20:24Z,WEB-EDGE-01,203.0.113.190,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00664,2026-08-09T16:25:44Z,APP-API-02,203.0.113.152,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00721,2026-08-09T16:28:22Z,APP-API-02,203.0.113.117,POST,/api/status,200,InternalHealth/2.1,benign,background web activity
WEB-00231,2026-08-09T16:34:17Z,APP-API-02,203.0.113.113,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-01327,2026-08-09T16:34:59Z,APP-API-02,203.0.113.49,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-00929,2026-08-09T16:41:40Z,APP-API-02,203.0.113.100,GET,/health,200,scanner/1.0,benign,background web activity
WEB-01288,2026-08-09T16:43:17Z,APP-API-02,203.0.113.59,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-01396,2026-08-09T16:56:23Z,APP-API-02,203.0.113.91,POST,/,200,Mozilla/5.0,benign,background web activity
WEB-01375,2026-08-09T16:58:36Z,WEB-EDGE-01,203.0.113.212,GET,/,200,Mozilla/5.0,benign,background web activity
WEB-01370,2026-08-09T17:02:05Z,APP-API-02,203.0.113.27,GET,/health,200,scanner/1.0,benign,background web activity
WEB-00018,2026-08-09T17:03:11Z,WEB-EDGE-01,203.0.113.205,POST,/,200,scanner/1.0,benign,background web activity
WEB-00243,2026-08-09T17:21:43Z,APP-API-02,203.0.113.235,POST,/,200,InternalHealth/2.1,benign,background web activity
WEB-01292,2026-08-09T17:24:27Z,APP-API-02,203.0.113.221,GET,/health,200,Mozilla/5.0,benign,background web activity
WEB-01303,2026-08-09T17:29:17Z,WEB-EDGE-01,203.0.113.191,POST,/health,200,scanner/1.0,benign,background web activity
WEB-00066,2026-08-09T17:29:41Z,WEB-EDGE-01,203.0.113.204,POST,/api/status,404,scanner/1.0,benign,background web activity
WEB-00641,2026-08-09T17:32:27Z,WEB-EDGE-01,203.0.113.65,POST,/,404,scanner/1.0,benign,background web activity
WEB-00644,2026-08-09T17:34:47Z,WEB-EDGE-01,203.0.113.98,GET,/api/status,404,scanner/1.0,benign,background web activity
WEB-00423,2026-08-09T17:36:42Z,APP-API-02,203.0.113.82,POST,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-00881,2026-08-09T17:48:20Z,WEB-EDGE-01,203.0.113.116,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-01465,2026-08-09T17:51:15Z,APP-API-02,203.0.113.53,POST,/health,200,scanner/1.0,benign,background web activity
WEB-00251,2026-08-09T18:04:34Z,APP-API-02,203.0.113.60,GET,/health,404,Mozilla/5.0,benign,background web activity
WEB-00771,2026-08-09T18:04:34Z,APP-API-02,203.0.113.224,POST,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-01068,2026-08-09T18:11:39Z,APP-API-02,203.0.113.112,POST,/.env,404,InternalHealth/2.1,benign,background web activity
WEB-01134,2026-08-09T18:17:38Z,WEB-EDGE-01,203.0.113.153,POST,/health,200,scanner/1.0,benign,background web activity
WEB-01472,2026-08-09T18:37:01Z,APP-API-02,203.0.113.70,GET,/api/status,404,scanner/1.0,benign,background web activity
WEB-01154,2026-08-09T18:45:51Z,WEB-EDGE-01,203.0.113.152,GET,/api/status,404,scanner/1.0,benign,background web activity
WEB-00107,2026-08-09T18:49:04Z,APP-API-02,203.0.113.13,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-00908,2026-08-09T19:02:10Z,WEB-EDGE-01,203.0.113.227,GET,/,200,scanner/1.0,benign,background web activity
WEB-01416,2026-08-09T19:06:54Z,WEB-EDGE-01,203.0.113.71,GET,/.env,404,Mozilla/5.0,benign,background web activity
WEB-00051,2026-08-09T19:11:28Z,WEB-EDGE-01,203.0.113.164,GET,/api/status,404,scanner/1.0,benign,background web activity
WEB-00292,2026-08-09T19:14:57Z,APP-API-02,203.0.113.164,POST,/api/status,404,scanner/1.0,benign,background web activity
WEB-01245,2026-08-09T19:16:15Z,WEB-EDGE-01,203.0.113.129,GET,/,404,scanner/1.0,benign,background web activity
WEB-00523,2026-08-09T19:20:07Z,WEB-EDGE-01,203.0.113.218,GET,/,404,Mozilla/5.0,benign,background web activity
WEB-00122,2026-08-09T19:21:51Z,APP-API-02,203.0.113.195,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-00037,2026-08-09T19:30:45Z,WEB-EDGE-01,203.0.113.40,POST,/.env,404,InternalHealth/2.1,benign,background web activity
WEB-00778,2026-08-09T19:31:56Z,WEB-EDGE-01,203.0.113.192,POST,/.env,404,Mozilla/5.0,benign,background web activity
WEB-01429,2026-08-09T19:38:46Z,WEB-EDGE-01,203.0.113.119,POST,/health,404,Mozilla/5.0,benign,background web activity
WEB-00612,2026-08-09T19:43:47Z,APP-API-02,203.0.113.208,POST,/health,200,scanner/1.0,benign,background web activity
WEB-01441,2026-08-09T20:08:33Z,APP-API-02,203.0.113.153,POST,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-01346,2026-08-09T20:09:14Z,WEB-EDGE-01,203.0.113.190,POST,/health,200,scanner/1.0,benign,background web activity
WEB-00083,2026-08-09T20:13:27Z,APP-API-02,203.0.113.96,GET,/health,200,InternalHealth/2.1,benign,background web activity
WEB-00608,2026-08-09T20:18:42Z,APP-API-02,203.0.113.147,GET,/.env,404,Mozilla/5.0,benign,background web activity
WEB-00025,2026-08-09T20:22:44Z,WEB-EDGE-01,203.0.113.205,GET,/health,200,scanner/1.0,benign,background web activity
WEB-01064,2026-08-09T20:24:22Z,WEB-EDGE-01,203.0.113.227,GET,/,200,Mozilla/5.0,benign,background web activity
WEB-00411,2026-08-09T20:47:10Z,WEB-EDGE-01,203.0.113.2,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-01312,2026-08-09T20:48:01Z,WEB-EDGE-01,203.0.113.92,GET,/api/status,404,InternalHealth/2.1,benign,background web activity
WEB-00643,2026-08-09T20:55:48Z,APP-API-02,203.0.113.108,GET,/,404,Mozilla/5.0,benign,background web activity
WEB-00021,2026-08-09T21:03:39Z,WEB-EDGE-01,203.0.113.240,GET,/health,200,InternalHealth/2.1,benign,background web activity
WEB-01174,2026-08-09T21:06:41Z,WEB-EDGE-01,203.0.113.110,POST,/,200,scanner/1.0,benign,background web activity
WEB-00265,2026-08-09T21:09:23Z,WEB-EDGE-01,203.0.113.67,GET,/api/status,404,Mozilla/5.0,benign,background web activity
WEB-00426,2026-08-09T21:16:59Z,APP-API-02,203.0.113.39,GET,/,404,scanner/1.0,benign,background web activity
WEB-00507,2026-08-09T21:21:00Z,WEB-EDGE-01,203.0.113.176,GET,/health,200,Mozilla/5.0,benign,background web activity
WEB-00589,2026-08-09T21:25:48Z,APP-API-02,203.0.113.22,GET,/,200,Mozilla/5.0,benign,background web activity
WEB-01111,2026-08-09T21:32:43Z,APP-API-02,203.0.113.197,POST,/health,404,scanner/1.0,benign,background web activity
WEB-01276,2026-08-09T21:34:53Z,APP-API-02,203.0.113.100,POST,/api/status,404,scanner/1.0,benign,background web activity
WEB-00577,2026-08-09T21:42:33Z,APP-API-02,203.0.113.51,GET,/api/status,404,InternalHealth/2.1,benign,background web activity
WEB-00204,2026-08-09T21:46:19Z,APP-API-02,203.0.113.120,GET,/health,200,scanner/1.0,benign,background web activity
WEB-00919,2026-08-09T21:58:24Z,WEB-EDGE-01,203.0.113.232,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00501,2026-08-09T22:20:50Z,WEB-EDGE-01,203.0.113.150,GET,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-00662,2026-08-09T22:23:31Z,APP-API-02,203.0.113.203,GET,/.env,404,scanner/1.0,benign,background web activity
WEB-00701,2026-08-09T22:26:06Z,WEB-EDGE-01,203.0.113.13,GET,/health,404,Mozilla/5.0,benign,background web activity
WEB-00403,2026-08-09T22:27:00Z,APP-API-02,203.0.113.170,POST,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-01158,2026-08-09T22:34:03Z,APP-API-02,203.0.113.218,POST,/health,200,scanner/1.0,benign,background web activity
WEB-00297,2026-08-09T22:39:48Z,WEB-EDGE-01,203.0.113.66,POST,/.env,200,scanner/1.0,benign,background web activity
WEB-01308,2026-08-09T23:03:37Z,APP-API-02,203.0.113.88,GET,/health,404,scanner/1.0,benign,background web activity
WEB-00417,2026-08-09T23:09:19Z,APP-API-02,203.0.113.156,GET,/api/status,200,scanner/1.0,benign,background web activity
WEB-00945,2026-08-09T23:21:02Z,APP-API-02,203.0.113.27,GET,/health,200,InternalHealth/2.1,benign,background web activity
WEB-00893,2026-08-09T23:24:03Z,WEB-EDGE-01,203.0.113.107,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-00809,2026-08-09T23:29:59Z,APP-API-02,203.0.113.140,GET,/.env,404,Mozilla/5.0,benign,background web activity
WEB-01213,2026-08-09T23:37:38Z,APP-API-02,203.0.113.181,GET,/,404,scanner/1.0,benign,background web activity
WEB-00735,2026-08-09T23:39:56Z,WEB-EDGE-01,203.0.113.157,GET,/health,200,Mozilla/5.0,benign,background web activity
WEB-00887,2026-08-09T23:44:53Z,WEB-EDGE-01,203.0.113.20,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-00759,2026-08-09T23:45:50Z,APP-API-02,203.0.113.225,POST,/health,200,Mozilla/5.0,benign,background web activity
WEB-00787,2026-08-09T23:50:46Z,WEB-EDGE-01,203.0.113.171,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-01430,2026-08-10T00:15:00Z,WEB-EDGE-01,203.0.113.133,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-00160,2026-08-10T00:33:04Z,APP-API-02,203.0.113.119,POST,/,200,InternalHealth/2.1,benign,background web activity
WEB-00647,2026-08-10T00:45:39Z,WEB-EDGE-01,203.0.113.22,GET,/api/status,200,scanner/1.0,benign,background web activity
WEB-00440,2026-08-10T00:46:36Z,APP-API-02,203.0.113.5,GET,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-01188,2026-08-10T00:58:39Z,WEB-EDGE-01,203.0.113.71,POST,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-00982,2026-08-10T00:59:00Z,WEB-EDGE-01,203.0.113.89,GET,/,404,scanner/1.0,benign,background web activity
WEB-00629,2026-08-10T01:00:17Z,APP-API-02,203.0.113.57,GET,/health,404,Mozilla/5.0,benign,background web activity
WEB-01013,2026-08-10T01:01:12Z,APP-API-02,203.0.113.70,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-01081,2026-08-10T01:13:45Z,APP-API-02,203.0.113.206,GET,/health,200,Mozilla/5.0,benign,background web activity
WEB-00001,2026-08-10T01:15:11Z,APP-API-02,203.0.113.114,GET,/.env,404,InternalHealth/2.1,benign,background web activity
WEB-01324,2026-08-10T01:50:05Z,WEB-EDGE-01,203.0.113.191,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-00745,2026-08-10T01:58:23Z,WEB-EDGE-01,203.0.113.204,GET,/,404,Mozilla/5.0,benign,background web activity
WEB-01488,2026-08-10T02:03:01Z,APP-API-02,203.0.113.21,GET,/,200,scanner/1.0,benign,background web activity
WEB-00690,2026-08-10T02:03:36Z,WEB-EDGE-01,203.0.113.94,POST,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00248,2026-08-10T02:07:26Z,WEB-EDGE-01,203.0.113.201,GET,/api/status,404,scanner/1.0,benign,background web activity
WEB-00849,2026-08-10T02:17:37Z,WEB-EDGE-01,203.0.113.88,GET,/health,404,Mozilla/5.0,benign,background web activity
WEB-00640,2026-08-10T02:33:53Z,APP-API-02,203.0.113.126,POST,/api/status,200,scanner/1.0,benign,background web activity
WEB-01344,2026-08-10T02:45:02Z,WEB-EDGE-01,203.0.113.102,POST,/,200,InternalHealth/2.1,benign,background web activity
WEB-01197,2026-08-10T03:08:45Z,WEB-EDGE-01,203.0.113.2,POST,/api/status,200,scanner/1.0,benign,background web activity
WEB-00768,2026-08-10T03:14:03Z,WEB-EDGE-01,203.0.113.140,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-01314,2026-08-10T03:32:44Z,WEB-EDGE-01,203.0.113.50,POST,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-00930,2026-08-10T03:39:18Z,APP-API-02,203.0.113.134,GET,/health,200,scanner/1.0,benign,background web activity
WEB-00135,2026-08-10T03:44:25Z,APP-API-02,203.0.113.160,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-00216,2026-08-10T03:46:05Z,APP-API-02,203.0.113.216,POST,/api/status,200,InternalHealth/2.1,benign,background web activity
WEB-00089,2026-08-10T03:48:08Z,WEB-EDGE-01,203.0.113.13,GET,/health,404,scanner/1.0,benign,background web activity
WEB-01291,2026-08-10T03:48:28Z,WEB-EDGE-01,203.0.113.117,GET,/health,200,scanner/1.0,benign,background web activity
WEB-01281,2026-08-10T03:57:13Z,WEB-EDGE-01,203.0.113.229,GET,/,404,InternalHealth/2.1,benign,background web activity
WEB-00838,2026-08-10T04:02:29Z,APP-API-02,203.0.113.92,GET,/,404,InternalHealth/2.1,benign,background web activity
WEB-00661,2026-08-10T04:04:11Z,APP-API-02,203.0.113.66,GET,/api/status,404,Mozilla/5.0,benign,background web activity
WEB-01362,2026-08-10T04:04:23Z,WEB-EDGE-01,203.0.113.44,GET,/api/status,404,Mozilla/5.0,benign,background web activity
WEB-00434,2026-08-10T04:06:27Z,WEB-EDGE-01,203.0.113.39,GET,/,200,Mozilla/5.0,benign,background web activity
WEB-00621,2026-08-10T04:06:51Z,APP-API-02,203.0.113.23,POST,/,200,scanner/1.0,benign,background web activity
WEB-00833,2026-08-10T04:29:47Z,APP-API-02,203.0.113.2,GET,/health,404,scanner/1.0,benign,background web activity
WEB-00977,2026-08-10T04:35:20Z,WEB-EDGE-01,203.0.113.133,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-00853,2026-08-10T04:36:00Z,APP-API-02,203.0.113.60,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-00311,2026-08-10T04:44:43Z,WEB-EDGE-01,203.0.113.61,POST,/,404,InternalHealth/2.1,benign,background web activity
WEB-00863,2026-08-10T05:04:11Z,APP-API-02,203.0.113.89,GET,/health,404,scanner/1.0,benign,background web activity
WEB-01367,2026-08-10T05:28:13Z,APP-API-02,203.0.113.199,POST,/health,404,scanner/1.0,benign,background web activity
WEB-00318,2026-08-10T05:39:55Z,APP-API-02,203.0.113.193,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-01300,2026-08-10T05:40:01Z,WEB-EDGE-01,203.0.113.173,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-00605,2026-08-10T05:50:50Z,APP-API-02,203.0.113.64,GET,/,200,Mozilla/5.0,benign,background web activity
WEB-00921,2026-08-10T06:05:25Z,WEB-EDGE-01,203.0.113.89,GET,/,404,Mozilla/5.0,benign,background web activity
WEB-00807,2026-08-10T06:05:28Z,APP-API-02,203.0.113.239,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-00610,2026-08-10T06:06:59Z,WEB-EDGE-01,203.0.113.70,POST,/,200,Mozilla/5.0,benign,background web activity
WEB-00614,2026-08-10T06:09:19Z,WEB-EDGE-01,203.0.113.210,GET,/health,200,scanner/1.0,benign,background web activity
WEB-00374,2026-08-10T06:14:20Z,WEB-EDGE-01,203.0.113.152,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-01078,2026-08-10T06:15:26Z,APP-API-02,203.0.113.135,POST,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-00924,2026-08-10T06:18:07Z,APP-API-02,203.0.113.67,POST,/,200,InternalHealth/2.1,benign,background web activity
WEB-01363,2026-08-10T06:21:24Z,WEB-EDGE-01,203.0.113.24,GET,/.env,404,InternalHealth/2.1,benign,background web activity
WEB-00308,2026-08-10T06:30:16Z,WEB-EDGE-01,203.0.113.153,POST,/,404,scanner/1.0,benign,background web activity
WEB-00522,2026-08-10T06:44:39Z,APP-API-02,203.0.113.101,GET,/health,200,Mozilla/5.0,benign,background web activity
WEB-00902,2026-08-10T06:46:07Z,WEB-EDGE-01,203.0.113.99,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-01022,2026-08-10T07:00:14Z,WEB-EDGE-01,203.0.113.93,GET,/.env,404,Mozilla/5.0,benign,background web activity
WEB-00748,2026-08-10T07:20:42Z,APP-API-02,203.0.113.72,GET,/health,200,scanner/1.0,benign,background web activity
WEB-01051,2026-08-10T07:31:20Z,APP-API-02,203.0.113.110,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-01499,2026-08-10T07:34:48Z,WEB-EDGE-01,203.0.113.194,GET,/,404,Mozilla/5.0,benign,background web activity
WEB-00663,2026-08-10T07:36:15Z,WEB-EDGE-01,203.0.113.209,GET,/health,200,Mozilla/5.0,benign,background web activity
WEB-01406,2026-08-10T07:37:01Z,WEB-EDGE-01,203.0.113.198,POST,/,404,scanner/1.0,benign,background web activity
WEB-00965,2026-08-10T07:38:29Z,APP-API-02,203.0.113.173,GET,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-00125,2026-08-10T07:40:56Z,APP-API-02,203.0.113.199,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-00390,2026-08-10T07:43:38Z,WEB-EDGE-01,203.0.113.222,GET,/health,200,Mozilla/5.0,benign,background web activity
WEB-00382,2026-08-10T07:50:00Z,APP-API-02,203.0.113.174,GET,/health,200,scanner/1.0,benign,background web activity
WEB-01092,2026-08-10T07:59:58Z,APP-API-02,203.0.113.200,GET,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-01114,2026-08-10T08:14:50Z,WEB-EDGE-01,203.0.113.59,GET,/.env,404,Mozilla/5.0,benign,background web activity
WEB-00272,2026-08-10T08:24:38Z,APP-API-02,203.0.113.104,POST,/.env,404,InternalHealth/2.1,benign,background web activity
WEB-00250,2026-08-10T08:25:13Z,WEB-EDGE-01,203.0.113.220,POST,/,200,Mozilla/5.0,benign,background web activity
WEB-00537,2026-08-10T08:30:00Z,WEB-EDGE-01,203.0.113.21,GET,/.env,404,scanner/1.0,benign,background web activity
WEB-00069,2026-08-10T08:30:05Z,APP-API-02,203.0.113.179,GET,/health,404,Mozilla/5.0,benign,background web activity
WEB-00435,2026-08-10T08:37:45Z,APP-API-02,203.0.113.37,GET,/,404,scanner/1.0,benign,background web activity
WEB-00156,2026-08-10T08:43:41Z,WEB-EDGE-01,203.0.113.175,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-00143,2026-08-10T08:48:53Z,WEB-EDGE-01,203.0.113.206,POST,/api/status,404,Mozilla/5.0,benign,background web activity
WEB-00347,2026-08-10T08:55:01Z,APP-API-02,203.0.113.110,GET,/api/status,200,scanner/1.0,benign,background web activity
WEB-00350,2026-08-10T09:05:06Z,APP-API-02,203.0.113.176,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00510,2026-08-10T09:07:32Z,WEB-EDGE-01,203.0.113.145,POST,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-01010,2026-08-10T09:13:28Z,WEB-EDGE-01,203.0.113.94,POST,/health,200,scanner/1.0,benign,background web activity
WEB-00346,2026-08-10T09:24:01Z,WEB-EDGE-01,203.0.113.108,POST,/,200,InternalHealth/2.1,benign,background web activity
WEB-00633,2026-08-10T09:26:45Z,WEB-EDGE-01,203.0.113.61,POST,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-00337,2026-08-10T09:36:58Z,APP-API-02,203.0.113.155,GET,/,200,Mozilla/5.0,benign,background web activity
WEB-00315,2026-08-10T09:37:57Z,WEB-EDGE-01,203.0.113.95,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-00720,2026-08-10T09:46:28Z,WEB-EDGE-01,203.0.113.153,POST,/.env,404,scanner/1.0,benign,background web activity
