event_id,_time,src_host,dest_host,user,protocol,result,source_ip,mfa,classification,note
AUTH-00138,2026-08-06T20:22:37Z,WEB-EDGE-01,WEB-EDGE-01,ACME\admin.rpatel,Kerberos,failure,10.40.13.232,not_applicable,benign,routine authentication
AUTH-00910,2026-08-06T20:23:37Z,WEB-EDGE-01,VULN-SCAN-01,ACME\admin.jlee,WinRM,success,10.40.52.199,not_applicable,benign,routine authentication
AUTH-00804,2026-08-06T20:31:51Z,DEPLOY-01,WEB-EDGE-01,ACME\admin.jlee,WinRM,failure,10.40.51.102,not_applicable,benign,routine authentication
AUTH-00334,2026-08-06T20:34:53Z,APP-API-02,DEPLOY-01,ACME\admin.rpatel,RDP,success,10.40.41.36,not_applicable,benign,routine authentication
AUTH-00755,2026-08-06T20:41:23Z,APP-API-02,APP-API-02,ACME\admin.rpatel,WinRM,failure,10.40.15.116,not_applicable,benign,routine authentication
AUTH-01395,2026-08-06T20:43:03Z,FILE-01,WEB-EDGE-01,ACME\admin.jlee,WinRM,success,10.40.50.134,not_applicable,benign,routine authentication
AUTH-00955,2026-08-06T20:48:58Z,ADMIN-WS-07,WEB-EDGE-01,ACME\admin.rpatel,Kerberos,failure,10.40.19.148,not_applicable,benign,routine authentication
AUTH-00017,2026-08-06T21:14:46Z,FILE-01,DEPLOY-01,ACME\admin.jlee,NTLM,failure,10.40.9.108,not_applicable,benign,routine authentication
AUTH-00903,2026-08-06T21:18:31Z,WEB-EDGE-01,DEPLOY-01,ACME\svc_backup,Kerberos,success,10.40.54.219,not_applicable,benign,routine authentication
AUTH-00487,2026-08-06T21:20:39Z,FILE-01,ADMIN-WS-11,ACME\admin.jlee,NTLM,failure,10.40.5.14,not_applicable,benign,routine authentication
AUTH-00541,2026-08-06T21:30:42Z,DEPLOY-01,ADMIN-WS-07,ACME\svc_backup,RDP,failure,10.40.60.207,not_applicable,benign,routine authentication
AUTH-00849,2026-08-06T21:36:46Z,WEB-EDGE-01,APP-API-02,ACME\svc_deploy,Kerberos,success,10.40.26.81,not_applicable,benign,routine authentication
AUTH-00953,2026-08-06T21:50:52Z,ADMIN-WS-07,DEPLOY-01,ACME\svc_deploy,NTLM,success,10.40.31.63,not_applicable,benign,routine authentication
AUTH-00044,2026-08-06T21:58:03Z,APP-API-02,DEPLOY-01,ACME\admin.rpatel,RDP,success,10.40.33.113,not_applicable,benign,routine authentication
AUTH-01379,2026-08-06T22:24:56Z,APP-API-02,ADMIN-WS-11,ACME\admin.rpatel,Kerberos,success,10.40.28.24,not_applicable,benign,routine authentication
AUTH-00566,2026-08-06T22:31:17Z,DEPLOY-01,FILE-01,ACME\svc_backup,NTLM,success,10.40.56.234,not_applicable,benign,routine authentication
AUTH-00517,2026-08-06T22:33:48Z,ADMIN-WS-11,VULN-SCAN-01,ACME\svc_backup,Kerberos,success,10.40.24.140,not_applicable,benign,routine authentication
AUTH-00524,2026-08-06T22:34:45Z,VULN-SCAN-01,WEB-EDGE-01,ACME\admin.jlee,NTLM,success,10.40.31.31,not_applicable,benign,routine authentication
AUTH-00460,2026-08-06T22:40:32Z,FILE-01,WEB-EDGE-01,ACME\svc_deploy,RDP,failure,10.40.23.122,not_applicable,benign,routine authentication
AUTH-00867,2026-08-06T22:46:34Z,FILE-01,APP-API-02,ACME\admin.rpatel,RDP,success,10.40.25.49,not_applicable,benign,routine authentication
AUTH-01377,2026-08-06T22:59:19Z,APP-API-02,DEPLOY-01,ACME\svc_backup,NTLM,failure,10.40.56.162,not_applicable,benign,routine authentication
AUTH-00665,2026-08-06T23:01:47Z,ADMIN-WS-11,FILE-01,NT AUTHORITY\SYSTEM,Kerberos,success,10.40.50.130,not_applicable,benign,routine authentication
AUTH-00425,2026-08-06T23:09:18Z,ADMIN-WS-11,VULN-SCAN-01,ACME\svc_backup,WinRM,success,10.40.35.84,not_applicable,benign,routine authentication
AUTH-01120,2026-08-06T23:31:19Z,ADMIN-WS-07,APP-API-02,ACME\svc_deploy,WinRM,failure,10.40.50.117,not_applicable,benign,routine authentication
AUTH-01387,2026-08-06T23:42:11Z,ADMIN-WS-07,ADMIN-WS-07,ACME\admin.rpatel,NTLM,success,10.40.48.179,not_applicable,benign,routine authentication
AUTH-00918,2026-08-06T23:47:14Z,ADMIN-WS-07,FILE-01,ACME\admin.rpatel,NTLM,success,10.40.33.96,not_applicable,benign,routine authentication
AUTH-00081,2026-08-07T00:14:52Z,WEB-EDGE-01,ADMIN-WS-07,ACME\svc_deploy,Kerberos,failure,10.40.12.82,not_applicable,benign,routine authentication
AUTH-00114,2026-08-07T00:36:12Z,DEPLOY-01,ADMIN-WS-11,ACME\svc_backup,Kerberos,success,10.40.7.102,not_applicable,benign,routine authentication
AUTH-01093,2026-08-07T00:36:59Z,FILE-01,APP-API-02,ACME\svc_backup,Kerberos,failure,10.40.59.60,not_applicable,benign,routine authentication
AUTH-00926,2026-08-07T00:43:05Z,ADMIN-WS-11,WEB-EDGE-01,ACME\admin.rpatel,Kerberos,success,10.40.16.239,not_applicable,benign,routine authentication
AUTH-01314,2026-08-07T00:51:17Z,DEPLOY-01,VULN-SCAN-01,ACME\svc_deploy,Kerberos,success,10.40.23.77,not_applicable,benign,routine authentication
AUTH-01442,2026-08-07T00:51:46Z,FILE-01,APP-API-02,ACME\svc_deploy,WinRM,failure,10.40.9.137,not_applicable,benign,routine authentication
AUTH-01354,2026-08-07T00:52:06Z,APP-API-02,FILE-01,ACME\svc_backup,Kerberos,failure,10.40.52.66,not_applicable,benign,routine authentication
AUTH-01361,2026-08-07T00:54:21Z,VULN-SCAN-01,ADMIN-WS-11,ACME\svc_deploy,WinRM,success,10.40.1.86,not_applicable,benign,routine authentication
AUTH-00135,2026-08-07T00:55:37Z,WEB-EDGE-01,WEB-EDGE-01,NT AUTHORITY\SYSTEM,NTLM,success,10.40.47.35,not_applicable,benign,routine authentication
AUTH-00940,2026-08-07T01:00:14Z,DEPLOY-01,DEPLOY-01,NT AUTHORITY\SYSTEM,WinRM,success,10.40.55.63,not_applicable,benign,routine authentication
AUTH-00655,2026-08-07T01:02:47Z,FILE-01,ADMIN-WS-11,ACME\svc_deploy,NTLM,success,10.40.32.197,not_applicable,benign,routine authentication
AUTH-00112,2026-08-07T01:04:11Z,FILE-01,ADMIN-WS-11,ACME\admin.jlee,NTLM,success,10.40.4.141,not_applicable,benign,routine authentication
AUTH-00687,2026-08-07T01:04:15Z,ADMIN-WS-07,WEB-EDGE-01,ACME\svc_deploy,Kerberos,success,10.40.24.122,not_applicable,benign,routine authentication
AUTH-00931,2026-08-07T01:05:30Z,APP-API-02,FILE-01,NT AUTHORITY\SYSTEM,NTLM,failure,10.40.31.21,not_applicable,benign,routine authentication
AUTH-00582,2026-08-07T01:06:25Z,ADMIN-WS-07,VULN-SCAN-01,ACME\admin.rpatel,WinRM,success,10.40.42.133,not_applicable,benign,routine authentication
AUTH-00962,2026-08-07T01:13:02Z,ADMIN-WS-11,WEB-EDGE-01,ACME\svc_backup,Kerberos,failure,10.40.22.108,not_applicable,benign,routine authentication
AUTH-00085,2026-08-07T01:14:03Z,VULN-SCAN-01,WEB-EDGE-01,ACME\admin.jlee,NTLM,success,10.40.7.178,not_applicable,benign,routine authentication
AUTH-00285,2026-08-07T01:22:51Z,ADMIN-WS-07,VULN-SCAN-01,ACME\admin.jlee,RDP,failure,10.40.16.73,not_applicable,benign,routine authentication
AUTH-00938,2026-08-07T01:23:34Z,WEB-EDGE-01,VULN-SCAN-01,ACME\svc_deploy,Kerberos,success,10.40.48.211,not_applicable,benign,routine authentication
AUTH-00102,2026-08-07T01:25:30Z,ADMIN-WS-11,DEPLOY-01,NT AUTHORITY\SYSTEM,RDP,success,10.40.6.129,not_applicable,benign,routine authentication
AUTH-01083,2026-08-07T01:30:38Z,ADMIN-WS-07,ADMIN-WS-07,NT AUTHORITY\SYSTEM,NTLM,success,10.40.25.95,not_applicable,benign,routine authentication
AUTH-00136,2026-08-07T01:31:35Z,ADMIN-WS-07,APP-API-02,ACME\svc_backup,Kerberos,success,10.40.49.67,not_applicable,benign,routine authentication
AUTH-00436,2026-08-07T02:04:36Z,DEPLOY-01,ADMIN-WS-07,ACME\admin.jlee,WinRM,success,10.40.8.236,not_applicable,benign,routine authentication
AUTH-00392,2026-08-07T02:05:05Z,VULN-SCAN-01,WEB-EDGE-01,ACME\admin.jlee,Kerberos,success,10.40.35.203,not_applicable,benign,routine authentication
AUTH-00250,2026-08-07T02:10:42Z,ADMIN-WS-11,WEB-EDGE-01,NT AUTHORITY\SYSTEM,WinRM,success,10.40.7.129,not_applicable,benign,routine authentication
AUTH-00865,2026-08-07T02:15:17Z,WEB-EDGE-01,VULN-SCAN-01,ACME\svc_backup,RDP,success,10.40.16.80,not_applicable,benign,routine authentication
AUTH-00512,2026-08-07T02:31:12Z,DEPLOY-01,ADMIN-WS-07,ACME\svc_deploy,NTLM,success,10.40.24.26,not_applicable,benign,routine authentication
AUTH-00055,2026-08-07T02:32:55Z,DEPLOY-01,WEB-EDGE-01,ACME\admin.rpatel,NTLM,success,10.40.21.141,not_applicable,benign,routine authentication
AUTH-01276,2026-08-07T02:56:47Z,ADMIN-WS-07,DEPLOY-01,ACME\svc_deploy,WinRM,success,10.40.37.232,not_applicable,benign,routine authentication
AUTH-00526,2026-08-07T03:19:02Z,APP-API-02,ADMIN-WS-07,ACME\admin.jlee,Kerberos,success,10.40.6.44,not_applicable,benign,routine authentication
AUTH-01333,2026-08-07T03:24:50Z,APP-API-02,VULN-SCAN-01,ACME\svc_deploy,Kerberos,failure,10.40.51.223,not_applicable,benign,routine authentication
AUTH-00329,2026-08-07T03:25:28Z,DEPLOY-01,VULN-SCAN-01,NT AUTHORITY\SYSTEM,NTLM,success,10.40.23.142,not_applicable,benign,routine authentication
AUTH-00704,2026-08-07T03:33:37Z,FILE-01,WEB-EDGE-01,ACME\svc_deploy,RDP,success,10.40.8.144,not_applicable,benign,routine authentication
AUTH-00813,2026-08-07T03:35:27Z,WEB-EDGE-01,ADMIN-WS-11,NT AUTHORITY\SYSTEM,NTLM,success,10.40.35.181,not_applicable,benign,routine authentication
AUTH-01106,2026-08-07T03:39:45Z,WEB-EDGE-01,VULN-SCAN-01,ACME\svc_backup,WinRM,failure,10.40.15.101,not_applicable,benign,routine authentication
AUTH-01147,2026-08-07T03:42:03Z,ADMIN-WS-07,WEB-EDGE-01,ACME\admin.rpatel,RDP,success,10.40.17.32,not_applicable,benign,routine authentication
AUTH-00310,2026-08-07T03:50:59Z,WEB-EDGE-01,APP-API-02,ACME\svc_deploy,RDP,success,10.40.37.44,not_applicable,benign,routine authentication
AUTH-00741,2026-08-07T04:02:51Z,APP-API-02,ADMIN-WS-11,ACME\admin.rpatel,NTLM,success,10.40.9.160,not_applicable,benign,routine authentication
AUTH-00523,2026-08-07T04:05:13Z,ADMIN-WS-07,ADMIN-WS-11,ACME\admin.jlee,RDP,failure,10.40.40.166,not_applicable,benign,routine authentication
AUTH-01267,2026-08-07T04:10:09Z,ADMIN-WS-07,FILE-01,ACME\svc_deploy,RDP,success,10.40.3.112,not_applicable,benign,routine authentication
AUTH-01085,2026-08-07T04:14:04Z,FILE-01,ADMIN-WS-07,ACME\admin.rpatel,NTLM,failure,10.40.12.181,not_applicable,benign,routine authentication
AUTH-00919,2026-08-07T04:16:04Z,ADMIN-WS-11,VULN-SCAN-01,ACME\svc_deploy,WinRM,failure,10.40.21.31,not_applicable,benign,routine authentication
AUTH-00440,2026-08-07T04:16:07Z,DEPLOY-01,DEPLOY-01,ACME\admin.jlee,Kerberos,success,10.40.6.64,not_applicable,benign,routine authentication
AUTH-00923,2026-08-07T04:29:20Z,APP-API-02,DEPLOY-01,ACME\svc_deploy,WinRM,failure,10.40.39.3,not_applicable,benign,routine authentication
AUTH-01023,2026-08-07T04:36:03Z,WEB-EDGE-01,FILE-01,ACME\svc_deploy,Kerberos,success,10.40.57.62,not_applicable,benign,routine authentication
AUTH-01449,2026-08-07T04:38:29Z,WEB-EDGE-01,APP-API-02,ACME\admin.jlee,WinRM,success,10.40.26.80,not_applicable,benign,routine authentication
AUTH-00915,2026-08-07T04:48:23Z,VULN-SCAN-01,ADMIN-WS-07,ACME\svc_backup,Kerberos,success,10.40.44.135,not_applicable,benign,routine authentication
AUTH-01473,2026-08-07T04:50:44Z,VULN-SCAN-01,FILE-01,ACME\svc_deploy,Kerberos,success,10.40.11.129,not_applicable,benign,routine authentication
AUTH-00571,2026-08-07T04:59:14Z,ADMIN-WS-11,APP-API-02,ACME\admin.jlee,WinRM,success,10.40.55.165,not_applicable,benign,routine authentication
AUTH-01243,2026-08-07T05:21:02Z,FILE-01,DEPLOY-01,ACME\svc_backup,RDP,success,10.40.26.238,not_applicable,benign,routine authentication
AUTH-00961,2026-08-07T05:21:15Z,APP-API-02,VULN-SCAN-01,NT AUTHORITY\SYSTEM,NTLM,success,10.40.16.7,not_applicable,benign,routine authentication
AUTH-00688,2026-08-07T05:26:22Z,APP-API-02,APP-API-02,ACME\svc_deploy,NTLM,success,10.40.38.162,not_applicable,benign,routine authentication
AUTH-00587,2026-08-07T05:30:33Z,ADMIN-WS-11,DEPLOY-01,ACME\svc_backup,Kerberos,success,10.40.42.176,not_applicable,benign,routine authentication
AUTH-00757,2026-08-07T05:47:28Z,ADMIN-WS-11,FILE-01,ACME\svc_backup,Kerberos,success,10.40.19.214,not_applicable,benign,routine authentication
AUTH-00979,2026-08-07T05:55:36Z,APP-API-02,APP-API-02,ACME\svc_deploy,Kerberos,failure,10.40.29.102,not_applicable,benign,routine authentication
AUTH-00632,2026-08-07T05:56:31Z,ADMIN-WS-07,WEB-EDGE-01,ACME\svc_backup,WinRM,failure,10.40.57.162,not_applicable,benign,routine authentication
AUTH-00737,2026-08-07T06:11:41Z,WEB-EDGE-01,ADMIN-WS-07,ACME\admin.jlee,NTLM,success,10.40.18.124,not_applicable,benign,routine authentication
AUTH-00458,2026-08-07T06:13:28Z,DEPLOY-01,VULN-SCAN-01,NT AUTHORITY\SYSTEM,NTLM,success,10.40.28.35,not_applicable,benign,routine authentication
AUTH-01350,2026-08-07T06:15:31Z,VULN-SCAN-01,FILE-01,NT AUTHORITY\SYSTEM,Kerberos,failure,10.40.4.106,not_applicable,benign,routine authentication
AUTH-00200,2026-08-07T06:28:23Z,ADMIN-WS-11,DEPLOY-01,ACME\svc_deploy,RDP,failure,10.40.19.107,not_applicable,benign,routine authentication
AUTH-00694,2026-08-07T06:28:34Z,FILE-01,WEB-EDGE-01,ACME\svc_backup,NTLM,success,10.40.14.142,not_applicable,benign,routine authentication
AUTH-01268,2026-08-07T06:40:05Z,WEB-EDGE-01,ADMIN-WS-11,ACME\admin.jlee,Kerberos,success,10.40.60.229,not_applicable,benign,routine authentication
AUTH-00380,2026-08-07T06:40:39Z,FILE-01,DEPLOY-01,NT AUTHORITY\SYSTEM,NTLM,success,10.40.37.225,not_applicable,benign,routine authentication
AUTH-01253,2026-08-07T06:49:27Z,VULN-SCAN-01,VULN-SCAN-01,ACME\svc_deploy,RDP,success,10.40.7.128,not_applicable,benign,routine authentication
AUTH-01457,2026-08-07T06:51:57Z,VULN-SCAN-01,APP-API-02,ACME\admin.rpatel,WinRM,success,10.40.24.2,not_applicable,benign,routine authentication
AUTH-01209,2026-08-07T06:54:51Z,DEPLOY-01,VULN-SCAN-01,ACME\admin.rpatel,NTLM,failure,10.40.43.220,not_applicable,benign,routine authentication
AUTH-01170,2026-08-07T07:06:16Z,ADMIN-WS-11,DEPLOY-01,ACME\admin.rpatel,NTLM,failure,10.40.37.76,not_applicable,benign,routine authentication
AUTH-01308,2026-08-07T07:08:18Z,ADMIN-WS-11,FILE-01,NT AUTHORITY\SYSTEM,RDP,success,10.40.34.104,not_applicable,benign,routine authentication
AUTH-00175,2026-08-07T07:29:11Z,ADMIN-WS-07,ADMIN-WS-11,ACME\admin.rpatel,NTLM,success,10.40.48.77,not_applicable,benign,routine authentication
AUTH-00817,2026-08-07T07:37:06Z,DEPLOY-01,ADMIN-WS-11,ACME\svc_backup,Kerberos,success,10.40.51.124,not_applicable,benign,routine authentication
AUTH-00805,2026-08-07T07:49:29Z,ADMIN-WS-11,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WinRM,success,10.40.35.142,not_applicable,benign,routine authentication
AUTH-00024,2026-08-07T07:50:45Z,WEB-EDGE-01,ADMIN-WS-11,ACME\admin.jlee,NTLM,success,10.40.42.177,not_applicable,benign,routine authentication
AUTH-01398,2026-08-07T07:50:57Z,DEPLOY-01,ADMIN-WS-07,ACME\svc_backup,RDP,success,10.40.30.23,not_applicable,benign,routine authentication
AUTH-00280,2026-08-07T08:10:08Z,ADMIN-WS-11,VULN-SCAN-01,ACME\svc_deploy,RDP,success,10.40.48.86,not_applicable,benign,routine authentication
AUTH-00272,2026-08-07T08:10:13Z,FILE-01,ADMIN-WS-11,ACME\admin.jlee,RDP,success,10.40.55.186,not_applicable,benign,routine authentication
AUTH-01393,2026-08-07T08:19:09Z,VULN-SCAN-01,ADMIN-WS-07,ACME\svc_deploy,RDP,success,10.40.51.77,not_applicable,benign,routine authentication
AUTH-01126,2026-08-07T08:21:01Z,VULN-SCAN-01,DEPLOY-01,NT AUTHORITY\SYSTEM,WinRM,success,10.40.48.213,not_applicable,benign,routine authentication
AUTH-01337,2026-08-07T08:26:03Z,DEPLOY-01,ADMIN-WS-07,ACME\svc_backup,NTLM,success,10.40.40.140,not_applicable,benign,routine authentication
AUTH-00373,2026-08-07T08:40:59Z,APP-API-02,VULN-SCAN-01,ACME\admin.jlee,Kerberos,success,10.40.12.92,not_applicable,benign,routine authentication
AUTH-00321,2026-08-07T08:42:55Z,ADMIN-WS-11,DEPLOY-01,ACME\svc_deploy,NTLM,success,10.40.9.202,not_applicable,benign,routine authentication
AUTH-00194,2026-08-07T08:47:17Z,ADMIN-WS-07,FILE-01,ACME\svc_deploy,RDP,success,10.40.25.14,not_applicable,benign,routine authentication
AUTH-01273,2026-08-07T08:54:38Z,ADMIN-WS-11,ADMIN-WS-07,ACME\admin.jlee,NTLM,success,10.40.25.58,not_applicable,benign,routine authentication
AUTH-00157,2026-08-07T09:02:54Z,APP-API-02,APP-API-02,ACME\admin.rpatel,Kerberos,success,10.40.7.9,not_applicable,benign,routine authentication
AUTH-01036,2026-08-07T09:06:25Z,ADMIN-WS-11,DEPLOY-01,ACME\svc_backup,Kerberos,success,10.40.30.19,not_applicable,benign,routine authentication
AUTH-01438,2026-08-07T09:06:50Z,DEPLOY-01,FILE-01,ACME\admin.jlee,WinRM,success,10.40.46.144,not_applicable,benign,routine authentication
AUTH-00482,2026-08-07T09:21:33Z,ADMIN-WS-07,FILE-01,ACME\admin.jlee,Kerberos,success,10.40.52.142,not_applicable,benign,routine authentication
AUTH-00180,2026-08-07T09:32:37Z,ADMIN-WS-07,DEPLOY-01,ACME\admin.rpatel,NTLM,success,10.40.41.102,not_applicable,benign,routine authentication
AUTH-00153,2026-08-07T09:39:22Z,VULN-SCAN-01,ADMIN-WS-07,ACME\svc_backup,RDP,success,10.40.39.84,not_applicable,benign,routine authentication
AUTH-00382,2026-08-07T09:42:20Z,APP-API-02,VULN-SCAN-01,ACME\svc_backup,NTLM,failure,10.40.22.230,not_applicable,benign,routine authentication
AUTH-00982,2026-08-07T09:51:07Z,DEPLOY-01,ADMIN-WS-11,ACME\svc_deploy,WinRM,failure,10.40.15.90,not_applicable,benign,routine authentication
AUTH-01109,2026-08-07T09:53:50Z,DEPLOY-01,DEPLOY-01,ACME\admin.rpatel,RDP,failure,10.40.38.123,not_applicable,benign,routine authentication
AUTH-00181,2026-08-07T09:55:27Z,WEB-EDGE-01,APP-API-02,ACME\admin.jlee,Kerberos,failure,10.40.45.186,not_applicable,benign,routine authentication
AUTH-00084,2026-08-07T09:58:26Z,ADMIN-WS-07,ADMIN-WS-07,ACME\admin.jlee,Kerberos,success,10.40.20.156,not_applicable,benign,routine authentication
AUTH-01463,2026-08-07T10:03:59Z,ADMIN-WS-11,FILE-01,NT AUTHORITY\SYSTEM,RDP,failure,10.40.58.68,not_applicable,benign,routine authentication
AUTH-00374,2026-08-07T10:18:59Z,DEPLOY-01,ADMIN-WS-11,ACME\admin.jlee,NTLM,success,10.40.44.13,not_applicable,benign,routine authentication
AUTH-00782,2026-08-07T10:21:47Z,WEB-EDGE-01,APP-API-02,ACME\admin.rpatel,WinRM,success,10.40.18.33,not_applicable,benign,routine authentication
AUTH-00390,2026-08-07T10:22:15Z,VULN-SCAN-01,ADMIN-WS-11,ACME\svc_deploy,Kerberos,failure,10.40.16.92,not_applicable,benign,routine authentication
AUTH-01406,2026-08-07T10:28:33Z,VULN-SCAN-01,ADMIN-WS-11,ACME\admin.jlee,WinRM,success,10.40.30.148,not_applicable,benign,routine authentication
AUTH-00543,2026-08-07T10:40:48Z,FILE-01,DEPLOY-01,ACME\admin.rpatel,WinRM,success,10.40.6.4,not_applicable,benign,routine authentication
AUTH-00827,2026-08-07T10:49:39Z,ADMIN-WS-11,FILE-01,NT AUTHORITY\SYSTEM,NTLM,success,10.40.10.113,not_applicable,benign,routine authentication
AUTH-00792,2026-08-07T10:54:54Z,ADMIN-WS-07,ADMIN-WS-07,ACME\svc_backup,RDP,success,10.40.23.180,not_applicable,benign,routine authentication
AUTH-00627,2026-08-07T10:58:54Z,ADMIN-WS-07,WEB-EDGE-01,ACME\admin.jlee,RDP,failure,10.40.43.226,not_applicable,benign,routine authentication
AUTH-00657,2026-08-07T11:01:05Z,ADMIN-WS-11,WEB-EDGE-01,ACME\admin.rpatel,RDP,success,10.40.36.47,not_applicable,benign,routine authentication
AUTH-00518,2026-08-07T11:02:27Z,APP-API-02,APP-API-02,ACME\admin.rpatel,WinRM,failure,10.40.24.69,not_applicable,benign,routine authentication
AUTH-00073,2026-08-07T11:07:23Z,VULN-SCAN-01,WEB-EDGE-01,ACME\admin.rpatel,RDP,success,10.40.58.154,not_applicable,benign,routine authentication
AUTH-01465,2026-08-07T11:14:43Z,FILE-01,APP-API-02,ACME\admin.jlee,NTLM,failure,10.40.24.16,not_applicable,benign,routine authentication
AUTH-00009,2026-08-07T11:15:43Z,FILE-01,APP-API-02,ACME\svc_deploy,WinRM,failure,10.40.25.30,not_applicable,benign,routine authentication
AUTH-01453,2026-08-07T11:19:23Z,FILE-01,ADMIN-WS-11,ACME\admin.rpatel,WinRM,success,10.40.35.23,not_applicable,benign,routine authentication
AUTH-00069,2026-08-07T11:19:41Z,VULN-SCAN-01,DEPLOY-01,NT AUTHORITY\SYSTEM,Kerberos,failure,10.40.28.226,not_applicable,benign,routine authentication
AUTH-00197,2026-08-07T11:28:12Z,WEB-EDGE-01,APP-API-02,ACME\admin.jlee,Kerberos,success,10.40.2.235,not_applicable,benign,routine authentication
AUTH-00863,2026-08-07T11:28:53Z,ADMIN-WS-11,FILE-01,ACME\svc_deploy,WinRM,success,10.40.5.97,not_applicable,benign,routine authentication
AUTH-00788,2026-08-07T11:47:33Z,FILE-01,ADMIN-WS-07,ACME\admin.jlee,NTLM,success,10.40.15.103,not_applicable,benign,routine authentication
AUTH-00116,2026-08-07T12:00:29Z,FILE-01,VULN-SCAN-01,ACME\svc_deploy,WinRM,success,10.40.12.149,not_applicable,benign,routine authentication
AUTH-00127,2026-08-07T12:04:11Z,ADMIN-WS-11,WEB-EDGE-01,ACME\svc_deploy,Kerberos,success,10.40.59.195,not_applicable,benign,routine authentication
AUTH-00365,2026-08-07T12:04:30Z,WEB-EDGE-01,ADMIN-WS-07,ACME\admin.jlee,RDP,success,10.40.36.174,not_applicable,benign,routine authentication
AUTH-00625,2026-08-07T12:19:50Z,WEB-EDGE-01,ADMIN-WS-11,ACME\admin.rpatel,RDP,success,10.40.31.40,not_applicable,benign,routine authentication
AUTH-00370,2026-08-07T12:23:59Z,VULN-SCAN-01,ADMIN-WS-07,ACME\admin.jlee,RDP,failure,10.40.46.34,not_applicable,benign,routine authentication
AUTH-01257,2026-08-07T12:26:34Z,DEPLOY-01,VULN-SCAN-01,ACME\admin.rpatel,NTLM,failure,10.40.49.132,not_applicable,benign,routine authentication
AUTH-01234,2026-08-07T12:35:46Z,WEB-EDGE-01,DEPLOY-01,ACME\admin.rpatel,RDP,failure,10.40.15.228,not_applicable,benign,routine authentication
AUTH-01149,2026-08-07T12:37:33Z,ADMIN-WS-11,ADMIN-WS-07,ACME\admin.jlee,WinRM,success,10.40.23.71,not_applicable,benign,routine authentication
AUTH-01086,2026-08-07T12:38:08Z,WEB-EDGE-01,FILE-01,NT AUTHORITY\SYSTEM,WinRM,success,10.40.31.83,not_applicable,benign,routine authentication
AUTH-00775,2026-08-07T12:41:12Z,ADMIN-WS-11,VULN-SCAN-01,ACME\admin.rpatel,NTLM,success,10.40.6.153,not_applicable,benign,routine authentication
AUTH-01116,2026-08-07T12:45:41Z,WEB-EDGE-01,WEB-EDGE-01,ACME\svc_deploy,RDP,success,10.40.7.65,not_applicable,benign,routine authentication
