event_id,_time,host,user,process_name,process_id,dest_domain,dest_ip,dest_port,action,bytes_out,bytes_in,classification,note
NET-00843,2026-08-06T13:04:14Z,FILE-01,ACME\admin.rpatel,backup-agent.exe,13769,backup.internal,198.51.100.102,5985,allowed,81695,1442521,benign,routine network activity
NET-00331,2026-08-06T13:19:24Z,ADMIN-WS-07,ACME\svc_backup,chrome.exe,11978,updates.vendor.example,198.51.100.166,443,allowed,57829,1555472,benign,routine network activity
NET-00716,2026-08-06T13:21:49Z,APP-API-02,ACME\svc_backup,backup-agent.exe,14202,backup.internal,198.51.100.26,5985,allowed,32798,181454,benign,routine network activity
NET-00876,2026-08-06T13:22:34Z,DEPLOY-01,ACME\svc_backup,powershell.exe,7571,packages.microsoft.com,198.51.100.139,5985,allowed,10978,831685,benign,routine network activity
NET-00630,2026-08-06T13:30:49Z,DEPLOY-01,ACME\admin.jlee,chrome.exe,4709,repo.internal,198.51.100.210,443,allowed,64243,1366417,benign,routine network activity
NET-01224,2026-08-06T13:36:05Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,powershell.exe,14812,packages.microsoft.com,198.51.100.72,5985,allowed,72397,1667859,benign,routine network activity
NET-01051,2026-08-06T13:36:56Z,FILE-01,ACME\svc_deploy,backup-agent.exe,8578,download.sysinternals.com,198.51.100.215,443,allowed,41284,605254,benign,routine network activity
NET-00752,2026-08-06T13:42:41Z,DEPLOY-01,ACME\admin.jlee,chrome.exe,14202,backup.internal,198.51.100.83,5985,allowed,4666,752289,benign,routine network activity
NET-00981,2026-08-06T13:47:44Z,FILE-01,NT AUTHORITY\SYSTEM,msiexec.exe,11438,backup.internal,198.51.100.221,5985,allowed,90996,527252,benign,routine network activity
NET-01446,2026-08-06T13:51:28Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,msiexec.exe,3751,updates.vendor.example,198.51.100.21,443,allowed,97931,469420,benign,routine network activity
NET-00928,2026-08-06T14:08:26Z,WEB-EDGE-01,ACME\admin.rpatel,powershell.exe,11526,repo.internal,198.51.100.135,5985,allowed,31876,111170,benign,routine network activity
NET-00666,2026-08-06T14:10:40Z,VULN-SCAN-01,ACME\svc_deploy,powershell.exe,10554,updates.vendor.example,198.51.100.51,5985,allowed,19459,1445534,benign,routine network activity
NET-00086,2026-08-06T14:12:34Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,3311,download.sysinternals.com,198.51.100.134,443,allowed,72161,1684048,benign,routine network activity
NET-00120,2026-08-06T14:23:53Z,FILE-01,ACME\admin.rpatel,msiexec.exe,9075,packages.microsoft.com,198.51.100.86,5985,allowed,27028,1152965,benign,routine network activity
NET-00608,2026-08-06T14:29:14Z,ADMIN-WS-07,ACME\admin.rpatel,msiexec.exe,7750,repo.internal,198.51.100.48,445,allowed,19991,1033999,benign,routine network activity
NET-01249,2026-08-06T14:32:27Z,WEB-EDGE-01,ACME\admin.jlee,msiexec.exe,13126,repo.internal,198.51.100.129,443,allowed,378,20456,benign,routine network activity
NET-00959,2026-08-06T14:48:54Z,ADMIN-WS-07,ACME\svc_deploy,msiexec.exe,8942,packages.microsoft.com,198.51.100.113,443,allowed,89634,66786,benign,routine network activity
NET-00513,2026-08-06T14:57:07Z,VULN-SCAN-01,ACME\admin.rpatel,powershell.exe,13109,updates.vendor.example,198.51.100.80,443,allowed,19999,1804699,benign,routine network activity
NET-00304,2026-08-06T14:59:59Z,VULN-SCAN-01,ACME\admin.rpatel,backup-agent.exe,8613,backup.internal,198.51.100.28,5985,allowed,66888,82280,benign,routine network activity
NET-01285,2026-08-06T15:06:48Z,APP-API-02,ACME\admin.rpatel,msiexec.exe,12115,backup.internal,198.51.100.132,5985,allowed,57513,1175936,benign,routine network activity
NET-00831,2026-08-06T15:08:17Z,APP-API-02,ACME\svc_deploy,backup-agent.exe,11485,updates.vendor.example,198.51.100.68,443,allowed,77464,1798182,benign,routine network activity
NET-01237,2026-08-06T15:12:45Z,ADMIN-WS-07,ACME\svc_backup,powershell.exe,11370,packages.microsoft.com,198.51.100.6,5985,allowed,79146,1344523,benign,routine network activity
NET-00142,2026-08-06T15:14:39Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,powershell.exe,9031,backup.internal,198.51.100.212,445,allowed,13505,1727314,benign,routine network activity
NET-00988,2026-08-06T15:43:21Z,ADMIN-WS-07,ACME\svc_backup,backup-agent.exe,6664,repo.internal,198.51.100.20,445,allowed,7328,817870,benign,routine network activity
NET-00328,2026-08-06T16:01:24Z,FILE-01,ACME\svc_deploy,backup-agent.exe,13520,repo.internal,198.51.100.104,443,allowed,74325,1513773,benign,routine network activity
NET-01458,2026-08-06T16:06:19Z,ADMIN-WS-11,ACME\admin.rpatel,powershell.exe,3122,download.sysinternals.com,198.51.100.108,5985,allowed,3308,1520969,benign,routine network activity
NET-00763,2026-08-06T16:28:14Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,msiexec.exe,6906,packages.microsoft.com,198.51.100.181,445,allowed,57785,1748766,benign,routine network activity
NET-00739,2026-08-06T16:38:55Z,ADMIN-WS-11,ACME\svc_backup,chrome.exe,8740,updates.vendor.example,198.51.100.10,443,allowed,58696,1810226,benign,routine network activity
NET-00397,2026-08-06T16:46:58Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,backup-agent.exe,5636,repo.internal,198.51.100.79,443,allowed,8080,1499064,benign,routine network activity
NET-00834,2026-08-06T16:47:08Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,msiexec.exe,2908,download.sysinternals.com,198.51.100.208,445,allowed,9841,247711,benign,routine network activity
NET-01314,2026-08-06T17:02:38Z,WEB-EDGE-01,ACME\admin.rpatel,msiexec.exe,12509,repo.internal,198.51.100.228,445,allowed,46504,929382,benign,routine network activity
NET-00169,2026-08-06T17:04:11Z,APP-API-02,ACME\svc_backup,chrome.exe,10292,updates.vendor.example,198.51.100.104,443,allowed,74408,1813093,benign,routine network activity
NET-00532,2026-08-06T17:05:56Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,msiexec.exe,2067,packages.microsoft.com,198.51.100.85,5985,allowed,73404,1081950,benign,routine network activity
NET-00133,2026-08-06T17:09:01Z,ADMIN-WS-07,ACME\svc_deploy,backup-agent.exe,6270,backup.internal,198.51.100.231,443,allowed,5838,532432,benign,routine network activity
NET-00568,2026-08-06T17:09:49Z,APP-API-02,NT AUTHORITY\SYSTEM,backup-agent.exe,6249,updates.vendor.example,198.51.100.194,443,allowed,20081,648503,benign,routine network activity
NET-00913,2026-08-06T17:31:46Z,VULN-SCAN-01,ACME\svc_deploy,powershell.exe,4723,updates.vendor.example,198.51.100.238,445,allowed,64419,701411,benign,routine network activity
NET-01292,2026-08-06T17:39:50Z,VULN-SCAN-01,ACME\svc_backup,backup-agent.exe,6000,backup.internal,198.51.100.218,445,allowed,42103,614964,benign,routine network activity
NET-01016,2026-08-06T17:49:31Z,VULN-SCAN-01,ACME\admin.jlee,chrome.exe,11203,repo.internal,198.51.100.123,445,allowed,71897,612186,benign,routine network activity
NET-01121,2026-08-06T17:58:54Z,DEPLOY-01,ACME\svc_backup,backup-agent.exe,10084,backup.internal,198.51.100.43,443,allowed,97851,115589,benign,routine network activity
NET-00165,2026-08-06T18:11:26Z,DEPLOY-01,ACME\svc_backup,backup-agent.exe,13020,download.sysinternals.com,198.51.100.30,443,allowed,1094,1922765,benign,routine network activity
NET-01071,2026-08-06T18:11:37Z,ADMIN-WS-11,ACME\admin.jlee,backup-agent.exe,2801,backup.internal,198.51.100.99,443,allowed,61091,68038,benign,routine network activity
NET-01432,2026-08-06T18:28:47Z,FILE-01,NT AUTHORITY\SYSTEM,msiexec.exe,9774,updates.vendor.example,198.51.100.220,443,allowed,6775,333644,benign,routine network activity
NET-00209,2026-08-06T18:29:22Z,DEPLOY-01,ACME\admin.rpatel,chrome.exe,1745,updates.vendor.example,198.51.100.81,443,allowed,53861,84936,benign,routine network activity
NET-00187,2026-08-06T18:46:16Z,VULN-SCAN-01,ACME\admin.rpatel,msiexec.exe,7008,packages.microsoft.com,198.51.100.145,5985,allowed,94983,591886,benign,routine network activity
NET-00634,2026-08-06T18:50:26Z,WEB-EDGE-01,ACME\svc_deploy,powershell.exe,1628,updates.vendor.example,198.51.100.18,443,allowed,96406,1753046,benign,routine network activity
NET-00639,2026-08-06T18:56:26Z,WEB-EDGE-01,ACME\admin.rpatel,powershell.exe,1150,packages.microsoft.com,198.51.100.127,5985,allowed,95729,1784010,benign,routine network activity
NET-01253,2026-08-06T18:59:30Z,APP-API-02,ACME\svc_deploy,backup-agent.exe,8929,packages.microsoft.com,198.51.100.46,443,allowed,18272,871477,benign,routine network activity
NET-00399,2026-08-06T19:05:10Z,DEPLOY-01,ACME\svc_backup,chrome.exe,6565,download.sysinternals.com,198.51.100.82,445,allowed,84491,1739107,benign,routine network activity
NET-00946,2026-08-06T19:09:18Z,ADMIN-WS-07,ACME\svc_deploy,msiexec.exe,9653,repo.internal,198.51.100.153,445,allowed,14181,809670,benign,routine network activity
NET-00391,2026-08-06T19:23:34Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,backup-agent.exe,2772,download.sysinternals.com,198.51.100.111,443,allowed,76163,1899414,benign,routine network activity
NET-00494,2026-08-06T19:27:01Z,APP-API-02,ACME\admin.rpatel,msiexec.exe,9828,repo.internal,198.51.100.28,5985,allowed,98765,1446452,benign,routine network activity
NET-00211,2026-08-06T19:41:23Z,APP-API-02,ACME\admin.jlee,msiexec.exe,13352,backup.internal,198.51.100.69,445,allowed,12218,1735623,benign,routine network activity
NET-00161,2026-08-06T19:47:12Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,7734,updates.vendor.example,198.51.100.232,5985,allowed,69946,670052,benign,routine network activity
NET-00127,2026-08-06T19:58:28Z,ADMIN-WS-11,ACME\svc_deploy,chrome.exe,4243,download.sysinternals.com,198.51.100.223,443,allowed,24337,1017993,benign,routine network activity
NET-00782,2026-08-06T20:15:53Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,chrome.exe,3749,packages.microsoft.com,198.51.100.14,443,allowed,54206,1891731,benign,routine network activity
NET-00786,2026-08-06T20:21:37Z,ADMIN-WS-11,ACME\svc_backup,chrome.exe,3871,repo.internal,198.51.100.153,443,allowed,30968,191289,benign,routine network activity
NET-00016,2026-08-06T20:45:03Z,APP-API-02,ACME\admin.rpatel,chrome.exe,13198,updates.vendor.example,198.51.100.66,5985,allowed,55604,1508468,benign,routine network activity
NET-01117,2026-08-06T20:48:45Z,ADMIN-WS-07,ACME\admin.jlee,powershell.exe,4329,packages.microsoft.com,198.51.100.144,5985,allowed,64116,1791894,benign,routine network activity
NET-00986,2026-08-06T20:52:02Z,FILE-01,ACME\admin.rpatel,backup-agent.exe,1724,repo.internal,198.51.100.170,443,allowed,13377,145819,benign,routine network activity
NET-01042,2026-08-06T20:52:14Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,msiexec.exe,13519,updates.vendor.example,198.51.100.232,445,allowed,88631,1124167,benign,routine network activity
NET-00102,2026-08-06T20:57:40Z,ADMIN-WS-11,ACME\svc_backup,backup-agent.exe,4641,download.sysinternals.com,198.51.100.192,443,allowed,32801,148227,benign,routine network activity
NET-00907,2026-08-06T21:36:27Z,WEB-EDGE-01,ACME\svc_deploy,chrome.exe,9069,download.sysinternals.com,198.51.100.235,443,allowed,12412,1064024,benign,routine network activity
NET-00695,2026-08-06T21:46:21Z,VULN-SCAN-01,ACME\svc_deploy,msiexec.exe,4165,backup.internal,198.51.100.50,5985,allowed,43109,56901,benign,routine network activity
NET-00846,2026-08-06T21:53:05Z,DEPLOY-01,ACME\svc_backup,chrome.exe,1639,packages.microsoft.com,198.51.100.165,5985,allowed,40879,1899886,benign,routine network activity
NET-00220,2026-08-06T22:01:44Z,DEPLOY-01,ACME\admin.jlee,msiexec.exe,8403,updates.vendor.example,198.51.100.22,5985,allowed,28327,107145,benign,routine network activity
NET-00605,2026-08-06T22:08:40Z,ADMIN-WS-07,ACME\admin.jlee,msiexec.exe,6808,packages.microsoft.com,198.51.100.2,443,allowed,97279,1982958,benign,routine network activity
NET-00732,2026-08-06T22:12:18Z,VULN-SCAN-01,ACME\admin.jlee,backup-agent.exe,1847,repo.internal,198.51.100.109,5985,allowed,9973,1906231,benign,routine network activity
NET-01247,2026-08-06T22:14:18Z,ADMIN-WS-11,ACME\admin.rpatel,backup-agent.exe,2898,download.sysinternals.com,198.51.100.62,443,allowed,5843,292891,benign,routine network activity
NET-01297,2026-08-06T22:14:50Z,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,8580,updates.vendor.example,198.51.100.213,5985,allowed,1844,1929532,benign,routine network activity
NET-00892,2026-08-06T22:15:52Z,VULN-SCAN-01,ACME\svc_backup,backup-agent.exe,14435,repo.internal,198.51.100.106,5985,allowed,51743,1257335,benign,routine network activity
NET-00393,2026-08-06T22:19:23Z,VULN-SCAN-01,ACME\admin.jlee,msiexec.exe,1457,backup.internal,198.51.100.139,445,allowed,55107,380575,benign,routine network activity
NET-00613,2026-08-06T22:23:21Z,FILE-01,NT AUTHORITY\SYSTEM,powershell.exe,7339,backup.internal,198.51.100.81,443,allowed,17787,373477,benign,routine network activity
NET-00809,2026-08-06T22:25:46Z,VULN-SCAN-01,ACME\admin.rpatel,powershell.exe,14744,updates.vendor.example,198.51.100.69,5985,allowed,60814,1438432,benign,routine network activity
NET-00631,2026-08-06T22:35:06Z,APP-API-02,ACME\admin.rpatel,powershell.exe,2157,updates.vendor.example,198.51.100.132,5985,allowed,68480,1106303,benign,routine network activity
NET-00396,2026-08-06T22:44:48Z,APP-API-02,ACME\admin.jlee,chrome.exe,13296,updates.vendor.example,198.51.100.53,445,allowed,89479,29300,benign,routine network activity
NET-00602,2026-08-06T22:48:19Z,FILE-01,ACME\svc_backup,chrome.exe,1556,updates.vendor.example,198.51.100.6,5985,allowed,42570,1798943,benign,routine network activity
NET-00469,2026-08-06T22:59:27Z,FILE-01,ACME\svc_backup,backup-agent.exe,7615,repo.internal,198.51.100.66,5985,allowed,41884,1012199,benign,routine network activity
NET-01184,2026-08-06T23:04:36Z,FILE-01,ACME\admin.jlee,backup-agent.exe,5794,repo.internal,198.51.100.232,5985,allowed,69437,248386,benign,routine network activity
NET-01120,2026-08-06T23:06:29Z,FILE-01,ACME\admin.rpatel,chrome.exe,5765,repo.internal,198.51.100.118,445,allowed,20050,1729207,benign,routine network activity
NET-00157,2026-08-06T23:10:55Z,VULN-SCAN-01,ACME\admin.rpatel,backup-agent.exe,4667,packages.microsoft.com,198.51.100.230,445,allowed,68841,1798843,benign,routine network activity
NET-00402,2026-08-06T23:14:02Z,DEPLOY-01,NT AUTHORITY\SYSTEM,msiexec.exe,8105,backup.internal,198.51.100.77,445,allowed,19695,613288,benign,routine network activity
NET-00650,2026-08-06T23:23:54Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,chrome.exe,12747,updates.vendor.example,198.51.100.9,443,allowed,9983,553936,benign,routine network activity
NET-00230,2026-08-06T23:39:46Z,VULN-SCAN-01,ACME\admin.rpatel,msiexec.exe,7725,repo.internal,198.51.100.27,445,allowed,2763,1009082,benign,routine network activity
NET-00948,2026-08-06T23:49:19Z,ADMIN-WS-11,ACME\svc_backup,backup-agent.exe,10438,updates.vendor.example,198.51.100.157,443,allowed,78276,1489753,benign,routine network activity
NET-00117,2026-08-06T23:58:55Z,WEB-EDGE-01,ACME\admin.jlee,backup-agent.exe,5620,packages.microsoft.com,198.51.100.105,5985,allowed,72457,212002,benign,routine network activity
NET-00569,2026-08-07T00:08:55Z,APP-API-02,ACME\svc_backup,msiexec.exe,4935,updates.vendor.example,198.51.100.231,445,allowed,54544,1975927,benign,routine network activity
NET-01491,2026-08-07T00:11:04Z,WEB-EDGE-01,ACME\svc_deploy,backup-agent.exe,6131,repo.internal,198.51.100.88,5985,allowed,16542,3467,benign,routine network activity
NET-00446,2026-08-07T00:23:29Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,8435,backup.internal,198.51.100.158,445,allowed,47500,1027467,benign,routine network activity
NET-01343,2026-08-07T00:25:52Z,FILE-01,ACME\admin.rpatel,msiexec.exe,7445,repo.internal,198.51.100.163,5985,allowed,70999,1022955,benign,routine network activity
NET-00774,2026-08-07T00:39:02Z,FILE-01,ACME\admin.rpatel,backup-agent.exe,10127,packages.microsoft.com,198.51.100.172,443,allowed,66122,529233,benign,routine network activity
NET-00770,2026-08-07T00:57:41Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,chrome.exe,8267,backup.internal,198.51.100.144,445,allowed,97859,1143928,benign,routine network activity
NET-00638,2026-08-07T01:00:10Z,APP-API-02,ACME\svc_backup,backup-agent.exe,1013,backup.internal,198.51.100.204,443,allowed,20591,737820,benign,routine network activity
NET-01116,2026-08-07T01:14:42Z,APP-API-02,ACME\svc_deploy,backup-agent.exe,12310,backup.internal,198.51.100.219,443,allowed,41302,527936,benign,routine network activity
NET-01167,2026-08-07T01:15:44Z,ADMIN-WS-07,ACME\admin.jlee,msiexec.exe,6736,backup.internal,198.51.100.37,443,allowed,75953,1739462,benign,routine network activity
NET-00503,2026-08-07T01:18:01Z,ADMIN-WS-11,ACME\svc_backup,backup-agent.exe,13625,packages.microsoft.com,198.51.100.209,443,allowed,75513,929356,benign,routine network activity
NET-01049,2026-08-07T01:18:34Z,VULN-SCAN-01,ACME\admin.rpatel,backup-agent.exe,14880,repo.internal,198.51.100.30,445,allowed,37614,1903825,benign,routine network activity
NET-01162,2026-08-07T01:20:57Z,WEB-EDGE-01,ACME\svc_deploy,chrome.exe,6151,download.sysinternals.com,198.51.100.184,443,allowed,26570,277908,benign,routine network activity
NET-01132,2026-08-07T01:22:36Z,WEB-EDGE-01,ACME\admin.rpatel,powershell.exe,11718,download.sysinternals.com,198.51.100.234,443,allowed,63469,330997,benign,routine network activity
NET-00177,2026-08-07T01:26:57Z,VULN-SCAN-01,ACME\admin.rpatel,backup-agent.exe,7552,repo.internal,198.51.100.116,5985,allowed,6498,132547,benign,routine network activity
NET-01437,2026-08-07T01:35:41Z,APP-API-02,ACME\admin.jlee,backup-agent.exe,12859,repo.internal,198.51.100.207,443,allowed,61261,842655,benign,routine network activity
NET-00100,2026-08-07T01:37:51Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,backup-agent.exe,10344,download.sysinternals.com,198.51.100.172,445,allowed,15430,200057,benign,routine network activity
NET-00852,2026-08-07T01:44:09Z,VULN-SCAN-01,ACME\svc_backup,powershell.exe,2063,backup.internal,198.51.100.183,445,allowed,58980,1872235,benign,routine network activity
NET-00358,2026-08-07T01:44:12Z,WEB-EDGE-01,ACME\svc_deploy,chrome.exe,5937,packages.microsoft.com,198.51.100.194,443,allowed,69480,1626211,benign,routine network activity
NET-00251,2026-08-07T01:46:09Z,APP-API-02,ACME\admin.rpatel,chrome.exe,9742,updates.vendor.example,198.51.100.238,445,allowed,62226,828621,benign,routine network activity
NET-01407,2026-08-07T01:50:27Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,msiexec.exe,8770,backup.internal,198.51.100.28,443,allowed,32909,1738792,benign,routine network activity
NET-00707,2026-08-07T01:51:33Z,FILE-01,ACME\svc_deploy,powershell.exe,12696,repo.internal,198.51.100.176,443,allowed,86184,1715325,benign,routine network activity
NET-00704,2026-08-07T01:57:28Z,ADMIN-WS-07,ACME\svc_backup,chrome.exe,4559,updates.vendor.example,198.51.100.201,443,allowed,48143,69900,benign,routine network activity
NET-01058,2026-08-07T01:57:46Z,DEPLOY-01,ACME\admin.rpatel,backup-agent.exe,2938,updates.vendor.example,198.51.100.217,443,allowed,59597,815836,benign,routine network activity
NET-00624,2026-08-07T02:01:13Z,ADMIN-WS-07,ACME\admin.rpatel,chrome.exe,5676,updates.vendor.example,198.51.100.106,5985,allowed,48758,1915978,benign,routine network activity
NET-00540,2026-08-07T02:06:13Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,msiexec.exe,12244,updates.vendor.example,198.51.100.47,5985,allowed,72671,1993337,benign,routine network activity
