event_id,_time,host,user,service_name,image_path,start_type,action,source_process,source_process_id,signature_status,classification,note
SVC-00371,2026-08-06T13:42:26Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,4135,signed,benign,approved service activity
SVC-00797,2026-08-06T13:44:50Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,services.exe,6978,signed,benign,approved service activity
SVC-00924,2026-08-06T13:53:25Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,9299,signed,benign,approved service activity
SVC-01248,2026-08-06T14:10:29Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,11299,signed,benign,approved service activity
SVC-00248,2026-08-06T14:12:56Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,3738,signed,benign,approved service activity
SVC-00405,2026-08-06T14:13:51Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,9222,signed,benign,approved service activity
SVC-00662,2026-08-06T14:15:41Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,5426,signed,benign,approved service activity
SVC-00569,2026-08-06T14:17:26Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,msiexec.exe,9077,signed,benign,approved service activity
SVC-01156,2026-08-06T14:18:36Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,4044,signed,benign,approved service activity
SVC-01159,2026-08-06T14:21:11Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,start,msiexec.exe,9081,signed,benign,approved service activity
SVC-00925,2026-08-06T14:44:14Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,msiexec.exe,7520,signed,benign,approved service activity
SVC-01138,2026-08-06T14:56:18Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,10700,signed,benign,approved service activity
SVC-00137,2026-08-06T14:58:07Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,msiexec.exe,4197,signed,benign,approved service activity
SVC-00310,2026-08-06T15:00:11Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,services.exe,6580,signed,benign,approved service activity
SVC-00163,2026-08-06T15:03:17Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,3141,signed,benign,approved service activity
SVC-00582,2026-08-06T15:08:11Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,10514,signed,benign,approved service activity
SVC-00312,2026-08-06T15:16:53Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,services.exe,11981,signed,benign,approved service activity
SVC-00216,2026-08-06T15:18:43Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,8041,signed,benign,approved service activity
SVC-00581,2026-08-06T15:26:50Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,services.exe,3727,signed,benign,approved service activity
SVC-00760,2026-08-06T15:32:46Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,14726,signed,benign,approved service activity
SVC-00325,2026-08-06T15:38:18Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,7623,signed,benign,approved service activity
SVC-00372,2026-08-06T15:48:11Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,5106,signed,benign,approved service activity
SVC-01152,2026-08-06T15:57:14Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,8438,signed,benign,approved service activity
SVC-00676,2026-08-06T16:01:20Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,9909,signed,benign,approved service activity
SVC-00068,2026-08-06T16:03:18Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,7303,signed,benign,approved service activity
SVC-00499,2026-08-06T16:16:04Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,8132,signed,benign,approved service activity
SVC-00520,2026-08-06T16:24:08Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,services.exe,11003,signed,benign,approved service activity
SVC-00886,2026-08-06T16:29:54Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,11762,signed,benign,approved service activity
SVC-00249,2026-08-06T16:31:20Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,8392,signed,benign,approved service activity
SVC-00161,2026-08-06T16:33:00Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,3616,signed,benign,approved service activity
SVC-00436,2026-08-06T16:34:48Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,services.exe,6973,signed,benign,approved service activity
SVC-01076,2026-08-06T16:56:05Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,start,msiexec.exe,3009,signed,benign,approved service activity
SVC-01446,2026-08-06T16:58:28Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,7131,signed,benign,approved service activity
SVC-00850,2026-08-06T17:15:46Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,services.exe,1133,signed,benign,approved service activity
SVC-01089,2026-08-06T17:20:33Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,9394,signed,benign,approved service activity
SVC-01409,2026-08-06T17:21:11Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,11816,signed,benign,approved service activity
SVC-01182,2026-08-06T17:25:57Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,14829,signed,benign,approved service activity
SVC-00286,2026-08-06T17:50:02Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,services.exe,12858,signed,benign,approved service activity
SVC-01144,2026-08-06T17:53:32Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,10254,signed,benign,approved service activity
SVC-01205,2026-08-06T17:54:23Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,14847,signed,benign,approved service activity
SVC-01031,2026-08-06T17:54:56Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,4010,signed,benign,approved service activity
SVC-01479,2026-08-06T17:54:56Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,services.exe,7665,signed,benign,approved service activity
SVC-00546,2026-08-06T17:57:44Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,2242,signed,benign,approved service activity
SVC-00781,2026-08-06T18:04:15Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,services.exe,6628,signed,benign,approved service activity
SVC-00510,2026-08-06T18:06:39Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,1314,signed,benign,approved service activity
SVC-00449,2026-08-06T18:13:26Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,12393,signed,benign,approved service activity
SVC-01032,2026-08-06T18:14:16Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,6507,signed,benign,approved service activity
SVC-00328,2026-08-06T18:16:56Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,10322,signed,benign,approved service activity
SVC-01372,2026-08-06T18:20:01Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,10919,signed,benign,approved service activity
SVC-01209,2026-08-06T18:40:13Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,6569,signed,benign,approved service activity
SVC-00701,2026-08-06T18:48:54Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,services.exe,14492,signed,benign,approved service activity
SVC-00695,2026-08-06T19:17:30Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,14275,signed,benign,approved service activity
SVC-00607,2026-08-06T19:21:56Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,services.exe,2125,signed,benign,approved service activity
SVC-00980,2026-08-06T19:30:51Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,services.exe,12366,signed,benign,approved service activity
SVC-01461,2026-08-06T19:40:58Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,14213,signed,benign,approved service activity
SVC-01246,2026-08-06T19:41:41Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,11144,signed,benign,approved service activity
SVC-01131,2026-08-06T19:45:30Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,7793,signed,benign,approved service activity
SVC-01102,2026-08-06T19:45:43Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,services.exe,7699,signed,benign,approved service activity
SVC-00418,2026-08-06T19:53:19Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,1883,signed,benign,approved service activity
SVC-00900,2026-08-06T19:54:00Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,start,msiexec.exe,1747,signed,benign,approved service activity
SVC-00564,2026-08-06T20:16:29Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,10212,signed,benign,approved service activity
SVC-00278,2026-08-06T20:20:11Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,msiexec.exe,10131,signed,benign,approved service activity
SVC-00259,2026-08-06T20:20:54Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,powershell.exe,7750,signed,benign,approved service activity
SVC-01001,2026-08-06T20:27:53Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,create,services.exe,14006,signed,benign,approved service activity
SVC-01418,2026-08-06T20:29:18Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,11299,signed,benign,approved service activity
SVC-00892,2026-08-06T20:29:33Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,4305,signed,benign,approved service activity
SVC-00466,2026-08-06T20:55:49Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,services.exe,11889,signed,benign,approved service activity
SVC-01055,2026-08-06T20:59:02Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,6528,signed,benign,approved service activity
SVC-00017,2026-08-06T21:04:44Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,services.exe,7543,signed,benign,approved service activity
SVC-00393,2026-08-06T21:11:39Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,2223,signed,benign,approved service activity
SVC-01495,2026-08-06T21:16:09Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,7734,signed,benign,approved service activity
SVC-00968,2026-08-06T21:20:59Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,services.exe,9954,signed,benign,approved service activity
SVC-00465,2026-08-06T21:23:33Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,12494,signed,benign,approved service activity
SVC-01421,2026-08-06T21:33:41Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,powershell.exe,2921,signed,benign,approved service activity
SVC-01200,2026-08-06T21:40:13Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,13086,signed,benign,approved service activity
SVC-01127,2026-08-06T21:40:20Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,7329,signed,benign,approved service activity
SVC-01254,2026-08-06T21:51:25Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,9614,signed,benign,approved service activity
SVC-00095,2026-08-06T22:16:20Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,msiexec.exe,12752,signed,benign,approved service activity
SVC-01132,2026-08-06T22:25:47Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,services.exe,8071,signed,benign,approved service activity
SVC-01126,2026-08-06T22:26:32Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,13698,signed,benign,approved service activity
SVC-00391,2026-08-06T22:33:40Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,9854,signed,benign,approved service activity
SVC-01494,2026-08-06T22:34:30Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,msiexec.exe,2470,signed,benign,approved service activity
SVC-00132,2026-08-06T22:35:07Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,create,services.exe,1146,signed,benign,approved service activity
SVC-01332,2026-08-06T22:39:03Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,9253,signed,benign,approved service activity
SVC-00618,2026-08-06T22:49:54Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,7791,signed,benign,approved service activity
SVC-00752,2026-08-06T22:56:06Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,5199,signed,benign,approved service activity
SVC-00750,2026-08-06T22:59:52Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,10444,signed,benign,approved service activity
SVC-00649,2026-08-06T23:04:41Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,services.exe,6512,signed,benign,approved service activity
SVC-01255,2026-08-06T23:43:29Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,powershell.exe,12867,signed,benign,approved service activity
SVC-00653,2026-08-06T23:44:48Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,msiexec.exe,10019,signed,benign,approved service activity
SVC-01423,2026-08-06T23:50:39Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,msiexec.exe,14616,signed,benign,approved service activity
SVC-01304,2026-08-06T23:55:18Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,3954,signed,benign,approved service activity
SVC-01314,2026-08-06T23:59:31Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,10946,signed,benign,approved service activity
SVC-00682,2026-08-07T00:04:43Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,6298,signed,benign,approved service activity
SVC-01313,2026-08-07T00:05:24Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,2689,signed,benign,approved service activity
SVC-00207,2026-08-07T00:14:03Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,services.exe,9570,signed,benign,approved service activity
SVC-00948,2026-08-07T00:15:00Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,9287,signed,benign,approved service activity
SVC-01427,2026-08-07T00:19:09Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,11767,signed,benign,approved service activity
SVC-00969,2026-08-07T00:43:28Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,3756,signed,benign,approved service activity
SVC-00633,2026-08-07T00:52:20Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,5265,signed,benign,approved service activity
SVC-00028,2026-08-07T01:18:37Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,12288,signed,benign,approved service activity
SVC-00333,2026-08-07T01:18:38Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,services.exe,8258,signed,benign,approved service activity
SVC-00074,2026-08-07T01:20:09Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,services.exe,4569,signed,benign,approved service activity
SVC-00003,2026-08-07T01:20:40Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,6619,signed,benign,approved service activity
SVC-01107,2026-08-07T01:25:12Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,5852,signed,benign,approved service activity
SVC-00669,2026-08-07T01:28:43Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,12718,signed,benign,approved service activity
SVC-00768,2026-08-07T01:41:14Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,1106,signed,benign,approved service activity
SVC-00737,2026-08-07T01:48:23Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,5619,signed,benign,approved service activity
SVC-01282,2026-08-07T01:49:44Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,5734,signed,benign,approved service activity
