event_id,_time,host,file_path,sha256,signature_status,publisher,classification,note
TRUST-00733,2026-09-01T15:10:24Z,FILE-02,C:\Windows\System32\cleanmgr.exe,c9b5381cf4a69d7e8d9c8c799f0354a3b076545a3e3e15982de50eef5250b9b6,signed,ACME IT Automation,benign,routine trust context
TRUST-00487,2026-09-01T15:11:22Z,MGMT-01,C:\ACME\Inventory\inventory.exe,a294320c946969c5e24857267fd7e0224b52c98599601396803d65fcd1c314b6,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00727,2026-09-01T15:13:34Z,JUMP-01,C:\Windows\System32\cleanmgr.exe,51ce69e7c01ed23d6c68408971e0b69881285ca43e1db297f19a95abb0d90413,signed,ACME IT Automation,benign,routine trust context
TRUST-00222,2026-09-01T15:13:48Z,HR-WS-22,C:\ACME\Patch\TelemetryCheck.ps1,1312c831d1b7d735eed0dac9d7e2e75635fa13a8f827b53fed6d823475bdd1a0,signed,Microsoft Windows,benign,routine trust context
TRUST-00006,2026-09-01T15:28:29Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,43b9bd076b6239178b43af46946a9aa12a8e32df922a6cf12e44ec03c556cd14,signed,ACME IT Automation,benign,routine trust context
TRUST-01423,2026-09-01T15:32:35Z,HR-WS-22,C:\ACME\Patch\TelemetryCheck.ps1,df1e451540c938dc934686d75d216a2ee437781dbc0f5b9a0121aff535342610,signed,ACME IT Automation,benign,routine trust context
TRUST-00327,2026-09-01T15:34:49Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,c7afea3dca2c972c5fc095daddb7379cfff854932e4cd8a6437c61d010ee95f2,signed,ACME IT Automation,benign,routine trust context
TRUST-00861,2026-09-01T15:47:28Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,75d325678964020c5bf65b69fd9217c7f9469786aba21d6ede96f0f866422087,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01727,2026-09-01T15:47:48Z,HR-WS-22,C:\Windows\System32\cleanmgr.exe,b25338b1f24268f7e28adb400dfe33ec8f21f6f21b3b94011b331053174f5647,signed,Microsoft Windows,benign,routine trust context
TRUST-00272,2026-09-01T15:49:36Z,JUMP-01,C:\Windows\System32\cleanmgr.exe,96ce2795537213c36f24bbbc745d01ee6a02117c93f9ca40b246ea9445f3473d,signed,Microsoft Windows,benign,routine trust context
TRUST-00067,2026-09-01T15:53:00Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,f65636269f906a2e7f132e3f7808fc3b97a3a63fb31c96b0a0e7e249e0b4b4d0,signed,Microsoft Windows,benign,routine trust context
TRUST-00110,2026-09-01T15:53:05Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,7d35bb00a494b085f69367091572e32721d7774509459c68e02b014a43c0bf98,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01450,2026-09-01T15:55:08Z,APP-03,C:\Windows\System32\cleanmgr.exe,fefa13164dbf78f5ade2ca2146881390d7e70e34b23c2f19d1d1cc80f090dc72,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00622,2026-09-01T16:00:34Z,PATCH-01,C:\ACME\Patch\TelemetryCheck.ps1,46bca739d0ca187b3c7c8aaa64256bfce2f53ade191d275630a182a43a4854be,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01305,2026-09-01T16:02:31Z,DC-01,C:\Windows\System32\cleanmgr.exe,dad089632b863e255f883381aa293e2731489e1c4db0994df00faa1fbc4b99a1,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00215,2026-09-01T16:04:04Z,DC-01,C:\Windows\System32\cleanmgr.exe,70bdc46b644d9081ec7b2ee681f080d5a1d6b7ceb1c94f8fafebf9eb643c6bee,signed,Microsoft Windows,benign,routine trust context
TRUST-01475,2026-09-01T16:05:14Z,APP-03,C:\Windows\System32\cleanmgr.exe,caa53e21247c041b44fff7a0eb92b1c4d57b426f72a43a88496a44e740ec2d61,signed,Microsoft Windows,benign,routine trust context
TRUST-00737,2026-09-01T16:15:24Z,HR-WS-22,C:\Windows\System32\cleanmgr.exe,1ea761ca01a0d13562da13c5e362fc481c5e26bcfc52c24aa0a0ee992b419e60,signed,Microsoft Windows,benign,routine trust context
TRUST-00428,2026-09-01T16:21:37Z,HR-WS-22,C:\ACME\Patch\TelemetryCheck.ps1,7962eb507557e02a5bb3dc9a97bffc89fa8826b8019bb9b8d371f4bcd7d23066,signed,ACME IT Automation,benign,routine trust context
TRUST-00369,2026-09-01T16:33:08Z,APP-03,C:\Windows\System32\cleanmgr.exe,06391682ad583f6fc8826629a2099a749d2d847af653fea34c3181ff2b7879cc,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01397,2026-09-01T16:34:37Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,40940930a9fa5b6abdb03e76b942999f3ac900e16e3c5f44a027769a58baf1d4,signed,Microsoft Windows,benign,routine trust context
TRUST-00591,2026-09-01T16:36:02Z,FILE-02,C:\Windows\System32\cleanmgr.exe,771d195a30c7a50acc5bb834bb9d6fca71ccbe39c10a58f01e3adbd552bc9296,signed,ACME IT Automation,benign,routine trust context
TRUST-00176,2026-09-01T16:43:29Z,APP-03,C:\ACME\Inventory\inventory.exe,1b81a7e2abc129d5cda6097e87f2a7bc8134cf881fb4db6354fda4ae04dc45dc,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00416,2026-09-01T16:47:26Z,APP-03,C:\ACME\Patch\TelemetryCheck.ps1,c6f87311876104dbe2d8ebdf167ec254369bfa474262ebd9706d1febde4e3efd,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00729,2026-09-01T16:47:39Z,DC-01,C:\ACME\Inventory\inventory.exe,864bd90e0e74134d5488ad134ac3894a85b969b010b8094eda803787aa009759,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01588,2026-09-01T16:52:28Z,JUMP-01,C:\ACME\Inventory\inventory.exe,16edbf7065e66694fa0a703012fd9ccea9c4ef2eca041fa008df95620d60a54f,signed,Microsoft Windows,benign,routine trust context
TRUST-00453,2026-09-01T16:52:30Z,PATCH-01,C:\Windows\System32\cleanmgr.exe,ca53b0fba7e3fc2b8f86c22fd184d45e870e07dcc7b44b4f0f30bfcb147b4214,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01638,2026-09-01T16:54:37Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,5cb741f0201ccf72b8abf37cf9ae1cbec5982560f212b5f57f834cb794440a83,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01360,2026-09-01T16:59:57Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,15ddab6e6434db78388ca104ddc03be493af6582557f6e2ad9e877d0b8369c9f,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01529,2026-09-01T17:01:55Z,DC-01,C:\Windows\System32\cleanmgr.exe,dec450ced7d6b3dd713b8ceb147a6cb4529756ab435ba187bb181bdffc1b9fe5,signed,Microsoft Windows,benign,routine trust context
TRUST-01572,2026-09-01T17:02:26Z,PATCH-01,C:\ACME\Inventory\inventory.exe,b3098d27b37b016e97a382c801e317bb5d93014314a870eba419c7e974eeb249,signed,Microsoft Windows,benign,routine trust context
TRUST-01711,2026-09-01T17:03:37Z,PATCH-01,C:\Windows\System32\cleanmgr.exe,25d6ec61e5a00faa8d27b02937adbe529c187806f8a1cd816becdb7654a290c7,signed,ACME IT Automation,benign,routine trust context
TRUST-01000,2026-09-01T17:08:14Z,JUMP-01,C:\Windows\System32\cleanmgr.exe,3283a3042d674e5a197eefe8f69288eadd3e9201ff3049b5ea3e8683b54abfb2,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00911,2026-09-01T17:17:38Z,DC-01,C:\Windows\System32\cleanmgr.exe,26b5af98ae6494b815894214b8a291353159093b0adda9e6193e4d924e31a653,signed,ACME IT Automation,benign,routine trust context
TRUST-01319,2026-09-01T17:18:10Z,APP-03,C:\ACME\Inventory\inventory.exe,5abecad9baa06054008edcec65bfaf2a2f0477ba443cedec685043b56ff8a34a,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00651,2026-09-01T17:21:24Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,7889bc3d9a44c54f5d9d786df5ea0ef7f43fe25f4878cfb4dfe906f1a513f769,signed,Microsoft Windows,benign,routine trust context
TRUST-00178,2026-09-01T17:26:29Z,APP-03,C:\Windows\System32\cleanmgr.exe,f5fb96ad7d26aa720366bacfb25aeaa8a652ac5300ba537e247917117e427204,signed,ACME IT Automation,benign,routine trust context
TRUST-00749,2026-09-01T17:30:34Z,DC-01,C:\ACME\Inventory\inventory.exe,eb64f4197b7e6140d674881bd05674dd4ca7f3cdcd77ec95607ee30626fc3fee,signed,ACME IT Automation,benign,routine trust context
TRUST-00197,2026-09-01T17:31:06Z,JUMP-01,C:\ACME\Inventory\inventory.exe,d34c5c92a1b4c713fe8ce996b0e8f9d0967d8e17f634f44a21b9712d056da444,signed,ACME IT Automation,benign,routine trust context
TRUST-00571,2026-09-01T17:31:44Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,253b27b9bdf034245ff2d8ad47bda2612da96daadc3f50ad6735368e95692eb7,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01443,2026-09-01T17:32:12Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,cd9ddea99db1d66ceec7723aa91df670398c61f0eaa986ad286524c156b54f83,signed,Microsoft Windows,benign,routine trust context
TRUST-00940,2026-09-01T17:36:17Z,APP-03,C:\ACME\Inventory\inventory.exe,45602ed92fb2880698f2be96d979935817508b0a760e4da7df79ecfc7c960e09,signed,ACME IT Automation,benign,routine trust context
TRUST-00072,2026-09-01T17:48:47Z,MGMT-01,C:\ACME\Patch\TelemetryCheck.ps1,bf58d2d38c6f124dee6b48c85f341829d43a07d8ec1bfd494fc341a2adeea653,signed,Microsoft Windows,benign,routine trust context
TRUST-01629,2026-09-01T17:50:01Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,5748ac01a08209b13b1ab342f421c59a687206f9886b2c171b49417e9315d90c,signed,ACME IT Automation,benign,routine trust context
TRUST-00811,2026-09-01T17:52:46Z,PATCH-01,C:\ACME\Patch\TelemetryCheck.ps1,26c033ab26eade6aa69aa07a3667f49d1aa5aa9eea2a57274d30247ef083db06,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00147,2026-09-01T17:56:28Z,FILE-02,C:\ACME\Patch\TelemetryCheck.ps1,dba8791c8e5fbcdeebe52195204a1750731d4c646d8f5995171d28829677189b,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00225,2026-09-01T18:01:13Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,6b89ced6a82a8c3d8d40bb71cdd862a45f9c1146bcc14c3aa1f52ddabd95929f,signed,Microsoft Windows,benign,routine trust context
TRUST-01330,2026-09-01T18:02:34Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,4bc9c74539db7cf2eb2ede9f1c864fda28c69c4fe04e800dcc43b94253f6855c,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01263,2026-09-01T18:03:25Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,a223c666a755dc5aa64c8bd86072ae5a34e78f1d539ae21a3244a60f02010779,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00478,2026-09-01T18:07:27Z,JUMP-01,C:\ACME\Inventory\inventory.exe,92f13de62e0c669b540090ed30c4cb192c3d2cdc3fc7207668aae3e426412612,signed,ACME IT Automation,benign,routine trust context
TRUST-01076,2026-09-01T18:13:24Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,d0fa77287962c9543c88d67941d3a5cccac6a01f472ae54041ebabd7a90c0e4f,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00919,2026-09-01T18:22:21Z,DC-01,C:\ACME\Inventory\inventory.exe,03c832690b4d1ef553ccb9d96d08f8ba6b8008ca6a165125d1c68c5ae38ccdd9,signed,ACME IT Automation,benign,routine trust context
TRUST-00628,2026-09-01T18:29:24Z,PATCH-01,C:\ACME\Inventory\inventory.exe,139b284c320626c56c4ebf248cf225a3a89463e83fe13225b63463363b8b5a57,signed,ACME IT Automation,benign,routine trust context
TRUST-00660,2026-09-01T18:32:55Z,PATCH-01,C:\ACME\Patch\TelemetryCheck.ps1,c8c7636d2bb8f6cb243ccb690e1cc2fdb22e5bcaaebd8a481ef355e55063e2a8,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00118,2026-09-01T18:33:17Z,DC-01,C:\Windows\System32\cleanmgr.exe,39ff46d0ba05a610099a73e0b729fabc60f2d302c93e69cbf1f153c88249cb3e,signed,ACME IT Automation,benign,routine trust context
TRUST-01740,2026-09-01T18:34:59Z,HR-WS-22,C:\Windows\System32\cleanmgr.exe,3f07e7e5231806e64f5f393d819607e8e73eab4635b477e405a1252d2c22bf38,signed,Microsoft Windows,benign,routine trust context
TRUST-00410,2026-09-01T18:37:12Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,7ff8214b5b8e52ed2e270ddaf86b51a8210890cb9568563f4a2a13c012bae1cb,signed,ACME IT Automation,benign,routine trust context
TRUST-01061,2026-09-01T18:41:28Z,FILE-02,C:\Windows\System32\cleanmgr.exe,ec1f7333c1471ac1633cdb529f53b53c1b640a3124840e9d6fdcf1e4deb0d574,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01559,2026-09-01T18:44:19Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,625a2a578c7c3505c26070b9f938c5fbda8ac3da083d18ecb0bf9851bdba46cd,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01171,2026-09-01T18:56:55Z,PATCH-01,C:\Windows\System32\cleanmgr.exe,c0c8c39ef58d899d64e9df7b6a90eee13465afb1f9abeb269946b059e208cb36,signed,Microsoft Windows,benign,routine trust context
TRUST-00230,2026-09-01T18:57:41Z,DC-01,C:\ACME\Inventory\inventory.exe,c1ee47ccffcaf35060bd8e59a17a6dba0cde5f9599aa30b05bc0aeeac65487a3,signed,ACME IT Automation,benign,routine trust context
TRUST-00421,2026-09-01T19:11:31Z,APP-03,C:\ACME\Inventory\inventory.exe,159f009b00e8bc3b68d1cad70dccc568a9892466f60935a5256fd6ff34d090ff,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01647,2026-09-01T19:12:56Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,b9860ca56b4481c94a47167cb018bbd40736ef29caa8d4f4809cd0f55a7333b2,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00321,2026-09-01T19:18:17Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,403a183e064d37363e9d9193946f513df58a09590f0273d7c9df968ce08524c5,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00669,2026-09-01T19:24:28Z,FILE-02,C:\ACME\Inventory\inventory.exe,95b651142eb84e20b53738bfe8d7672fbb7a62638a7d9245d7354644c470030e,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01788,2026-09-01T19:26:32Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,da3e9dc936f72fc5facbbfeb1a3253637a59ceeee85da0534b9995573d46b411,signed,Microsoft Windows,benign,routine trust context
TRUST-01734,2026-09-01T19:26:59Z,FILE-02,C:\Windows\System32\cleanmgr.exe,23c9909a144e58d3f7e17b799d9fa3d815274dba49fcd86f0914a98b7de6641b,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01087,2026-09-01T19:30:15Z,APP-03,C:\ACME\Patch\TelemetryCheck.ps1,5c94b0e94767395e3fc006990502936179d16593c1432accb2702bc6b108cdc6,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01279,2026-09-01T19:33:41Z,FILE-02,C:\ACME\Patch\TelemetryCheck.ps1,4baaee9314550e7e6b756fca9321eb68f754b953754777b565fb16e8db5ee6c1,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00089,2026-09-01T19:41:57Z,APP-03,C:\ACME\Patch\TelemetryCheck.ps1,ba2a3722894f690efc9ccab540e8bf2c7f838783e6c71943a24b1792aa1afb1f,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00961,2026-09-01T19:47:43Z,PATCH-01,C:\ACME\Inventory\inventory.exe,2bd2b80c59bde92d46d94e2b594ecbf5f3c23b21ba217e10a18986053abae5d8,signed,ACME IT Automation,benign,routine trust context
TRUST-01048,2026-09-01T19:52:06Z,PATCH-01,C:\ACME\Inventory\inventory.exe,63e4821cf40094fe60eeb80b015e0f1201fa314e2431b49653425d232c3fab1c,signed,ACME IT Automation,benign,routine trust context
TRUST-01156,2026-09-01T19:57:43Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,fea9d8418615c65bbaec7f56a49b626d3ee9e7bf9a2ee69df9514db729d1017a,signed,Microsoft Windows,benign,routine trust context
TRUST-00467,2026-09-01T20:03:39Z,APP-03,C:\Windows\System32\cleanmgr.exe,0a067f3cc8791fff4655cd5ee335207b093686cfe92a02bdb6e29ab9617e3251,signed,ACME IT Automation,benign,routine trust context
TRUST-01469,2026-09-01T20:14:43Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,427136e209812795d99ed3d96af1335b35465dd7860b553aa0ee858558f22455,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00116,2026-09-01T20:20:38Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,e963a6086271ebabe006325b0b63231b1cd5090fb4a25b4db556105e711a7da7,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00650,2026-09-01T20:22:42Z,FILE-02,C:\ACME\Inventory\inventory.exe,74f4ddbb155f8d52afd671f0b272e40cd454cf3789aa7f959e76393725106d0a,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00056,2026-09-01T20:26:49Z,DC-01,C:\ACME\Inventory\inventory.exe,521de7f4a5b624b056b9c827ecbdee5e92faa21967db25ffa90a90e563ff2a88,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00355,2026-09-01T20:37:10Z,PATCH-01,C:\ACME\Inventory\inventory.exe,43561bcfaa5f930886c37ed309c2a50a9793a947b558c9e2ea05683bb41e6890,signed,ACME IT Automation,benign,routine trust context
TRUST-00446,2026-09-01T20:38:23Z,PATCH-01,C:\ACME\Patch\TelemetryCheck.ps1,f7415d05bf76096328bf145d605de2872ce0429304bebfd979a34225ddeab1bc,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01201,2026-09-01T20:40:09Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,b3dc65c81aa367b64174e9c168831a2aea6d94570e13b9f1013c4e874bbb6730,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00672,2026-09-01T20:47:47Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,a09bb4c6cccccc1ee8ad80875a909447ce33950fef5b33819d2a05bc3e05a402,signed,Microsoft Windows,benign,routine trust context
TRUST-00535,2026-09-01T20:55:24Z,MGMT-01,C:\ACME\Inventory\inventory.exe,8131b6f4916cc0fb1e34416eec6d053d397998040f1ee1ac5fbefd80931197e3,signed,Microsoft Windows,benign,routine trust context
TRUST-00897,2026-09-01T20:57:26Z,FILE-02,C:\ACME\Inventory\inventory.exe,7eb447a6238208dab0eda11c589477861a67de40c40f6d21dd15947672195497,signed,Microsoft Windows,benign,routine trust context
TRUST-00674,2026-09-01T20:59:48Z,JUMP-01,C:\ACME\Inventory\inventory.exe,5067397a02e1fb2e344e60e25d230c3681e0cae73e49291e24515434a7b2d9df,signed,ACME IT Automation,benign,routine trust context
TRUST-00164,2026-09-01T21:04:21Z,JUMP-01,C:\Windows\System32\cleanmgr.exe,f1900ca42b4a76ecd6142a4e626d1932d165a04d84dd46149909bf796c7c7a49,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01251,2026-09-01T21:07:05Z,APP-03,C:\Windows\System32\cleanmgr.exe,fbf94d60db5edd69b2558ef03df04deb49a869389964a11b20f21b27e807a469,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00262,2026-09-01T21:07:27Z,FILE-02,C:\ACME\Patch\TelemetryCheck.ps1,dbce6cac491a6767ecd5534c4a874343e71928362a9d3f1f31bffef87d6029d4,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01393,2026-09-01T21:14:15Z,PATCH-01,C:\ACME\Inventory\inventory.exe,33dc7f4463fdfab38e5d7172b0024f6be2b88dffcd8b6f9fb5f488773a91bf8f,signed,Microsoft Windows,benign,routine trust context
TRUST-00007,2026-09-01T21:19:36Z,DC-01,C:\ACME\Inventory\inventory.exe,c0df06e147f75777336ca5636fe0215d97bebc55ddf32991b2b37f8bc1896212,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01612,2026-09-01T21:22:28Z,MGMT-01,C:\ACME\Inventory\inventory.exe,e8241e3e9fc27d4818cc312b8ef89bd012bb25c812ca6a9db2226188865a644b,signed,ACME IT Automation,benign,routine trust context
TRUST-01019,2026-09-01T21:25:16Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,7dd7a456af606d9786122bac1eb65b7e6c23f9d5bd9e602116cf19391acf5ebd,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01562,2026-09-01T21:25:17Z,JUMP-01,C:\Windows\System32\cleanmgr.exe,ed60b4701186308309639158025080356406f136b7cc7cf74847d3602a8418d2,signed,Microsoft Windows,benign,routine trust context
TRUST-00719,2026-09-01T21:27:21Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,5deac97c478390b15956319bbf9ce00c5589f1499e4bb3ead332fb94049afe83,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00777,2026-09-01T21:28:07Z,APP-03,C:\Windows\System32\cleanmgr.exe,0cf38fda9fa8c70bb0827ff082579fc52b905429d203137e35d46260472fe9e5,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00513,2026-09-01T21:35:41Z,APP-03,C:\ACME\Patch\TelemetryCheck.ps1,197b4a6045d15393a348bcaf9e65183bfd0886d9dda405df6d16e046bd5a792f,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01682,2026-09-01T21:37:30Z,FILE-02,C:\Windows\System32\cleanmgr.exe,a76605a812157992b683dee90cbba162dfb5c73281feb2b754499dcd5ff0db9e,signed,ACME IT Automation,benign,routine trust context
TRUST-01322,2026-09-01T21:44:22Z,PATCH-01,C:\ACME\Patch\TelemetryCheck.ps1,df338b4bd935a71ce73d5734f47639057bd5e3e79ffb9e385b3d043baf65f545,signed,ACME IT Automation,benign,routine trust context
TRUST-00848,2026-09-01T21:51:04Z,FILE-02,C:\ACME\Inventory\inventory.exe,906c354c7c0034883fbb91827e73afad70d9d964da66e02f5c734ea8dd7e77ad,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00291,2026-09-01T21:51:06Z,PATCH-01,C:\ACME\Patch\TelemetryCheck.ps1,5c09e24abace0a4d83e3cf8a0e915a349e4be204b63601f1ce03c56a8c66af2d,signed,Microsoft Windows,benign,routine trust context
TRUST-01731,2026-09-01T21:59:42Z,DC-01,C:\ACME\Inventory\inventory.exe,fc3d43530c1b17838162dcdf119c35b6b5251d0a1bae627b4fcdaf462831de60,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01519,2026-09-01T22:03:28Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,5fec1fdcf3aea4d40bbfa3ef24e37d1bbed30bb1d65662f7abdaaa683cb8c14c,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00935,2026-09-01T22:04:05Z,APP-03,C:\ACME\Inventory\inventory.exe,fca893e7d2b656aed3b53671b823162ed3d09f23a2946fc3e272ba04e97adadf,signed,Microsoft Windows,benign,routine trust context
TRUST-01119,2026-09-01T22:08:48Z,APP-03,C:\Windows\System32\cleanmgr.exe,d520d53ae74c8fa35416d1fb67af352bca403eb44c6fcc2e5123ab47db988151,signed,Microsoft Windows,benign,routine trust context
TRUST-00095,2026-09-01T22:12:27Z,HR-WS-22,C:\Windows\System32\cleanmgr.exe,640a34533322e6cf64d8d9ff7794e0ac080f118cea8c198b06d6dd49a0a70bc4,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01425,2026-09-01T22:22:15Z,HR-WS-22,C:\ACME\Patch\TelemetryCheck.ps1,ae5aaf4baa3ac44fc90f72044d0f475de19fe5358b3dcb5909ca7e4ca4b27bbc,signed,Microsoft Windows,benign,routine trust context
TRUST-01798,2026-09-01T22:37:43Z,APP-03,C:\ACME\Patch\TelemetryCheck.ps1,ddb7c0115d766d66cd0d00dbcc6774a6638596aa06d94a0aafae79204214eb59,signed,Microsoft Windows,benign,routine trust context
TRUST-01598,2026-09-01T22:38:27Z,DC-01,C:\ACME\Inventory\inventory.exe,284881f8fe7d8f74213140fd9bfda642d704ff1dd5cec87ec11218f2efef6ef4,signed,ACME IT Automation,benign,routine trust context
