change_id,_time,host,owner,change_type,approved,related_task,classification,note
CHG-01971,2026-09-02T08:58:28Z,JUMP-01,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02203,2026-09-02T09:02:08Z,HR-WS-22,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02278,2026-09-02T09:04:30Z,PATCH-01,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01039,2026-09-02T09:10:11Z,FILE-02,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02458,2026-09-02T09:16:17Z,DC-01,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02743,2026-09-02T09:20:29Z,HR-WS-22,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01016,2026-09-02T09:24:20Z,FILE-02,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01624,2026-09-02T09:25:50Z,FILE-02,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02318,2026-09-02T09:26:39Z,JUMP-01,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01092,2026-09-02T09:30:47Z,FILE-02,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02779,2026-09-02T09:34:34Z,FILE-02,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02192,2026-09-02T09:34:59Z,JUMP-01,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01058,2026-09-02T09:36:47Z,PATCH-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02596,2026-09-02T09:41:51Z,HR-WS-22,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01735,2026-09-02T09:43:08Z,HR-WS-22,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01690,2026-09-02T09:44:10Z,JUMP-01,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02308,2026-09-02T09:44:54Z,MGMT-01,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01847,2026-09-02T09:48:43Z,PATCH-01,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01155,2026-09-02T09:49:11Z,APP-03,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02086,2026-09-02T09:56:00Z,PATCH-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01594,2026-09-02T09:56:11Z,MGMT-01,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01938,2026-09-02T10:03:09Z,PATCH-01,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02083,2026-09-02T10:03:33Z,FILE-02,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01153,2026-09-02T10:06:27Z,PATCH-01,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02681,2026-09-02T10:14:18Z,FILE-02,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02194,2026-09-02T10:17:34Z,JUMP-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01920,2026-09-02T10:25:43Z,PATCH-01,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01777,2026-09-02T10:27:18Z,JUMP-01,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01482,2026-09-02T10:32:41Z,FILE-02,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02589,2026-09-02T10:34:23Z,PATCH-01,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02147,2026-09-02T10:36:09Z,DC-01,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01218,2026-09-02T10:36:43Z,HR-WS-22,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02700,2026-09-02T10:37:55Z,JUMP-01,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01484,2026-09-02T10:38:34Z,JUMP-01,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01694,2026-09-02T10:38:57Z,JUMP-01,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01549,2026-09-02T10:43:03Z,DC-01,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01853,2026-09-02T10:46:11Z,HR-WS-22,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02731,2026-09-02T10:52:30Z,JUMP-01,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01819,2026-09-02T10:52:59Z,FILE-02,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02492,2026-09-02T10:54:19Z,FILE-02,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02535,2026-09-02T10:55:11Z,MGMT-01,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02281,2026-09-02T11:06:54Z,JUMP-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02670,2026-09-02T11:09:45Z,DC-01,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01968,2026-09-02T11:11:38Z,PATCH-01,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02499,2026-09-02T11:22:37Z,JUMP-01,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02178,2026-09-02T11:24:57Z,MGMT-01,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01619,2026-09-02T11:29:42Z,HR-WS-22,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02021,2026-09-02T11:31:12Z,PATCH-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01532,2026-09-02T11:34:38Z,FILE-02,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01731,2026-09-02T11:50:03Z,JUMP-01,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02066,2026-09-02T11:58:03Z,PATCH-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01052,2026-09-02T12:11:56Z,JUMP-01,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01141,2026-09-02T12:12:42Z,FILE-02,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02229,2026-09-02T12:15:30Z,PATCH-01,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02659,2026-09-02T12:17:40Z,APP-03,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02346,2026-09-02T12:21:14Z,DC-01,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02152,2026-09-02T12:22:46Z,DC-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01934,2026-09-02T12:24:17Z,FILE-02,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01973,2026-09-02T12:25:21Z,JUMP-01,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02299,2026-09-02T12:28:48Z,JUMP-01,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02222,2026-09-02T12:44:41Z,FILE-02,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01006,2026-09-02T12:44:55Z,APP-03,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02529,2026-09-02T12:45:46Z,FILE-02,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02624,2026-09-02T12:46:31Z,APP-03,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01948,2026-09-02T12:47:36Z,MGMT-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01516,2026-09-02T12:49:24Z,APP-03,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02177,2026-09-02T12:50:53Z,HR-WS-22,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02280,2026-09-02T12:52:27Z,FILE-02,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02464,2026-09-02T12:56:27Z,JUMP-01,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02482,2026-09-02T13:11:15Z,FILE-02,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02256,2026-09-02T13:13:21Z,HR-WS-22,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01930,2026-09-02T13:14:35Z,HR-WS-22,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01630,2026-09-02T13:15:29Z,HR-WS-22,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01015,2026-09-02T13:16:04Z,FILE-02,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02405,2026-09-02T13:17:56Z,PATCH-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01894,2026-09-02T13:22:24Z,APP-03,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01860,2026-09-02T13:27:09Z,FILE-02,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01711,2026-09-02T13:31:45Z,HR-WS-22,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01180,2026-09-02T13:33:59Z,APP-03,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02568,2026-09-02T13:34:11Z,FILE-02,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01154,2026-09-02T13:35:34Z,HR-WS-22,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02528,2026-09-02T13:35:48Z,JUMP-01,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02209,2026-09-02T13:36:52Z,DC-01,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02472,2026-09-02T13:39:45Z,HR-WS-22,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02386,2026-09-02T13:56:33Z,APP-03,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02181,2026-09-02T13:56:57Z,HR-WS-22,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01781,2026-09-02T13:58:25Z,DC-01,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02183,2026-09-02T14:02:08Z,APP-03,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02678,2026-09-02T14:08:35Z,APP-03,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01483,2026-09-02T14:11:36Z,PATCH-01,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01342,2026-09-02T14:25:53Z,JUMP-01,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01732,2026-09-02T14:29:56Z,DC-01,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01181,2026-09-02T14:34:54Z,DC-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01591,2026-09-02T14:37:24Z,PATCH-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01253,2026-09-02T14:48:48Z,APP-03,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02301,2026-09-02T14:48:53Z,JUMP-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01560,2026-09-02T14:57:06Z,PATCH-01,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01523,2026-09-02T15:03:31Z,FILE-02,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01546,2026-09-02T15:05:34Z,MGMT-01,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02262,2026-09-02T15:06:20Z,APP-03,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02602,2026-09-02T15:17:03Z,MGMT-01,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01832,2026-09-02T15:21:18Z,APP-03,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02236,2026-09-02T15:24:00Z,DC-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02011,2026-09-02T15:27:40Z,HR-WS-22,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02572,2026-09-02T15:27:43Z,DC-01,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01753,2026-09-02T15:33:23Z,JUMP-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02206,2026-09-02T15:33:38Z,JUMP-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02288,2026-09-02T15:36:17Z,HR-WS-22,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01108,2026-09-02T15:39:19Z,DC-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02459,2026-09-02T15:44:35Z,DC-01,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01481,2026-09-02T15:46:45Z,FILE-02,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01194,2026-09-02T15:48:07Z,FILE-02,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01691,2026-09-02T15:51:59Z,MGMT-01,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01021,2026-09-02T16:00:51Z,JUMP-01,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01226,2026-09-02T16:01:48Z,FILE-02,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01666,2026-09-02T16:04:29Z,APP-03,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01147,2026-09-02T16:06:46Z,APP-03,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02664,2026-09-02T16:08:35Z,HR-WS-22,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02710,2026-09-02T16:09:08Z,DC-01,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01442,2026-09-02T16:10:38Z,HR-WS-22,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01723,2026-09-02T16:10:58Z,HR-WS-22,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01411,2026-09-02T16:13:59Z,APP-03,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02728,2026-09-02T16:19:42Z,APP-03,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02792,2026-09-02T16:23:16Z,JUMP-01,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01599,2026-09-02T16:25:15Z,PATCH-01,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01420,2026-09-02T16:27:21Z,JUMP-01,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01124,2026-09-02T16:30:18Z,APP-03,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01431,2026-09-02T16:32:40Z,PATCH-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02629,2026-09-02T16:33:22Z,APP-03,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02294,2026-09-02T16:42:45Z,MGMT-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02594,2026-09-02T16:46:13Z,APP-03,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01686,2026-09-02T16:48:59Z,DC-01,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01716,2026-09-02T16:54:20Z,PATCH-01,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01995,2026-09-02T17:06:19Z,FILE-02,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01446,2026-09-02T17:15:15Z,JUMP-01,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01450,2026-09-02T17:16:39Z,PATCH-01,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02009,2026-09-02T17:18:16Z,DC-01,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02155,2026-09-02T17:23:35Z,HR-WS-22,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01556,2026-09-02T17:27:56Z,APP-03,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02345,2026-09-02T17:29:18Z,PATCH-01,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02002,2026-09-02T17:31:00Z,DC-01,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02377,2026-09-02T17:31:34Z,FILE-02,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02259,2026-09-02T17:34:19Z,FILE-02,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01024,2026-09-02T17:37:38Z,FILE-02,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01305,2026-09-02T17:39:36Z,APP-03,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02571,2026-09-02T17:50:50Z,PATCH-01,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02541,2026-09-02T17:51:41Z,FILE-02,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02223,2026-09-02T17:52:50Z,APP-03,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01644,2026-09-02T17:54:16Z,JUMP-01,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02698,2026-09-02T17:55:15Z,JUMP-01,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02338,2026-09-02T17:58:39Z,DC-01,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02241,2026-09-02T17:59:26Z,DC-01,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02558,2026-09-02T18:04:07Z,PATCH-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02593,2026-09-02T18:10:51Z,JUMP-01,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01785,2026-09-02T18:20:26Z,FILE-02,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01122,2026-09-02T18:24:06Z,DC-01,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02520,2026-09-02T18:25:13Z,HR-WS-22,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01193,2026-09-02T18:29:13Z,HR-WS-22,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01179,2026-09-02T18:33:06Z,JUMP-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
