event_id,_time,src_host,dest_host,user,protocol,result,source_ip,classification,note
AUTH-01259,2026-08-13T20:43:14Z,APP-API-02,JUMP-01,ACME\svc_backup,RDP,failure,10.50.26.18,benign,routine authentication
AUTH-00320,2026-08-13T20:43:47Z,DEPLOY-01,DEPLOY-01,ACME\jsmith,NTLM,success,10.50.42.200,benign,routine authentication
AUTH-01426,2026-08-13T20:56:12Z,APP-API-03,FIN-WS-14,NT AUTHORITY\SYSTEM,WinRM,success,10.50.12.171,benign,routine authentication
AUTH-00374,2026-08-13T20:56:44Z,APP-API-03,FIN-WS-14,ACME\svc_backup,NTLM,success,10.50.4.132,benign,routine authentication
AUTH-00740,2026-08-13T21:13:17Z,FIN-WS-14,DEPLOY-01,ACME\svc_deploy,RDP,success,10.50.8.160,benign,routine authentication
AUTH-00302,2026-08-13T21:15:26Z,DEPLOY-01,APP-API-03,ACME\jsmith,Kerberos,failure,10.50.7.94,benign,routine authentication
AUTH-00609,2026-08-13T21:16:29Z,DEPLOY-01,DEPLOY-01,ACME\jsmith,NTLM,success,10.50.8.216,benign,routine authentication
AUTH-01323,2026-08-13T21:18:36Z,APP-API-02,JUMP-01,ACME\mrivera,WinRM,success,10.50.19.117,benign,routine authentication
AUTH-00441,2026-08-13T21:24:37Z,APP-API-03,DEPLOY-01,ACME\mrivera,Kerberos,success,10.50.42.12,benign,routine authentication
AUTH-00659,2026-08-13T21:33:02Z,FILE-02,APP-API-02,ACME\svc_deploy,NTLM,failure,10.50.36.60,benign,routine authentication
AUTH-01155,2026-08-13T21:33:20Z,DEPLOY-01,FILE-02,NT AUTHORITY\SYSTEM,NTLM,success,10.50.34.210,benign,routine authentication
AUTH-00805,2026-08-13T21:36:05Z,APP-API-03,FIN-WS-14,ACME\svc_backup,NTLM,failure,10.50.41.106,benign,routine authentication
AUTH-00849,2026-08-13T21:38:17Z,DEPLOY-01,APP-API-02,ACME\svc_deploy,Kerberos,failure,10.50.45.234,benign,routine authentication
AUTH-01410,2026-08-13T21:38:41Z,JUMP-01,DEPLOY-01,ACME\jsmith,NTLM,success,10.50.30.191,benign,routine authentication
AUTH-00578,2026-08-13T21:38:59Z,APP-API-02,APP-API-02,ACME\svc_backup,NTLM,success,10.50.46.216,benign,routine authentication
AUTH-00024,2026-08-13T21:47:31Z,APP-API-03,FIN-WS-14,ACME\mrivera,RDP,success,10.50.32.80,benign,routine authentication
AUTH-00911,2026-08-13T21:48:00Z,JUMP-01,APP-API-03,ACME\svc_backup,RDP,success,10.50.36.144,benign,routine authentication
AUTH-00380,2026-08-13T21:53:06Z,APP-API-03,APP-API-02,ACME\mrivera,WinRM,success,10.50.50.93,benign,routine authentication
AUTH-00489,2026-08-13T21:56:39Z,JUMP-01,FIN-WS-14,ACME\jsmith,NTLM,success,10.50.10.219,benign,routine authentication
AUTH-00976,2026-08-13T21:56:46Z,FILE-02,APP-API-03,ACME\svc_backup,RDP,failure,10.50.26.16,benign,routine authentication
AUTH-00365,2026-08-13T22:02:00Z,FIN-WS-14,APP-API-03,ACME\jsmith,Kerberos,success,10.50.5.147,benign,routine authentication
AUTH-00634,2026-08-13T22:02:19Z,FILE-02,JUMP-01,NT AUTHORITY\SYSTEM,RDP,failure,10.50.8.28,benign,routine authentication
AUTH-00047,2026-08-13T22:11:46Z,APP-API-03,APP-API-03,NT AUTHORITY\SYSTEM,NTLM,failure,10.50.11.231,benign,routine authentication
AUTH-00473,2026-08-13T22:34:36Z,DEPLOY-01,FILE-02,NT AUTHORITY\SYSTEM,NTLM,success,10.50.46.129,benign,routine authentication
AUTH-00332,2026-08-13T22:43:52Z,FILE-02,DEPLOY-01,ACME\svc_backup,WinRM,success,10.50.17.204,benign,routine authentication
AUTH-00504,2026-08-13T22:47:29Z,JUMP-01,FILE-02,ACME\svc_backup,Kerberos,success,10.50.29.218,benign,routine authentication
AUTH-00216,2026-08-13T22:48:27Z,JUMP-01,FILE-02,ACME\jsmith,Kerberos,success,10.50.24.188,benign,routine authentication
AUTH-01215,2026-08-13T22:56:05Z,APP-API-03,APP-API-02,ACME\svc_deploy,NTLM,failure,10.50.34.26,benign,routine authentication
AUTH-01356,2026-08-13T22:59:41Z,DEPLOY-01,FIN-WS-14,ACME\mrivera,Kerberos,success,10.50.5.108,benign,routine authentication
AUTH-00876,2026-08-13T23:00:05Z,DEPLOY-01,APP-API-02,ACME\jsmith,WinRM,failure,10.50.22.25,benign,routine authentication
AUTH-00725,2026-08-13T23:01:18Z,APP-API-03,APP-API-03,ACME\jsmith,WinRM,success,10.50.39.86,benign,routine authentication
AUTH-00535,2026-08-13T23:02:48Z,DEPLOY-01,APP-API-03,ACME\svc_deploy,WinRM,success,10.50.2.98,benign,routine authentication
AUTH-00089,2026-08-13T23:03:15Z,APP-API-03,APP-API-02,ACME\jsmith,WinRM,success,10.50.3.94,benign,routine authentication
AUTH-01369,2026-08-13T23:06:41Z,DEPLOY-01,FILE-02,ACME\svc_deploy,WinRM,success,10.50.20.58,benign,routine authentication
AUTH-00406,2026-08-13T23:16:05Z,FILE-02,FIN-WS-14,NT AUTHORITY\SYSTEM,WinRM,success,10.50.22.17,benign,routine authentication
AUTH-00566,2026-08-13T23:20:35Z,FILE-02,DEPLOY-01,ACME\jsmith,WinRM,success,10.50.21.213,benign,routine authentication
AUTH-00069,2026-08-13T23:21:49Z,DEPLOY-01,APP-API-03,ACME\svc_deploy,Kerberos,success,10.50.45.75,benign,routine authentication
AUTH-00749,2026-08-13T23:41:05Z,APP-API-02,FIN-WS-14,ACME\svc_backup,Kerberos,success,10.50.14.235,benign,routine authentication
AUTH-00073,2026-08-13T23:48:09Z,APP-API-02,APP-API-02,ACME\jsmith,RDP,success,10.50.33.166,benign,routine authentication
AUTH-00097,2026-08-13T23:49:48Z,FILE-02,FIN-WS-14,ACME\svc_backup,Kerberos,success,10.50.5.144,benign,routine authentication
AUTH-00025,2026-08-14T00:15:20Z,APP-API-03,FILE-02,NT AUTHORITY\SYSTEM,Kerberos,success,10.50.35.147,benign,routine authentication
AUTH-00949,2026-08-14T00:15:45Z,FILE-02,FIN-WS-14,NT AUTHORITY\SYSTEM,WinRM,success,10.50.7.220,benign,routine authentication
AUTH-01367,2026-08-14T00:21:30Z,JUMP-01,DEPLOY-01,ACME\jsmith,Kerberos,success,10.50.41.146,benign,routine authentication
AUTH-01030,2026-08-14T00:22:38Z,JUMP-01,FIN-WS-14,ACME\mrivera,Kerberos,failure,10.50.49.197,benign,routine authentication
AUTH-00011,2026-08-14T00:25:30Z,DEPLOY-01,APP-API-02,ACME\mrivera,WinRM,success,10.50.42.37,benign,routine authentication
AUTH-00784,2026-08-14T00:27:37Z,APP-API-02,FILE-02,ACME\svc_deploy,RDP,failure,10.50.16.161,benign,routine authentication
AUTH-00312,2026-08-14T00:28:23Z,FIN-WS-14,JUMP-01,ACME\svc_deploy,Kerberos,success,10.50.12.65,benign,routine authentication
AUTH-00386,2026-08-14T00:30:19Z,JUMP-01,APP-API-02,NT AUTHORITY\SYSTEM,NTLM,success,10.50.16.211,benign,routine authentication
AUTH-01153,2026-08-14T00:36:38Z,FILE-02,APP-API-03,ACME\svc_deploy,RDP,success,10.50.37.200,benign,routine authentication
AUTH-00201,2026-08-14T00:38:46Z,DEPLOY-01,APP-API-02,ACME\mrivera,Kerberos,success,10.50.13.72,benign,routine authentication
AUTH-01266,2026-08-14T00:42:01Z,DEPLOY-01,FILE-02,ACME\jsmith,NTLM,success,10.50.23.85,benign,routine authentication
AUTH-00591,2026-08-14T00:48:40Z,APP-API-02,FIN-WS-14,NT AUTHORITY\SYSTEM,RDP,success,10.50.41.199,benign,routine authentication
AUTH-00620,2026-08-14T01:10:39Z,APP-API-03,APP-API-02,ACME\jsmith,Kerberos,success,10.50.29.183,benign,routine authentication
AUTH-00759,2026-08-14T01:20:28Z,FIN-WS-14,APP-API-02,NT AUTHORITY\SYSTEM,NTLM,success,10.50.30.218,benign,routine authentication
AUTH-00113,2026-08-14T01:24:13Z,JUMP-01,FIN-WS-14,ACME\svc_backup,RDP,failure,10.50.41.61,benign,routine authentication
AUTH-01268,2026-08-14T01:35:17Z,APP-API-03,FIN-WS-14,ACME\svc_deploy,NTLM,success,10.50.41.14,benign,routine authentication
AUTH-00838,2026-08-14T01:36:54Z,JUMP-01,FIN-WS-14,ACME\mrivera,Kerberos,failure,10.50.28.49,benign,routine authentication
AUTH-01320,2026-08-14T01:47:33Z,APP-API-02,DEPLOY-01,NT AUTHORITY\SYSTEM,WinRM,success,10.50.38.99,benign,routine authentication
AUTH-01453,2026-08-14T01:59:26Z,JUMP-01,FIN-WS-14,ACME\svc_backup,Kerberos,success,10.50.34.178,benign,routine authentication
AUTH-00382,2026-08-14T02:17:57Z,APP-API-03,APP-API-02,ACME\svc_backup,RDP,success,10.50.6.19,benign,routine authentication
AUTH-00002,2026-08-14T02:19:57Z,FIN-WS-14,FIN-WS-14,ACME\jsmith,Kerberos,failure,10.50.18.204,benign,routine authentication
AUTH-00318,2026-08-14T02:22:19Z,DEPLOY-01,APP-API-03,ACME\svc_backup,WinRM,success,10.50.2.235,benign,routine authentication
AUTH-01138,2026-08-14T02:29:10Z,FILE-02,APP-API-02,ACME\svc_backup,WinRM,success,10.50.4.147,benign,routine authentication
AUTH-00896,2026-08-14T02:29:17Z,JUMP-01,FILE-02,ACME\svc_deploy,NTLM,success,10.50.29.10,benign,routine authentication
AUTH-00522,2026-08-14T02:34:26Z,APP-API-03,FILE-02,ACME\jsmith,WinRM,success,10.50.30.178,benign,routine authentication
AUTH-01344,2026-08-14T02:45:41Z,FIN-WS-14,FILE-02,ACME\svc_backup,RDP,success,10.50.14.107,benign,routine authentication
AUTH-00066,2026-08-14T02:46:04Z,DEPLOY-01,APP-API-03,NT AUTHORITY\SYSTEM,NTLM,success,10.50.2.71,benign,routine authentication
AUTH-01393,2026-08-14T03:04:33Z,DEPLOY-01,DEPLOY-01,ACME\mrivera,Kerberos,success,10.50.29.72,benign,routine authentication
AUTH-00680,2026-08-14T03:13:00Z,JUMP-01,FIN-WS-14,ACME\svc_backup,Kerberos,failure,10.50.13.128,benign,routine authentication
AUTH-01406,2026-08-14T03:17:42Z,JUMP-01,DEPLOY-01,ACME\svc_deploy,WinRM,failure,10.50.23.102,benign,routine authentication
AUTH-00643,2026-08-14T03:17:51Z,JUMP-01,JUMP-01,ACME\svc_deploy,RDP,success,10.50.33.227,benign,routine authentication
AUTH-00343,2026-08-14T03:23:04Z,FILE-02,DEPLOY-01,ACME\svc_deploy,Kerberos,success,10.50.39.38,benign,routine authentication
AUTH-00617,2026-08-14T03:28:20Z,APP-API-02,JUMP-01,NT AUTHORITY\SYSTEM,NTLM,success,10.50.2.214,benign,routine authentication
AUTH-01232,2026-08-14T03:37:16Z,DEPLOY-01,JUMP-01,ACME\mrivera,NTLM,success,10.50.41.110,benign,routine authentication
AUTH-01163,2026-08-14T03:41:47Z,DEPLOY-01,DEPLOY-01,ACME\jsmith,WinRM,success,10.50.7.82,benign,routine authentication
AUTH-00795,2026-08-14T03:50:27Z,APP-API-02,FILE-02,NT AUTHORITY\SYSTEM,Kerberos,success,10.50.32.50,benign,routine authentication
AUTH-01077,2026-08-14T04:03:26Z,JUMP-01,DEPLOY-01,ACME\jsmith,Kerberos,failure,10.50.11.151,benign,routine authentication
AUTH-00693,2026-08-14T04:11:10Z,DEPLOY-01,FILE-02,NT AUTHORITY\SYSTEM,RDP,success,10.50.37.2,benign,routine authentication
AUTH-01286,2026-08-14T04:17:25Z,FIN-WS-14,JUMP-01,ACME\svc_backup,WinRM,success,10.50.20.12,benign,routine authentication
AUTH-01129,2026-08-14T04:18:12Z,FILE-02,FILE-02,ACME\svc_backup,WinRM,success,10.50.10.196,benign,routine authentication
AUTH-00655,2026-08-14T04:41:48Z,FILE-02,JUMP-01,ACME\svc_deploy,NTLM,success,10.50.2.176,benign,routine authentication
AUTH-00781,2026-08-14T04:47:41Z,APP-API-03,FIN-WS-14,ACME\jsmith,NTLM,success,10.50.3.232,benign,routine authentication
AUTH-00321,2026-08-14T04:56:46Z,JUMP-01,DEPLOY-01,ACME\svc_backup,RDP,success,10.50.37.98,benign,routine authentication
AUTH-00345,2026-08-14T05:15:04Z,DEPLOY-01,FILE-02,ACME\jsmith,RDP,success,10.50.19.35,benign,routine authentication
AUTH-00768,2026-08-14T05:18:21Z,APP-API-03,APP-API-03,ACME\jsmith,WinRM,success,10.50.9.206,benign,routine authentication
AUTH-01255,2026-08-14T05:23:30Z,DEPLOY-01,APP-API-03,ACME\mrivera,WinRM,success,10.50.12.23,benign,routine authentication
AUTH-00563,2026-08-14T05:32:09Z,FIN-WS-14,APP-API-03,NT AUTHORITY\SYSTEM,RDP,success,10.50.32.80,benign,routine authentication
AUTH-01348,2026-08-14T05:37:05Z,FILE-02,JUMP-01,NT AUTHORITY\SYSTEM,RDP,success,10.50.22.119,benign,routine authentication
AUTH-01024,2026-08-14T05:41:04Z,FILE-02,FIN-WS-14,ACME\svc_deploy,NTLM,success,10.50.24.181,benign,routine authentication
AUTH-00490,2026-08-14T05:43:33Z,FILE-02,APP-API-03,ACME\mrivera,Kerberos,success,10.50.33.97,benign,routine authentication
AUTH-00060,2026-08-14T05:44:08Z,FIN-WS-14,JUMP-01,ACME\jsmith,RDP,success,10.50.12.100,benign,routine authentication
AUTH-01294,2026-08-14T05:45:23Z,APP-API-02,DEPLOY-01,ACME\svc_backup,RDP,success,10.50.33.184,benign,routine authentication
AUTH-00466,2026-08-14T05:47:26Z,FILE-02,FILE-02,ACME\jsmith,Kerberos,success,10.50.41.6,benign,routine authentication
AUTH-01020,2026-08-14T05:55:32Z,FILE-02,FILE-02,ACME\svc_deploy,WinRM,success,10.50.35.218,benign,routine authentication
AUTH-00326,2026-08-14T05:58:47Z,FIN-WS-14,APP-API-02,NT AUTHORITY\SYSTEM,Kerberos,success,10.50.10.86,benign,routine authentication
AUTH-00475,2026-08-14T06:14:56Z,DEPLOY-01,JUMP-01,ACME\mrivera,RDP,success,10.50.47.191,benign,routine authentication
AUTH-00307,2026-08-14T06:24:22Z,FIN-WS-14,JUMP-01,NT AUTHORITY\SYSTEM,Kerberos,success,10.50.32.73,benign,routine authentication
AUTH-01124,2026-08-14T06:50:12Z,APP-API-03,FILE-02,ACME\svc_deploy,Kerberos,success,10.50.25.82,benign,routine authentication
AUTH-01059,2026-08-14T06:51:26Z,APP-API-03,DEPLOY-01,ACME\svc_deploy,Kerberos,failure,10.50.42.236,benign,routine authentication
AUTH-00883,2026-08-14T07:09:04Z,FIN-WS-14,DEPLOY-01,ACME\svc_backup,Kerberos,success,10.50.4.139,benign,routine authentication
AUTH-00092,2026-08-14T07:14:01Z,APP-API-02,APP-API-03,ACME\jsmith,Kerberos,success,10.50.15.66,benign,routine authentication
AUTH-01170,2026-08-14T07:14:26Z,DEPLOY-01,JUMP-01,ACME\jsmith,WinRM,failure,10.50.35.145,benign,routine authentication
AUTH-00499,2026-08-14T07:22:48Z,DEPLOY-01,FIN-WS-14,ACME\mrivera,Kerberos,success,10.50.24.178,benign,routine authentication
AUTH-01285,2026-08-14T07:26:38Z,JUMP-01,APP-API-02,ACME\svc_backup,WinRM,success,10.50.17.169,benign,routine authentication
AUTH-00970,2026-08-14T07:27:09Z,DEPLOY-01,APP-API-03,ACME\mrivera,Kerberos,success,10.50.6.161,benign,routine authentication
AUTH-00235,2026-08-14T07:28:15Z,DEPLOY-01,FILE-02,ACME\jsmith,WinRM,failure,10.50.13.206,benign,routine authentication
AUTH-01201,2026-08-14T07:39:45Z,DEPLOY-01,APP-API-02,ACME\svc_backup,RDP,success,10.50.11.238,benign,routine authentication
AUTH-00943,2026-08-14T07:45:28Z,DEPLOY-01,APP-API-03,ACME\svc_backup,WinRM,success,10.50.20.160,benign,routine authentication
AUTH-01187,2026-08-14T07:46:03Z,APP-API-03,APP-API-03,ACME\jsmith,Kerberos,success,10.50.27.216,benign,routine authentication
AUTH-01408,2026-08-14T07:50:16Z,FIN-WS-14,DEPLOY-01,ACME\svc_deploy,NTLM,success,10.50.16.90,benign,routine authentication
AUTH-00202,2026-08-14T07:52:13Z,APP-API-02,APP-API-03,NT AUTHORITY\SYSTEM,Kerberos,success,10.50.8.206,benign,routine authentication
AUTH-00173,2026-08-14T07:54:34Z,JUMP-01,FILE-02,NT AUTHORITY\SYSTEM,RDP,success,10.50.12.164,benign,routine authentication
AUTH-01416,2026-08-14T08:06:19Z,DEPLOY-01,DEPLOY-01,ACME\svc_backup,NTLM,failure,10.50.32.29,benign,routine authentication
AUTH-00281,2026-08-14T08:10:51Z,FIN-WS-14,FILE-02,ACME\jsmith,Kerberos,success,10.50.40.121,benign,routine authentication
AUTH-00213,2026-08-14T08:14:38Z,APP-API-02,APP-API-03,ACME\svc_backup,Kerberos,success,10.50.2.75,benign,routine authentication
AUTH-01455,2026-08-14T08:22:14Z,APP-API-02,FIN-WS-14,ACME\svc_deploy,RDP,success,10.50.14.88,benign,routine authentication
AUTH-00913,2026-08-14T08:23:16Z,APP-API-03,JUMP-01,ACME\mrivera,NTLM,success,10.50.40.112,benign,routine authentication
AUTH-00884,2026-08-14T08:29:21Z,APP-API-03,FIN-WS-14,ACME\jsmith,NTLM,failure,10.50.17.21,benign,routine authentication
AUTH-00029,2026-08-14T08:36:05Z,APP-API-02,DEPLOY-01,ACME\jsmith,WinRM,failure,10.50.11.239,benign,routine authentication
AUTH-01003,2026-08-14T08:42:25Z,DEPLOY-01,FILE-02,ACME\svc_deploy,RDP,success,10.50.10.104,benign,routine authentication
AUTH-00166,2026-08-14T08:50:31Z,JUMP-01,APP-API-02,ACME\mrivera,RDP,success,10.50.24.234,benign,routine authentication
AUTH-01464,2026-08-14T08:55:47Z,JUMP-01,APP-API-03,NT AUTHORITY\SYSTEM,WinRM,success,10.50.33.81,benign,routine authentication
AUTH-01142,2026-08-14T08:57:46Z,DEPLOY-01,DEPLOY-01,ACME\svc_deploy,NTLM,success,10.50.45.155,benign,routine authentication
AUTH-01346,2026-08-14T09:02:32Z,JUMP-01,FIN-WS-14,NT AUTHORITY\SYSTEM,RDP,success,10.50.50.11,benign,routine authentication
AUTH-00746,2026-08-14T09:02:55Z,APP-API-03,APP-API-02,ACME\svc_deploy,WinRM,success,10.50.11.147,benign,routine authentication
AUTH-00735,2026-08-14T09:03:10Z,FILE-02,APP-API-02,ACME\mrivera,RDP,success,10.50.50.173,benign,routine authentication
AUTH-00487,2026-08-14T09:04:26Z,FILE-02,APP-API-03,ACME\svc_deploy,NTLM,success,10.50.42.202,benign,routine authentication
AUTH-00621,2026-08-14T09:06:55Z,FIN-WS-14,JUMP-01,ACME\mrivera,Kerberos,failure,10.50.18.7,benign,routine authentication
AUTH-01239,2026-08-14T09:11:44Z,APP-API-03,DEPLOY-01,ACME\svc_deploy,Kerberos,failure,10.50.49.144,benign,routine authentication
AUTH-00843,2026-08-14T09:12:12Z,DEPLOY-01,FIN-WS-14,NT AUTHORITY\SYSTEM,WinRM,success,10.50.46.230,benign,routine authentication
AUTH-00541,2026-08-14T09:29:44Z,DEPLOY-01,APP-API-02,ACME\svc_deploy,NTLM,success,10.50.1.142,benign,routine authentication
AUTH-00967,2026-08-14T09:42:54Z,APP-API-03,FILE-02,ACME\svc_backup,RDP,success,10.50.49.94,benign,routine authentication
AUTH-01368,2026-08-14T09:47:56Z,APP-API-03,JUMP-01,ACME\mrivera,Kerberos,success,10.50.31.125,benign,routine authentication
AUTH-00437,2026-08-14T09:48:10Z,DEPLOY-01,APP-API-03,ACME\svc_backup,NTLM,failure,10.50.25.152,benign,routine authentication
AUTH-00171,2026-08-14T09:50:34Z,DEPLOY-01,JUMP-01,NT AUTHORITY\SYSTEM,RDP,success,10.50.20.158,benign,routine authentication
AUTH-00403,2026-08-14T09:57:08Z,FILE-02,FIN-WS-14,ACME\mrivera,NTLM,failure,10.50.7.171,benign,routine authentication
AUTH-00076,2026-08-14T09:58:23Z,DEPLOY-01,APP-API-03,ACME\svc_deploy,WinRM,success,10.50.24.194,benign,routine authentication
AUTH-00968,2026-08-14T10:00:41Z,APP-API-02,FIN-WS-14,ACME\svc_deploy,RDP,failure,10.50.11.65,benign,routine authentication
AUTH-01084,2026-08-14T10:04:27Z,JUMP-01,JUMP-01,ACME\mrivera,Kerberos,success,10.50.20.204,benign,routine authentication
AUTH-00683,2026-08-14T10:07:40Z,APP-API-03,FILE-02,NT AUTHORITY\SYSTEM,RDP,success,10.50.14.199,benign,routine authentication
AUTH-00274,2026-08-14T10:07:49Z,APP-API-02,FILE-02,ACME\svc_backup,WinRM,success,10.50.5.152,benign,routine authentication
AUTH-00624,2026-08-14T10:09:18Z,FIN-WS-14,APP-API-02,NT AUTHORITY\SYSTEM,NTLM,success,10.50.22.169,benign,routine authentication
AUTH-00892,2026-08-14T10:11:39Z,APP-API-02,APP-API-02,ACME\svc_backup,RDP,success,10.50.48.238,benign,routine authentication
AUTH-01062,2026-08-14T10:13:31Z,APP-API-02,APP-API-02,ACME\mrivera,WinRM,success,10.50.19.197,benign,routine authentication
AUTH-01345,2026-08-14T10:22:42Z,APP-API-03,FIN-WS-14,ACME\svc_backup,NTLM,success,10.50.14.95,benign,routine authentication
AUTH-01422,2026-08-14T10:28:35Z,FIN-WS-14,APP-API-02,ACME\svc_backup,RDP,success,10.50.42.73,benign,routine authentication
AUTH-01229,2026-08-14T10:32:23Z,APP-API-03,JUMP-01,ACME\svc_backup,NTLM,success,10.50.36.118,benign,routine authentication
AUTH-00420,2026-08-14T10:38:53Z,JUMP-01,APP-API-03,ACME\mrivera,RDP,success,10.50.20.118,benign,routine authentication
AUTH-00644,2026-08-14T10:42:25Z,JUMP-01,DEPLOY-01,ACME\jsmith,NTLM,success,10.50.41.171,benign,routine authentication
AUTH-01060,2026-08-14T10:45:56Z,APP-API-03,DEPLOY-01,NT AUTHORITY\SYSTEM,RDP,success,10.50.25.218,benign,routine authentication
AUTH-00366,2026-08-14T10:47:59Z,APP-API-03,FIN-WS-14,ACME\jsmith,WinRM,failure,10.50.11.138,benign,routine authentication
AUTH-00296,2026-08-14T10:48:36Z,APP-API-03,FILE-02,ACME\svc_backup,RDP,success,10.50.40.61,benign,routine authentication
AUTH-01388,2026-08-14T10:51:32Z,DEPLOY-01,FILE-02,ACME\mrivera,Kerberos,success,10.50.20.189,benign,routine authentication
AUTH-00709,2026-08-14T10:53:38Z,APP-API-03,FILE-02,ACME\svc_backup,NTLM,success,10.50.21.186,benign,routine authentication
AUTH-00108,2026-08-14T10:53:57Z,FILE-02,APP-API-02,ACME\svc_backup,RDP,failure,10.50.15.216,benign,routine authentication
AUTH-01281,2026-08-14T11:01:21Z,FIN-WS-14,FILE-02,NT AUTHORITY\SYSTEM,WinRM,success,10.50.7.108,benign,routine authentication
AUTH-00798,2026-08-14T11:07:28Z,FILE-02,FILE-02,NT AUTHORITY\SYSTEM,WinRM,success,10.50.17.70,benign,routine authentication
AUTH-00691,2026-08-14T11:12:55Z,JUMP-01,FILE-02,ACME\jsmith,NTLM,failure,10.50.26.143,benign,routine authentication
AUTH-00669,2026-08-14T11:14:10Z,DEPLOY-01,FILE-02,ACME\svc_deploy,Kerberos,success,10.50.19.200,benign,routine authentication
AUTH-00665,2026-08-14T11:26:06Z,DEPLOY-01,JUMP-01,NT AUTHORITY\SYSTEM,RDP,success,10.50.26.223,benign,routine authentication
AUTH-00857,2026-08-14T11:36:08Z,APP-API-02,APP-API-03,ACME\svc_deploy,WinRM,success,10.50.34.221,benign,routine authentication
AUTH-01148,2026-08-14T11:43:33Z,JUMP-01,FILE-02,ACME\svc_backup,Kerberos,success,10.50.23.83,benign,routine authentication
AUTH-00197,2026-08-14T11:59:53Z,JUMP-01,DEPLOY-01,ACME\svc_backup,WinRM,success,10.50.26.61,benign,routine authentication
AUTH-00048,2026-08-14T12:11:11Z,DEPLOY-01,FILE-02,ACME\mrivera,NTLM,success,10.50.37.109,benign,routine authentication
AUTH-00720,2026-08-14T12:11:50Z,DEPLOY-01,JUMP-01,ACME\svc_backup,WinRM,success,10.50.9.181,benign,routine authentication
AUTH-01361,2026-08-14T12:20:47Z,APP-API-03,APP-API-02,ACME\jsmith,NTLM,failure,10.50.26.20,benign,routine authentication
AUTH-01016,2026-08-14T12:37:37Z,APP-API-03,APP-API-03,ACME\svc_backup,Kerberos,success,10.50.5.168,benign,routine authentication
AUTH-00623,2026-08-14T12:41:33Z,DEPLOY-01,JUMP-01,ACME\svc_deploy,RDP,success,10.50.40.23,benign,routine authentication
AUTH-01358,2026-08-14T12:43:49Z,FIN-WS-14,APP-API-02,ACME\svc_backup,RDP,success,10.50.15.18,benign,routine authentication
AUTH-01387,2026-08-14T12:59:21Z,FIN-WS-14,FIN-WS-14,ACME\svc_deploy,NTLM,success,10.50.3.177,benign,routine authentication
AUTH-00889,2026-08-14T13:01:26Z,APP-API-03,FIN-WS-14,ACME\mrivera,WinRM,success,10.50.7.9,benign,routine authentication
AUTH-00613,2026-08-14T13:05:58Z,DEPLOY-01,FIN-WS-14,NT AUTHORITY\SYSTEM,RDP,success,10.50.9.46,benign,routine authentication
AUTH-01402,2026-08-14T13:15:16Z,APP-API-03,FILE-02,ACME\mrivera,WinRM,success,10.50.28.12,benign,routine authentication
AUTH-00346,2026-08-14T13:15:36Z,FILE-02,JUMP-01,NT AUTHORITY\SYSTEM,WinRM,failure,10.50.12.71,benign,routine authentication
