asset_id,host,role,owner,criticality,expected_admin_sources,note
AST-01321,LAB-ASSET-1320,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01322,LAB-ASSET-1321,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01323,LAB-ASSET-1322,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01324,LAB-ASSET-1323,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01325,LAB-ASSET-1324,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01326,LAB-ASSET-1325,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01327,LAB-ASSET-1326,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01328,LAB-ASSET-1327,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01329,LAB-ASSET-1328,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01330,LAB-ASSET-1329,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01331,LAB-ASSET-1330,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01332,LAB-ASSET-1331,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01333,LAB-ASSET-1332,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01334,LAB-ASSET-1333,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01335,LAB-ASSET-1334,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01336,LAB-ASSET-1335,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01337,LAB-ASSET-1336,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01338,LAB-ASSET-1337,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01339,LAB-ASSET-1338,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01340,LAB-ASSET-1339,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01341,LAB-ASSET-1340,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01342,LAB-ASSET-1341,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01343,LAB-ASSET-1342,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01344,LAB-ASSET-1343,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01345,LAB-ASSET-1344,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01346,LAB-ASSET-1345,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01347,LAB-ASSET-1346,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01348,LAB-ASSET-1347,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01349,LAB-ASSET-1348,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01350,LAB-ASSET-1349,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01351,LAB-ASSET-1350,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01352,LAB-ASSET-1351,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01353,LAB-ASSET-1352,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01354,LAB-ASSET-1353,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01355,LAB-ASSET-1354,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01356,LAB-ASSET-1355,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01357,LAB-ASSET-1356,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01358,LAB-ASSET-1357,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01359,LAB-ASSET-1358,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01360,LAB-ASSET-1359,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01361,LAB-ASSET-1360,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01362,LAB-ASSET-1361,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01363,LAB-ASSET-1362,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01364,LAB-ASSET-1363,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01365,LAB-ASSET-1364,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01366,LAB-ASSET-1365,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01367,LAB-ASSET-1366,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01368,LAB-ASSET-1367,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01369,LAB-ASSET-1368,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01370,LAB-ASSET-1369,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01371,LAB-ASSET-1370,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01372,LAB-ASSET-1371,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01373,LAB-ASSET-1372,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01374,LAB-ASSET-1373,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01375,LAB-ASSET-1374,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01376,LAB-ASSET-1375,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01377,LAB-ASSET-1376,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01378,LAB-ASSET-1377,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01379,LAB-ASSET-1378,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01380,LAB-ASSET-1379,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01381,LAB-ASSET-1380,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01382,LAB-ASSET-1381,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01383,LAB-ASSET-1382,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01384,LAB-ASSET-1383,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01385,LAB-ASSET-1384,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01386,LAB-ASSET-1385,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01387,LAB-ASSET-1386,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01388,LAB-ASSET-1387,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01389,LAB-ASSET-1388,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01390,LAB-ASSET-1389,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01391,LAB-ASSET-1390,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01392,LAB-ASSET-1391,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01393,LAB-ASSET-1392,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01394,LAB-ASSET-1393,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01395,LAB-ASSET-1394,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01396,LAB-ASSET-1395,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01397,LAB-ASSET-1396,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01398,LAB-ASSET-1397,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01399,LAB-ASSET-1398,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01400,LAB-ASSET-1399,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01401,LAB-ASSET-1400,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01402,LAB-ASSET-1401,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01403,LAB-ASSET-1402,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01404,LAB-ASSET-1403,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01405,LAB-ASSET-1404,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01406,LAB-ASSET-1405,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01407,LAB-ASSET-1406,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01408,LAB-ASSET-1407,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01409,LAB-ASSET-1408,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01410,LAB-ASSET-1409,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01411,LAB-ASSET-1410,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01412,LAB-ASSET-1411,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01413,LAB-ASSET-1412,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01414,LAB-ASSET-1413,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01415,LAB-ASSET-1414,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01416,LAB-ASSET-1415,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01417,LAB-ASSET-1416,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01418,LAB-ASSET-1417,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01419,LAB-ASSET-1418,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01420,LAB-ASSET-1419,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01421,LAB-ASSET-1420,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01422,LAB-ASSET-1421,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01423,LAB-ASSET-1422,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01424,LAB-ASSET-1423,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01425,LAB-ASSET-1424,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01426,LAB-ASSET-1425,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01427,LAB-ASSET-1426,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01428,LAB-ASSET-1427,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01429,LAB-ASSET-1428,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01430,LAB-ASSET-1429,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01431,LAB-ASSET-1430,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01432,LAB-ASSET-1431,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01433,LAB-ASSET-1432,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01434,LAB-ASSET-1433,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01435,LAB-ASSET-1434,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01436,LAB-ASSET-1435,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01437,LAB-ASSET-1436,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01438,LAB-ASSET-1437,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01439,LAB-ASSET-1438,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01440,LAB-ASSET-1439,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01441,LAB-ASSET-1440,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01442,LAB-ASSET-1441,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01443,LAB-ASSET-1442,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01444,LAB-ASSET-1443,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01445,LAB-ASSET-1444,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01446,LAB-ASSET-1445,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01447,LAB-ASSET-1446,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01448,LAB-ASSET-1447,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01449,LAB-ASSET-1448,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01450,LAB-ASSET-1449,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01451,LAB-ASSET-1450,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01452,LAB-ASSET-1451,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01453,LAB-ASSET-1452,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01454,LAB-ASSET-1453,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01455,LAB-ASSET-1454,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01456,LAB-ASSET-1455,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01457,LAB-ASSET-1456,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01458,LAB-ASSET-1457,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01459,LAB-ASSET-1458,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01460,LAB-ASSET-1459,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01461,LAB-ASSET-1460,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01462,LAB-ASSET-1461,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01463,LAB-ASSET-1462,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01464,LAB-ASSET-1463,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01465,LAB-ASSET-1464,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01466,LAB-ASSET-1465,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01467,LAB-ASSET-1466,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01468,LAB-ASSET-1467,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01469,LAB-ASSET-1468,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01470,LAB-ASSET-1469,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01471,LAB-ASSET-1470,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01472,LAB-ASSET-1471,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01473,LAB-ASSET-1472,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01474,LAB-ASSET-1473,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01475,LAB-ASSET-1474,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01476,LAB-ASSET-1475,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01477,LAB-ASSET-1476,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01478,LAB-ASSET-1477,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01479,LAB-ASSET-1478,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01480,LAB-ASSET-1479,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01481,LAB-ASSET-1480,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01482,LAB-ASSET-1481,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01483,LAB-ASSET-1482,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01484,LAB-ASSET-1483,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01485,LAB-ASSET-1484,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01486,LAB-ASSET-1485,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01487,LAB-ASSET-1486,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01488,LAB-ASSET-1487,workstation,Finance,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01489,LAB-ASSET-1488,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01490,LAB-ASSET-1489,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01491,LAB-ASSET-1490,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01492,LAB-ASSET-1491,workstation,IT Ops,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01493,LAB-ASSET-1492,workstation,Finance,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01494,LAB-ASSET-1493,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01495,LAB-ASSET-1494,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01496,LAB-ASSET-1495,workstation,IT Ops,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01497,LAB-ASSET-1496,workstation,App Team,high,DEPLOY-01;JUMP-01,synthetic asset context
AST-01498,LAB-ASSET-1497,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01499,LAB-ASSET-1498,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
AST-01500,LAB-ASSET-1499,workstation,App Team,medium,DEPLOY-01;JUMP-01,synthetic asset context
