event_id,_time,actor,target_user,action,result,classification,note
ACT-01072,2026-08-20T09:26:57Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00657,2026-08-20T09:27:50Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00873,2026-08-20T09:29:39Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00811,2026-08-20T09:32:10Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-01300,2026-08-20T09:54:20Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-01032,2026-08-20T09:59:56Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-01473,2026-08-20T10:09:20Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00875,2026-08-20T10:18:05Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00579,2026-08-20T10:27:27Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-01139,2026-08-20T10:28:12Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-01751,2026-08-20T10:31:14Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00182,2026-08-20T10:34:53Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00768,2026-08-20T10:43:16Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00792,2026-08-20T10:43:43Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-01674,2026-08-20T10:44:04Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00648,2026-08-20T10:44:54Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-01704,2026-08-20T10:45:01Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00782,2026-08-20T10:49:44Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-01439,2026-08-20T11:03:08Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00150,2026-08-20T11:04:00Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00079,2026-08-20T11:04:40Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-01316,2026-08-20T11:07:33Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00667,2026-08-20T11:09:49Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01470,2026-08-20T11:19:20Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-01580,2026-08-20T11:20:12Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00617,2026-08-20T11:26:33Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-01474,2026-08-20T11:36:52Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00393,2026-08-20T11:41:58Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00092,2026-08-20T11:46:43Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00629,2026-08-20T11:46:50Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-01212,2026-08-20T11:50:01Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00660,2026-08-20T11:57:50Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-01676,2026-08-20T11:59:34Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00314,2026-08-20T12:04:42Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00459,2026-08-20T12:16:13Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-01525,2026-08-20T12:18:33Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-01271,2026-08-20T12:23:17Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00385,2026-08-20T12:30:05Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00151,2026-08-20T12:36:23Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-01202,2026-08-20T12:39:06Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-01768,2026-08-20T12:50:06Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01757,2026-08-20T12:54:50Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00661,2026-08-20T12:59:33Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00222,2026-08-20T13:06:42Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-01149,2026-08-20T13:11:01Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00856,2026-08-20T13:16:37Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00216,2026-08-20T13:17:07Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00724,2026-08-20T13:22:10Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00281,2026-08-20T13:24:31Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00931,2026-08-20T13:26:37Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00087,2026-08-20T13:28:34Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00034,2026-08-20T13:31:09Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00659,2026-08-20T13:37:48Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-01750,2026-08-20T13:42:32Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00322,2026-08-20T13:43:18Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00084,2026-08-20T13:44:40Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00484,2026-08-20T13:47:50Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-01497,2026-08-20T13:54:42Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-01599,2026-08-20T13:54:45Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00890,2026-08-20T13:56:34Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00751,2026-08-20T13:57:05Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01478,2026-08-20T13:58:05Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-01312,2026-08-20T14:11:11Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-01357,2026-08-20T14:18:26Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-01234,2026-08-20T14:19:26Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00038,2026-08-20T14:20:24Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01703,2026-08-20T14:22:42Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01027,2026-08-20T14:37:56Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00248,2026-08-20T14:39:26Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00968,2026-08-20T14:42:33Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00772,2026-08-20T14:45:41Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00521,2026-08-20T14:50:32Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00971,2026-08-20T14:59:15Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00492,2026-08-20T15:01:52Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-01064,2026-08-20T15:08:25Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-01289,2026-08-20T15:10:03Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01718,2026-08-20T15:10:10Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00441,2026-08-20T15:32:39Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00626,2026-08-20T15:34:21Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00104,2026-08-20T15:36:24Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-01775,2026-08-20T15:41:09Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00046,2026-08-20T15:51:55Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-01465,2026-08-20T15:57:25Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-01789,2026-08-20T16:00:42Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00783,2026-08-20T16:06:01Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-01734,2026-08-20T16:08:19Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00247,2026-08-20T16:10:02Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00534,2026-08-20T16:11:47Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00229,2026-08-20T16:16:27Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01163,2026-08-20T16:19:11Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00992,2026-08-20T16:20:42Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00114,2026-08-20T16:28:52Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01715,2026-08-20T16:29:49Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00601,2026-08-20T16:37:11Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00435,2026-08-20T16:38:12Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00794,2026-08-20T16:39:55Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00871,2026-08-20T16:40:26Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00056,2026-08-20T16:46:03Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01452,2026-08-20T16:51:10Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00432,2026-08-20T16:52:18Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-01539,2026-08-20T16:54:39Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-01230,2026-08-20T16:58:32Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-01533,2026-08-20T17:04:03Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-01693,2026-08-20T17:07:52Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00234,2026-08-20T17:13:12Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00499,2026-08-20T17:15:03Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-01661,2026-08-20T17:26:21Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00880,2026-08-20T17:29:31Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00622,2026-08-20T17:29:55Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00611,2026-08-20T17:39:13Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-01685,2026-08-20T17:41:48Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00820,2026-08-20T17:51:02Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00881,2026-08-20T17:59:36Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01161,2026-08-20T18:09:48Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00831,2026-08-20T18:12:21Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00800,2026-08-20T18:15:21Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00537,2026-08-20T18:21:11Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-01362,2026-08-20T18:28:49Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-01196,2026-08-20T18:29:05Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00785,2026-08-20T18:35:15Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00376,2026-08-20T18:37:59Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00299,2026-08-20T18:46:51Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01053,2026-08-20T18:46:55Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00440,2026-08-20T18:54:47Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00901,2026-08-20T18:56:27Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00755,2026-08-20T18:57:46Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00011,2026-08-20T19:01:24Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-01576,2026-08-20T19:02:51Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-01707,2026-08-20T19:05:04Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00184,2026-08-20T19:06:07Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00747,2026-08-20T19:07:28Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00933,2026-08-20T19:09:32Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00926,2026-08-20T19:10:25Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00132,2026-08-20T19:17:31Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00959,2026-08-20T19:22:22Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00116,2026-08-20T19:27:14Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00505,2026-08-20T19:38:40Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00672,2026-08-20T19:45:00Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00304,2026-08-20T19:49:56Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
