detection_id,_time,severity,title,host,user,expected_decision,note
ATD-007-00739,2026-08-20T06:56:19Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-01522,2026-08-20T06:57:43Z,low,Background Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01634,2026-08-20T06:58:52Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-00617,2026-08-20T07:00:53Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00076,2026-08-20T07:06:15Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-00188,2026-08-20T07:14:05Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-01539,2026-08-20T07:30:31Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-00938,2026-08-20T07:51:39Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-00293,2026-08-20T07:59:56Z,low,Background Review,FILE-02,ACME\svc_backup,context,background detection
ATD-007-00531,2026-08-20T08:00:14Z,low,Background Review,PRINT-01,ACME\mrivera,context,background detection
ATD-007-00083,2026-08-20T08:04:56Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-01213,2026-08-20T08:18:33Z,low,Background Review,BACKUP-01,ACME\svc_print,context,background detection
ATD-007-01694,2026-08-20T08:19:56Z,low,Background Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01459,2026-08-20T08:24:33Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-01551,2026-08-20T08:30:28Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-01062,2026-08-20T08:32:32Z,low,Background Review,PRINT-01,ACME\svc_print,context,background detection
ATD-007-01026,2026-08-20T08:33:00Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-00869,2026-08-20T08:37:41Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-01743,2026-08-20T08:38:03Z,low,Background Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00570,2026-08-20T08:41:55Z,low,Background Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00203,2026-08-20T08:49:49Z,low,Background Review,DC-01,ACME\mrivera,context,background detection
ATD-007-00627,2026-08-20T08:55:38Z,low,Background Review,DC-01,ACME\mrivera,context,background detection
ATD-007-00703,2026-08-20T08:58:32Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-01045,2026-08-20T09:02:05Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00347,2026-08-20T09:02:32Z,low,Background Review,FILE-02,ACME\svc_backup,context,background detection
ATD-007-00668,2026-08-20T09:14:02Z,low,Background Review,PRINT-01,ACME\mrivera,context,background detection
ATD-007-00517,2026-08-20T09:15:02Z,low,Background Review,BACKUP-01,ACME\svc_backup,context,background detection
ATD-007-00909,2026-08-20T09:16:08Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-00023,2026-08-20T09:20:29Z,low,Background Review,APP-API-02,ACME\jsmith,context,background detection
ATD-007-00673,2026-08-20T09:21:33Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-00322,2026-08-20T09:24:54Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00856,2026-08-20T09:27:09Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-01434,2026-08-20T09:33:17Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01722,2026-08-20T09:34:34Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-00298,2026-08-20T09:41:31Z,low,Background Review,BACKUP-01,ACME\mrivera,context,background detection
ATD-007-00422,2026-08-20T09:41:36Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-01633,2026-08-20T09:51:11Z,low,Background Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01685,2026-08-20T09:51:46Z,low,Background Review,FILE-02,ACME\svc_backup,context,background detection
ATD-007-00012,2026-08-20T09:53:10Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-01124,2026-08-20T09:53:48Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-00889,2026-08-20T09:54:32Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-01225,2026-08-20T10:01:41Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-00969,2026-08-20T10:08:40Z,low,Background Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-007-00044,2026-08-20T10:08:55Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00900,2026-08-20T10:10:20Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-01453,2026-08-20T10:12:41Z,low,Background Review,BACKUP-01,ACME\svc_print,context,background detection
ATD-007-00893,2026-08-20T10:14:18Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-00356,2026-08-20T10:20:00Z,low,Background Review,BACKUP-01,ACME\mrivera,context,background detection
ATD-007-00575,2026-08-20T10:21:00Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-01786,2026-08-20T10:24:25Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-00639,2026-08-20T10:25:33Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-00317,2026-08-20T10:26:26Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-00198,2026-08-20T10:27:46Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01305,2026-08-20T10:33:37Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-00420,2026-08-20T10:34:17Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-01611,2026-08-20T10:35:28Z,low,Background Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-007-00222,2026-08-20T10:46:59Z,low,Background Review,APP-API-02,ACME\jsmith,context,background detection
ATD-007-00787,2026-08-20T10:48:25Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-01682,2026-08-20T10:49:52Z,low,Background Review,FILE-02,ACME\mrivera,context,background detection
ATD-007-00933,2026-08-20T11:03:02Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-01564,2026-08-20T11:03:23Z,low,Background Review,BACKUP-01,ACME\mrivera,context,background detection
ATD-007-00361,2026-08-20T11:11:10Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00112,2026-08-20T11:12:56Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-01507,2026-08-20T11:14:37Z,low,Background Review,JUMP-01,ACME\jsmith,context,background detection
ATD-007-00707,2026-08-20T11:18:04Z,low,Background Review,FILE-02,ACME\mrivera,context,background detection
ATD-007-01296,2026-08-20T11:25:22Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-00320,2026-08-20T11:27:36Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-01266,2026-08-20T11:27:50Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-00537,2026-08-20T11:27:53Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01338,2026-08-20T11:30:11Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-01100,2026-08-20T11:54:43Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-00394,2026-08-20T12:00:46Z,low,Background Review,PRINT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00166,2026-08-20T12:14:10Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-00561,2026-08-20T12:17:47Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-01024,2026-08-20T12:17:48Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-00444,2026-08-20T12:20:24Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-01085,2026-08-20T12:26:27Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-01382,2026-08-20T12:28:40Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-00849,2026-08-20T12:30:33Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01584,2026-08-20T12:35:25Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-01083,2026-08-20T12:38:42Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-01393,2026-08-20T12:41:02Z,low,Background Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01487,2026-08-20T12:41:06Z,low,Background Review,FILE-02,ACME\svc_backup,context,background detection
ATD-007-01304,2026-08-20T12:43:18Z,low,Background Review,FILE-02,ACME\mrivera,context,background detection
ATD-007-01405,2026-08-20T12:52:59Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-00121,2026-08-20T13:00:02Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-00823,2026-08-20T13:01:06Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00595,2026-08-20T13:03:36Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-00227,2026-08-20T13:05:34Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00522,2026-08-20T13:10:23Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-00591,2026-08-20T13:10:35Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-01392,2026-08-20T13:10:56Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00578,2026-08-20T13:12:56Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01233,2026-08-20T13:20:09Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-01662,2026-08-20T13:25:26Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-01413,2026-08-20T13:26:04Z,low,Background Review,BACKUP-01,ACME\mrivera,context,background detection
ATD-007-00067,2026-08-20T13:28:38Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-01258,2026-08-20T13:29:35Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01156,2026-08-20T13:30:01Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-01572,2026-08-20T13:33:14Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-01635,2026-08-20T13:33:29Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-00843,2026-08-20T13:36:58Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00213,2026-08-20T13:41:28Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-01726,2026-08-20T13:43:41Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-00666,2026-08-20T13:52:17Z,low,Background Review,FILE-02,ACME\svc_backup,context,background detection
ATD-007-00223,2026-08-20T13:59:22Z,low,Background Review,BACKUP-01,ACME\svc_backup,context,background detection
ATD-007-01140,2026-08-20T14:00:46Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01061,2026-08-20T14:06:13Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-00506,2026-08-20T14:07:22Z,low,Background Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01541,2026-08-20T14:07:40Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-00413,2026-08-20T14:12:28Z,low,Background Review,DC-01,ACME\mrivera,context,background detection
ATD-007-01185,2026-08-20T14:13:57Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-01167,2026-08-20T14:16:56Z,low,Background Review,JUMP-01,ACME\jsmith,context,background detection
ATD-007-01411,2026-08-20T14:21:07Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00603,2026-08-20T14:26:29Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-01744,2026-08-20T14:26:51Z,low,Background Review,APP-API-02,ACME\svc_print,context,background detection
ATD-007-01173,2026-08-20T14:36:43Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-00294,2026-08-20T14:39:05Z,low,Background Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-007-00805,2026-08-20T14:39:24Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-01286,2026-08-20T14:44:11Z,low,Background Review,BACKUP-01,ACME\svc_backup,context,background detection
ATD-007-01373,2026-08-20T14:46:38Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00610,2026-08-20T14:54:16Z,low,Background Review,PRINT-01,ACME\mrivera,context,background detection
ATD-007-00712,2026-08-20T14:59:49Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-01370,2026-08-20T15:07:01Z,low,Background Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-007-00103,2026-08-20T15:08:55Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00208,2026-08-20T15:13:07Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00635,2026-08-20T15:14:45Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-00683,2026-08-20T15:30:31Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01133,2026-08-20T15:33:21Z,low,Background Review,FILE-02,ACME\svc_backup,context,background detection
ATD-007-01237,2026-08-20T15:35:40Z,low,Background Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-007-01431,2026-08-20T15:37:52Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-00638,2026-08-20T15:53:16Z,low,Background Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01646,2026-08-20T15:59:26Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-00428,2026-08-20T15:59:36Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-01046,2026-08-20T16:00:27Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-00033,2026-08-20T16:10:26Z,low,Background Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-007-01700,2026-08-20T16:17:51Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01734,2026-08-20T16:20:43Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01569,2026-08-20T16:24:01Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01739,2026-08-20T16:24:23Z,low,Background Review,APP-API-02,ACME\svc_print,context,background detection
ATD-007-01243,2026-08-20T16:24:26Z,low,Background Review,DC-01,ACME\mrivera,context,background detection
ATD-007-00676,2026-08-20T16:27:47Z,low,Background Review,APP-API-02,ACME\jsmith,context,background detection
ATD-007-01006,2026-08-20T16:41:11Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00625,2026-08-20T16:52:27Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01071,2026-08-20T16:53:58Z,low,Background Review,APP-API-02,ACME\jsmith,context,background detection
ATD-007-00862,2026-08-20T16:54:22Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00311,2026-08-20T17:00:35Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01580,2026-08-20T17:08:32Z,low,Background Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-007-01312,2026-08-20T17:13:49Z,low,Background Review,DC-01,ACME\mrivera,context,background detection
ATD-007-01084,2026-08-20T17:14:18Z,low,Background Review,BACKUP-01,ACME\svc_backup,context,background detection
ATD-007-00655,2026-08-20T17:14:25Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
