event_id,_time,host,user,parent_process_name,process_name,command_line,classification,note
PROC-01642,2026-08-20T07:50:34Z,DC-01,ACME\jsmith,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01349,2026-08-20T08:03:12Z,BACKUP-01,ACME\svc_print,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00107,2026-08-20T08:06:48Z,JUMP-01,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00743,2026-08-20T08:07:46Z,FILE-02,NT AUTHORITY\SYSTEM,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00269,2026-08-20T08:11:33Z,FIN-WS-14,ACME\svc_backup,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00903,2026-08-20T08:13:47Z,FILE-02,ACME\jsmith,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01126,2026-08-20T08:20:58Z,JUMP-01,ACME\mrivera,services.exe,cmd.exe,routine process,benign,routine process
PROC-00255,2026-08-20T08:24:49Z,DC-01,NT AUTHORITY\SYSTEM,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00825,2026-08-20T08:25:38Z,APP-API-02,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00428,2026-08-20T08:28:20Z,BACKUP-01,NT AUTHORITY\SYSTEM,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00189,2026-08-20T08:30:15Z,PRINT-01,ACME\mrivera,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00821,2026-08-20T08:33:33Z,PRINT-01,ACME\mrivera,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00843,2026-08-20T08:35:21Z,BACKUP-01,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01785,2026-08-20T08:39:13Z,DC-01,ACME\svc_print,services.exe,powershell.exe,routine process,benign,routine process
PROC-00562,2026-08-20T08:40:09Z,JUMP-01,ACME\jsmith,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00630,2026-08-20T08:48:26Z,DC-01,ACME\jsmith,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00261,2026-08-20T08:48:48Z,BACKUP-01,ACME\jsmith,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01617,2026-08-20T08:54:56Z,FIN-WS-14,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00336,2026-08-20T08:55:08Z,PRINT-01,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00203,2026-08-20T08:56:55Z,APP-API-02,ACME\mrivera,services.exe,powershell.exe,routine process,benign,routine process
PROC-01315,2026-08-20T08:57:57Z,APP-API-02,NT AUTHORITY\SYSTEM,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00500,2026-08-20T09:08:38Z,DC-01,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01245,2026-08-20T09:13:00Z,JUMP-01,ACME\jsmith,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00894,2026-08-20T09:16:28Z,FILE-02,NT AUTHORITY\SYSTEM,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00969,2026-08-20T09:16:56Z,FIN-WS-14,ACME\jsmith,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00306,2026-08-20T09:19:03Z,FIN-WS-14,ACME\svc_backup,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01154,2026-08-20T09:31:16Z,PRINT-01,ACME\jsmith,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00194,2026-08-20T09:40:08Z,FIN-WS-14,ACME\mrivera,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00846,2026-08-20T09:46:30Z,DC-01,ACME\jsmith,services.exe,cmd.exe,routine process,benign,routine process
PROC-00805,2026-08-20T09:47:33Z,APP-API-02,ACME\jsmith,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00406,2026-08-20T09:50:25Z,APP-API-02,ACME\svc_print,services.exe,cmd.exe,routine process,benign,routine process
PROC-00331,2026-08-20T10:00:34Z,PRINT-01,ACME\svc_backup,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01354,2026-08-20T10:02:10Z,APP-API-02,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00724,2026-08-20T10:05:27Z,APP-API-02,NT AUTHORITY\SYSTEM,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00603,2026-08-20T10:08:04Z,PRINT-01,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01150,2026-08-20T10:08:26Z,DC-01,ACME\jsmith,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01015,2026-08-20T10:09:15Z,FIN-WS-14,ACME\svc_backup,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01428,2026-08-20T10:14:03Z,FILE-02,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00079,2026-08-20T10:15:19Z,APP-API-02,ACME\jsmith,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01214,2026-08-20T10:27:22Z,FIN-WS-14,ACME\mrivera,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00906,2026-08-20T10:30:28Z,FIN-WS-14,ACME\svc_print,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00663,2026-08-20T10:52:45Z,DC-01,ACME\svc_backup,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00797,2026-08-20T10:57:30Z,APP-API-02,ACME\svc_print,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01363,2026-08-20T10:58:53Z,BACKUP-01,NT AUTHORITY\SYSTEM,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00350,2026-08-20T11:01:28Z,APP-API-02,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01025,2026-08-20T11:03:51Z,APP-API-02,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01355,2026-08-20T11:04:46Z,FILE-02,NT AUTHORITY\SYSTEM,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01684,2026-08-20T11:07:09Z,FIN-WS-14,ACME\svc_backup,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00027,2026-08-20T11:08:35Z,PRINT-01,ACME\svc_backup,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00043,2026-08-20T11:08:51Z,FIN-WS-14,NT AUTHORITY\SYSTEM,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01465,2026-08-20T11:12:14Z,JUMP-01,NT AUTHORITY\SYSTEM,services.exe,powershell.exe,routine process,benign,routine process
PROC-00136,2026-08-20T11:12:52Z,JUMP-01,ACME\svc_print,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01221,2026-08-20T11:19:56Z,JUMP-01,NT AUTHORITY\SYSTEM,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00742,2026-08-20T11:24:50Z,FIN-WS-14,ACME\jsmith,services.exe,cmd.exe,routine process,benign,routine process
PROC-01557,2026-08-20T11:26:01Z,PRINT-01,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01318,2026-08-20T11:42:36Z,JUMP-01,ACME\svc_backup,services.exe,powershell.exe,routine process,benign,routine process
PROC-00309,2026-08-20T11:44:08Z,DC-01,ACME\mrivera,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01289,2026-08-20T11:45:35Z,JUMP-01,ACME\mrivera,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01314,2026-08-20T11:50:14Z,JUMP-01,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00030,2026-08-20T11:55:20Z,FIN-WS-14,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01040,2026-08-20T11:57:40Z,DC-01,ACME\svc_backup,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01239,2026-08-20T11:59:49Z,BACKUP-01,ACME\jsmith,services.exe,cmd.exe,routine process,benign,routine process
PROC-00866,2026-08-20T12:01:14Z,FILE-02,ACME\jsmith,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01673,2026-08-20T12:05:18Z,FILE-02,ACME\svc_backup,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00799,2026-08-20T12:06:49Z,DC-01,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00860,2026-08-20T12:08:10Z,BACKUP-01,ACME\jsmith,services.exe,cmd.exe,routine process,benign,routine process
PROC-01514,2026-08-20T12:08:35Z,FILE-02,NT AUTHORITY\SYSTEM,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00016,2026-08-20T12:21:44Z,FILE-02,ACME\svc_print,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00390,2026-08-20T12:25:21Z,PRINT-01,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00370,2026-08-20T12:32:14Z,APP-API-02,ACME\mrivera,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00439,2026-08-20T12:38:25Z,PRINT-01,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00949,2026-08-20T12:39:53Z,DC-01,ACME\svc_print,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00386,2026-08-20T12:42:29Z,PRINT-01,ACME\svc_backup,services.exe,powershell.exe,routine process,benign,routine process
PROC-00613,2026-08-20T12:44:19Z,BACKUP-01,ACME\svc_backup,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00469,2026-08-20T12:44:30Z,PRINT-01,ACME\svc_print,services.exe,cmd.exe,routine process,benign,routine process
PROC-00610,2026-08-20T12:46:03Z,FILE-02,ACME\jsmith,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00216,2026-08-20T12:47:35Z,APP-API-02,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00058,2026-08-20T12:49:44Z,FIN-WS-14,ACME\svc_backup,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01290,2026-08-20T12:52:02Z,JUMP-01,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00579,2026-08-20T12:58:15Z,JUMP-01,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process,benign,routine process
PROC-00939,2026-08-20T12:59:06Z,PRINT-01,ACME\svc_backup,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00962,2026-08-20T13:01:25Z,JUMP-01,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01572,2026-08-20T13:03:27Z,JUMP-01,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00137,2026-08-20T13:11:48Z,BACKUP-01,ACME\jsmith,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00957,2026-08-20T13:13:45Z,PRINT-01,ACME\svc_print,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00426,2026-08-20T13:16:11Z,FIN-WS-14,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process,benign,routine process
PROC-01417,2026-08-20T13:18:42Z,APP-API-02,ACME\svc_print,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00632,2026-08-20T13:23:13Z,JUMP-01,ACME\mrivera,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01794,2026-08-20T13:31:19Z,APP-API-02,ACME\mrivera,services.exe,powershell.exe,routine process,benign,routine process
PROC-01121,2026-08-20T13:33:01Z,BACKUP-01,ACME\mrivera,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01237,2026-08-20T13:34:11Z,FIN-WS-14,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01094,2026-08-20T13:36:34Z,APP-API-02,ACME\svc_backup,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01669,2026-08-20T13:37:06Z,JUMP-01,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00504,2026-08-20T13:37:27Z,FIN-WS-14,ACME\jsmith,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01065,2026-08-20T13:45:41Z,DC-01,ACME\svc_backup,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01576,2026-08-20T13:47:02Z,APP-API-02,ACME\svc_backup,services.exe,powershell.exe,routine process,benign,routine process
PROC-01733,2026-08-20T14:03:07Z,FIN-WS-14,NT AUTHORITY\SYSTEM,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01718,2026-08-20T14:07:28Z,DC-01,ACME\svc_backup,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01529,2026-08-20T14:12:19Z,BACKUP-01,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01723,2026-08-20T14:12:40Z,APP-API-02,ACME\svc_backup,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01647,2026-08-20T14:14:59Z,BACKUP-01,ACME\svc_backup,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01093,2026-08-20T14:16:54Z,APP-API-02,ACME\svc_print,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01017,2026-08-20T14:20:41Z,APP-API-02,ACME\svc_print,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01216,2026-08-20T14:26:57Z,FIN-WS-14,ACME\mrivera,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00887,2026-08-20T14:29:43Z,JUMP-01,NT AUTHORITY\SYSTEM,services.exe,powershell.exe,routine process,benign,routine process
PROC-01021,2026-08-20T14:32:35Z,FIN-WS-14,ACME\svc_print,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00900,2026-08-20T14:34:39Z,JUMP-01,ACME\mrivera,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00763,2026-08-20T14:36:23Z,FILE-02,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01387,2026-08-20T14:36:30Z,FILE-02,ACME\mrivera,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01435,2026-08-20T14:38:50Z,DC-01,ACME\svc_backup,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00982,2026-08-20T14:39:33Z,PRINT-01,ACME\svc_print,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01169,2026-08-20T14:48:20Z,DC-01,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00237,2026-08-20T14:51:42Z,APP-API-02,ACME\jsmith,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00360,2026-08-20T14:54:07Z,FIN-WS-14,ACME\jsmith,services.exe,powershell.exe,routine process,benign,routine process
PROC-01361,2026-08-20T14:55:27Z,PRINT-01,ACME\jsmith,services.exe,powershell.exe,routine process,benign,routine process
PROC-01467,2026-08-20T14:59:33Z,PRINT-01,ACME\svc_print,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00729,2026-08-20T15:04:05Z,FILE-02,ACME\svc_print,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01438,2026-08-20T15:11:36Z,PRINT-01,ACME\svc_print,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01578,2026-08-20T15:13:58Z,JUMP-01,ACME\svc_print,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00138,2026-08-20T15:14:25Z,JUMP-01,ACME\svc_print,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00095,2026-08-20T15:17:16Z,JUMP-01,ACME\jsmith,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00123,2026-08-20T15:20:23Z,JUMP-01,ACME\svc_backup,services.exe,cmd.exe,routine process,benign,routine process
PROC-01426,2026-08-20T15:22:40Z,APP-API-02,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00191,2026-08-20T15:33:32Z,BACKUP-01,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00961,2026-08-20T15:45:20Z,APP-API-02,NT AUTHORITY\SYSTEM,services.exe,powershell.exe,routine process,benign,routine process
PROC-01457,2026-08-20T15:47:09Z,APP-API-02,ACME\svc_print,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01369,2026-08-20T15:49:11Z,APP-API-02,ACME\mrivera,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00728,2026-08-20T15:55:17Z,BACKUP-01,ACME\jsmith,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00856,2026-08-20T15:55:36Z,PRINT-01,ACME\svc_print,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00809,2026-08-20T16:05:38Z,FIN-WS-14,ACME\mrivera,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00028,2026-08-20T16:21:02Z,FIN-WS-14,ACME\svc_print,services.exe,cmd.exe,routine process,benign,routine process
PROC-00965,2026-08-20T16:23:47Z,FILE-02,NT AUTHORITY\SYSTEM,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00581,2026-08-20T16:28:06Z,JUMP-01,ACME\mrivera,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01389,2026-08-20T16:28:09Z,FIN-WS-14,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process,benign,routine process
PROC-01029,2026-08-20T16:38:24Z,JUMP-01,NT AUTHORITY\SYSTEM,services.exe,powershell.exe,routine process,benign,routine process
PROC-01243,2026-08-20T16:45:06Z,FILE-02,ACME\jsmith,services.exe,powershell.exe,routine process,benign,routine process
PROC-00133,2026-08-20T16:45:52Z,DC-01,ACME\jsmith,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00457,2026-08-20T16:46:55Z,BACKUP-01,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01303,2026-08-20T16:49:28Z,PRINT-01,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00037,2026-08-20T16:51:13Z,FILE-02,ACME\svc_backup,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00526,2026-08-20T17:02:29Z,PRINT-01,ACME\mrivera,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00611,2026-08-20T17:02:56Z,PRINT-01,ACME\mrivera,services.exe,powershell.exe,routine process,benign,routine process
PROC-00485,2026-08-20T17:11:24Z,FILE-02,ACME\mrivera,services.exe,powershell.exe,routine process,benign,routine process
PROC-01444,2026-08-20T17:16:19Z,APP-API-02,ACME\mrivera,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01656,2026-08-20T17:16:56Z,FILE-02,ACME\svc_print,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00733,2026-08-20T17:17:43Z,JUMP-01,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process,benign,routine process
PROC-00549,2026-08-20T17:20:16Z,FIN-WS-14,ACME\svc_backup,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01219,2026-08-20T17:24:21Z,APP-API-02,ACME\mrivera,services.exe,powershell.exe,routine process,benign,routine process
PROC-01365,2026-08-20T17:24:49Z,PRINT-01,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00301,2026-08-20T17:26:03Z,FILE-02,NT AUTHORITY\SYSTEM,services.exe,powershell.exe,routine process,benign,routine process
PROC-01567,2026-08-20T17:30:05Z,PRINT-01,ACME\svc_backup,services.exe,powershell.exe,routine process,benign,routine process
PROC-00682,2026-08-20T17:30:07Z,FILE-02,ACME\svc_print,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00343,2026-08-20T17:30:15Z,FIN-WS-14,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01652,2026-08-20T17:30:19Z,DC-01,ACME\svc_backup,services.exe,powershell.exe,routine process,benign,routine process
