id,_time,host,user,name,command,creator,run_as,provenance,classification
TASK-N-02162,2026-09-20T06:54:32Z,DC-01,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09050,2026-09-20T06:57:15Z,HR-WS-22,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06192,2026-09-20T06:59:18Z,PATCH-01,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00209,2026-09-20T06:59:36Z,MGMT-01,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05912,2026-09-20T06:59:50Z,DC-01,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00094,2026-09-20T07:00:02Z,ENG-WS-17,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01988,2026-09-20T07:01:02Z,PATCH-01,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00814,2026-09-20T07:01:41Z,HR-WS-08,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06411,2026-09-20T07:02:11Z,ENG-WS-17,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01062,2026-09-20T07:03:44Z,PATCH-01,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02487,2026-09-20T07:03:54Z,DC-01,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01302,2026-09-20T07:04:04Z,ENG-WS-17,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06836,2026-09-20T07:04:06Z,MGMT-01,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06288,2026-09-20T07:04:44Z,FIN-WS-09,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03894,2026-09-20T07:05:37Z,APP-06,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06797,2026-09-20T07:05:47Z,FIN-WS-09,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09990,2026-09-20T07:06:48Z,DC-01,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05223,2026-09-20T07:06:57Z,HR-WS-22,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08455,2026-09-20T07:07:35Z,PATCH-01,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01700,2026-09-20T07:07:39Z,DC-01,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02429,2026-09-20T07:08:15Z,FIN-WS-09,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04351,2026-09-20T07:08:19Z,HR-WS-22,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04352,2026-09-20T07:08:20Z,DC-01,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02455,2026-09-20T07:08:37Z,MGMT-01,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02652,2026-09-20T07:08:57Z,DC-01,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03256,2026-09-20T07:10:12Z,DC-01,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04692,2026-09-20T07:10:12Z,HR-WS-08,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00575,2026-09-20T07:10:40Z,APP-06,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01481,2026-09-20T07:11:40Z,FIN-WS-09,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00488,2026-09-20T07:12:13Z,HR-WS-08,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05038,2026-09-20T07:12:13Z,ENG-WS-17,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02405,2026-09-20T07:12:46Z,APP-06,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06658,2026-09-20T07:12:57Z,PATCH-01,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05551,2026-09-20T07:13:23Z,MGMT-01,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09056,2026-09-20T07:13:32Z,FIN-WS-09,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09168,2026-09-20T07:14:19Z,FIN-WS-09,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00295,2026-09-20T07:15:06Z,PATCH-01,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05921,2026-09-20T07:16:04Z,HR-WS-08,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02170,2026-09-20T07:16:44Z,APP-06,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01114,2026-09-20T07:17:50Z,DC-01,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02034,2026-09-20T07:18:54Z,HR-WS-22,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05661,2026-09-20T07:19:08Z,HR-WS-22,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03935,2026-09-20T07:19:14Z,PATCH-01,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06949,2026-09-20T07:19:34Z,MGMT-01,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09333,2026-09-20T07:20:07Z,PATCH-01,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06347,2026-09-20T07:22:07Z,FIN-WS-09,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09239,2026-09-20T07:22:07Z,FIN-WS-09,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01153,2026-09-20T07:22:47Z,FIN-WS-09,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06574,2026-09-20T07:23:41Z,ENG-WS-17,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07273,2026-09-20T07:24:00Z,FIN-WS-09,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08082,2026-09-20T07:24:37Z,HR-WS-08,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07475,2026-09-20T07:25:01Z,DC-01,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03503,2026-09-20T07:25:38Z,MGMT-01,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05531,2026-09-20T07:26:15Z,ENG-WS-17,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07534,2026-09-20T07:26:24Z,APP-06,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04437,2026-09-20T07:26:34Z,APP-06,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00646,2026-09-20T07:28:14Z,PATCH-01,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01007,2026-09-20T07:28:29Z,DC-01,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09799,2026-09-20T07:28:46Z,MGMT-01,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04732,2026-09-20T07:29:49Z,DC-01,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02274,2026-09-20T07:30:00Z,DC-01,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08880,2026-09-20T07:30:01Z,HR-WS-08,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05693,2026-09-20T07:30:11Z,FIN-WS-09,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01802,2026-09-20T07:31:03Z,PATCH-01,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04079,2026-09-20T07:32:16Z,MGMT-01,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04080,2026-09-20T07:33:28Z,APP-06,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07246,2026-09-20T07:34:37Z,APP-06,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04398,2026-09-20T07:34:44Z,APP-06,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01975,2026-09-20T07:34:57Z,APP-06,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03439,2026-09-20T07:35:27Z,PATCH-01,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06189,2026-09-20T07:35:33Z,DC-01,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02931,2026-09-20T07:37:04Z,HR-WS-22,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02268,2026-09-20T07:37:24Z,HR-WS-08,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00179,2026-09-20T07:37:37Z,MGMT-01,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05033,2026-09-20T07:37:39Z,DC-01,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05035,2026-09-20T07:38:38Z,APP-06,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04397,2026-09-20T07:39:01Z,DC-01,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05554,2026-09-20T07:39:28Z,PATCH-01,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06116,2026-09-20T07:39:41Z,ENG-WS-17,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08707,2026-09-20T07:39:46Z,DC-01,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02743,2026-09-20T07:39:59Z,HR-WS-08,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09475,2026-09-20T07:40:15Z,FIN-WS-09,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01793,2026-09-20T07:40:21Z,FIN-WS-09,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03610,2026-09-20T07:40:25Z,APP-06,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01943,2026-09-20T07:40:33Z,MGMT-01,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09442,2026-09-20T07:41:31Z,APP-06,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08062,2026-09-20T07:41:32Z,APP-06,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07557,2026-09-20T07:41:43Z,PATCH-01,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06458,2026-09-20T07:42:09Z,ENG-WS-17,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01335,2026-09-20T07:42:11Z,HR-WS-08,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05172,2026-09-20T07:42:14Z,MGMT-01,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03595,2026-09-20T07:42:44Z,FIN-WS-09,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01583,2026-09-20T07:43:06Z,PATCH-01,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00875,2026-09-20T07:43:34Z,HR-WS-22,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03416,2026-09-20T07:43:56Z,FIN-WS-09,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03129,2026-09-20T07:45:02Z,DC-01,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02279,2026-09-20T07:45:48Z,PATCH-01,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07734,2026-09-20T07:46:28Z,ENG-WS-17,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08371,2026-09-20T07:46:41Z,PATCH-01,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09693,2026-09-20T07:47:33Z,HR-WS-22,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04824,2026-09-20T07:47:46Z,PATCH-01,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00791,2026-09-20T07:48:43Z,FIN-WS-09,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08401,2026-09-20T07:48:48Z,HR-WS-08,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06808,2026-09-20T07:49:32Z,DC-01,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09987,2026-09-20T07:49:51Z,MGMT-01,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09890,2026-09-20T07:49:58Z,FIN-WS-09,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03074,2026-09-20T07:50:36Z,HR-WS-22,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02719,2026-09-20T07:50:45Z,MGMT-01,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06923,2026-09-20T07:51:39Z,FIN-WS-09,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01516,2026-09-20T07:51:58Z,HR-WS-08,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00271,2026-09-20T07:52:04Z,FIN-WS-09,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06159,2026-09-20T07:52:22Z,HR-WS-08,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05529,2026-09-20T07:52:24Z,APP-06,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08019,2026-09-20T07:52:59Z,HR-WS-22,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09918,2026-09-20T07:53:03Z,FIN-WS-09,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00862,2026-09-20T07:53:43Z,DC-01,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06662,2026-09-20T07:53:48Z,MGMT-01,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03226,2026-09-20T07:54:26Z,HR-WS-08,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03284,2026-09-20T07:55:20Z,PATCH-01,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04092,2026-09-20T07:55:20Z,MGMT-01,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01769,2026-09-20T07:55:52Z,ENG-WS-17,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09927,2026-09-20T07:56:01Z,HR-WS-22,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09522,2026-09-20T07:56:24Z,MGMT-01,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02542,2026-09-20T07:57:30Z,HR-WS-22,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06070,2026-09-20T07:57:52Z,FIN-WS-09,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00178,2026-09-20T07:57:54Z,HR-WS-22,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01355,2026-09-20T07:58:20Z,HR-WS-22,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05364,2026-09-20T07:58:22Z,PATCH-01,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03456,2026-09-20T07:58:32Z,MGMT-01,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03190,2026-09-20T07:59:15Z,ENG-WS-17,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08538,2026-09-20T08:00:23Z,ENG-WS-17,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05493,2026-09-20T08:00:42Z,ENG-WS-17,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01083,2026-09-20T08:00:57Z,HR-WS-22,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01127,2026-09-20T08:02:12Z,PATCH-01,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02556,2026-09-20T08:02:56Z,HR-WS-08,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04906,2026-09-20T08:03:22Z,HR-WS-22,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05745,2026-09-20T08:03:50Z,HR-WS-08,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04391,2026-09-20T08:03:54Z,APP-06,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06549,2026-09-20T08:04:31Z,PATCH-01,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07733,2026-09-20T08:05:24Z,HR-WS-08,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00100,2026-09-20T08:05:25Z,HR-WS-22,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06538,2026-09-20T08:05:33Z,HR-WS-22,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
