id,_time,host,artifact,status,publisher,classification
TRUST-N-07885,2026-09-20T02:35:12Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-05061,2026-09-20T02:35:25Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-00209,2026-09-20T02:36:48Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-03082,2026-09-20T02:38:24Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-03149,2026-09-20T02:38:55Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-06148,2026-09-20T02:39:42Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-09995,2026-09-20T02:40:03Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-07060,2026-09-20T02:40:04Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-01912,2026-09-20T02:40:41Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-07835,2026-09-20T02:41:43Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-02070,2026-09-20T02:41:53Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-05418,2026-09-20T02:41:57Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-07582,2026-09-20T02:42:28Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-06425,2026-09-20T02:44:54Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-03483,2026-09-20T02:45:11Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-05899,2026-09-20T02:45:21Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-03394,2026-09-20T02:47:18Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-01967,2026-09-20T02:47:20Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-00602,2026-09-20T02:47:48Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-04659,2026-09-20T02:49:22Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-08890,2026-09-20T02:50:39Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-06936,2026-09-20T02:51:49Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-04467,2026-09-20T02:51:51Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-07729,2026-09-20T02:53:52Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-06432,2026-09-20T02:53:56Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-09100,2026-09-20T02:54:08Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-08886,2026-09-20T02:54:23Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-04070,2026-09-20T02:55:14Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-07755,2026-09-20T02:55:46Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-00413,2026-09-20T02:56:48Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-00870,2026-09-20T02:57:52Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-09135,2026-09-20T02:58:00Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-01583,2026-09-20T02:58:16Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-09431,2026-09-20T02:58:41Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-05648,2026-09-20T02:58:48Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-03420,2026-09-20T02:59:05Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-04664,2026-09-20T02:59:31Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-08649,2026-09-20T03:00:27Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-00511,2026-09-20T03:00:31Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-02482,2026-09-20T03:00:33Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-08461,2026-09-20T03:01:07Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-02141,2026-09-20T03:02:47Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-04548,2026-09-20T03:04:52Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-02896,2026-09-20T03:04:53Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-04681,2026-09-20T03:05:07Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-06725,2026-09-20T03:05:56Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-06537,2026-09-20T03:06:30Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-09965,2026-09-20T03:06:36Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-04138,2026-09-20T03:06:55Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-07770,2026-09-20T03:07:15Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-02490,2026-09-20T03:07:25Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-08010,2026-09-20T03:07:43Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-04609,2026-09-20T03:08:57Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-03675,2026-09-20T03:09:18Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-09568,2026-09-20T03:09:32Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-04068,2026-09-20T03:10:39Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-09976,2026-09-20T03:10:44Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-09065,2026-09-20T03:11:34Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-05380,2026-09-20T03:13:01Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-00627,2026-09-20T03:13:12Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-02503,2026-09-20T03:14:23Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-02719,2026-09-20T03:14:27Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-04679,2026-09-20T03:15:53Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-09954,2026-09-20T03:16:53Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-06611,2026-09-20T03:17:19Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-07846,2026-09-20T03:17:21Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-02527,2026-09-20T03:17:22Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-05070,2026-09-20T03:18:14Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-01439,2026-09-20T03:19:35Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-06585,2026-09-20T03:19:41Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-06344,2026-09-20T03:20:05Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-09487,2026-09-20T03:20:12Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-04312,2026-09-20T03:20:39Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-00505,2026-09-20T03:21:01Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-02592,2026-09-20T03:22:27Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-03028,2026-09-20T03:23:20Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-04928,2026-09-20T03:23:57Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-00107,2026-09-20T03:24:13Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-02505,2026-09-20T03:24:38Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-09343,2026-09-20T03:27:20Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-08576,2026-09-20T03:27:52Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-04337,2026-09-20T03:27:54Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-09564,2026-09-20T03:28:17Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-09474,2026-09-20T03:29:38Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-09372,2026-09-20T03:30:53Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-09437,2026-09-20T03:31:25Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-02421,2026-09-20T03:31:43Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-01849,2026-09-20T03:31:49Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-09742,2026-09-20T03:31:59Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-00021,2026-09-20T03:32:02Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-06139,2026-09-20T03:32:02Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-06796,2026-09-20T03:32:40Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-09547,2026-09-20T03:33:28Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-03169,2026-09-20T03:34:01Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-03390,2026-09-20T03:34:45Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-09364,2026-09-20T03:35:10Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-02590,2026-09-20T03:37:15Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-02629,2026-09-20T03:37:35Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-03512,2026-09-20T03:37:35Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-03439,2026-09-20T03:37:52Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-09734,2026-09-20T03:38:00Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-04486,2026-09-20T03:38:37Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-08030,2026-09-20T03:38:39Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-02621,2026-09-20T03:38:40Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-09864,2026-09-20T03:39:23Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-05794,2026-09-20T03:40:05Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-03576,2026-09-20T03:40:24Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-06569,2026-09-20T03:40:46Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-02208,2026-09-20T03:41:38Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-02725,2026-09-20T03:41:59Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-00276,2026-09-20T03:42:25Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-08588,2026-09-20T03:42:27Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-04302,2026-09-20T03:42:31Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-04631,2026-09-20T03:42:55Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-04353,2026-09-20T03:43:17Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-04904,2026-09-20T03:43:25Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-07569,2026-09-20T03:43:30Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-07998,2026-09-20T03:43:32Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-07165,2026-09-20T03:43:44Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-06589,2026-09-20T03:43:49Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-01634,2026-09-20T03:44:38Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-01354,2026-09-20T03:45:40Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-01400,2026-09-20T03:45:42Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-03796,2026-09-20T03:46:25Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-03876,2026-09-20T03:48:09Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-09225,2026-09-20T03:50:21Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-04108,2026-09-20T03:51:13Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-04600,2026-09-20T03:52:16Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-00414,2026-09-20T03:52:47Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-00698,2026-09-20T03:52:55Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-05700,2026-09-20T03:53:38Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-01977,2026-09-20T03:53:41Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-09493,2026-09-20T03:53:41Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-07676,2026-09-20T03:54:39Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-01308,2026-09-20T03:55:27Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-03010,2026-09-20T03:55:46Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-00412,2026-09-20T03:56:00Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-03958,2026-09-20T03:56:54Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-06455,2026-09-20T03:57:23Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-09804,2026-09-20T03:57:39Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-01622,2026-09-20T03:57:42Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-08565,2026-09-20T03:57:53Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-09875,2026-09-20T03:57:53Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-01761,2026-09-20T03:57:58Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-02188,2026-09-20T03:57:58Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-03975,2026-09-20T03:59:14Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-00963,2026-09-20T04:00:04Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-08958,2026-09-20T04:01:19Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-08372,2026-09-20T04:02:45Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-01418,2026-09-20T04:03:17Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-08612,2026-09-20T04:04:19Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-08045,2026-09-20T04:04:47Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-02323,2026-09-20T04:06:22Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-00271,2026-09-20T04:06:46Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-02679,2026-09-20T04:08:19Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-08647,2026-09-20T04:08:31Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-09169,2026-09-20T04:09:56Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-08833,2026-09-20T04:10:24Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-05931,2026-09-20T04:10:40Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-07519,2026-09-20T04:11:00Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-05221,2026-09-20T04:11:04Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-01786,2026-09-20T04:11:19Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-08975,2026-09-20T04:11:19Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-06237,2026-09-20T04:12:31Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-09335,2026-09-20T04:12:46Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-07429,2026-09-20T04:12:58Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-00744,2026-09-20T04:13:06Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-09674,2026-09-20T04:13:25Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-03553,2026-09-20T04:13:34Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-04166,2026-09-20T04:13:54Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-05473,2026-09-20T04:16:43Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-04535,2026-09-20T04:16:51Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-01726,2026-09-20T04:17:04Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-00563,2026-09-20T04:19:05Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-09033,2026-09-20T04:19:11Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-06774,2026-09-20T04:19:22Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-07781,2026-09-20T04:19:29Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-03381,2026-09-20T04:20:02Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-00841,2026-09-20T04:22:00Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-03571,2026-09-20T04:22:21Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-06035,2026-09-20T04:22:58Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-00956,2026-09-20T04:23:09Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-02332,2026-09-20T04:23:26Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-09421,2026-09-20T04:23:48Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-07546,2026-09-20T04:24:08Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-02871,2026-09-20T04:24:14Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-00919,2026-09-20T04:24:30Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-07620,2026-09-20T04:24:37Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-05777,2026-09-20T04:24:52Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-07236,2026-09-20T04:25:00Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-09800,2026-09-20T04:25:16Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-08109,2026-09-20T04:26:24Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-09291,2026-09-20T04:27:29Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-08944,2026-09-20T04:27:36Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-09084,2026-09-20T04:28:07Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-03538,2026-09-20T04:28:08Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-03351,2026-09-20T04:28:47Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-00494,2026-09-20T04:28:49Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-02633,2026-09-20T04:30:18Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-01889,2026-09-20T04:31:28Z,ENG-WS-17,known software,signed,Known Publisher,benign
