id,_time,host,user,parent,process,command,classification
PROC-N-02156,2026-09-20T14:08:24Z,PATCH-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05414,2026-09-20T14:09:51Z,HR-WS-08,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01041,2026-09-20T14:10:56Z,HR-WS-08,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02634,2026-09-20T14:12:05Z,HR-WS-22,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03559,2026-09-20T14:12:08Z,ENG-WS-17,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05059,2026-09-20T14:12:21Z,PATCH-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08974,2026-09-20T14:12:44Z,HR-WS-08,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03875,2026-09-20T14:13:51Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00746,2026-09-20T14:14:31Z,ENG-WS-17,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00049,2026-09-20T14:16:47Z,APP-06,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03018,2026-09-20T14:17:56Z,MGMT-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05545,2026-09-20T14:17:59Z,PATCH-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03135,2026-09-20T14:18:10Z,ENG-WS-17,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03095,2026-09-20T14:18:24Z,APP-06,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09780,2026-09-20T14:19:02Z,HR-WS-22,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09376,2026-09-20T14:19:25Z,HR-WS-08,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08140,2026-09-20T14:19:49Z,DC-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02215,2026-09-20T14:20:26Z,HR-WS-08,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00894,2026-09-20T14:20:33Z,DC-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08856,2026-09-20T14:20:58Z,APP-06,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04945,2026-09-20T14:21:35Z,FIN-WS-09,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01896,2026-09-20T14:23:44Z,PATCH-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06082,2026-09-20T14:24:03Z,APP-06,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01012,2026-09-20T14:24:57Z,PATCH-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04140,2026-09-20T14:24:58Z,MGMT-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05438,2026-09-20T14:25:45Z,HR-WS-22,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06508,2026-09-20T14:26:55Z,APP-06,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-06412,2026-09-20T14:27:03Z,MGMT-01,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01610,2026-09-20T14:27:14Z,HR-WS-22,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05537,2026-09-20T14:28:47Z,HR-WS-22,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02959,2026-09-20T14:29:55Z,HR-WS-22,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03510,2026-09-20T14:29:55Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09651,2026-09-20T14:30:48Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-06649,2026-09-20T14:32:18Z,DC-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07511,2026-09-20T14:32:31Z,ENG-WS-17,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09511,2026-09-20T14:33:01Z,APP-06,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09491,2026-09-20T14:34:06Z,HR-WS-22,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08215,2026-09-20T14:34:24Z,HR-WS-08,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08680,2026-09-20T14:35:00Z,MGMT-01,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08319,2026-09-20T14:36:39Z,PATCH-01,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09161,2026-09-20T14:36:59Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04565,2026-09-20T14:37:15Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01724,2026-09-20T14:38:04Z,ENG-WS-17,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01612,2026-09-20T14:38:53Z,APP-06,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08662,2026-09-20T14:39:03Z,PATCH-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05408,2026-09-20T14:39:41Z,APP-06,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00322,2026-09-20T14:40:59Z,DC-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07666,2026-09-20T14:41:08Z,APP-06,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00851,2026-09-20T14:41:18Z,ENG-WS-17,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01242,2026-09-20T14:42:43Z,ENG-WS-17,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02674,2026-09-20T14:42:54Z,APP-06,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04870,2026-09-20T14:43:37Z,HR-WS-08,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08006,2026-09-20T14:43:47Z,FIN-WS-09,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09019,2026-09-20T14:44:02Z,FIN-WS-09,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08734,2026-09-20T14:44:14Z,FIN-WS-09,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07749,2026-09-20T14:46:14Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01279,2026-09-20T14:46:43Z,ENG-WS-17,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00118,2026-09-20T14:46:48Z,PATCH-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05344,2026-09-20T14:46:54Z,MGMT-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07096,2026-09-20T14:47:37Z,HR-WS-08,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07516,2026-09-20T14:48:51Z,HR-WS-22,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04635,2026-09-20T14:49:06Z,FIN-WS-09,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01417,2026-09-20T14:49:36Z,APP-06,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05373,2026-09-20T14:50:07Z,PATCH-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02534,2026-09-20T14:50:43Z,FIN-WS-09,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00249,2026-09-20T14:51:54Z,APP-06,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07531,2026-09-20T14:52:11Z,FIN-WS-09,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00013,2026-09-20T14:52:26Z,HR-WS-22,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04601,2026-09-20T14:53:25Z,APP-06,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02372,2026-09-20T14:53:58Z,HR-WS-22,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03298,2026-09-20T14:54:20Z,PATCH-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07652,2026-09-20T14:54:27Z,HR-WS-22,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08943,2026-09-20T14:55:13Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00045,2026-09-20T14:55:47Z,DC-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08035,2026-09-20T14:56:07Z,DC-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02490,2026-09-20T14:56:18Z,PATCH-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00273,2026-09-20T14:56:23Z,PATCH-01,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-06828,2026-09-20T14:56:32Z,PATCH-01,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02226,2026-09-20T14:56:55Z,MGMT-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02294,2026-09-20T14:57:31Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01899,2026-09-20T14:57:33Z,APP-06,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00087,2026-09-20T14:57:47Z,PATCH-01,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00941,2026-09-20T14:58:00Z,ENG-WS-17,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02464,2026-09-20T14:59:12Z,MGMT-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04774,2026-09-20T15:00:00Z,MGMT-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00093,2026-09-20T15:00:06Z,DC-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06691,2026-09-20T15:00:06Z,FIN-WS-09,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03046,2026-09-20T15:00:19Z,MGMT-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00240,2026-09-20T15:01:17Z,MGMT-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01316,2026-09-20T15:02:15Z,FIN-WS-09,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04479,2026-09-20T15:02:19Z,DC-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05030,2026-09-20T15:02:26Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03675,2026-09-20T15:02:39Z,MGMT-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08240,2026-09-20T15:03:08Z,HR-WS-22,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03505,2026-09-20T15:04:01Z,FIN-WS-09,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07684,2026-09-20T15:04:27Z,APP-06,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07053,2026-09-20T15:04:33Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01470,2026-09-20T15:06:04Z,HR-WS-22,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02446,2026-09-20T15:06:11Z,APP-06,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03632,2026-09-20T15:06:40Z,HR-WS-22,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09731,2026-09-20T15:06:57Z,PATCH-01,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01716,2026-09-20T15:08:17Z,ENG-WS-17,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09735,2026-09-20T15:08:17Z,APP-06,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03122,2026-09-20T15:08:21Z,APP-06,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06663,2026-09-20T15:09:33Z,ENG-WS-17,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07924,2026-09-20T15:09:41Z,APP-06,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05412,2026-09-20T15:09:57Z,HR-WS-08,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09318,2026-09-20T15:12:01Z,DC-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02677,2026-09-20T15:12:08Z,MGMT-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03014,2026-09-20T15:13:02Z,HR-WS-22,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00089,2026-09-20T15:13:16Z,DC-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07771,2026-09-20T15:13:20Z,DC-01,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00987,2026-09-20T15:13:36Z,MGMT-01,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02593,2026-09-20T15:13:58Z,APP-06,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08558,2026-09-20T15:14:13Z,HR-WS-08,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01074,2026-09-20T15:14:50Z,ENG-WS-17,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00942,2026-09-20T15:15:44Z,DC-01,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00421,2026-09-20T15:16:33Z,HR-WS-22,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03402,2026-09-20T15:17:08Z,HR-WS-08,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08750,2026-09-20T15:18:07Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06850,2026-09-20T15:18:25Z,PATCH-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03642,2026-09-20T15:18:56Z,HR-WS-08,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09001,2026-09-20T15:19:18Z,MGMT-01,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00046,2026-09-20T15:20:51Z,HR-WS-08,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04149,2026-09-20T15:21:18Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05264,2026-09-20T15:22:05Z,MGMT-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02832,2026-09-20T15:23:34Z,MGMT-01,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05910,2026-09-20T15:24:14Z,APP-06,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02752,2026-09-20T15:24:27Z,PATCH-01,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00438,2026-09-20T15:24:40Z,MGMT-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03485,2026-09-20T15:25:24Z,ENG-WS-17,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02970,2026-09-20T15:25:55Z,HR-WS-08,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03088,2026-09-20T15:25:57Z,PATCH-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08899,2026-09-20T15:26:36Z,PATCH-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04569,2026-09-20T15:29:47Z,HR-WS-08,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01248,2026-09-20T15:30:53Z,MGMT-01,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05542,2026-09-20T15:31:03Z,HR-WS-08,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00405,2026-09-20T15:32:19Z,MGMT-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02797,2026-09-20T15:33:01Z,ENG-WS-17,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09134,2026-09-20T15:34:18Z,HR-WS-22,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07691,2026-09-20T15:34:51Z,DC-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08533,2026-09-20T15:34:58Z,APP-06,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04058,2026-09-20T15:35:16Z,HR-WS-08,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01053,2026-09-20T15:35:34Z,DC-01,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07752,2026-09-20T15:36:02Z,DC-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07344,2026-09-20T15:36:24Z,HR-WS-22,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-06248,2026-09-20T15:37:17Z,DC-01,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08363,2026-09-20T15:37:20Z,FIN-WS-09,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07842,2026-09-20T15:37:59Z,APP-06,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01117,2026-09-20T15:38:13Z,MGMT-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08196,2026-09-20T15:38:35Z,DC-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06882,2026-09-20T15:38:59Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01313,2026-09-20T15:39:01Z,DC-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03839,2026-09-20T15:39:58Z,DC-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05281,2026-09-20T15:41:17Z,HR-WS-08,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-06779,2026-09-20T15:41:30Z,APP-06,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07308,2026-09-20T15:42:16Z,ENG-WS-17,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-06822,2026-09-20T15:42:54Z,ENG-WS-17,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03775,2026-09-20T15:43:52Z,HR-WS-08,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07789,2026-09-20T15:44:24Z,MGMT-01,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04355,2026-09-20T15:45:00Z,ENG-WS-17,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04615,2026-09-20T15:46:29Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03971,2026-09-20T15:48:00Z,PATCH-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08270,2026-09-20T15:48:20Z,FIN-WS-09,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09766,2026-09-20T15:48:28Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09379,2026-09-20T15:49:03Z,APP-06,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07898,2026-09-20T15:50:26Z,APP-06,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08325,2026-09-20T15:50:46Z,HR-WS-08,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00483,2026-09-20T15:51:04Z,HR-WS-22,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06196,2026-09-20T15:51:27Z,FIN-WS-09,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03156,2026-09-20T15:51:28Z,HR-WS-08,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00771,2026-09-20T15:51:46Z,APP-06,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00207,2026-09-20T15:52:32Z,MGMT-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-06776,2026-09-20T15:52:39Z,HR-WS-22,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08460,2026-09-20T15:52:57Z,HR-WS-08,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04527,2026-09-20T15:53:10Z,ENG-WS-17,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05845,2026-09-20T15:53:16Z,DC-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05113,2026-09-20T15:53:22Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01907,2026-09-20T15:53:36Z,FIN-WS-09,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04484,2026-09-20T15:53:48Z,MGMT-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04909,2026-09-20T15:55:06Z,PATCH-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03714,2026-09-20T15:55:32Z,ENG-WS-17,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01742,2026-09-20T15:55:39Z,MGMT-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02040,2026-09-20T15:56:22Z,FIN-WS-09,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00039,2026-09-20T15:56:31Z,MGMT-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09026,2026-09-20T15:59:34Z,MGMT-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05124,2026-09-20T16:00:04Z,DC-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03968,2026-09-20T16:00:09Z,PATCH-01,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09900,2026-09-20T16:01:06Z,ENG-WS-17,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03756,2026-09-20T16:01:15Z,HR-WS-08,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08315,2026-09-20T16:01:51Z,MGMT-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02556,2026-09-20T16:02:14Z,ENG-WS-17,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05942,2026-09-20T16:03:32Z,APP-06,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07709,2026-09-20T16:05:02Z,HR-WS-22,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04796,2026-09-20T16:05:05Z,APP-06,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03379,2026-09-20T16:05:29Z,DC-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03923,2026-09-20T16:07:23Z,PATCH-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05319,2026-09-20T16:08:12Z,HR-WS-08,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02089,2026-09-20T16:09:25Z,PATCH-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08310,2026-09-20T16:10:33Z,MGMT-01,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06802,2026-09-20T16:10:39Z,HR-WS-08,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05525,2026-09-20T16:10:56Z,ENG-WS-17,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02598,2026-09-20T16:11:01Z,HR-WS-08,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09918,2026-09-20T16:11:41Z,MGMT-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03764,2026-09-20T16:12:27Z,ENG-WS-17,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03463,2026-09-20T16:12:36Z,FIN-WS-09,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06757,2026-09-20T16:13:08Z,ENG-WS-17,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05777,2026-09-20T16:13:19Z,HR-WS-08,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02751,2026-09-20T16:13:57Z,ENG-WS-17,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05519,2026-09-20T16:14:29Z,MGMT-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08220,2026-09-20T16:14:38Z,APP-06,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06168,2026-09-20T16:16:15Z,MGMT-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06936,2026-09-20T16:17:18Z,DC-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00714,2026-09-20T16:17:22Z,DC-01,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01133,2026-09-20T16:18:09Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08462,2026-09-20T16:18:21Z,MGMT-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
