event_id,_time,src_host,dest_host,user,protocol,result,classification,note
AUTH-00823,2026-08-20T08:15:01Z,PRINT-01,FILE-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-00371,2026-08-20T08:22:51Z,DC-01,FILE-02,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-00622,2026-08-20T08:29:54Z,FIN-WS-14,APP-API-02,ACME\svc_print,SMB,failure,benign,routine authentication
AUTH-00054,2026-08-20T08:31:11Z,FIN-WS-14,FILE-02,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-01380,2026-08-20T08:31:46Z,JUMP-01,DC-01,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-00102,2026-08-20T08:32:10Z,JUMP-01,FILE-02,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-00808,2026-08-20T08:33:36Z,DC-01,DC-01,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-00800,2026-08-20T08:38:23Z,FILE-02,APP-API-02,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-00104,2026-08-20T08:39:11Z,BACKUP-01,DC-01,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-00109,2026-08-20T08:59:08Z,JUMP-01,DC-01,ACME\svc_print,NTLM,failure,benign,routine authentication
AUTH-00029,2026-08-20T09:00:44Z,JUMP-01,DC-01,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-01364,2026-08-20T09:03:59Z,FIN-WS-14,DC-01,ACME\jsmith,Kerberos,success,benign,routine authentication
AUTH-00489,2026-08-20T09:13:03Z,APP-API-02,APP-API-02,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-00761,2026-08-20T09:18:24Z,APP-API-02,FILE-02,ACME\jsmith,Kerberos,success,benign,routine authentication
AUTH-00446,2026-08-20T09:23:06Z,APP-API-02,APP-API-02,ACME\svc_backup,RDP,success,benign,routine authentication
AUTH-00929,2026-08-20T09:29:25Z,PRINT-01,APP-API-02,ACME\svc_print,Kerberos,success,benign,routine authentication
AUTH-01092,2026-08-20T09:36:36Z,PRINT-01,APP-API-02,ACME\svc_backup,RDP,success,benign,routine authentication
AUTH-00080,2026-08-20T09:37:51Z,PRINT-01,FILE-02,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-01782,2026-08-20T09:40:17Z,FILE-02,FILE-02,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-00976,2026-08-20T09:46:43Z,FILE-02,FILE-02,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-00963,2026-08-20T09:51:25Z,JUMP-01,APP-API-02,ACME\jsmith,NTLM,success,benign,routine authentication
AUTH-00298,2026-08-20T09:54:13Z,FILE-02,APP-API-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-00926,2026-08-20T10:09:30Z,DC-01,APP-API-02,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-01150,2026-08-20T10:10:47Z,FIN-WS-14,FILE-02,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-01263,2026-08-20T10:13:21Z,FILE-02,FILE-02,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-00869,2026-08-20T10:15:11Z,JUMP-01,APP-API-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-00290,2026-08-20T10:25:19Z,JUMP-01,APP-API-02,ACME\svc_backup,NTLM,failure,benign,routine authentication
AUTH-00576,2026-08-20T10:25:47Z,JUMP-01,APP-API-02,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-00420,2026-08-20T10:26:03Z,FIN-WS-14,DC-01,ACME\mrivera,NTLM,failure,benign,routine authentication
AUTH-01496,2026-08-20T10:27:56Z,DC-01,APP-API-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-00144,2026-08-20T10:28:06Z,APP-API-02,DC-01,ACME\jsmith,NTLM,success,benign,routine authentication
AUTH-01654,2026-08-20T10:28:51Z,FIN-WS-14,FILE-02,ACME\svc_print,Kerberos,failure,benign,routine authentication
AUTH-01007,2026-08-20T10:30:37Z,FILE-02,DC-01,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-01490,2026-08-20T10:30:45Z,FIN-WS-14,FILE-02,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-01609,2026-08-20T10:47:11Z,APP-API-02,DC-01,ACME\jsmith,Kerberos,failure,benign,routine authentication
AUTH-01188,2026-08-20T10:55:11Z,PRINT-01,FILE-02,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-00673,2026-08-20T11:03:16Z,PRINT-01,DC-01,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-00820,2026-08-20T11:07:15Z,JUMP-01,FILE-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-00718,2026-08-20T11:09:24Z,BACKUP-01,FILE-02,ACME\svc_backup,RDP,failure,benign,routine authentication
AUTH-01768,2026-08-20T11:09:50Z,DC-01,APP-API-02,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-00299,2026-08-20T11:21:33Z,DC-01,FILE-02,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-00192,2026-08-20T11:30:53Z,FIN-WS-14,APP-API-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-00563,2026-08-20T11:34:05Z,BACKUP-01,DC-01,ACME\jsmith,RDP,failure,benign,routine authentication
AUTH-01761,2026-08-20T11:36:34Z,DC-01,APP-API-02,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-01656,2026-08-20T11:37:53Z,BACKUP-01,DC-01,ACME\svc_print,Kerberos,success,benign,routine authentication
AUTH-01395,2026-08-20T11:39:13Z,PRINT-01,APP-API-02,ACME\svc_backup,SMB,failure,benign,routine authentication
AUTH-01381,2026-08-20T11:39:58Z,PRINT-01,FILE-02,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-01212,2026-08-20T11:41:10Z,FIN-WS-14,FILE-02,NT AUTHORITY\SYSTEM,Kerberos,failure,benign,routine authentication
AUTH-01700,2026-08-20T11:43:18Z,JUMP-01,APP-API-02,ACME\mrivera,Kerberos,failure,benign,routine authentication
AUTH-00647,2026-08-20T12:02:10Z,DC-01,FILE-02,ACME\svc_print,Kerberos,failure,benign,routine authentication
AUTH-00930,2026-08-20T12:03:48Z,PRINT-01,DC-01,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-01232,2026-08-20T12:04:50Z,FILE-02,DC-01,ACME\jsmith,Kerberos,success,benign,routine authentication
AUTH-00199,2026-08-20T12:07:03Z,PRINT-01,FILE-02,ACME\svc_backup,RDP,success,benign,routine authentication
AUTH-01277,2026-08-20T12:08:56Z,FILE-02,FILE-02,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-00358,2026-08-20T12:09:29Z,JUMP-01,DC-01,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-00498,2026-08-20T12:15:22Z,BACKUP-01,APP-API-02,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-00918,2026-08-20T12:15:22Z,FILE-02,FILE-02,ACME\svc_print,Kerberos,success,benign,routine authentication
AUTH-00211,2026-08-20T12:17:54Z,BACKUP-01,APP-API-02,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-01599,2026-08-20T12:22:09Z,APP-API-02,APP-API-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-01389,2026-08-20T12:27:02Z,FIN-WS-14,DC-01,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-00010,2026-08-20T12:31:24Z,PRINT-01,FILE-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-01310,2026-08-20T12:36:35Z,DC-01,DC-01,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-00217,2026-08-20T12:39:34Z,BACKUP-01,APP-API-02,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-00842,2026-08-20T12:46:46Z,FILE-02,FILE-02,ACME\svc_backup,SMB,failure,benign,routine authentication
AUTH-01431,2026-08-20T12:50:19Z,DC-01,DC-01,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-00340,2026-08-20T12:53:40Z,APP-API-02,APP-API-02,ACME\svc_print,SMB,failure,benign,routine authentication
AUTH-01566,2026-08-20T12:55:05Z,JUMP-01,FILE-02,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-00058,2026-08-20T12:57:06Z,JUMP-01,DC-01,ACME\svc_print,NTLM,failure,benign,routine authentication
AUTH-00215,2026-08-20T13:07:49Z,FIN-WS-14,APP-API-02,ACME\svc_print,SMB,failure,benign,routine authentication
AUTH-01511,2026-08-20T13:09:05Z,DC-01,APP-API-02,ACME\svc_print,NTLM,failure,benign,routine authentication
AUTH-00060,2026-08-20T13:13:09Z,DC-01,DC-01,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-01315,2026-08-20T13:14:33Z,PRINT-01,FILE-02,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-00070,2026-08-20T13:19:32Z,APP-API-02,DC-01,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-01139,2026-08-20T13:25:39Z,APP-API-02,APP-API-02,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-01753,2026-08-20T13:28:08Z,FIN-WS-14,FILE-02,ACME\mrivera,Kerberos,failure,benign,routine authentication
AUTH-01535,2026-08-20T13:32:02Z,FIN-WS-14,DC-01,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-00486,2026-08-20T13:36:46Z,DC-01,FILE-02,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-00263,2026-08-20T13:38:37Z,BACKUP-01,FILE-02,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-00764,2026-08-20T13:39:50Z,PRINT-01,FILE-02,ACME\svc_backup,RDP,success,benign,routine authentication
AUTH-00447,2026-08-20T13:48:29Z,APP-API-02,FILE-02,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-01417,2026-08-20T13:48:32Z,FILE-02,FILE-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-00068,2026-08-20T13:49:27Z,BACKUP-01,APP-API-02,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-00583,2026-08-20T13:53:48Z,JUMP-01,FILE-02,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-01779,2026-08-20T13:57:12Z,JUMP-01,FILE-02,ACME\jsmith,SMB,failure,benign,routine authentication
AUTH-00998,2026-08-20T13:57:25Z,PRINT-01,DC-01,ACME\jsmith,NTLM,failure,benign,routine authentication
AUTH-01025,2026-08-20T13:58:17Z,PRINT-01,DC-01,ACME\svc_backup,NTLM,failure,benign,routine authentication
AUTH-01002,2026-08-20T14:01:34Z,BACKUP-01,DC-01,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-01239,2026-08-20T14:02:43Z,DC-01,APP-API-02,ACME\jsmith,NTLM,success,benign,routine authentication
AUTH-01004,2026-08-20T14:04:30Z,DC-01,DC-01,ACME\jsmith,NTLM,success,benign,routine authentication
AUTH-01641,2026-08-20T14:06:02Z,DC-01,DC-01,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-01305,2026-08-20T14:06:17Z,DC-01,DC-01,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-01732,2026-08-20T14:09:21Z,JUMP-01,FILE-02,NT AUTHORITY\SYSTEM,RDP,failure,benign,routine authentication
AUTH-01229,2026-08-20T14:11:38Z,DC-01,DC-01,ACME\svc_backup,RDP,failure,benign,routine authentication
AUTH-00229,2026-08-20T14:12:14Z,FILE-02,APP-API-02,ACME\svc_print,Kerberos,success,benign,routine authentication
AUTH-01241,2026-08-20T14:14:12Z,FILE-02,FILE-02,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-01555,2026-08-20T14:21:20Z,APP-API-02,APP-API-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-00040,2026-08-20T14:22:10Z,FILE-02,APP-API-02,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-00984,2026-08-20T14:24:50Z,APP-API-02,APP-API-02,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-01602,2026-08-20T14:27:42Z,DC-01,DC-01,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-01070,2026-08-20T14:27:56Z,APP-API-02,FILE-02,ACME\jsmith,NTLM,success,benign,routine authentication
AUTH-00175,2026-08-20T14:30:50Z,FIN-WS-14,APP-API-02,ACME\jsmith,Kerberos,success,benign,routine authentication
AUTH-01788,2026-08-20T14:31:28Z,JUMP-01,DC-01,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-00418,2026-08-20T14:33:46Z,FIN-WS-14,DC-01,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-00922,2026-08-20T14:49:02Z,APP-API-02,FILE-02,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-00892,2026-08-20T14:59:43Z,DC-01,DC-01,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-00367,2026-08-20T15:00:44Z,DC-01,APP-API-02,ACME\svc_print,RDP,failure,benign,routine authentication
AUTH-00952,2026-08-20T15:01:36Z,FILE-02,APP-API-02,ACME\svc_backup,NTLM,failure,benign,routine authentication
AUTH-00318,2026-08-20T15:03:07Z,APP-API-02,APP-API-02,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-00959,2026-08-20T15:09:59Z,FIN-WS-14,APP-API-02,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-01658,2026-08-20T15:11:56Z,DC-01,DC-01,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-01153,2026-08-20T15:13:07Z,FILE-02,APP-API-02,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-00828,2026-08-20T15:14:47Z,FILE-02,DC-01,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-01631,2026-08-20T15:19:31Z,FILE-02,FILE-02,NT AUTHORITY\SYSTEM,Kerberos,failure,benign,routine authentication
AUTH-01447,2026-08-20T15:24:57Z,FILE-02,FILE-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-01596,2026-08-20T15:29:25Z,JUMP-01,DC-01,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-00090,2026-08-20T15:31:04Z,PRINT-01,APP-API-02,ACME\mrivera,RDP,failure,benign,routine authentication
AUTH-00611,2026-08-20T15:34:18Z,PRINT-01,DC-01,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-01091,2026-08-20T15:43:42Z,PRINT-01,DC-01,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-00275,2026-08-20T15:44:24Z,BACKUP-01,DC-01,ACME\mrivera,NTLM,failure,benign,routine authentication
AUTH-00598,2026-08-20T15:45:32Z,JUMP-01,FILE-02,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-01388,2026-08-20T15:49:17Z,PRINT-01,DC-01,ACME\svc_backup,SMB,failure,benign,routine authentication
AUTH-00044,2026-08-20T15:49:56Z,DC-01,DC-01,NT AUTHORITY\SYSTEM,NTLM,failure,benign,routine authentication
AUTH-00552,2026-08-20T15:50:50Z,BACKUP-01,APP-API-02,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-01363,2026-08-20T15:51:31Z,DC-01,FILE-02,ACME\jsmith,Kerberos,failure,benign,routine authentication
AUTH-00281,2026-08-20T16:07:11Z,DC-01,DC-01,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-00855,2026-08-20T16:10:59Z,APP-API-02,APP-API-02,ACME\svc_print,Kerberos,success,benign,routine authentication
AUTH-01594,2026-08-20T16:19:24Z,DC-01,APP-API-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-01657,2026-08-20T16:31:14Z,DC-01,APP-API-02,ACME\jsmith,RDP,success,benign,routine authentication
AUTH-01024,2026-08-20T16:35:47Z,DC-01,DC-01,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-01413,2026-08-20T16:36:44Z,FILE-02,DC-01,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-00703,2026-08-20T16:37:42Z,PRINT-01,APP-API-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-00894,2026-08-20T16:38:13Z,DC-01,DC-01,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-01135,2026-08-20T16:42:35Z,DC-01,DC-01,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-01407,2026-08-20T16:44:29Z,FIN-WS-14,FILE-02,ACME\jsmith,RDP,success,benign,routine authentication
AUTH-00065,2026-08-20T16:44:33Z,FIN-WS-14,FILE-02,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-01760,2026-08-20T16:47:37Z,JUMP-01,DC-01,ACME\svc_backup,RDP,success,benign,routine authentication
AUTH-01173,2026-08-20T16:51:40Z,BACKUP-01,APP-API-02,ACME\jsmith,NTLM,success,benign,routine authentication
AUTH-01720,2026-08-20T16:53:23Z,FIN-WS-14,DC-01,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-01261,2026-08-20T16:53:24Z,FIN-WS-14,APP-API-02,ACME\svc_print,Kerberos,success,benign,routine authentication
AUTH-01715,2026-08-20T17:05:15Z,PRINT-01,APP-API-02,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-00383,2026-08-20T17:07:10Z,BACKUP-01,APP-API-02,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-01739,2026-08-20T17:08:45Z,JUMP-01,FILE-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-00139,2026-08-20T17:11:49Z,FILE-02,APP-API-02,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-00679,2026-08-20T17:12:20Z,FIN-WS-14,APP-API-02,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-01386,2026-08-20T17:23:29Z,DC-01,APP-API-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-01276,2026-08-20T17:26:42Z,PRINT-01,FILE-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-00439,2026-08-20T17:27:02Z,APP-API-02,FILE-02,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-00965,2026-08-20T17:32:17Z,FILE-02,APP-API-02,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-00055,2026-08-20T17:32:18Z,JUMP-01,FILE-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-01018,2026-08-20T17:44:24Z,DC-01,FILE-02,ACME\svc_print,Kerberos,success,benign,routine authentication
AUTH-01102,2026-08-20T17:50:44Z,JUMP-01,FILE-02,ACME\mrivera,SMB,failure,benign,routine authentication
AUTH-00505,2026-08-20T17:54:19Z,FIN-WS-14,APP-API-02,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-01399,2026-08-20T17:56:40Z,FIN-WS-14,DC-01,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-00784,2026-08-20T17:58:39Z,PRINT-01,FILE-02,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-00704,2026-08-20T17:59:35Z,DC-01,DC-01,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-01765,2026-08-20T18:07:24Z,APP-API-02,FILE-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-01183,2026-08-20T18:10:04Z,PRINT-01,FILE-02,ACME\svc_backup,RDP,success,benign,routine authentication
AUTH-00873,2026-08-20T18:24:28Z,JUMP-01,APP-API-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-01741,2026-08-20T18:32:44Z,JUMP-01,DC-01,ACME\jsmith,RDP,failure,benign,routine authentication
AUTH-00262,2026-08-20T18:33:49Z,FIN-WS-14,FILE-02,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-00138,2026-08-20T18:37:52Z,PRINT-01,DC-01,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-00724,2026-08-20T18:46:15Z,FILE-02,DC-01,ACME\jsmith,RDP,success,benign,routine authentication
AUTH-01255,2026-08-20T18:51:45Z,DC-01,FILE-02,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-00296,2026-08-20T18:53:15Z,FILE-02,APP-API-02,ACME\jsmith,NTLM,failure,benign,routine authentication
AUTH-00860,2026-08-20T18:55:07Z,FIN-WS-14,FILE-02,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-01314,2026-08-20T18:56:39Z,JUMP-01,APP-API-02,ACME\jsmith,SMB,failure,benign,routine authentication
AUTH-00133,2026-08-20T18:59:40Z,DC-01,APP-API-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-00103,2026-08-20T19:00:24Z,FILE-02,FILE-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-00101,2026-08-20T19:04:24Z,FIN-WS-14,APP-API-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-00364,2026-08-20T19:06:34Z,PRINT-01,DC-01,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-00651,2026-08-20T19:07:20Z,DC-01,APP-API-02,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-01426,2026-08-20T19:08:41Z,PRINT-01,FILE-02,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-00793,2026-08-20T19:16:51Z,PRINT-01,FILE-02,ACME\jsmith,NTLM,success,benign,routine authentication
AUTH-01698,2026-08-20T19:21:03Z,FILE-02,DC-01,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-01059,2026-08-20T19:23:39Z,BACKUP-01,FILE-02,ACME\svc_backup,RDP,failure,benign,routine authentication
AUTH-01467,2026-08-20T19:27:45Z,APP-API-02,FILE-02,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-01383,2026-08-20T19:29:58Z,JUMP-01,DC-01,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-00699,2026-08-20T19:31:12Z,FILE-02,APP-API-02,ACME\jsmith,NTLM,success,benign,routine authentication
AUTH-01669,2026-08-20T19:42:48Z,PRINT-01,FILE-02,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-00520,2026-08-20T19:49:18Z,PRINT-01,FILE-02,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-01529,2026-08-20T19:50:41Z,FIN-WS-14,APP-API-02,ACME\svc_print,Kerberos,failure,benign,routine authentication
AUTH-00379,2026-08-20T19:51:33Z,FILE-02,FILE-02,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-00527,2026-08-20T19:56:05Z,PRINT-01,APP-API-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-00625,2026-08-20T20:16:39Z,DC-01,FILE-02,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-01168,2026-08-20T20:18:11Z,PRINT-01,APP-API-02,ACME\jsmith,NTLM,success,benign,routine authentication
AUTH-00774,2026-08-20T20:21:01Z,DC-01,APP-API-02,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-00110,2026-08-20T20:21:42Z,APP-API-02,DC-01,NT AUTHORITY\SYSTEM,Kerberos,failure,benign,routine authentication
AUTH-00366,2026-08-20T20:22:57Z,JUMP-01,DC-01,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-00683,2026-08-20T20:29:08Z,JUMP-01,DC-01,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-01226,2026-08-20T20:35:25Z,JUMP-01,FILE-02,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-01332,2026-08-20T20:36:07Z,DC-01,FILE-02,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-00066,2026-08-20T20:36:14Z,APP-API-02,FILE-02,ACME\svc_backup,Kerberos,success,benign,routine authentication
